sample_id,group,batch,measure_1,resolution_ang,r_free,chain_length_aa,molecular_weight_kda,fraction_helix,fraction_sheet,mean_b_factor,radius_gyration_ang,ligand_count,isoelectric_point,target_a,target_b
STR-500506,TreatmentA,B02,119.89,1.88,0.2323,634,28.87,0.1505,0.343,16.29,27.9,4,6.39,0,0
STR-500998,TreatmentB,B03,90.97,1.12,0.2391,136,70.45,0.536,0.3175,34.04,19.39,3,6.88,0,1
STR-500917,TreatmentA,B02,100.62,2.41,0.2506,142,40.12,0.5388,0.3402,45.46,20.07,2,6.22,0,1
STR-500450,TreatmentA,B01,128.12,1.37,0.2114,213,74.24,0.4508,0.1998,50.38,28.47,3,7.54,0,0
STR-500548,TreatmentB,B02,130.66,1.13,0.2256,430,35.62,0.4597,0.1953,42.49,23.44,1,8.26,0,0
STR-500244,TreatmentB,B01,107.36,0.59,0.2846,259,49.42,0.4419,0.4265,51.51,23.4,0,8.03,1,0
STR-500508,TreatmentB,B03,103.56,1.07,0.2146,528,8.15,0.3173,0.4872,36.97,23.98,2,6.61,1,0
STR-500801,Control,B02,104.46,1.85,0.1911,455,30.13,0.3439,0.433,52.1,8.11,5,5.81,1,0
STR-500751,TreatmentB,B01,103.91,1.95,0.2419,208,29.04,0.2714,0.2801,16.2,23.15,3,6.65,1,0
STR-500054,Control,B03,85.05,2.08,0.2518,319,42.12,0.5125,0.1727,27.29,29.79,2,6.5,0,0
STR-500579,TreatmentB,B02,88.24,1.36,0.239,288,45.07,0.4427,0.2754,23.22,17.92,3,6.62,1,1
STR-500518,TreatmentB,B01,80.17,1.72,0.2431,221,39.98,0.4001,0.5304,25.49,17.81,4,7.94,0,1
STR-500274,Control,B02,108.7,2.09,0.2172,137,76.95,0.4642,0.2958,40.61,24.25,4,9.4,1,0
STR-500388,TreatmentA,B01,80.12,0.97,0.2143,400,35.42,0.2666,0.4484,37.73,32.59,3,8.89,1,0
STR-500900,Control,B02,111.85,1.48,0.2373,180,39.73,0.3024,0.2574,29.56,25.33,4,6.62,1,1
STR-500729,TreatmentA,B02,116.51,1.34,0.2724,299,103.56,0.2698,0.2994,27.82,23.86,0,7.93,0,1
STR-500844,TreatmentB,B03,117.89,1.53,0.2307,818,62.4,0.4973,0.5445,25.59,17.8,1,4.19,1,0
STR-500585,Control,B01,98.09,3.34,0.2277,355,48.85,0.4367,0.086,43.42,7.06,5,7.08,0,1
STR-500743,TreatmentA,B02,105.44,1.28,0.2746,130,22.55,0.4271,0.153,13.82,20.36,2,6.78,0,1
STR-500662,TreatmentA,B03,107.96,1.65,0.2034,490,20.08,0.5659,0.3853,35.2,29.67,0,8.56,1,0
STR-500978,Control,B02,122.97,5.95,0.1932,535,41.02,0.4469,0.226,36.92,27.42,3,6.61,0,0
STR-500479,TreatmentA,B03,93.3,1.52,0.2092,397,16.92,0.3479,0.269,8.95,19.83,4,4.63,1,0
STR-500828,TreatmentA,B03,106.63,1.93,0.2532,239,14.53,0.4542,0.2888,45.43,28.89,2,6.32,0,0
STR-500161,TreatmentA,B02,115.51,1.74,0.2606,425,22.91,0.6585,0.2557,23.79,12.35,6,8.76,0,0
STR-500795,TreatmentB,B02,90.79,0.85,0.2836,148,25.38,0.4454,0.1889,15.26,33.21,2,9.82,1,0
STR-500553,TreatmentA,B02,104.49,2.41,0.2428,189,42.18,0.3204,0.1791,18.39,18.94,2,8.21,0,1
STR-500778,TreatmentA,B02,99.58,1.34,0.205,86,53.17,0.6592,0.3028,27.74,21.61,1,6.98,1,1
STR-500272,TreatmentB,B03,116.55,1.22,0.1571,182,65.15,0.6608,0.1259,37.55,27.37,4,8.34,1,0
STR-500349,TreatmentB,B02,114.76,0.92,0.2437,387,39.32,0.3257,0.3337,37.4,26.28,4,6.74,0,1
STR-500270,TreatmentB,B02,83.62,1.09,0.3197,154,150.44,0.1784,0.2325,28.09,23.38,3,7.08,0,1
STR-500750,Control,B03,94.61,2.99,0.2401,237,39.77,0.4598,0.466,31.13,22.13,2,3.54,1,0
STR-500659,TreatmentB,B03,112.06,1.47,0.2379,105,7.94,0.6025,0.5169,26.49,31.89,0,4.8,0,1
STR-500033,TreatmentA,B02,103.47,1.82,0.2256,183,19.44,0.3814,0.321,45.6,36.7,1,5.21,1,0
STR-500882,TreatmentB,B03,87.37,1.1,0.2081,356,24.89,0.4011,0.3275,19.19,26.84,4,5.51,1,0
STR-500650,TreatmentB,B01,88.91,1.21,0.229,402,27.73,0.4018,0.2453,8.47,30.08,3,9.18,1,0
STR-500439,TreatmentA,B01,98.21,2.57,0.2816,281,24.64,0.2828,0.2198,29.16,27.22,2,6.36,1,1
STR-500451,Control,B02,96.21,3.32,0.258,329,19.42,0.4262,0.3116,36.73,14.87,4,7.21,0,1
STR-500961,TreatmentB,B03,100.1,1.23,0.2695,345,23.17,0.5957,0.4275,19.57,23.06,2,7.16,1,1
STR-500843,TreatmentB,B01,93.35,2.08,0.2425,243,21.73,0.3919,0.1738,19.15,25.06,3,6.75,0,1
STR-500220,TreatmentB,B03,97.24,1.6,0.1782,329,15.21,0.7009,0.2879,11.79,22.15,2,5.04,1,0
STR-500047,Control,B02,100.07,2.34,0.2076,106,28.69,0.4484,0.3642,18.32,25.89,5,8.23,0,0
STR-500766,TreatmentA,B01,88.97,1.71,0.2532,130,26.24,0.495,0.3627,36.29,29.52,1,7.51,1,1
STR-500707,TreatmentB,B03,107.22,1.7,0.1756,285,31.62,0.5745,0.4263,8.24,27.14,5,6.45,1,1
STR-500404,TreatmentB,B02,98.08,0.78,0.303,159,18.75,0.1927,0.275,35.46,30.56,2,8.56,0,0
STR-500490,Control,B01,103.63,3.14,0.2079,559,17.3,0.2562,0.3365,51.11,20.33,2,7.38,0,1
STR-500876,Control,B01,102.64,2.18,0.1876,203,34.61,0.2746,0.3027,33.23,22.13,1,6.73,1,1
STR-500012,TreatmentA,B02,90.76,1.2,0.2516,295,46.57,0.481,0.3872,39.39,27.73,3,4.86,0,0
STR-500156,Control,B01,85.29,1.38,0.1689,156,39.95,0.6057,0.1572,14.79,21.15,1,7.42,1,0
STR-500335,TreatmentB,B02,77.04,1.37,0.2732,132,73.89,0.4338,0.5667,34.28,27.68,7,8.47,0,1
STR-500019,TreatmentA,B02,57.14,1.0,0.1847,282,57.15,0.2688,0.2499,33.38,20.28,3,8.07,1,1
STR-500719,TreatmentB,B01,96.17,0.76,0.2409,451,25.05,0.5287,0.3486,41.1,28.13,3,7.06,1,1
STR-500089,TreatmentB,B01,58.7,1.3,0.2191,124,40.55,0.4565,0.4499,10.17,17.43,2,8.98,1,0
STR-500967,TreatmentB,B03,102.71,0.93,0.1948,193,66.48,0.5944,0.5298,21.09,26.11,4,7.07,0,1
STR-500264,Control,B01,98.44,2.24,0.2081,280,11.63,0.4967,0.2151,19.37,23.98,3,6.07,0,0
STR-500723,TreatmentA,B01,65.38,2.08,0.219,544,18.1,0.1267,0.3208,29.95,28.52,3,4.97,0,1
STR-500281,TreatmentA,B02,80.91,1.47,0.2945,180,34.83,0.4849,0.3686,42.79,29.06,3,8.84,0,0
STR-500366,TreatmentA,B03,103.87,2.7,0.2248,141,16.25,0.2566,0.45,75.93,20.36,0,12.18,0,0
STR-500597,TreatmentB,B02,106.72,1.63,0.2755,159,15.26,0.2423,0.1827,43.57,19.82,1,7.75,0,1
STR-500142,Control,B03,101.8,1.45,0.191,239,17.41,0.4562,0.4052,65.72,22.61,4,7.89,0,1
STR-500421,TreatmentB,B01,97.69,1.04,0.2203,138,48.0,0.205,0.1976,9.29,22.01,3,7.41,1,1
STR-500596,TreatmentA,B01,89.92,1.73,0.2231,317,58.73,0.446,0.4039,15.32,24.43,2,7.49,1,1
STR-500317,Control,B02,85.1,2.45,0.2697,115,43.75,0.1927,0.3742,40.7,19.04,4,8.68,0,0
STR-500104,Control,B03,104.55,1.99,0.2115,241,36.98,0.4063,0.222,18.04,33.51,0,4.74,1,0
STR-500975,Control,B03,115.19,1.51,0.2307,325,59.43,0.6173,0.3643,33.1,22.22,3,8.07,0,1
STR-500691,Control,B02,82.76,1.75,0.2419,139,46.01,0.4223,0.3276,31.72,26.41,2,8.92,0,0
STR-500151,TreatmentA,B01,106.44,1.52,0.1768,686,7.38,0.1448,0.2148,22.69,15.55,4,6.86,1,1
STR-500147,TreatmentA,B01,88.34,2.83,0.2517,199,64.98,0.4794,0.3584,38.15,33.41,1,8.8,0,0
STR-500516,TreatmentA,B01,96.32,2.83,0.1945,1619,51.28,0.1546,0.386,39.31,10.88,1,5.41,1,0
STR-500148,TreatmentB,B01,118.46,1.68,0.2285,274,54.35,0.5904,0.2053,15.35,26.41,0,4.07,1,0
STR-500544,TreatmentA,B01,100.05,1.64,0.2645,394,24.98,0.4246,0.1404,24.4,29.79,6,9.39,0,0
STR-500028,Control,B03,109.27,2.48,0.2868,111,58.05,0.6923,0.4196,20.51,34.48,4,5.53,0,1
STR-500214,TreatmentB,B03,106.09,1.21,0.2104,485,19.5,0.3461,0.2347,16.53,28.98,0,7.88,1,1
STR-500931,TreatmentB,B03,104.44,1.38,0.2503,221,21.82,0.5561,0.3306,9.57,27.32,2,8.44,1,1
STR-500592,Control,B02,123.76,3.07,0.2485,129,47.28,0.4205,0.2343,40.73,21.41,2,7.61,0,1
STR-500194,TreatmentA,B02,90.57,1.64,0.235,448,19.03,0.3344,0.2732,12.66,23.46,1,9.05,1,0
STR-500562,Control,B01,97.44,3.65,0.1898,175,24.75,0.5109,0.4044,75.37,16.0,2,7.54,0,1
STR-500351,Control,B02,97.82,1.28,0.1824,266,25.49,0.5072,0.1923,66.8,15.01,0,5.39,1,0
STR-500379,Control,B01,113.27,1.91,0.2552,245,30.06,0.3418,0.6028,115.53,29.42,3,8.01,0,0
STR-500690,TreatmentA,B03,92.88,2.22,0.2545,395,36.75,0.3186,0.3828,41.55,15.45,4,9.43,0,0
STR-500100,TreatmentB,B03,79.38,1.45,0.183,316,64.06,0.2771,0.3787,10.93,27.99,4,4.6,1,0
STR-500333,Control,B03,97.44,3.53,0.2481,372,37.59,0.5076,0.2015,68.97,19.01,4,6.24,0,0
STR-500953,TreatmentB,B01,105.67,1.26,0.2437,453,27.97,0.4502,0.3727,28.46,21.6,4,7.53,1,1
STR-500029,TreatmentB,B03,110.64,1.05,0.2274,422,23.44,0.5198,0.1837,32.72,31.54,1,9.95,1,0
STR-500152,Control,B01,70.6,3.0,0.232,265,37.42,0.1884,0.4124,32.18,12.81,1,11.64,0,0
STR-500132,TreatmentA,B03,110.14,1.04,0.2495,465,11.14,0.5755,0.2418,7.71,20.52,2,5.68,1,0
STR-500383,Control,B03,89.54,1.61,0.3023,116,22.0,0.6172,0.2321,58.24,26.79,4,3.36,0,0
STR-500354,Control,B01,72.4,2.39,0.2842,243,28.91,0.3246,0.2929,32.38,13.19,4,6.15,0,1
STR-500359,Control,B01,71.63,1.57,0.2414,193,20.42,0.3938,0.6553,50.13,13.52,5,6.01,1,0
STR-500799,TreatmentB,B02,109.02,0.61,0.2363,314,41.25,0.3451,0.3422,54.36,23.06,3,8.36,1,0
STR-500491,TreatmentA,B02,95.63,1.95,0.2541,849,6.99,0.523,0.159,65.22,31.25,1,4.04,1,0
STR-500172,Control,B02,109.02,2.36,0.2528,141,42.24,0.1941,0.5557,29.99,21.61,1,9.91,0,0
STR-500881,Control,B01,79.95,1.72,0.2644,176,88.33,0.4881,0.3577,42.61,27.17,1,6.9,1,1
STR-500675,TreatmentB,B02,102.41,2.51,0.3095,210,66.15,0.6485,0.2293,21.11,30.86,2,6.38,0,0
STR-500157,TreatmentB,B02,104.6,1.64,0.2096,574,18.16,0.1327,0.3599,15.73,27.59,0,7.41,1,0
STR-500529,TreatmentA,B01,102.2,2.31,0.2529,131,63.6,0.1829,0.5268,23.43,8.11,1,8.65,0,0
STR-500243,TreatmentA,B03,105.12,2.7,0.2766,405,129.48,0.2656,0.2818,44.74,31.92,4,5.77,0,0
STR-500630,TreatmentA,B02,96.33,2.13,0.2954,552,31.89,0.4536,0.602,29.31,18.29,4,6.69,0,1
STR-500177,TreatmentA,B01,92.19,1.07,0.1506,487,36.55,0.3014,0.4116,18.85,17.87,2,7.43,1,0
STR-500655,TreatmentA,B02,99.05,1.29,0.2684,97,9.73,0.3019,0.4576,34.87,30.41,2,5.14,1,0
STR-500760,TreatmentA,B01,118.46,3.17,0.1895,159,18.77,0.5119,0.1771,31.25,26.27,2,7.57,0,0
STR-500134,Control,B01,109.71,2.53,0.2308,232,17.31,0.2942,0.1155,41.12,10.82,2,7.57,1,1
STR-500909,TreatmentB,B01,112.25,0.56,0.2108,177,51.24,0.6576,0.2788,18.16,18.58,3,6.61,1,1
STR-500831,TreatmentB,B01,81.0,1.29,0.1939,293,22.0,0.4681,0.2881,76.6,23.33,2,6.7,1,1
STR-500730,TreatmentB,B03,63.67,0.84,0.2517,321,70.86,0.3981,0.2862,6.3,24.11,0,4.23,1,0
STR-500153,Control,B01,89.66,1.48,0.2205,263,48.69,0.4812,0.2694,47.89,17.95,0,10.11,0,0
STR-500838,TreatmentB,B03,76.1,0.89,0.216,212,35.64,0.4734,0.4691,13.44,8.15,1,7.0,1,1
STR-500641,TreatmentA,B02,101.48,1.07,0.1318,222,8.53,0.5193,0.1267,18.85,24.3,0,6.73,1,0
STR-500615,TreatmentB,B02,89.73,1.55,0.3044,276,58.55,0.6745,0.4263,14.02,17.36,5,6.45,1,1
STR-500233,TreatmentB,B01,86.34,2.02,0.2157,191,27.67,0.4095,0.2597,29.17,22.49,0,7.5,1,1
STR-500376,TreatmentA,B01,98.67,1.48,0.207,186,25.89,0.5316,0.2844,19.68,26.33,2,7.07,1,1
STR-500656,Control,B03,87.66,1.97,0.2414,419,14.97,0.479,0.4921,50.84,26.19,3,6.73,1,1
STR-500408,TreatmentB,B03,91.5,1.17,0.2538,318,30.57,0.4615,0.2065,68.31,25.46,1,7.46,0,1
STR-500854,TreatmentB,B01,89.41,2.07,0.2116,121,24.59,0.504,0.2373,21.13,29.01,4,5.31,1,0
STR-500130,TreatmentB,B03,102.27,0.71,0.2353,314,52.39,0.6474,0.4723,10.41,31.35,0,7.2,1,1
STR-500443,Control,B03,126.16,1.66,0.2417,51,18.94,0.6769,0.3235,23.62,10.4,4,8.05,0,1
STR-500006,TreatmentA,B03,66.82,1.67,0.2079,293,24.99,0.1903,0.5189,19.58,25.14,3,7.31,1,0
STR-500836,TreatmentB,B01,70.56,1.72,0.1929,102,36.52,0.598,0.3402,24.53,25.83,2,7.0,0,1
STR-500966,TreatmentA,B02,83.04,1.06,0.2939,604,22.31,0.5548,0.1823,32.88,32.61,2,6.19,0,0
STR-500356,TreatmentB,B02,102.55,1.2,0.2487,303,29.17,0.294,0.3823,23.09,15.45,1,6.93,1,0
STR-500241,TreatmentB,B02,103.78,1.02,0.2365,471,76.39,0.2815,0.2243,24.35,33.49,0,7.55,1,1
STR-500053,TreatmentB,B01,107.26,0.81,0.2271,175,13.97,0.6313,0.3506,9.02,32.53,3,6.82,1,1
STR-500179,TreatmentB,B01,112.04,4.78,0.1871,691,56.81,0.3921,0.3984,58.98,32.62,2,6.43,0,0
STR-500425,TreatmentB,B03,110.87,3.52,0.1972,59,23.41,0.3866,0.4573,3.97,29.34,4,7.21,1,1
STR-500833,TreatmentB,B01,112.28,1.17,0.2673,256,14.68,0.5314,0.4018,22.02,25.99,3,7.88,1,1
STR-500165,TreatmentA,B01,96.56,1.23,0.1884,218,36.28,0.3956,0.3789,49.6,29.12,2,4.22,1,0
STR-500051,Control,B01,91.64,1.35,0.2633,849,72.41,0.5261,0.263,35.49,24.76,4,8.38,0,0
STR-500886,Control,B01,126.57,2.74,0.1502,799,44.91,0.1785,0.3851,24.4,17.6,5,7.74,1,0
STR-500254,TreatmentA,B02,95.34,1.42,0.2536,129,29.52,0.4308,0.2144,19.33,26.67,4,5.15,1,1
STR-500023,TreatmentB,B03,106.75,2.35,0.259,159,20.33,0.3851,0.2218,17.04,31.59,3,7.02,1,1
STR-500839,TreatmentA,B02,93.94,1.61,0.2737,213,36.29,0.2211,0.1528,29.9,13.89,1,4.53,1,1
STR-500474,Control,B03,109.13,2.68,0.2319,239,35.95,0.1034,0.3551,30.6,30.69,2,6.51,0,1
STR-500761,TreatmentB,B03,96.62,0.77,0.1888,411,21.53,0.4056,0.1322,22.33,32.75,0,8.56,0,0
STR-500802,TreatmentA,B01,107.68,1.06,0.2099,205,33.63,0.7754,0.4426,56.04,12.61,3,8.25,0,1
STR-500566,TreatmentB,B02,109.95,0.73,0.2448,394,19.04,0.2057,0.2893,42.96,14.45,3,4.29,1,0
STR-500737,TreatmentA,B03,115.96,1.67,0.2472,258,31.07,0.4772,0.6073,75.16,16.46,2,6.43,0,1
STR-500654,Control,B01,93.68,1.71,0.1999,257,27.71,0.779,0.3203,50.35,27.38,1,7.82,1,1
STR-500857,TreatmentB,B01,107.25,1.8,0.2409,301,21.61,0.2431,0.4487,19.84,31.29,6,6.69,0,1
STR-500206,TreatmentB,B03,87.74,1.93,0.2617,340,31.3,0.5666,0.0989,28.86,24.72,2,6.62,1,0
STR-500108,Control,B01,83.57,2.32,0.2763,324,40.05,0.3489,0.5161,39.18,17.43,3,5.23,0,0
STR-500558,Control,B01,93.41,3.4,0.2361,208,64.93,0.5065,0.2771,17.26,20.96,2,7.57,1,0
STR-500610,TreatmentB,B02,81.93,1.81,0.2544,167,23.8,0.7814,0.1333,4.31,27.12,3,5.73,1,0
STR-500109,Control,B03,82.13,2.49,0.2698,243,21.04,0.4771,0.1907,39.49,33.65,3,6.59,0,1
STR-500106,TreatmentA,B01,87.93,1.88,0.2293,274,16.34,0.3039,0.1844,25.49,23.97,4,6.41,1,1
STR-500938,TreatmentB,B03,92.49,1.35,0.3664,217,38.81,0.3316,0.2858,21.49,23.05,3,7.17,0,1
STR-500501,Control,B03,101.32,1.91,0.2596,155,18.92,0.5233,0.4145,29.27,11.2,2,7.36,0,1
STR-500063,TreatmentA,B01,126.79,1.58,0.3041,702,41.87,0.3579,0.2408,36.59,32.65,2,5.26,1,0
STR-500958,Control,B02,89.54,1.79,0.2812,116,18.42,0.5609,0.4092,21.37,19.99,6,5.75,1,1
STR-500897,TreatmentB,B03,116.51,1.56,0.2316,304,49.45,0.4564,0.1779,26.34,31.86,4,6.17,1,1
STR-500569,TreatmentA,B01,106.39,2.17,0.207,224,56.95,0.3878,0.2237,69.28,25.66,3,7.63,1,1
STR-500068,TreatmentB,B02,113.21,2.4,0.206,213,93.13,0.2865,0.6122,0.32,17.56,0,10.6,1,0
STR-500671,TreatmentA,B02,116.09,3.01,0.2371,647,10.44,0.5231,0.1491,32.05,13.33,2,5.58,0,0
STR-500893,TreatmentB,B01,94.34,1.05,0.1978,133,23.92,0.2269,0.1586,34.11,27.7,3,9.15,1,1
STR-500861,TreatmentB,B01,84.99,0.61,0.2501,562,20.81,0.3442,0.385,64.56,19.13,2,9.79,0,0
STR-500512,TreatmentB,B01,116.94,1.62,0.2686,227,33.2,0.519,0.2699,18.11,18.01,1,4.71,0,0
STR-500583,TreatmentA,B02,109.11,1.11,0.1707,68,62.39,0.3361,0.2458,32.95,28.69,2,6.6,1,1
STR-500464,TreatmentB,B02,102.4,1.71,0.2472,277,100.82,0.319,0.5409,38.05,22.8,2,5.48,1,0
STR-500324,TreatmentA,B03,94.78,2.21,0.2429,411,25.78,0.6621,0.1729,22.96,36.54,2,8.51,1,0
STR-500378,TreatmentA,B03,117.65,1.13,0.2535,337,57.26,0.5814,0.3052,66.75,18.96,2,5.92,0,1
STR-500329,TreatmentA,B03,92.66,1.28,0.1958,238,45.41,0.5254,0.3689,36.49,37.69,6,6.31,1,1
STR-500181,Control,B01,89.4,2.11,0.3001,103,22.93,0.314,0.2024,36.21,37.04,1,6.27,0,1
STR-500231,Control,B01,102.41,1.89,0.2547,703,50.8,0.6229,0.2097,36.89,28.91,3,7.71,0,0
STR-500289,Control,B01,94.56,2.51,0.2082,731,19.07,0.405,0.629,37.04,15.99,3,4.86,0,0
STR-500763,TreatmentA,B02,112.87,3.03,0.2124,310,16.3,0.5865,0.2047,9.48,21.97,4,3.57,0,0
STR-500980,TreatmentA,B03,93.7,1.03,0.2407,476,41.83,0.4658,0.3943,32.78,28.39,5,5.44,0,1
STR-500537,Control,B03,83.98,3.19,0.2571,434,40.63,0.3236,0.3159,58.55,24.89,3,6.71,0,1
STR-500664,TreatmentB,B01,85.89,1.98,0.2754,328,48.89,0.3654,0.549,36.85,11.97,4,4.84,0,0
STR-500539,Control,B01,122.29,2.03,0.2396,313,35.23,0.548,0.1666,46.07,20.84,0,6.73,1,0
STR-500557,TreatmentA,B02,76.43,1.8,0.1827,372,27.13,0.5449,0.4009,24.44,3.97,0,6.98,1,1
STR-500293,TreatmentA,B01,96.29,2.0,0.1637,536,14.23,0.4283,0.3135,43.71,19.73,3,6.34,1,1
STR-500311,TreatmentB,B02,83.37,0.89,0.2973,215,48.57,0.276,0.3463,15.45,25.33,1,5.77,0,0
STR-500783,Control,B01,99.9,1.77,0.2521,198,26.03,0.6916,0.2862,26.63,16.1,1,7.99,0,0
STR-500297,TreatmentB,B01,72.83,1.09,0.1993,261,40.27,0.716,0.3256,-0.46,35.75,3,8.59,1,0
STR-500572,Control,B03,79.45,2.06,0.2305,419,43.91,0.2634,0.2638,28.47,23.56,4,2.9,1,0
STR-500002,TreatmentB,B02,85.84,2.31,0.2339,277,23.21,0.346,0.1926,14.0,30.86,5,4.39,0,0
STR-500725,Control,B01,111.14,3.39,0.2095,521,25.38,0.5847,0.2664,38.19,26.57,5,6.19,0,0
STR-500377,TreatmentA,B03,97.97,0.95,0.2341,180,70.87,0.376,0.1405,20.13,19.42,1,7.29,1,1
STR-500929,TreatmentB,B02,94.5,1.54,0.2309,318,58.85,0.6406,0.4209,26.11,39.01,1,8.44,0,1
STR-500217,TreatmentB,B01,95.98,1.13,0.2893,640,52.73,0.4494,0.4423,42.25,22.63,4,8.44,1,1
STR-500672,Control,B01,94.03,1.84,0.2504,511,19.6,0.4318,0.263,33.46,36.32,0,8.99,0,0
STR-500554,TreatmentB,B03,119.16,1.19,0.2504,239,14.78,0.1654,0.3589,2.13,19.81,4,4.5,1,0
STR-500275,TreatmentA,B02,94.91,1.88,0.2728,857,32.14,0.4319,0.3113,12.52,27.19,2,7.52,0,1
STR-500744,TreatmentA,B03,111.64,1.26,0.2204,476,21.4,0.5164,0.2475,78.34,18.83,3,6.17,0,1
STR-500208,TreatmentA,B03,84.9,1.27,0.2212,194,68.67,0.2907,0.1914,43.56,21.71,4,7.64,1,1
STR-500733,Control,B01,104.07,1.82,0.2724,290,45.08,0.3346,0.323,26.9,33.5,3,5.58,0,0
STR-500637,TreatmentB,B01,110.3,1.53,0.18,405,123.64,0.4448,0.1019,27.41,22.21,3,7.3,1,1
STR-500403,TreatmentA,B02,101.65,2.07,0.245,194,80.87,0.4598,0.185,12.83,36.43,3,1.9,1,0
STR-500064,TreatmentB,B02,105.18,2.28,0.2559,161,46.56,0.4896,0.2759,20.83,27.29,2,5.18,0,0
STR-500069,Control,B01,120.54,2.49,0.2472,135,32.01,0.5823,0.2335,90.07,29.12,3,6.03,0,1
STR-500371,TreatmentB,B01,89.86,1.54,0.2682,326,20.38,0.257,0.2214,15.4,23.18,3,6.74,0,1
STR-500428,Control,B02,92.06,2.28,0.2225,694,26.27,0.179,0.1351,50.18,26.45,4,7.88,0,1
STR-500380,Control,B03,66.22,2.55,0.3042,687,16.28,0.4385,0.369,98.95,31.76,2,7.21,0,1
STR-500626,TreatmentA,B02,84.28,1.31,0.2646,558,31.23,0.4058,0.1832,41.85,37.57,2,7.37,1,0
STR-500141,TreatmentB,B01,110.23,1.99,0.2211,593,32.5,0.3681,0.3939,41.16,15.26,2,6.36,1,1
STR-500326,TreatmentB,B02,75.2,0.47,0.2141,85,91.44,0.5192,0.5723,16.96,14.99,1,7.75,1,1
STR-500373,Control,B03,83.06,1.9,0.1961,249,43.96,0.4335,0.347,47.2,12.47,6,4.0,1,0
STR-500991,Control,B01,116.37,3.04,0.2586,46,43.46,0.4949,0.3788,26.36,24.46,0,5.64,0,1
STR-500465,TreatmentB,B02,111.9,0.77,0.238,130,26.52,0.5117,0.1809,25.89,31.72,1,5.47,1,0
STR-500204,TreatmentB,B02,99.75,1.93,0.2764,348,55.85,0.4194,0.2876,41.34,22.61,2,8.48,0,0
STR-500382,Control,B01,82.53,2.09,0.2686,421,37.23,0.3054,0.3559,53.23,20.8,1,8.27,1,0
STR-500435,Control,B01,112.79,1.35,0.243,175,34.83,0.4513,0.3863,27.92,16.32,1,7.41,1,1
STR-500767,Control,B01,97.29,2.08,0.2492,85,6.21,0.6027,0.2476,44.21,34.38,2,5.59,0,1
STR-500660,TreatmentA,B01,102.12,1.06,0.2837,279,42.05,0.4015,0.1298,32.49,23.32,1,5.62,1,1
STR-500210,Control,B02,74.51,2.42,0.3166,207,28.58,0.5558,0.223,76.11,30.39,4,6.73,0,1
STR-500790,Control,B03,78.02,2.18,0.2701,141,18.85,0.4929,0.3424,26.58,28.39,0,7.32,0,1
STR-500477,TreatmentA,B03,88.09,1.18,0.2891,259,156.67,0.667,0.2231,27.95,31.9,4,8.77,0,0
STR-500679,TreatmentB,B02,77.4,1.09,0.2264,170,46.79,0.4412,0.2765,10.16,30.08,1,6.65,0,1
STR-500993,TreatmentB,B02,92.81,0.55,0.192,192,56.13,0.5293,0.3732,21.54,28.08,2,5.24,1,1
STR-500144,Control,B02,81.92,1.92,0.237,342,96.07,0.3074,0.3968,77.39,19.75,5,7.87,0,1
STR-500230,Control,B03,99.8,2.82,0.2461,273,80.77,0.3234,0.391,26.93,34.02,1,7.02,0,1
STR-500125,TreatmentB,B01,125.01,1.37,0.2505,478,20.03,0.3063,0.2103,28.94,31.98,3,7.97,0,1
STR-500370,Control,B02,97.57,2.8,0.1627,242,63.94,0.4862,0.3709,46.13,20.18,2,7.06,0,1
STR-500123,Control,B03,136.06,4.12,0.2007,314,19.29,0.5305,0.1619,26.55,35.66,2,8.28,1,0
STR-500768,Control,B01,96.2,2.52,0.259,127,56.84,0.4314,0.1129,21.94,32.37,3,6.84,0,0
STR-500470,TreatmentA,B01,79.81,1.84,0.1973,587,28.66,0.4834,0.1511,31.11,26.82,5,6.97,1,1
STR-500935,TreatmentB,B01,104.24,1.38,0.2255,487,36.13,0.1618,0.3487,7.35,25.73,1,7.03,1,1
STR-500507,TreatmentB,B02,110.98,1.66,0.2434,718,28.5,0.5909,0.3009,48.07,23.6,3,8.22,0,1
STR-500390,TreatmentB,B01,92.47,1.28,0.2516,200,16.7,0.5185,0.3168,57.99,36.97,3,3.24,0,0
STR-500677,TreatmentB,B02,80.98,0.83,0.1694,76,8.32,0.246,0.1793,14.12,24.73,3,6.69,1,1
STR-500706,Control,B01,84.9,1.33,0.2416,229,26.36,0.5999,0.5193,73.07,20.25,0,7.05,0,1
STR-500669,TreatmentB,B02,59.73,2.69,0.2313,119,34.78,0.3015,0.1315,2.03,25.27,2,7.57,0,1
STR-500640,TreatmentB,B02,71.38,0.88,0.267,101,79.91,0.3076,0.3006,29.75,17.1,0,6.35,1,1
STR-500267,TreatmentA,B03,102.44,1.66,0.2858,170,36.27,0.4562,0.5431,20.6,19.46,4,3.9,1,0
STR-500186,TreatmentA,B03,86.1,1.4,0.2967,235,29.81,0.4339,0.3295,81.21,27.22,2,5.65,0,1
STR-500905,TreatmentB,B02,104.27,3.22,0.2501,755,39.75,0.5629,0.2788,30.52,23.2,1,6.86,0,1
STR-500118,TreatmentB,B03,92.83,0.73,0.2481,105,65.32,0.4214,0.296,23.34,18.17,1,7.48,1,1
STR-500353,TreatmentB,B03,90.22,2.2,0.2189,78,33.75,0.3454,0.3857,29.34,31.85,3,6.61,0,1
