sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-500177,TreatmentA,B01,113.89,-57.35,117.6,19.75,36.6,-45.02,1.079,47.5,85,0.3738,1,0
NEU-500272,Control,B01,124.15,-63.14,147.1,12.43,99.7,-44.48,1.651,34.0,74,0.2353,0,1
NEU-500114,TreatmentB,B03,107.3,-67.08,293.6,7.94,42.5,-46.25,0.896,63.0,84,0.547,0,0
NEU-500782,TreatmentA,B02,124.56,-58.93,94.0,11.8,77.6,-44.26,0.903,59.9,87,0.3011,0,1
NEU-500594,TreatmentA,B02,121.29,-64.24,104.9,17.07,89.5,-41.22,0.864,46.3,74,0.6708,0,1
NEU-500023,TreatmentB,B01,93.43,-75.07,283.0,12.48,119.6,-47.38,1.082,50.1,88,0.3833,0,0
NEU-500919,Control,B03,108.38,-62.14,309.9,11.83,92.6,-46.14,1.303,43.0,86,0.4006,0,0
NEU-500081,Control,B01,118.95,-71.1,121.3,11.43,81.8,-37.97,1.096,21.9,80,0.3558,0,1
NEU-500392,Control,B02,98.09,-50.61,231.9,14.02,122.6,-46.6,0.835,39.6,87,0.4189,0,0
NEU-500716,TreatmentA,B01,95.35,-63.56,395.7,17.11,77.7,-48.38,1.005,51.5,95,0.2699,1,0
NEU-500076,TreatmentA,B03,104.1,-68.73,164.2,20.55,132.3,-47.24,1.321,36.5,82,0.3657,1,0
NEU-500458,TreatmentA,B03,88.41,-72.85,125.4,18.28,115.7,-38.8,0.748,70.2,85,0.6076,0,1
NEU-500396,Control,B03,109.5,-67.22,189.7,16.18,113.9,-36.68,1.27,44.1,78,0.5578,0,1
NEU-500147,Control,B02,121.14,-70.51,185.6,27.91,114.3,-41.65,0.977,30.9,83,0.6358,0,1
NEU-500936,TreatmentB,B03,96.06,-64.6,354.3,15.24,48.4,-44.81,0.861,64.2,92,0.4947,1,1
NEU-500680,TreatmentA,B01,84.01,-59.44,180.8,10.48,89.8,-37.16,0.807,47.1,87,0.4678,1,0
NEU-500495,TreatmentB,B02,72.88,-67.09,211.7,11.46,35.1,-42.45,1.315,74.4,98,0.3142,1,0
NEU-500020,Control,B01,105.55,-67.51,166.9,11.84,155.5,-41.86,0.488,33.0,96,0.2954,0,1
NEU-500622,TreatmentA,B03,114.4,-64.66,533.5,11.5,99.5,-45.33,0.788,49.7,97,0.3605,0,1
NEU-500181,Control,B02,118.85,-68.22,120.3,12.26,41.9,-44.81,1.857,46.8,91,0.4349,1,0
NEU-500656,Control,B01,113.55,-62.59,101.0,17.25,101.5,-35.94,0.693,11.9,82,0.2202,0,0
NEU-500947,TreatmentB,B01,91.95,-80.68,286.4,9.42,188.0,-36.01,1.266,59.7,84,0.6271,0,0
NEU-500576,TreatmentB,B01,106.54,-60.37,116.8,18.85,86.2,-38.21,0.815,61.0,80,0.3595,1,0
NEU-500859,TreatmentB,B02,106.44,-62.72,126.6,13.52,80.9,-41.48,0.895,41.0,73,0.514,1,1
NEU-500944,Control,B01,111.42,-68.89,115.0,19.04,140.9,-42.56,0.732,38.9,88,0.3667,0,1
NEU-500331,TreatmentB,B03,95.53,-76.34,153.2,9.38,87.5,-32.49,1.348,46.8,102,0.4763,1,0
NEU-500113,TreatmentA,B01,97.69,-64.33,150.4,18.15,91.3,-44.94,1.473,56.7,79,0.4283,1,1
NEU-500796,TreatmentB,B02,117.99,-72.18,187.4,15.84,89.6,-36.63,2.225,89.3,97,0.3463,1,0
NEU-500713,Control,B02,101.86,-58.9,322.6,26.42,65.7,-38.13,0.962,44.5,70,0.3428,0,0
NEU-500885,Control,B01,89.42,-64.49,104.3,12.15,134.5,-41.4,1.165,32.7,97,0.4839,0,1
NEU-500223,Control,B02,120.27,-63.59,261.7,14.33,166.5,-40.46,0.938,55.2,101,0.2444,1,0
NEU-500780,Control,B02,84.04,-65.12,154.6,14.82,142.0,-44.45,1.388,43.5,75,0.4478,0,1
NEU-500597,Control,B01,96.69,-69.97,246.5,17.39,89.4,-50.4,0.783,21.4,89,0.2034,0,0
NEU-500185,TreatmentB,B03,118.96,-58.11,87.9,16.61,96.0,-39.39,1.098,51.5,71,0.4101,1,0
NEU-500145,Control,B01,95.98,-73.99,234.8,9.36,101.3,-38.2,1.492,39.4,94,0.3798,0,1
NEU-500213,TreatmentA,B03,113.37,-53.86,223.9,17.63,92.4,-42.99,1.289,77.0,75,0.429,0,0
NEU-500442,Control,B03,122.2,-71.45,113.5,19.8,129.5,-39.71,0.819,11.9,86,0.4491,0,0
NEU-500725,TreatmentB,B01,110.68,-65.41,156.3,11.36,144.2,-51.0,1.06,44.3,104,0.3363,1,1
NEU-500073,TreatmentA,B03,88.06,-70.33,323.2,16.41,123.2,-45.52,1.419,42.1,95,0.2598,0,0
NEU-500602,TreatmentA,B03,79.12,-76.68,158.5,9.3,101.3,-41.64,1.229,53.6,87,0.2951,1,0
NEU-500509,TreatmentA,B03,95.32,-69.92,89.5,7.91,109.1,-41.87,1.24,53.9,86,0.5754,1,0
NEU-500651,TreatmentB,B02,98.01,-75.49,94.0,7.31,87.1,-42.63,0.987,95.2,96,0.5295,1,0
NEU-500531,Control,B02,65.74,-63.08,221.7,8.07,201.8,-42.64,0.882,23.3,89,0.255,0,1
NEU-500420,TreatmentB,B02,96.92,-66.66,145.5,25.59,65.3,-44.54,1.031,81.3,96,0.2502,1,0
NEU-500696,Control,B03,111.79,-63.84,239.8,15.79,159.5,-42.14,1.651,30.9,96,0.2903,0,1
NEU-500477,TreatmentB,B03,102.39,-70.96,218.9,11.48,111.0,-34.13,0.938,70.6,86,0.5542,1,0
NEU-500785,Control,B01,94.09,-69.35,138.4,17.77,177.9,-43.53,0.785,42.5,94,0.6931,0,1
NEU-500528,Control,B03,100.21,-63.5,75.8,9.33,98.4,-41.28,1.31,25.3,91,0.4785,1,0
NEU-500498,TreatmentB,B02,66.83,-59.75,153.0,14.52,66.2,-45.14,1.168,59.3,84,0.5724,1,1
NEU-500357,TreatmentA,B01,103.77,-63.55,220.1,9.15,122.3,-32.92,0.784,41.6,74,0.5216,0,0
NEU-500393,Control,B03,54.26,-64.08,166.2,17.09,135.5,-34.74,0.741,44.4,87,0.2912,0,0
NEU-500850,Control,B03,84.9,-67.16,283.0,9.9,130.3,-38.35,1.334,44.2,82,0.5647,1,0
NEU-500204,Control,B01,93.54,-67.08,605.0,10.93,44.3,-41.22,1.602,38.0,85,0.3904,0,1
NEU-500667,TreatmentA,B01,116.77,-67.55,104.3,5.4,147.6,-46.03,1.024,51.0,84,0.3844,0,0
NEU-500151,Control,B03,101.46,-55.7,188.5,14.54,111.2,-40.98,1.197,49.3,90,0.2236,1,0
NEU-500675,TreatmentA,B03,103.28,-67.01,146.1,21.8,61.1,-43.3,1.005,61.4,99,0.4052,0,1
NEU-500196,Control,B03,115.15,-62.45,193.7,9.16,181.9,-44.51,0.925,36.8,87,0.3849,0,1
NEU-500510,TreatmentA,B03,105.84,-72.49,63.9,11.44,47.1,-44.52,0.869,78.6,80,0.1223,1,1
NEU-500208,TreatmentA,B02,133.26,-76.56,214.4,9.78,88.7,-48.57,1.284,25.6,91,0.3556,1,0
NEU-500475,TreatmentB,B02,78.83,-75.56,151.1,16.41,130.5,-42.46,0.913,75.9,88,0.6475,1,0
NEU-500663,Control,B02,69.26,-52.26,177.0,21.78,115.7,-41.12,1.003,44.8,91,0.5401,1,0
NEU-500977,TreatmentB,B01,122.95,-73.83,233.6,14.57,97.3,-39.8,0.688,69.6,102,0.2022,1,0
NEU-500278,TreatmentA,B02,87.12,-72.85,311.4,26.41,187.5,-43.72,1.563,55.5,101,0.5755,0,1
NEU-500838,Control,B03,88.12,-74.39,76.2,37.98,144.8,-41.4,1.033,56.4,84,0.3306,1,0
NEU-500364,TreatmentA,B01,116.64,-77.02,77.7,12.64,93.8,-40.39,1.275,21.8,91,0.5292,0,0
NEU-500382,TreatmentA,B01,82.65,-68.22,332.7,8.93,129.7,-40.31,0.904,54.0,93,0.4683,0,0
NEU-500030,TreatmentB,B01,89.13,-66.48,93.5,10.98,105.8,-44.8,0.824,50.4,91,0.3896,1,0
NEU-500982,TreatmentA,B02,99.65,-64.34,96.8,11.76,105.5,-42.81,1.256,74.2,95,0.3373,1,1
NEU-500599,TreatmentA,B02,79.9,-66.92,155.6,19.36,106.0,-43.07,1.898,78.9,75,0.1871,1,1
NEU-500970,Control,B01,97.52,-66.92,116.9,11.7,185.3,-42.41,1.411,56.6,82,0.3914,1,1
NEU-500178,TreatmentA,B01,101.22,-62.59,113.3,5.0,60.6,-47.67,1.016,32.8,85,0.3725,0,1
NEU-500002,TreatmentA,B02,90.42,-64.37,81.2,9.82,107.5,-41.14,1.693,32.0,80,0.2955,1,0
NEU-500493,Control,B02,103.4,-64.17,168.5,9.77,139.0,-47.31,1.16,41.1,82,0.3054,0,1
NEU-500981,Control,B03,105.42,-69.26,101.2,9.78,76.7,-42.24,1.098,69.8,93,0.4521,0,0
NEU-500766,TreatmentB,B01,99.5,-65.76,307.5,10.76,17.5,-42.69,1.13,42.2,74,0.5301,0,1
NEU-500703,TreatmentA,B03,123.95,-61.01,199.4,12.77,67.0,-48.12,0.98,39.5,76,0.237,0,1
NEU-500760,TreatmentA,B03,105.64,-67.21,311.9,7.72,23.6,-45.58,1.663,58.0,97,0.6544,1,0
NEU-500902,Control,B03,111.4,-62.65,310.5,14.16,180.5,-33.29,0.62,46.0,106,0.2813,1,1
NEU-500749,TreatmentB,B01,119.3,-66.45,212.6,10.81,44.8,-43.21,0.697,67.9,81,0.3257,0,1
NEU-500397,TreatmentB,B02,99.45,-64.04,242.9,6.4,79.3,-45.35,0.972,50.9,90,0.2091,0,1
NEU-500876,TreatmentA,B01,104.57,-60.57,385.2,7.09,82.6,-39.97,0.949,43.9,79,0.32,0,1
NEU-500714,Control,B03,90.6,-67.57,167.3,7.19,151.9,-36.71,1.751,21.3,84,0.4062,1,1
NEU-500315,Control,B03,101.06,-59.4,323.1,15.75,84.1,-44.06,1.141,42.7,109,0.3385,0,0
NEU-500017,TreatmentB,B01,124.44,-67.28,148.0,13.51,46.8,-36.27,1.888,74.7,76,0.386,1,1
NEU-500007,Control,B02,96.53,-75.75,219.2,10.76,100.2,-44.41,0.975,42.3,77,0.8279,0,0
NEU-500858,TreatmentB,B03,90.0,-62.12,161.9,31.43,37.5,-40.74,0.58,71.7,86,0.5231,1,1
NEU-500719,Control,B03,117.89,-67.33,136.3,14.36,98.0,-42.62,1.172,23.0,96,0.5527,0,1
NEU-500111,TreatmentB,B01,106.37,-59.38,151.4,9.65,72.4,-36.97,1.168,83.1,86,0.3786,1,0
NEU-500962,TreatmentA,B03,72.7,-56.42,94.7,8.63,86.5,-41.43,1.034,70.9,69,0.2577,1,0
NEU-500765,TreatmentB,B02,111.21,-63.7,55.4,13.47,121.6,-34.69,1.485,80.0,92,0.5055,1,0
NEU-500896,TreatmentA,B02,90.51,-63.42,283.2,10.89,104.0,-46.62,1.19,47.3,74,0.3182,0,0
NEU-500275,Control,B01,88.17,-70.38,198.7,22.45,117.9,-42.61,1.536,59.0,80,0.5638,1,1
NEU-500854,TreatmentA,B03,83.64,-57.49,102.5,14.04,162.0,-40.86,0.903,45.8,79,0.5098,0,0
NEU-500437,TreatmentA,B03,102.3,-62.7,205.9,25.59,72.5,-37.73,0.786,36.5,77,0.3091,0,0
NEU-500692,TreatmentA,B03,115.57,-58.53,153.9,15.89,88.8,-45.43,0.666,36.1,83,0.3001,0,0
NEU-500617,TreatmentB,B03,114.2,-60.83,61.5,21.92,118.8,-47.08,1.046,74.0,78,0.3544,1,1
NEU-500722,TreatmentB,B03,54.48,-68.76,406.4,19.48,35.3,-43.72,1.932,81.3,83,0.1602,1,0
NEU-500354,Control,B01,127.76,-66.01,186.5,12.75,82.8,-46.02,0.805,56.3,94,0.3752,1,1
NEU-500688,TreatmentA,B01,101.27,-67.66,314.1,10.84,48.9,-42.06,1.345,35.1,73,0.1788,1,1
NEU-500781,Control,B01,102.32,-68.01,101.3,11.6,126.5,-47.23,0.892,37.9,85,0.3369,0,1
NEU-500212,TreatmentA,B03,107.6,-62.17,188.3,15.1,85.7,-39.05,0.756,35.9,97,0.3926,0,1
NEU-500992,Control,B01,75.31,-67.88,173.7,11.52,151.5,-39.48,1.891,41.0,84,0.5441,1,1
NEU-500605,TreatmentA,B02,89.15,-69.47,117.0,10.79,81.0,-46.53,0.966,42.4,75,0.4141,1,0
NEU-500061,TreatmentB,B02,102.84,-59.36,207.5,18.85,59.5,-43.37,0.734,43.9,90,0.3424,0,0
NEU-500788,TreatmentA,B03,121.76,-60.9,203.1,16.63,67.8,-49.83,0.975,72.7,81,0.2594,1,0
NEU-500038,Control,B03,101.8,-70.7,216.6,10.46,124.4,-41.42,1.13,63.5,87,0.4186,0,1
NEU-500625,Control,B01,81.99,-72.88,502.4,18.39,118.8,-46.04,1.227,32.4,82,0.4716,0,0
NEU-500886,TreatmentA,B02,104.02,-60.01,243.0,22.34,74.2,-41.62,1.204,49.0,107,0.3262,1,0
NEU-500559,TreatmentA,B01,107.12,-70.32,162.8,7.35,85.6,-42.39,1.302,44.3,83,0.4396,1,1
NEU-500512,TreatmentB,B03,98.35,-64.3,121.3,15.29,81.3,-42.61,2.085,49.9,82,0.5481,1,1
NEU-500878,Control,B01,100.18,-61.95,90.2,34.14,165.5,-41.91,1.778,51.7,99,0.1734,1,0
NEU-500497,TreatmentA,B02,86.36,-65.76,86.4,7.08,123.9,-39.48,1.277,39.0,88,0.3585,1,1
NEU-500247,TreatmentB,B01,102.9,-59.66,174.4,15.9,93.9,-39.15,0.935,69.3,84,0.2781,1,0
NEU-500800,TreatmentB,B02,82.57,-57.42,156.8,10.44,86.3,-38.53,1.877,45.6,88,0.4138,1,0
NEU-500342,TreatmentA,B01,113.47,-62.6,127.5,9.21,101.3,-44.16,0.517,40.6,70,0.2815,1,1
NEU-500025,TreatmentA,B03,95.31,-57.42,127.2,28.32,105.2,-39.31,0.722,41.4,96,0.5794,0,1
NEU-500710,TreatmentB,B02,128.49,-70.76,173.7,15.85,78.5,-42.92,1.103,64.4,98,0.5956,1,1
NEU-500862,Control,B01,105.21,-65.89,164.0,21.55,64.4,-38.83,0.896,45.7,84,0.2564,0,0
NEU-500636,Control,B02,96.28,-73.19,328.3,16.25,160.2,-36.87,0.749,37.3,92,0.4763,0,0
NEU-500403,TreatmentB,B02,94.66,-68.68,131.2,20.51,48.2,-42.37,0.874,72.1,98,0.4048,1,1
NEU-500712,TreatmentA,B01,112.92,-66.99,175.1,13.48,88.5,-44.69,1.658,78.8,76,0.2546,1,1
NEU-500123,TreatmentA,B03,103.47,-55.42,123.9,14.64,174.1,-38.88,1.401,66.7,70,0.131,1,0
NEU-500301,TreatmentB,B01,117.02,-66.24,221.6,13.96,103.5,-45.9,0.782,67.8,91,0.3643,0,1
NEU-500506,TreatmentB,B02,102.9,-65.01,228.4,12.92,91.4,-43.22,0.906,76.3,90,0.3433,0,1
NEU-500980,TreatmentA,B02,92.78,-59.23,213.7,5.2,130.6,-43.53,0.846,66.0,73,0.5226,0,0
NEU-500748,TreatmentA,B03,101.65,-68.73,160.4,22.06,35.1,-40.42,0.942,25.0,103,0.6475,0,0
NEU-500210,TreatmentB,B02,99.74,-72.76,57.3,10.2,56.4,-42.84,1.02,59.3,85,0.1966,1,1
NEU-500543,TreatmentB,B03,88.89,-61.46,249.3,22.25,101.2,-39.74,0.922,73.9,82,0.3305,1,1
NEU-500319,TreatmentA,B01,98.32,-60.76,146.4,8.88,82.4,-41.93,0.944,40.1,88,0.4009,0,1
NEU-500627,Control,B02,86.3,-57.82,160.9,22.12,137.0,-45.06,0.888,49.9,85,0.3977,0,0
NEU-500503,TreatmentA,B02,92.8,-70.98,104.4,9.7,146.0,-37.42,0.76,42.7,85,0.2654,0,0
NEU-500589,TreatmentB,B02,101.26,-77.05,286.8,16.25,107.7,-41.89,1.297,49.5,91,0.5119,1,0
NEU-500158,TreatmentB,B02,100.16,-69.61,218.3,9.02,61.7,-48.89,0.811,69.9,103,0.5108,1,0
NEU-500303,TreatmentB,B01,112.36,-58.35,258.1,10.11,90.6,-46.72,1.12,59.0,90,0.3198,1,0
NEU-500797,TreatmentA,B01,102.55,-70.38,172.7,10.05,92.6,-40.22,1.411,29.2,86,0.5642,1,0
NEU-500391,TreatmentB,B02,99.89,-71.26,141.4,13.67,138.2,-43.33,0.85,76.8,70,0.2632,1,0
NEU-500952,TreatmentA,B02,117.85,-56.69,200.3,19.27,77.1,-45.45,0.757,60.8,78,0.4893,0,0
NEU-500904,TreatmentB,B01,74.43,-58.52,149.9,10.4,55.7,-43.13,1.656,71.5,77,0.3249,0,1
NEU-500582,TreatmentA,B01,109.6,-50.89,344.5,14.16,141.9,-37.65,0.751,41.9,94,0.199,0,0
NEU-500139,Control,B02,111.04,-59.5,126.2,7.73,109.2,-39.12,1.027,42.5,82,0.6087,1,0
NEU-500109,TreatmentA,B02,120.19,-60.93,69.4,13.26,99.1,-50.98,2.237,50.4,77,0.3859,1,0
NEU-500378,Control,B01,94.08,-68.64,463.2,9.86,171.9,-39.92,0.776,15.2,66,0.5078,0,0
NEU-500296,TreatmentB,B02,98.82,-75.85,270.0,12.49,133.5,-47.48,0.847,75.2,87,0.3776,0,0
NEU-500286,TreatmentA,B02,97.03,-64.31,106.9,18.92,136.0,-45.59,2.436,66.0,87,0.3368,1,1
NEU-500502,Control,B02,90.02,-67.0,90.8,13.3,94.5,-42.58,1.282,29.8,88,0.7335,1,0
NEU-500666,Control,B01,99.39,-72.56,58.3,7.15,168.0,-48.52,0.801,72.3,90,0.3738,1,0
NEU-500686,TreatmentB,B02,78.93,-70.3,87.1,12.53,66.1,-40.13,1.438,55.2,85,0.2447,1,1
NEU-500134,TreatmentB,B03,114.38,-68.42,436.6,19.5,70.4,-39.52,0.876,76.9,85,0.1317,0,0
NEU-500853,Control,B01,105.99,-62.29,139.8,20.54,124.4,-44.4,0.969,19.8,90,0.4792,1,0
NEU-500333,TreatmentB,B02,107.18,-59.39,151.0,21.88,82.4,-39.62,0.95,59.3,97,0.4021,0,1
NEU-500644,TreatmentB,B03,97.34,-62.35,171.4,14.32,113.9,-41.26,0.591,56.4,99,0.4007,0,1
NEU-500033,Control,B01,109.0,-58.98,138.5,8.5,202.0,-33.62,0.684,50.6,81,0.255,1,1
NEU-500807,TreatmentA,B01,65.8,-57.97,438.5,17.94,125.1,-44.26,2.094,32.7,90,0.3358,0,0
NEU-500918,TreatmentA,B01,110.0,-72.55,125.1,11.19,98.9,-48.26,0.816,75.2,80,0.119,1,1
NEU-500761,TreatmentB,B01,99.87,-69.45,608.2,18.9,101.8,-44.03,1.008,46.4,98,0.2684,0,0
NEU-500618,TreatmentA,B01,94.1,-67.02,202.4,7.56,167.1,-46.87,1.469,44.2,80,0.63,0,0
NEU-500682,Control,B03,70.43,-53.31,218.0,40.8,115.6,-38.77,1.411,45.2,92,0.4157,0,0
NEU-500779,TreatmentB,B03,83.55,-62.27,163.4,19.85,78.9,-46.13,1.156,52.3,75,0.4774,1,1
NEU-500557,Control,B01,106.39,-63.44,183.1,13.36,95.6,-47.8,0.742,47.4,84,0.2658,0,1
NEU-500550,TreatmentA,B02,107.94,-72.3,143.6,13.46,67.2,-39.29,0.305,70.1,107,0.2438,0,0
NEU-500103,Control,B03,106.45,-58.98,293.5,12.25,111.4,-38.56,1.171,55.4,90,0.315,0,0
NEU-500530,TreatmentA,B03,89.45,-73.13,133.0,12.33,89.2,-41.12,1.613,15.6,81,0.4079,0,0
NEU-500802,Control,B01,101.44,-62.8,148.9,9.65,120.6,-45.15,1.212,47.2,80,0.2209,1,1
NEU-500522,TreatmentA,B01,104.5,-54.25,154.6,13.67,73.3,-38.13,1.095,45.1,83,0.6619,1,0
NEU-500912,Control,B03,106.55,-58.38,285.9,12.33,113.1,-40.73,1.689,38.7,92,0.269,1,0
NEU-500207,TreatmentB,B01,108.08,-65.28,91.7,9.32,84.5,-46.4,1.417,38.7,81,0.2879,1,1
NEU-500857,TreatmentB,B02,120.19,-59.36,112.3,12.36,18.8,-49.12,1.344,79.8,76,0.4068,1,0
NEU-500702,TreatmentA,B01,65.46,-65.62,159.4,10.38,123.7,-37.5,0.554,35.7,89,0.2721,0,1
NEU-500489,TreatmentA,B02,116.48,-62.47,88.0,7.9,111.5,-37.87,0.91,64.4,67,0.1094,1,1
NEU-500337,Control,B01,119.86,-67.7,393.8,17.97,174.2,-47.72,1.217,74.5,93,0.523,0,1
NEU-500718,TreatmentA,B03,101.73,-65.57,286.0,10.11,93.0,-37.29,0.704,70.9,75,0.3966,0,1
NEU-500290,Control,B03,116.83,-67.13,81.8,9.62,65.9,-43.87,0.861,27.7,92,0.6175,1,0
NEU-500575,TreatmentB,B02,117.8,-71.51,177.5,5.98,72.7,-35.95,1.202,59.4,75,0.5674,1,0
NEU-500176,TreatmentA,B02,90.22,-59.05,105.4,12.29,82.5,-36.87,1.168,50.6,83,0.2662,0,1
NEU-500281,TreatmentB,B02,87.46,-76.48,164.4,6.23,172.6,-36.28,0.868,51.0,88,0.1683,0,1
NEU-500848,TreatmentA,B02,133.98,-59.22,89.9,24.75,186.5,-40.14,2.044,71.4,74,0.5184,1,1
NEU-500551,TreatmentA,B02,87.01,-68.91,387.1,17.62,15.9,-45.41,1.627,50.2,80,0.2441,1,1
NEU-500677,TreatmentA,B01,87.91,-59.65,59.5,14.69,58.3,-43.77,0.981,55.0,99,0.2041,1,0
NEU-500844,Control,B01,121.53,-67.16,148.8,11.62,187.8,-42.51,0.962,39.7,79,0.3617,0,1
NEU-500891,Control,B01,92.24,-72.25,272.2,11.91,146.0,-29.64,0.902,25.2,80,0.434,0,0
NEU-500534,TreatmentB,B01,87.01,-68.51,160.8,5.15,50.5,-47.91,0.763,81.4,95,0.2295,1,1
NEU-500661,TreatmentB,B01,103.1,-67.31,196.2,16.33,48.1,-47.22,0.834,57.1,86,0.3344,0,1
NEU-500059,TreatmentB,B02,82.44,-64.74,170.3,13.17,80.9,-39.83,0.798,60.8,85,0.5274,0,1
NEU-500555,Control,B02,81.48,-65.04,233.4,20.18,76.0,-42.86,0.855,62.4,89,0.2337,1,0
NEU-500044,TreatmentB,B02,83.3,-59.18,124.8,9.26,52.7,-43.05,1.057,76.2,85,0.5382,1,0
NEU-500460,TreatmentA,B01,111.86,-60.62,119.8,23.54,35.1,-43.69,1.009,66.7,93,0.212,1,1
NEU-500251,TreatmentB,B02,86.09,-68.78,115.4,14.08,77.5,-42.61,1.754,77.4,71,0.3835,1,0
NEU-500116,TreatmentB,B01,58.56,-63.0,320.2,12.0,109.0,-39.89,1.382,66.5,73,0.5388,0,1
NEU-500164,Control,B01,92.63,-60.43,170.4,22.06,149.9,-41.98,1.117,62.1,74,0.7024,1,1
NEU-500418,TreatmentB,B02,106.36,-67.63,204.7,11.97,79.6,-45.25,0.615,48.7,102,0.1441,0,1
NEU-500441,TreatmentB,B03,89.63,-68.13,120.4,11.56,133.9,-42.5,1.434,62.4,71,0.5483,0,0
NEU-500521,TreatmentB,B01,125.46,-71.53,139.7,7.72,71.8,-43.93,1.061,93.5,105,0.7916,1,0
NEU-500737,TreatmentB,B01,114.89,-72.29,118.9,34.44,73.6,-45.07,1.075,72.6,64,0.2455,1,0
NEU-500812,Control,B01,105.61,-60.8,61.5,12.61,124.2,-42.3,0.734,38.5,98,0.331,1,0
NEU-500096,TreatmentA,B02,95.77,-55.04,215.2,16.33,44.0,-40.29,0.558,56.5,103,0.5529,0,0
NEU-500256,TreatmentA,B03,92.83,-64.58,231.4,19.91,44.4,-38.93,1.562,78.1,88,0.3424,1,0
NEU-500407,TreatmentB,B03,101.05,-68.61,192.3,11.89,133.5,-36.32,0.923,39.0,89,0.4277,1,0
NEU-500243,Control,B02,79.45,-57.34,175.8,13.09,162.7,-38.33,1.332,27.6,70,0.2066,0,0
NEU-500827,TreatmentB,B01,95.94,-71.82,263.8,11.95,89.8,-44.19,1.438,66.3,88,0.7425,1,0
NEU-500166,TreatmentA,B03,106.06,-66.48,137.5,9.68,133.9,-44.36,0.742,59.5,95,0.2339,0,1
NEU-500467,TreatmentA,B01,97.31,-63.57,250.2,16.48,69.9,-41.56,1.106,58.5,80,0.3726,1,1
NEU-500068,Control,B01,104.25,-76.57,234.4,8.44,81.2,-41.96,0.661,43.5,85,0.3845,0,0
NEU-500222,TreatmentA,B03,106.94,-68.07,134.5,23.4,49.5,-38.23,0.864,63.9,89,0.2138,1,0
NEU-500787,Control,B02,99.77,-71.2,271.8,13.84,80.9,-40.88,0.925,40.6,100,0.5976,0,1
NEU-500890,TreatmentA,B02,79.0,-72.91,158.8,14.32,97.5,-39.76,0.673,37.5,93,0.6234,0,0
NEU-500430,Control,B02,118.7,-69.44,75.5,31.76,105.3,-41.0,0.61,28.7,81,0.5139,1,1
NEU-500127,Control,B02,104.36,-66.75,464.8,9.01,114.0,-47.08,1.019,62.0,83,0.5727,0,1
NEU-500940,TreatmentB,B01,103.31,-65.34,222.5,20.01,111.5,-42.54,1.158,54.2,94,0.3383,1,1
NEU-500786,TreatmentA,B02,82.3,-65.22,283.1,9.94,102.9,-47.32,1.091,31.6,76,0.3608,0,1
NEU-500362,TreatmentA,B02,105.26,-66.29,214.4,10.75,144.1,-48.78,1.043,54.0,76,0.5459,0,1
NEU-500193,TreatmentB,B03,108.3,-50.36,252.2,13.29,58.6,-40.41,1.357,58.6,95,0.4562,0,0
NEU-500560,Control,B03,107.3,-55.51,110.9,24.58,116.5,-42.51,0.754,27.6,103,0.7145,1,1
NEU-500699,Control,B02,104.36,-70.02,191.8,13.94,146.2,-39.25,0.521,49.8,101,0.4843,0,0
NEU-500987,TreatmentB,B01,96.71,-64.28,380.8,12.94,124.3,-45.56,0.698,62.0,97,0.4246,0,0
NEU-500021,Control,B02,98.37,-69.79,202.4,14.46,122.8,-46.64,0.734,42.6,81,0.4509,1,1
NEU-500700,Control,B01,122.12,-70.39,178.2,10.31,75.9,-44.14,1.353,57.2,94,0.5397,1,0
NEU-500776,TreatmentA,B01,99.89,-63.33,306.7,27.92,65.3,-36.4,1.313,48.8,91,0.2866,0,0
NEU-500419,Control,B02,119.73,-59.56,331.2,20.77,108.4,-42.91,0.7,32.7,90,0.3904,0,1
NEU-500569,TreatmentA,B03,101.11,-56.97,452.0,9.35,119.0,-49.39,1.531,45.9,82,0.7162,0,0
NEU-500090,Control,B02,94.46,-62.34,72.7,18.63,123.8,-47.05,0.772,41.6,97,0.6159,1,1
NEU-500066,Control,B03,100.32,-62.91,126.4,18.4,72.6,-37.53,1.815,64.3,108,0.4504,1,1
NEU-500399,TreatmentA,B01,118.66,-67.92,437.0,8.62,158.9,-49.05,0.986,48.7,76,0.599,0,0
NEU-500654,TreatmentA,B02,105.3,-57.16,95.9,20.82,42.6,-49.83,1.144,51.6,70,0.5179,1,1
NEU-500736,Control,B03,92.83,-64.16,215.1,12.61,89.5,-42.5,0.938,41.1,90,0.4627,0,1
NEU-500945,TreatmentA,B03,115.36,-61.16,198.1,14.72,83.2,-36.12,0.942,33.1,83,0.2513,0,0
NEU-500681,Control,B03,121.77,-64.41,138.7,15.8,114.0,-39.17,0.954,7.8,86,0.388,0,1
NEU-500179,TreatmentA,B03,93.68,-62.97,140.0,20.26,144.9,-46.41,0.545,81.6,81,0.5716,1,1
NEU-500459,Control,B03,87.09,-63.45,88.1,10.73,62.1,-44.25,2.193,40.3,71,0.4468,1,1
NEU-500388,TreatmentA,B02,123.52,-74.58,237.4,13.51,53.8,-44.15,1.415,57.9,102,0.1844,0,0
