sample_id,role,colony,body_mass_g,age_months,resting_metabolic_rate,body_temp_c,hypoxia_survival_min,hyaluronan_mda,cortisol_ng_ml,incisor_wear_score,chirps_per_hour,grooming_events_day,telomere_length_kb,target_a,target_b
NMR-008465,Worker,Colony-A,20.8,91,0.336,31.2,15.3,6.73,14.64,0.172,20,6,20.82,0,0
NMR-008466,Breeder,Colony-A,47.1,25,0.277,31.8,24.7,4.34,3.62,0.061,27,7,18.87,0,1
NMR-008467,Worker,Colony-A,33.5,77,0.277,32.5,14.8,8.78,11.9,0.113,18,11,19.32,0,1
NMR-008468,Worker,Colony-A,30.8,51,0.275,30.9,32.2,7.23,8.4,0.327,25,13,15.26,0,0
NMR-008469,Soldier,Colony-A,32.8,36,0.266,32.5,12.4,4.36,13.33,0.249,23,6,14.16,0,1
NMR-008470,Soldier,Colony-C,35.5,60,0.171,31.3,12.1,7.93,14.35,0.241,20,15,16.54,0,0
NMR-008471,Worker,Colony-D,26.7,64,0.227,32.3,12.4,7.6,9.97,0.509,27,11,24.27,1,1
NMR-008472,Worker,Colony-B,26.5,138,0.265,32.1,22.5,7.37,11.7,0.238,26,11,23.1,1,1
NMR-008473,Soldier,Colony-A,34.7,41,0.2,33.2,17.9,7.72,18.82,0.298,23,14,26.05,0,0
NMR-008474,Soldier,Colony-A,39.8,58,0.252,31.5,24.4,5.95,8.56,0.462,28,8,16.54,1,0
NMR-008475,Worker,Colony-A,24.7,127,0.273,31.9,8.7,6.63,10.47,0.123,31,11,21.88,0,1
NMR-008476,Worker,Colony-D,29.2,55,0.208,32.4,27.5,6.93,22.97,0.215,21,15,20.89,1,1
NMR-008477,Soldier,Colony-B,22.2,96,0.269,31.2,28.8,7.34,13.64,0.535,30,10,15.54,1,0
NMR-008478,Worker,Colony-D,32.1,45,0.135,32.8,24.4,7.49,19.02,0.2,17,10,14.97,1,0
NMR-008479,Worker,Colony-A,27.9,46,0.28,31.2,8.4,5.97,11.17,0.137,22,8,16.53,1,1
NMR-008480,Soldier,Colony-E,24.4,68,0.172,33.8,12.2,6.06,5.64,0.385,29,12,17.87,1,0
NMR-008481,Soldier,Colony-C,41.5,43,0.34,32.0,41.6,5.66,16.08,0.109,29,10,18.41,1,1
NMR-008482,Worker,Colony-C,30.5,56,0.263,32.0,17.0,6.62,13.24,0.381,31,9,19.85,0,1
NMR-008483,Worker,Colony-C,32.8,29,0.185,32.8,10.1,7.86,11.6,0.119,24,9,13.7,0,0
NMR-008484,Worker,Colony-A,25.9,16,0.394,33.3,13.0,4.26,16.0,0.338,20,6,13.64,0,1
NMR-008485,Soldier,Colony-D,25.3,119,0.184,31.6,17.6,7.09,12.52,0.412,24,13,23.79,1,0
NMR-008486,Soldier,Colony-B,25.9,45,0.175,31.4,7.1,6.24,7.53,0.265,23,18,23.43,1,1
NMR-008487,Breeder,Colony-D,38.2,22,0.178,32.8,15.1,5.6,7.92,0.234,18,6,22.01,1,1
NMR-008488,Worker,Colony-B,34.2,67,0.413,32.5,8.7,5.76,15.14,0.43,21,10,19.27,0,0
NMR-008489,Worker,Colony-A,33.4,33,0.176,31.9,23.5,6.05,15.1,0.403,27,18,11.45,1,1
NMR-008490,Queen,Colony-C,47.5,102,0.272,32.0,13.6,6.67,7.0,0.074,30,9,18.4,0,1
NMR-008491,Breeder,Colony-E,39.7,38,0.316,33.3,12.3,5.86,7.32,0.437,32,9,14.61,0,1
NMR-008492,Worker,Colony-E,23.4,33,0.23,31.1,29.1,7.62,15.78,0.34,19,12,24.06,1,0
NMR-008493,Worker,Colony-E,32.1,33,0.19,31.8,21.3,7.5,10.02,0.323,26,13,16.29,1,1
NMR-008494,Soldier,Colony-D,35.6,116,0.251,30.1,10.7,7.14,17.91,0.056,31,11,13.43,0,1
NMR-008495,Worker,Colony-A,28.7,84,0.201,31.4,18.0,8.42,13.84,0.54,24,6,17.59,0,1
NMR-008496,Worker,Colony-B,29.0,80,0.284,33.0,16.2,6.57,10.84,0.133,22,11,15.65,1,0
NMR-008497,Breeder,Colony-B,37.9,75,0.191,33.7,15.4,5.41,11.41,0.725,24,11,20.23,1,0
NMR-008498,Queen,Colony-A,39.8,32,0.199,30.4,25.7,6.44,-0.69,0.309,28,11,22.76,1,0
NMR-008499,Worker,Colony-B,26.5,30,0.198,32.8,31.6,8.04,14.5,0.085,27,9,14.76,0,0
NMR-008500,Worker,Colony-B,30.3,55,0.331,33.7,30.1,7.57,11.31,0.292,22,7,19.64,0,0
NMR-008501,Soldier,Colony-E,47.6,49,0.202,31.3,12.8,7.42,12.94,0.356,23,19,19.03,0,0
NMR-008502,Worker,Colony-A,28.9,56,0.141,32.9,14.0,8.25,25.24,0.153,29,14,22.13,0,0
NMR-008503,Worker,Colony-D,24.4,49,0.269,32.8,16.8,6.95,9.68,0.256,24,7,28.05,1,0
NMR-008504,Breeder,Colony-C,43.7,64,0.239,30.5,16.5,5.83,7.78,0.229,18,8,18.93,0,0
NMR-008505,Worker,Colony-C,32.2,23,0.294,33.2,18.3,7.57,7.64,0.237,27,14,17.11,0,0
NMR-008506,Worker,Colony-D,23.9,79,0.27,31.2,19.6,7.4,14.4,0.44,14,13,19.52,1,1
NMR-008507,Worker,Colony-E,22.5,32,0.285,32.6,9.2,6.3,12.26,0.501,22,14,20.47,0,1
NMR-008508,Worker,Colony-D,23.9,52,0.29,31.0,26.5,6.55,20.83,0.105,22,8,18.48,1,0
NMR-008509,Worker,Colony-A,31.0,39,0.171,30.9,19.2,5.78,10.39,0.237,30,15,12.52,0,0
NMR-008510,Breeder,Colony-D,40.4,33,0.367,31.6,11.5,6.61,10.23,0.35,22,9,22.64,0,1
NMR-008511,Soldier,Colony-E,34.5,64,0.254,31.5,7.3,7.99,9.41,0.442,23,7,16.66,0,1
NMR-008512,Breeder,Colony-B,40.6,67,0.445,32.6,14.6,7.9,6.62,0.071,28,14,23.23,0,1
NMR-008513,Worker,Colony-A,46.8,41,0.147,33.3,19.6,7.16,10.53,0.104,30,7,21.24,1,0
NMR-008514,Soldier,Colony-A,20.5,77,0.261,32.0,23.3,6.48,16.38,0.331,29,14,16.95,0,0
NMR-008515,Worker,Colony-B,24.3,33,0.218,31.6,19.9,8.37,18.88,0.476,23,8,19.53,1,0
NMR-008516,Queen,Colony-C,32.7,49,0.211,31.0,38.5,7.5,3.87,0.104,22,15,15.75,1,0
NMR-008517,Soldier,Colony-B,26.7,65,0.171,31.2,32.0,7.23,16.96,0.284,15,7,18.23,1,1
NMR-008518,Soldier,Colony-E,36.6,63,0.482,31.7,24.4,6.57,18.7,0.258,23,6,23.41,0,1
NMR-008519,Soldier,Colony-E,33.1,48,0.347,32.8,15.4,7.83,8.25,0.35,26,18,19.1,0,0
NMR-008520,Worker,Colony-D,25.3,38,0.243,32.9,16.5,6.28,11.69,0.161,37,13,18.24,0,1
NMR-008521,Worker,Colony-D,31.0,43,0.245,32.5,34.6,6.68,15.21,0.219,30,11,22.16,1,1
NMR-008522,Soldier,Colony-C,36.0,50,0.292,31.9,36.2,5.42,10.56,0.16,21,10,11.96,0,0
NMR-008523,Worker,Colony-E,23.4,21,0.378,32.9,28.4,6.93,9.83,0.506,27,6,22.24,0,0
NMR-008524,Worker,Colony-E,30.8,26,0.267,32.8,18.4,8.19,18.26,0.098,28,14,24.81,0,0
NMR-008525,Soldier,Colony-D,36.4,61,0.224,31.1,16.7,8.58,7.31,0.159,22,8,20.83,1,1
NMR-008526,Breeder,Colony-C,45.2,16,0.317,32.7,24.3,5.45,7.63,0.62,14,12,23.43,1,1
NMR-008527,Worker,Colony-A,33.7,45,0.229,31.9,23.1,8.04,14.38,0.643,27,2,19.76,1,1
NMR-008528,Worker,Colony-C,34.5,41,0.146,32.9,18.5,7.43,11.09,0.25,23,14,14.82,0,1
NMR-008529,Worker,Colony-A,21.6,76,0.209,31.6,12.5,7.29,11.7,0.419,25,10,14.23,1,1
NMR-008530,Breeder,Colony-D,35.8,56,0.288,32.0,14.0,5.92,6.25,0.414,25,15,18.83,0,1
NMR-008531,Worker,Colony-D,19.4,41,0.279,30.8,23.5,6.56,9.76,0.343,25,5,19.73,1,1
NMR-008532,Soldier,Colony-A,26.1,32,0.185,32.0,37.1,6.35,11.33,0.276,24,16,19.84,1,1
NMR-008533,Worker,Colony-E,39.2,30,0.151,32.5,19.9,7.39,17.02,0.558,22,11,17.28,1,0
NMR-008534,Worker,Colony-B,32.5,107,0.283,32.6,44.0,5.56,13.43,0.406,31,14,21.79,1,1
NMR-008535,Worker,Colony-B,23.0,74,0.223,33.3,40.5,5.87,11.89,0.128,23,10,15.77,1,0
NMR-008536,Worker,Colony-E,32.2,95,0.246,33.7,43.1,5.19,22.61,0.325,21,9,20.96,1,0
NMR-008537,Soldier,Colony-A,27.8,94,0.191,30.9,15.8,7.61,10.55,0.207,27,13,20.4,1,0
NMR-008538,Soldier,Colony-E,33.1,49,0.247,32.5,10.6,7.31,12.02,0.381,22,12,23.62,1,1
NMR-008539,Worker,Colony-B,22.4,99,0.274,33.5,11.9,5.82,33.67,0.176,22,13,23.05,0,0
NMR-008540,Breeder,Colony-B,46.6,43,0.137,31.8,9.6,7.19,6.03,0.494,26,11,20.82,1,1
NMR-008541,Worker,Colony-E,27.3,41,0.171,32.9,30.1,6.18,17.49,0.224,26,8,20.42,1,0
NMR-008542,Worker,Colony-A,18.3,95,0.353,32.6,29.9,4.44,14.2,0.359,17,9,16.73,0,0
NMR-008543,Breeder,Colony-B,45.0,123,0.261,31.6,26.2,7.68,4.77,0.066,26,9,15.69,0,1
NMR-008544,Worker,Colony-E,26.8,35,0.223,31.7,28.9,5.66,11.67,0.477,28,8,15.55,1,1
NMR-008545,Worker,Colony-D,19.6,70,0.276,33.3,7.4,7.0,21.29,0.324,20,13,16.46,0,0
NMR-008546,Worker,Colony-C,32.4,49,0.192,32.5,21.9,6.5,10.8,0.407,23,17,18.73,0,0
NMR-008547,Worker,Colony-C,21.3,36,0.391,31.8,17.2,7.66,20.31,0.076,20,17,18.29,0,0
NMR-008548,Soldier,Colony-E,25.5,71,0.266,31.5,39.0,5.55,15.48,0.108,32,8,16.21,0,0
NMR-008549,Worker,Colony-D,10.6,66,0.215,33.4,11.1,6.58,9.58,0.439,28,7,20.77,0,0
NMR-008550,Worker,Colony-A,34.8,30,0.3,30.3,21.6,9.06,13.96,0.166,20,13,14.57,0,0
NMR-008551,Worker,Colony-A,27.1,52,0.4,32.6,6.0,6.52,14.42,0.266,27,12,14.21,0,1
NMR-008552,Breeder,Colony-D,28.7,51,0.218,32.1,27.4,7.57,6.65,0.138,17,13,20.86,0,1
NMR-008553,Soldier,Colony-C,34.9,42,0.231,34.5,16.0,7.86,9.55,0.503,26,15,15.84,1,0
NMR-008554,Worker,Colony-B,26.4,127,0.323,31.5,20.2,6.73,10.44,0.409,12,9,19.42,0,0
NMR-008555,Soldier,Colony-E,27.1,110,0.248,34.1,9.5,8.38,17.58,0.253,23,13,19.25,0,1
NMR-008556,Worker,Colony-D,33.1,60,0.2,31.0,30.0,7.54,10.95,0.368,23,16,25.63,1,0
NMR-008557,Soldier,Colony-C,37.8,48,0.231,32.5,17.3,6.1,7.46,0.406,22,12,20.46,0,1
NMR-008558,Soldier,Colony-B,38.5,36,0.284,32.0,17.7,6.12,16.34,0.144,27,11,22.49,0,1
NMR-008559,Worker,Colony-A,15.5,107,0.252,31.7,16.0,6.39,21.58,0.167,14,12,25.02,1,1
NMR-008560,Breeder,Colony-B,44.3,21,0.332,28.3,13.4,6.09,9.79,0.268,20,7,22.91,0,0
NMR-008561,Breeder,Colony-D,38.5,118,0.409,31.5,22.4,6.28,5.87,0.618,23,9,17.54,0,0
NMR-008562,Worker,Colony-A,29.9,48,0.183,31.9,11.5,5.95,11.71,0.361,16,14,24.31,1,1
NMR-008563,Soldier,Colony-E,27.1,58,0.289,32.4,22.4,8.71,6.56,0.705,25,6,22.31,1,1
NMR-008564,Breeder,Colony-D,37.4,61,0.287,32.8,18.9,8.16,14.31,0.411,24,6,19.38,0,1
NMR-008565,Worker,Colony-C,19.2,25,0.49,32.6,70.1,5.35,11.3,0.192,13,13,19.07,1,1
NMR-008566,Soldier,Colony-C,32.2,13,0.243,32.8,7.6,6.92,15.03,0.164,19,7,20.7,0,1
NMR-008567,Worker,Colony-A,38.2,37,0.193,33.5,14.5,6.78,11.76,0.335,26,9,27.76,1,0
NMR-008568,Worker,Colony-D,19.8,76,0.256,32.7,21.6,6.24,14.05,0.362,22,10,21.51,0,0
NMR-008569,Breeder,Colony-E,41.5,48,0.134,32.8,15.8,7.01,9.21,0.219,25,14,13.14,0,0
NMR-008570,Worker,Colony-C,31.0,24,0.202,33.9,19.9,8.93,11.55,0.304,30,10,20.66,1,0
NMR-008571,Worker,Colony-D,22.8,31,0.236,31.9,11.9,7.13,16.54,0.061,25,11,19.97,1,1
NMR-008572,Soldier,Colony-D,27.0,57,0.239,33.3,27.3,6.52,11.57,0.234,20,13,24.81,1,0
NMR-008573,Worker,Colony-A,32.5,71,0.265,32.6,27.2,6.65,10.03,0.542,18,12,20.33,0,0
NMR-008574,Worker,Colony-A,24.5,83,0.191,32.6,27.3,4.28,14.73,0.379,29,13,24.21,1,0
NMR-008575,Worker,Colony-A,31.7,54,0.258,32.8,6.9,7.89,8.37,0.255,25,10,20.93,0,0
NMR-008576,Worker,Colony-D,31.8,94,0.408,33.9,26.6,4.51,24.2,0.175,21,9,19.78,0,0
NMR-008577,Worker,Colony-E,32.9,42,0.161,33.2,15.8,7.54,11.49,0.373,22,10,19.17,1,0
NMR-008578,Worker,Colony-D,30.7,71,0.221,32.3,24.7,8.48,18.57,0.429,23,7,19.65,1,1
NMR-008579,Worker,Colony-C,24.0,44,0.234,32.8,19.2,7.95,22.03,0.142,27,8,16.75,1,0
NMR-008580,Worker,Colony-E,27.7,41,0.29,31.6,31.3,6.01,7.96,0.406,24,7,16.3,0,1
NMR-008581,Worker,Colony-E,38.6,63,0.226,32.6,12.9,7.01,6.92,0.341,17,11,12.99,0,1
NMR-008582,Soldier,Colony-D,32.1,129,0.234,32.4,23.5,6.19,12.15,0.168,24,10,23.88,1,1
NMR-008583,Worker,Colony-A,35.2,72,0.282,32.4,14.6,7.22,11.52,0.115,27,10,18.86,0,1
NMR-008584,Worker,Colony-C,21.2,65,0.279,31.7,21.0,6.09,20.8,0.278,17,11,22.46,0,1
NMR-008585,Soldier,Colony-C,28.3,30,0.119,31.9,10.5,6.7,20.23,0.069,29,13,16.69,0,1
NMR-008586,Worker,Colony-A,29.8,48,0.203,32.5,31.3,8.11,16.95,0.183,23,11,20.6,1,0
NMR-008587,Worker,Colony-C,32.1,27,0.221,32.0,9.2,6.8,19.49,0.185,27,9,17.71,0,1
NMR-008588,Worker,Colony-E,17.6,51,0.163,33.2,40.9,7.03,15.47,0.659,29,11,16.51,1,1
NMR-008589,Worker,Colony-D,32.7,88,0.14,31.8,14.7,6.51,16.14,0.452,24,19,11.75,0,1
NMR-008590,Breeder,Colony-E,42.9,59,0.306,31.6,20.9,7.22,9.98,0.299,20,18,22.39,0,1
NMR-008591,Worker,Colony-A,26.8,43,0.23,32.1,27.7,6.56,9.38,0.433,26,13,12.34,0,1
NMR-008592,Worker,Colony-E,25.5,32,0.417,34.0,11.0,6.88,9.24,0.318,31,10,23.26,0,0
NMR-008593,Worker,Colony-B,32.9,34,0.474,33.7,35.2,5.8,11.03,0.315,24,10,19.86,1,1
NMR-008594,Worker,Colony-E,30.3,43,0.212,32.6,35.5,7.71,14.29,0.374,17,6,16.82,0,1
NMR-008595,Worker,Colony-C,14.0,44,0.3,32.6,18.2,9.02,14.72,0.222,24,16,17.08,0,0
NMR-008596,Worker,Colony-C,29.6,39,0.268,32.2,52.8,6.69,17.04,0.295,21,10,18.96,1,1
NMR-008597,Worker,Colony-C,32.0,47,0.423,32.4,9.5,9.18,7.53,0.162,25,10,21.41,0,1
NMR-008598,Worker,Colony-E,39.0,61,0.305,33.0,15.5,6.77,8.53,0.188,13,12,24.26,1,0
NMR-008599,Queen,Colony-C,39.7,60,0.202,32.0,12.3,6.76,2.85,0.458,32,11,21.69,0,1
NMR-008600,Worker,Colony-A,22.7,59,0.213,31.8,19.1,7.48,10.03,0.455,26,12,17.55,0,1
NMR-008601,Worker,Colony-D,38.9,42,0.275,31.5,15.6,7.64,9.06,0.177,17,9,17.33,0,0
NMR-008602,Worker,Colony-C,20.5,113,0.232,32.6,25.1,7.13,13.07,0.764,23,13,21.61,0,1
NMR-008603,Soldier,Colony-B,33.5,140,0.323,33.4,10.5,7.14,5.16,0.304,20,13,18.03,0,1
NMR-008604,Queen,Colony-C,26.9,36,0.156,31.4,17.0,5.03,5.46,0.633,18,11,20.62,1,0
NMR-008605,Worker,Colony-A,38.8,88,0.208,32.0,17.1,6.74,14.28,0.168,24,8,19.63,1,1
NMR-008606,Worker,Colony-B,33.3,50,0.175,33.1,19.7,6.22,16.16,0.506,31,5,21.1,1,1
NMR-008607,Breeder,Colony-A,44.1,121,0.295,32.5,46.3,7.36,14.33,0.05,21,7,19.45,1,1
NMR-008608,Worker,Colony-B,39.7,69,0.277,30.3,21.2,8.8,13.48,0.293,20,7,19.03,1,0
NMR-008609,Worker,Colony-A,26.5,35,0.149,31.9,13.9,7.61,8.19,0.231,27,7,19.07,1,0
NMR-008610,Worker,Colony-C,25.7,15,0.226,32.7,11.6,4.4,21.14,0.255,25,7,22.58,0,1
NMR-008611,Worker,Colony-E,28.7,113,0.304,31.9,19.6,8.44,9.68,0.104,24,15,22.57,1,1
NMR-008612,Worker,Colony-B,28.6,65,0.3,31.7,9.1,5.95,15.44,0.219,27,15,20.89,0,1
NMR-008613,Worker,Colony-B,19.9,59,0.226,31.8,16.6,7.61,15.72,0.104,26,7,20.74,1,1
NMR-008614,Worker,Colony-D,37.5,32,0.239,32.4,20.8,6.99,12.57,0.258,25,18,15.33,0,1
NMR-008615,Worker,Colony-A,21.3,61,0.455,32.2,14.9,7.97,20.0,0.466,22,5,20.27,0,1
NMR-008616,Worker,Colony-A,30.5,66,0.532,33.1,18.5,6.89,8.97,0.134,27,10,21.76,0,0
NMR-008617,Worker,Colony-D,34.2,66,0.64,31.0,40.7,6.61,14.16,0.33,17,10,18.53,0,1
NMR-008618,Breeder,Colony-E,41.9,25,0.162,32.1,8.8,8.4,7.29,0.44,23,9,20.64,0,0
NMR-008619,Soldier,Colony-D,33.1,25,0.297,33.1,34.1,6.2,15.51,0.306,26,9,23.15,1,1
NMR-008620,Worker,Colony-B,27.7,68,0.225,33.5,19.6,6.97,7.52,0.717,26,13,24.18,1,0
NMR-008621,Worker,Colony-A,27.3,34,0.164,31.1,28.7,7.63,25.22,0.435,18,11,19.04,1,0
NMR-008622,Worker,Colony-A,26.7,17,0.245,32.5,18.3,5.53,15.65,0.202,29,15,22.48,1,1
NMR-008623,Soldier,Colony-C,29.8,40,0.272,30.3,24.7,6.34,16.6,0.283,16,6,18.49,0,0
NMR-008624,Queen,Colony-C,41.8,47,0.264,32.5,22.3,7.11,1.25,0.204,19,12,23.58,1,0
NMR-008625,Soldier,Colony-E,31.2,92,0.342,30.7,24.1,7.82,14.88,0.275,18,9,18.38,0,1
NMR-008626,Breeder,Colony-A,42.1,64,0.109,32.6,37.1,7.05,15.41,0.141,31,11,22.87,1,1
NMR-008627,Soldier,Colony-C,32.8,76,0.314,32.2,19.4,7.52,7.98,0.29,30,14,19.42,0,1
NMR-008628,Worker,Colony-A,21.9,67,0.263,31.0,14.2,7.31,21.17,0.202,30,14,22.04,0,0
NMR-008629,Worker,Colony-A,20.7,25,0.235,30.3,13.5,5.06,21.23,0.266,28,5,16.11,0,1
NMR-008630,Worker,Colony-A,24.1,68,0.391,31.8,23.2,9.65,9.56,0.224,25,12,21.42,1,1
NMR-008631,Queen,Colony-E,29.6,94,0.453,32.0,18.1,5.96,8.11,0.135,21,7,17.61,0,0
NMR-008632,Soldier,Colony-C,31.8,43,0.266,33.0,8.9,7.33,10.36,0.463,24,6,16.12,0,0
NMR-008633,Worker,Colony-A,25.8,23,0.153,32.0,19.0,6.26,8.53,0.252,25,8,21.22,1,1
NMR-008634,Breeder,Colony-E,33.9,40,0.199,33.8,21.9,8.93,10.63,0.404,18,14,18.15,1,0
NMR-008635,Soldier,Colony-E,39.2,28,0.383,30.0,23.9,6.79,18.01,0.15,23,11,17.02,0,0
NMR-008636,Soldier,Colony-D,33.5,79,0.21,32.4,10.0,6.9,8.34,0.314,18,7,23.1,1,1
NMR-008637,Soldier,Colony-D,35.7,44,0.185,32.4,11.0,7.4,11.18,0.729,20,10,18.83,0,0
NMR-008638,Worker,Colony-B,19.1,23,0.248,32.7,19.3,6.37,19.89,0.566,18,15,15.16,0,1
NMR-008639,Worker,Colony-E,25.4,27,0.177,31.8,22.3,7.75,18.78,0.423,24,15,23.81,1,0
NMR-008640,Worker,Colony-A,32.9,87,0.275,32.7,23.6,7.33,20.44,0.193,19,13,20.16,0,1
NMR-008641,Worker,Colony-C,30.0,35,0.235,32.5,10.9,8.67,15.17,0.473,24,13,18.52,0,0
NMR-008642,Worker,Colony-C,28.1,45,0.313,32.2,29.3,6.58,12.66,0.206,23,11,17.32,1,1
NMR-008643,Soldier,Colony-A,35.9,30,0.321,31.5,9.3,7.39,5.87,0.336,21,9,17.83,0,0
NMR-008644,Worker,Colony-E,37.7,107,0.311,31.8,25.4,7.51,12.59,0.375,16,18,16.89,1,1
NMR-008645,Worker,Colony-E,28.3,20,0.181,32.4,20.7,4.83,28.13,0.287,22,11,25.87,1,1
NMR-008646,Worker,Colony-D,20.2,141,0.182,32.4,9.9,7.85,18.64,0.255,21,6,17.66,0,1
NMR-008647,Worker,Colony-D,27.2,49,0.177,32.7,8.8,7.11,12.65,0.456,22,12,21.33,0,1
NMR-008648,Soldier,Colony-C,40.7,58,0.308,32.9,19.7,7.25,11.07,0.404,28,16,19.53,0,0
NMR-008649,Worker,Colony-C,28.8,49,0.221,32.3,19.5,7.96,9.97,0.474,26,16,15.85,1,1
NMR-008650,Soldier,Colony-E,25.6,37,0.191,33.6,21.5,6.33,6.57,0.216,19,11,17.59,0,0
NMR-008651,Worker,Colony-E,27.7,47,0.237,30.8,16.6,5.77,13.18,0.329,20,9,13.69,0,0
NMR-008652,Worker,Colony-E,30.2,30,0.257,32.6,5.5,6.57,11.88,0.438,31,14,21.72,0,1
NMR-008653,Worker,Colony-A,41.3,23,0.195,33.0,13.3,5.06,14.47,0.573,23,13,21.33,0,1
NMR-008654,Soldier,Colony-B,36.1,57,0.143,31.2,12.5,7.94,5.04,0.633,22,14,19.84,1,0
NMR-008655,Soldier,Colony-E,24.5,70,0.355,31.3,21.4,5.46,15.48,0.206,28,9,22.37,1,0
NMR-008656,Soldier,Colony-E,32.0,35,0.268,31.4,38.5,7.37,31.25,0.235,24,11,24.68,1,0
NMR-008657,Worker,Colony-B,22.8,87,0.324,33.4,12.1,4.71,16.67,0.381,17,10,19.72,0,0
NMR-008658,Worker,Colony-A,34.8,81,0.296,33.2,15.1,6.44,7.86,0.424,24,14,20.73,0,0
NMR-008659,Worker,Colony-C,23.0,51,0.18,32.4,13.3,6.69,18.38,0.244,21,12,22.73,1,1
NMR-008660,Worker,Colony-D,15.6,37,0.225,31.0,19.6,6.36,10.64,0.334,21,12,19.73,1,0
NMR-008661,Breeder,Colony-C,40.6,84,0.206,31.4,28.4,5.1,12.11,0.104,28,12,18.23,1,0
NMR-008662,Soldier,Colony-D,32.7,100,0.205,30.6,15.9,6.44,11.82,0.348,20,11,22.12,1,0
NMR-008663,Soldier,Colony-B,27.7,113,0.223,31.6,28.3,7.04,17.25,0.43,26,9,16.34,1,1
NMR-008664,Worker,Colony-D,37.5,136,0.441,32.2,11.6,5.38,15.74,0.496,31,13,22.19,0,0
NMR-008665,Breeder,Colony-E,42.3,48,0.176,32.4,49.6,5.94,8.67,0.338,16,7,24.03,1,0
NMR-008666,Worker,Colony-A,28.9,70,0.333,33.5,15.2,7.61,14.35,0.453,24,7,17.88,0,0
NMR-008667,Soldier,Colony-E,43.8,81,0.242,33.5,7.3,6.74,16.37,0.285,22,14,21.94,0,0
NMR-008668,Worker,Colony-C,30.3,64,0.23,31.5,20.9,8.12,13.34,0.406,29,7,17.31,1,1
NMR-008669,Worker,Colony-B,25.6,65,0.284,31.6,17.3,5.51,18.53,0.602,27,9,22.31,0,1
NMR-008670,Breeder,Colony-E,34.2,41,0.14,30.7,16.9,6.41,7.09,0.36,19,13,17.55,0,1
NMR-008671,Breeder,Colony-E,34.9,72,0.458,32.1,13.9,6.46,6.33,0.428,30,14,21.28,0,1
NMR-008672,Breeder,Colony-A,44.1,68,0.283,33.1,18.7,6.62,7.42,0.295,22,5,18.98,0,1
NMR-008673,Worker,Colony-D,24.0,92,0.233,31.7,13.7,8.67,13.42,0.352,22,14,19.72,1,1
NMR-008674,Worker,Colony-C,28.3,60,0.182,31.6,16.4,5.48,10.24,0.169,33,12,18.4,1,0
NMR-008675,Worker,Colony-D,32.7,75,0.288,32.8,35.3,9.54,8.98,0.236,20,8,19.14,1,1
NMR-008676,Queen,Colony-A,42.9,104,0.294,31.4,21.5,6.58,5.98,0.184,30,13,23.23,0,0
NMR-008677,Soldier,Colony-E,32.2,47,0.195,30.8,28.1,5.28,7.46,0.394,36,14,15.49,1,0
NMR-008678,Soldier,Colony-D,28.4,90,0.195,31.5,10.6,7.24,8.45,0.37,25,7,18.74,1,1
NMR-008679,Worker,Colony-E,35.8,38,0.118,32.7,16.1,6.22,10.48,0.223,26,19,19.69,1,1
NMR-008680,Worker,Colony-A,22.4,109,0.111,33.2,19.4,8.23,11.49,0.288,25,9,13.39,0,1
NMR-008681,Worker,Colony-D,27.6,94,0.264,32.2,11.7,9.04,19.32,0.377,17,9,25.03,1,1
NMR-008682,Worker,Colony-C,24.7,41,0.176,32.3,43.3,7.22,15.58,0.188,19,11,24.52,1,0
NMR-008683,Soldier,Colony-D,20.6,54,0.239,30.9,27.0,7.29,11.11,0.113,17,8,18.25,1,0
NMR-008684,Worker,Colony-C,29.7,104,0.233,31.9,21.8,5.54,20.73,0.569,22,11,18.03,0,0
NMR-008685,Soldier,Colony-E,32.9,43,0.197,32.0,11.5,5.46,9.63,0.156,34,8,23.4,1,1
NMR-008686,Breeder,Colony-B,35.0,101,0.328,31.1,12.9,5.95,13.99,0.439,26,9,20.89,0,0
NMR-008687,Worker,Colony-B,30.0,53,0.25,32.1,16.5,9.35,8.24,0.663,17,12,19.63,1,1
NMR-008688,Soldier,Colony-B,43.6,61,0.293,32.1,21.3,5.42,13.81,0.434,25,11,17.99,0,1
NMR-008689,Worker,Colony-E,26.1,46,0.221,31.1,20.5,8.29,13.57,0.558,36,12,10.53,0,0
NMR-008690,Breeder,Colony-A,41.8,43,0.171,32.9,12.1,5.58,5.17,0.378,29,11,14.62,0,1
NMR-008691,Worker,Colony-A,25.9,91,0.206,32.8,23.4,7.59,13.16,0.274,22,10,18.39,0,1
NMR-008692,Worker,Colony-B,26.9,91,0.401,32.4,38.5,8.61,21.93,0.255,26,10,14.54,0,1
NMR-008693,Soldier,Colony-A,26.1,51,0.265,33.2,10.5,6.59,9.51,0.232,25,6,20.51,0,0
NMR-008694,Worker,Colony-E,37.0,119,0.217,32.1,18.8,5.41,12.01,0.13,25,6,24.38,1,0
NMR-008695,Soldier,Colony-B,24.9,25,0.255,32.4,19.6,6.09,8.87,0.579,23,11,23.11,1,1
NMR-008696,Worker,Colony-E,21.8,34,0.16,32.7,18.9,5.81,11.48,0.698,26,9,17.25,1,1
NMR-008697,Worker,Colony-D,22.7,49,0.167,30.9,13.8,6.39,21.43,0.425,26,10,14.06,0,0
