sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-007155,TreatmentA,B03,109.24,238,143.25,524.9,1402.1,494.0,0.8642,0.98,27.95,0,1
IMG-007156,TreatmentA,B03,108.4,235,251.69,700.6,1539.9,519.6,0.7322,0.9458,24.48,1,0
IMG-007157,TreatmentA,B01,105.08,244,247.53,801.8,1406.3,684.3,0.7887,0.956,41.5,1,0
IMG-007158,TreatmentA,B02,103.77,229,259.69,613.25,1164.9,205.2,0.8786,0.7976,16.98,0,0
IMG-007159,Control,B01,101.16,234,189.08,592.04,1497.7,-92.5,0.8327,0.9633,25.41,0,1
IMG-007160,TreatmentB,B01,102.89,258,213.38,931.36,1161.4,1240.6,0.9211,0.9673,21.64,0,0
IMG-007161,TreatmentA,B03,104.55,244,212.33,756.2,1454.9,1343.2,0.5732,0.8574,33.77,1,0
IMG-007162,TreatmentA,B02,102.01,233,182.87,645.78,1082.5,605.5,0.8857,0.9068,37.9,1,1
IMG-007163,TreatmentA,B02,96.14,260,166.13,654.8,1224.4,754.0,0.7898,0.8399,29.18,0,1
IMG-007164,Control,B02,93.4,236,152.61,734.06,1028.1,139.9,0.9369,0.9755,15.19,0,1
IMG-007165,Control,B03,98.11,223,147.59,758.58,1605.3,-11.7,0.8085,0.9044,31.86,0,1
IMG-007166,Control,B03,102.91,240,193.71,606.54,1549.3,808.1,0.7981,0.8821,52.47,0,0
IMG-007167,TreatmentB,B02,99.33,269,181.24,681.04,1583.4,618.7,0.7814,0.7591,25.23,0,1
IMG-007168,TreatmentB,B03,110.52,251,206.34,980.13,1819.8,964.5,0.8071,0.9671,99.99,0,1
IMG-007169,Control,B02,71.87,233,141.29,796.64,1420.6,438.1,0.8508,0.9229,9.52,0,1
IMG-007170,TreatmentB,B01,109.58,270,162.87,855.32,1123.6,536.9,0.7018,0.8907,19.87,1,1
IMG-007171,TreatmentB,B02,119.22,251,194.79,570.43,1763.4,1276.5,0.55,0.9114,33.46,1,0
IMG-007172,Control,B01,77.98,227,195.64,599.24,1318.7,-182.2,0.9046,0.9244,47.24,0,1
IMG-007173,TreatmentB,B02,98.29,274,230.0,473.93,1059.1,564.2,0.838,0.7925,27.48,0,1
IMG-007174,TreatmentB,B01,114.62,242,195.82,547.49,1407.2,711.9,0.8625,0.8976,20.42,0,1
IMG-007175,Control,B01,92.15,206,253.3,424.49,1419.8,296.7,0.6634,0.9717,13.26,0,0
IMG-007176,TreatmentA,B01,95.45,271,198.74,512.69,1549.2,244.6,0.9386,0.8082,51.48,1,0
IMG-007177,TreatmentA,B01,89.96,225,202.48,487.64,1561.1,711.4,0.9255,0.9621,25.92,0,0
IMG-007178,Control,B01,104.0,216,275.2,420.98,1568.0,-25.0,0.8173,0.9311,11.56,0,0
IMG-007179,Control,B03,93.9,211,236.34,765.6,1553.9,433.0,0.7653,0.788,22.23,0,0
IMG-007180,TreatmentA,B01,132.4,242,226.07,850.04,1604.1,387.7,0.819,0.9117,24.95,0,1
IMG-007181,TreatmentB,B02,111.71,242,206.6,909.31,1348.8,926.9,0.8798,0.7955,12.96,0,0
IMG-007182,TreatmentA,B01,133.55,250,160.29,857.05,1436.3,772.6,0.851,0.8517,21.17,1,0
IMG-007183,TreatmentB,B03,92.99,283,188.63,682.63,1801.3,1002.5,0.9454,0.9101,34.97,1,0
IMG-007184,Control,B03,83.27,231,170.09,664.5,1894.0,440.2,0.7125,0.9681,18.75,0,1
IMG-007185,TreatmentB,B03,98.02,256,223.5,758.11,1683.1,486.7,0.7578,0.9513,20.92,1,1
IMG-007186,TreatmentB,B01,93.15,255,163.19,867.36,1552.9,899.2,0.6047,0.9842,9.6,1,1
IMG-007187,TreatmentA,B03,103.51,224,177.87,590.33,1524.6,613.6,0.6322,0.8045,22.99,0,0
IMG-007188,Control,B01,119.56,230,137.83,543.66,1030.0,-33.4,0.7549,0.7738,28.61,0,1
IMG-007189,TreatmentB,B01,113.73,242,139.28,1005.72,1799.9,1028.1,0.8887,0.9275,16.4,1,1
IMG-007190,TreatmentA,B01,97.16,254,176.27,808.82,1445.5,330.5,0.8281,0.939,23.33,1,1
IMG-007191,TreatmentB,B01,89.09,249,193.25,858.74,987.5,941.3,0.746,0.9509,26.96,1,0
IMG-007192,Control,B01,105.56,251,199.65,883.5,1752.2,294.5,0.9451,0.8864,12.31,0,1
IMG-007193,Control,B01,139.28,222,206.73,708.36,1448.2,980.5,0.7576,0.8442,28.65,1,1
IMG-007194,TreatmentA,B03,99.26,244,220.11,942.59,1880.6,382.3,0.8276,0.9228,12.11,1,1
IMG-007195,Control,B03,122.6,220,128.2,861.52,1507.7,380.7,0.7696,0.9902,20.11,0,0
IMG-007196,TreatmentB,B01,98.63,242,186.6,473.06,1360.1,605.4,0.7903,0.8506,18.15,0,0
IMG-007197,Control,B01,82.99,237,178.96,525.36,925.7,12.8,0.8572,0.84,30.32,0,1
IMG-007198,Control,B02,109.97,204,226.2,948.94,1621.5,26.4,0.7794,0.9343,20.0,0,1
IMG-007199,Control,B01,114.78,261,137.64,724.07,1056.8,-0.2,0.7367,0.9334,31.53,0,0
IMG-007200,TreatmentA,B01,88.24,221,148.87,827.73,1881.0,355.6,0.6735,0.7823,15.35,1,1
IMG-007201,Control,B03,97.05,239,156.16,746.36,1235.1,253.7,0.9746,0.9836,14.31,0,1
IMG-007202,TreatmentB,B03,104.77,256,136.95,686.67,1426.0,783.2,0.7617,0.8354,33.52,0,0
IMG-007203,Control,B01,74.93,199,146.28,519.36,1730.0,29.9,0.5694,0.8544,26.3,0,0
IMG-007204,TreatmentA,B01,57.77,226,184.71,847.85,1264.6,373.1,0.7304,0.9932,28.23,0,1
IMG-007205,TreatmentA,B02,87.78,217,183.08,549.73,1348.1,683.1,0.7482,0.9535,27.07,1,0
IMG-007206,TreatmentA,B01,67.68,229,160.13,735.25,1050.0,274.8,0.8951,0.9363,11.84,0,0
IMG-007207,TreatmentB,B03,82.27,285,217.49,785.72,1403.1,849.2,0.7493,0.9748,20.7,1,1
IMG-007208,Control,B01,111.46,222,201.42,733.38,1358.6,321.5,0.8167,0.9721,38.01,0,1
IMG-007209,TreatmentA,B03,93.18,284,177.82,794.4,1468.3,1741.2,0.9239,0.8488,15.33,1,1
IMG-007210,TreatmentA,B03,88.33,246,184.08,700.54,1119.6,248.2,0.6693,0.8016,32.67,1,0
IMG-007211,TreatmentB,B03,79.25,222,212.93,468.82,1534.5,686.0,0.686,0.9236,19.14,0,0
IMG-007212,Control,B02,109.99,243,147.41,661.13,1455.0,494.7,0.8658,0.9434,21.12,0,0
IMG-007213,Control,B03,96.86,251,173.83,695.49,1211.8,471.7,0.7457,0.7703,43.55,0,1
IMG-007214,TreatmentB,B01,75.23,255,87.33,790.35,1222.9,780.4,0.9363,0.8713,19.38,1,0
IMG-007215,TreatmentA,B02,104.07,224,158.06,802.89,1653.4,584.2,0.8903,0.8737,15.32,0,1
IMG-007216,TreatmentB,B02,114.03,255,183.49,782.15,1654.9,615.5,0.821,0.7965,23.86,1,1
IMG-007217,Control,B02,110.64,252,212.54,697.45,1810.0,451.1,0.9046,0.8076,42.35,0,0
IMG-007218,TreatmentA,B01,121.54,238,215.22,704.03,1154.8,952.7,0.8933,0.908,34.25,1,1
IMG-007219,TreatmentB,B02,119.12,254,177.23,830.44,1776.3,1541.1,0.7384,0.9625,24.03,1,1
IMG-007220,Control,B03,103.88,235,146.82,503.36,1113.8,-215.8,0.8596,0.8685,21.81,0,1
IMG-007221,Control,B01,88.36,218,198.7,470.52,1108.3,238.9,0.622,0.969,12.06,0,1
IMG-007222,TreatmentA,B02,94.98,225,182.84,702.08,1189.9,783.5,0.7289,0.9505,14.57,1,1
IMG-007223,Control,B02,94.59,211,193.99,455.12,1641.7,148.2,0.6098,0.9625,39.93,1,0
IMG-007224,Control,B03,124.28,245,194.11,711.3,1008.6,111.0,0.8279,0.9738,29.04,0,1
IMG-007225,TreatmentB,B01,114.82,248,195.77,851.34,1576.9,1159.8,0.8094,0.9261,38.08,1,1
IMG-007226,TreatmentA,B01,93.52,234,117.9,999.74,1467.8,380.3,0.7954,0.7766,11.49,1,0
IMG-007227,Control,B02,72.72,215,173.72,688.54,851.7,237.2,0.779,0.9667,21.34,0,1
IMG-007228,TreatmentA,B02,111.64,237,143.4,661.13,1441.7,392.5,0.8841,0.9092,33.72,0,0
IMG-007229,Control,B02,122.38,241,146.0,725.14,1849.3,28.0,0.7858,0.9825,19.87,0,0
IMG-007230,TreatmentA,B01,63.86,247,179.5,810.96,824.5,564.8,0.8147,0.894,13.88,0,0
IMG-007231,TreatmentB,B02,109.94,212,199.37,691.23,1840.9,524.3,0.8234,0.89,14.27,1,1
IMG-007232,TreatmentB,B01,111.61,278,210.46,866.93,1583.0,931.5,0.9252,0.9878,21.44,1,1
IMG-007233,TreatmentB,B02,79.73,245,180.83,755.05,1630.0,508.3,0.9083,0.9221,19.75,1,1
IMG-007234,Control,B01,116.42,223,145.53,534.45,1385.1,-182.9,0.8272,0.825,34.3,0,0
IMG-007235,Control,B03,98.89,218,177.91,675.42,1347.5,182.0,0.8001,0.948,13.21,0,1
IMG-007236,TreatmentB,B02,103.54,234,131.27,784.59,1397.0,2390.6,0.7583,0.9615,42.62,1,0
IMG-007237,TreatmentA,B02,133.36,251,176.32,659.51,1357.5,619.5,0.6324,0.8842,17.94,1,1
IMG-007238,Control,B02,97.22,230,188.65,635.56,1410.3,376.6,0.9397,0.7993,32.08,0,1
IMG-007239,Control,B02,88.9,225,165.06,536.86,1415.3,36.6,0.9533,0.9198,23.73,0,1
IMG-007240,TreatmentB,B02,110.47,219,151.19,743.29,1669.8,795.8,0.8311,0.8621,23.99,0,0
IMG-007241,TreatmentB,B03,89.54,255,138.37,538.31,1527.6,1050.5,0.8576,0.7965,31.27,1,0
IMG-007242,Control,B02,116.11,225,175.12,754.53,1586.5,55.5,0.6457,0.9613,7.63,0,1
IMG-007243,Control,B01,70.96,221,168.42,897.03,1754.1,263.5,0.7552,0.9355,15.99,0,1
IMG-007244,TreatmentA,B01,89.21,216,181.88,689.75,1322.6,432.5,0.8404,0.9775,37.65,0,1
IMG-007245,TreatmentB,B03,115.68,247,228.44,582.3,1421.8,863.4,0.7741,0.9398,30.66,1,0
IMG-007246,Control,B01,108.07,232,224.0,838.21,1048.7,39.4,0.8217,0.9843,30.43,0,0
IMG-007247,TreatmentB,B03,110.07,262,220.66,772.83,1318.3,411.7,0.7936,0.8292,20.77,0,0
IMG-007248,TreatmentA,B01,93.2,228,196.37,696.49,1291.2,108.4,0.8942,0.9011,38.79,0,1
IMG-007249,TreatmentA,B02,92.65,235,185.93,840.88,1386.8,2153.4,0.8934,0.8614,36.72,1,1
IMG-007250,TreatmentB,B03,101.6,226,154.2,680.98,1421.9,1663.2,0.6155,0.9421,26.19,1,0
IMG-007251,Control,B02,70.87,253,194.05,789.23,1666.0,-7.0,0.8093,0.881,28.88,0,0
IMG-007252,Control,B02,90.37,245,218.39,632.16,1161.1,491.2,0.9015,0.8999,16.61,0,1
IMG-007253,TreatmentA,B03,104.62,252,172.52,632.42,1395.8,1219.2,0.6109,0.8815,18.14,1,1
IMG-007254,TreatmentA,B03,89.52,224,164.99,637.65,1667.8,949.6,0.82,0.8919,27.83,1,0
IMG-007255,Control,B03,107.28,254,170.95,656.42,1422.0,225.2,0.7674,0.9494,31.05,1,1
IMG-007256,TreatmentA,B03,102.02,237,193.23,679.75,1617.1,807.0,0.9224,0.7755,36.89,0,1
IMG-007257,Control,B02,114.77,227,195.09,782.32,1269.0,653.8,0.6807,0.9085,32.89,0,1
IMG-007258,TreatmentA,B02,137.14,234,244.29,524.06,1410.9,411.7,0.777,0.8647,22.86,0,0
IMG-007259,TreatmentB,B03,117.54,235,125.4,947.71,1326.3,734.9,0.9333,0.8884,44.82,0,0
IMG-007260,TreatmentB,B03,128.17,253,193.58,722.73,1377.0,789.9,0.7144,0.7226,16.06,1,1
IMG-007261,TreatmentA,B02,123.51,250,179.09,831.49,1628.8,1242.1,0.8251,0.7427,17.37,0,1
IMG-007262,Control,B03,61.93,227,155.95,962.83,1438.4,941.5,0.5386,0.9742,18.74,1,1
IMG-007263,TreatmentB,B03,94.16,229,169.2,1040.4,1358.0,784.1,0.856,0.9037,24.67,1,1
IMG-007264,TreatmentA,B01,107.41,250,211.55,914.31,1801.0,1472.9,0.7466,0.947,46.86,1,1
IMG-007265,TreatmentB,B03,93.83,256,181.6,689.27,1546.1,545.0,0.8801,0.9506,17.26,0,1
IMG-007266,TreatmentB,B03,101.55,271,144.86,817.63,1290.8,569.3,0.8491,0.9113,29.84,1,0
IMG-007267,TreatmentA,B01,117.37,259,120.08,708.19,1209.4,305.8,0.7921,0.9508,21.96,0,0
IMG-007268,Control,B01,103.09,228,101.79,529.41,1557.1,44.0,0.6486,0.9367,14.34,0,0
IMG-007269,Control,B01,87.9,236,181.35,883.4,2019.1,247.8,0.8286,0.9687,25.48,0,1
IMG-007270,Control,B02,96.93,253,188.92,788.85,1249.4,270.7,0.9608,0.9179,9.83,0,1
IMG-007271,Control,B01,107.18,226,191.62,417.53,1843.6,-120.8,0.9125,0.9503,16.85,0,0
IMG-007272,Control,B03,107.77,229,192.86,521.0,1394.8,-56.9,0.9061,0.9559,31.42,0,1
IMG-007273,TreatmentA,B02,102.54,233,140.36,918.75,1859.9,282.2,0.7663,0.9454,12.15,0,1
IMG-007274,TreatmentA,B02,95.42,234,231.01,865.18,1221.2,712.6,0.7666,0.8832,15.02,0,0
IMG-007275,Control,B03,100.43,230,183.65,860.42,1385.1,410.3,0.8678,0.8691,22.27,0,1
IMG-007276,TreatmentB,B03,85.1,220,212.74,774.53,1930.4,897.6,0.78,0.9697,13.77,0,1
IMG-007277,TreatmentA,B01,92.93,238,191.93,769.71,1447.5,388.7,0.6564,0.9296,25.98,0,1
IMG-007278,Control,B02,105.17,229,127.71,596.03,1557.2,667.5,0.8445,0.8851,16.34,0,0
IMG-007279,Control,B02,78.69,232,181.35,656.01,1338.2,-65.2,0.7503,0.9207,12.97,0,1
IMG-007280,TreatmentB,B03,82.35,262,153.61,1017.16,1201.9,693.6,0.9047,0.8879,21.45,0,0
IMG-007281,Control,B03,105.42,238,216.56,706.04,1487.6,524.9,0.6698,0.9775,19.74,1,0
IMG-007282,TreatmentB,B01,124.38,218,213.28,721.36,1183.8,949.7,0.776,0.949,17.98,0,0
IMG-007283,TreatmentA,B01,105.83,231,237.18,662.0,1589.5,201.2,0.8592,0.8828,20.64,0,0
IMG-007284,TreatmentB,B01,85.25,237,151.57,783.2,1131.6,706.7,0.7438,0.8856,20.49,1,0
IMG-007285,Control,B02,93.17,214,116.7,720.18,1385.8,-102.5,0.9045,0.8831,21.21,0,0
IMG-007286,TreatmentA,B01,84.12,234,219.89,818.81,1452.7,154.2,0.8297,0.9383,21.92,0,0
IMG-007287,Control,B02,80.85,223,190.92,886.42,1137.3,662.0,0.7283,0.9373,34.48,0,0
IMG-007288,TreatmentA,B03,99.91,208,175.34,704.22,1294.2,615.3,0.6592,0.9752,16.55,1,1
IMG-007289,Control,B01,125.81,241,216.61,900.84,1732.8,94.7,0.8288,0.9481,17.64,0,1
IMG-007290,Control,B01,88.85,233,193.3,893.46,1236.1,147.4,0.8946,0.7924,35.73,0,0
IMG-007291,TreatmentA,B02,94.51,234,231.76,421.18,952.2,601.0,0.7584,0.8356,17.97,1,1
IMG-007292,TreatmentB,B02,96.96,239,173.56,854.28,1422.8,627.9,0.4904,0.9575,23.9,1,1
IMG-007293,Control,B02,96.18,233,267.16,576.24,1246.8,289.6,0.9238,0.9226,18.79,1,0
IMG-007294,TreatmentA,B03,95.23,230,176.98,866.45,1447.9,308.5,0.8444,0.9518,63.55,1,1
IMG-007295,TreatmentA,B03,119.24,214,185.49,664.6,1533.2,752.1,0.9391,0.896,11.23,0,1
IMG-007296,TreatmentA,B02,99.95,223,169.79,786.8,1087.8,606.3,0.9065,0.963,44.39,0,0
IMG-007297,Control,B03,99.24,249,189.69,725.06,1465.3,698.2,0.6188,0.985,17.58,1,1
IMG-007298,TreatmentA,B03,113.77,239,158.59,834.33,1349.0,616.7,0.8665,0.9314,25.61,1,0
IMG-007299,TreatmentA,B01,97.95,243,139.5,630.18,1392.2,529.6,0.6072,0.9595,55.73,1,0
IMG-007300,TreatmentA,B02,102.71,232,256.9,832.43,1592.3,349.9,0.9395,0.9485,12.23,0,0
IMG-007301,TreatmentA,B03,101.05,252,154.43,556.88,1153.7,391.8,0.7387,0.9591,54.89,0,1
IMG-007302,TreatmentA,B03,109.15,249,217.54,815.24,1467.8,198.0,0.7422,0.9951,20.78,0,1
IMG-007303,TreatmentB,B03,98.77,245,191.35,665.13,1557.9,1151.7,0.7829,0.9596,25.46,1,1
IMG-007304,TreatmentA,B02,96.52,237,195.35,802.21,1298.5,574.9,0.7517,0.8987,22.76,1,1
IMG-007305,TreatmentB,B03,125.33,275,160.42,784.01,1057.4,506.0,0.8409,0.7969,17.44,1,1
IMG-007306,Control,B02,92.41,249,244.85,676.47,1555.2,-121.9,0.8763,0.832,34.46,0,0
IMG-007307,TreatmentB,B02,76.5,231,188.92,652.03,1509.4,563.3,0.7901,0.9135,17.02,1,1
IMG-007308,TreatmentA,B02,125.88,274,225.81,746.7,1029.1,306.0,0.4985,0.958,28.71,1,0
IMG-007309,Control,B03,89.88,232,187.0,679.77,1553.6,625.1,0.8781,0.9201,25.85,0,1
IMG-007310,TreatmentB,B01,95.96,263,163.86,537.68,1618.6,1049.0,0.7839,0.891,32.21,1,1
IMG-007311,TreatmentB,B01,106.5,268,134.02,749.9,1618.7,1378.6,0.8146,0.8863,26.67,1,0
IMG-007312,TreatmentA,B01,110.64,241,168.7,748.41,1374.0,534.0,0.8755,0.9616,13.57,0,1
IMG-007313,TreatmentB,B01,122.8,263,204.55,471.06,1610.9,697.0,0.7292,0.9118,31.63,1,0
IMG-007314,Control,B02,95.22,254,155.43,508.47,1239.0,287.9,0.8952,0.994,35.96,0,1
IMG-007315,TreatmentB,B02,95.96,241,195.34,1033.86,1421.0,634.6,0.8626,0.8597,13.69,0,1
IMG-007316,TreatmentB,B03,101.68,253,150.08,719.65,1333.1,1165.9,0.8006,0.9225,15.07,0,1
IMG-007317,TreatmentB,B02,114.85,230,239.15,700.33,1459.4,1007.6,0.6771,0.9802,25.79,0,0
IMG-007318,Control,B02,107.15,226,236.74,739.88,1702.5,229.7,0.7882,0.8924,25.04,0,0
IMG-007319,Control,B02,81.32,258,167.82,771.23,902.1,-102.1,0.6956,0.9847,17.36,0,0
IMG-007320,TreatmentB,B02,101.48,274,210.95,709.46,1476.1,561.2,0.8515,0.9397,14.09,1,0
IMG-007321,TreatmentB,B02,87.48,260,172.42,765.23,1597.5,1315.7,0.8869,0.9579,56.68,1,1
IMG-007322,Control,B02,105.9,215,202.91,923.82,1037.7,248.4,0.9176,0.8486,14.49,0,0
IMG-007323,TreatmentB,B01,108.38,250,160.29,567.4,1416.6,1246.9,0.8668,0.8112,14.13,1,1
IMG-007324,TreatmentB,B03,100.16,286,178.34,753.93,1198.9,1144.3,0.7747,0.7638,24.99,1,1
IMG-007325,Control,B03,123.24,263,189.54,558.6,1566.3,-9.1,0.8476,0.8761,18.13,0,0
IMG-007326,Control,B01,100.56,216,173.49,860.14,1226.7,-77.4,0.6828,0.8785,17.62,0,1
IMG-007327,Control,B03,116.01,238,177.48,654.33,1673.2,347.7,0.8104,0.6388,35.59,1,0
IMG-007328,Control,B03,103.66,249,181.6,597.11,1495.6,210.6,0.678,0.8441,83.8,1,0
IMG-007329,TreatmentB,B01,69.74,223,223.7,794.88,1623.8,552.1,0.8689,0.8137,28.75,0,0
IMG-007330,TreatmentB,B02,87.66,279,154.77,724.11,1585.9,744.4,0.8193,0.8199,13.85,1,0
IMG-007331,TreatmentB,B02,110.5,276,189.65,679.77,1022.2,993.6,0.8633,0.8866,24.69,1,1
IMG-007332,TreatmentA,B02,93.31,227,165.67,594.44,1595.9,2140.6,0.8617,0.9764,22.92,1,1
IMG-007333,TreatmentB,B02,90.71,229,192.35,776.53,1375.3,2385.6,0.9084,0.9211,19.03,1,1
IMG-007334,Control,B02,90.73,213,153.23,704.49,1740.5,242.0,0.887,0.9106,12.17,0,0
IMG-007335,TreatmentB,B02,102.93,267,170.77,681.35,1824.8,1602.8,0.8664,0.6908,29.32,1,1
IMG-007336,Control,B01,109.99,236,177.03,653.48,1363.1,-64.1,0.7711,0.8879,16.53,0,1
IMG-007337,TreatmentB,B03,117.32,246,113.84,634.34,1231.8,771.0,0.7689,0.9564,29.5,0,0
IMG-007338,Control,B03,98.44,217,191.23,742.97,1854.3,650.6,0.7483,0.801,20.2,0,1
IMG-007339,Control,B01,81.17,236,224.72,990.61,1519.1,-12.0,0.8908,0.9549,14.04,0,1
IMG-007340,TreatmentA,B02,117.49,234,150.17,956.28,1219.6,427.1,0.8429,0.9522,11.89,0,0
IMG-007341,Control,B02,106.5,221,251.56,644.34,1080.6,577.1,0.8407,0.8227,24.5,0,0
IMG-007342,TreatmentB,B01,128.47,234,148.05,642.34,1117.4,684.3,0.8649,0.8608,35.78,0,1
IMG-007343,TreatmentB,B01,114.43,265,173.81,696.07,1720.7,835.9,0.9656,0.9743,22.27,0,1
IMG-007344,TreatmentB,B03,103.89,241,181.75,485.52,1414.8,731.4,0.9118,0.9439,28.82,1,1
IMG-007345,Control,B01,113.14,235,204.33,898.56,1435.7,250.5,0.7323,0.9116,48.37,0,0
IMG-007346,TreatmentA,B01,97.65,221,169.16,834.44,866.4,777.7,0.7771,0.9669,20.28,0,1
IMG-007347,TreatmentA,B03,67.29,210,205.66,699.44,1172.7,618.7,0.8905,0.7249,47.5,0,1
IMG-007348,TreatmentA,B02,94.05,240,169.08,900.06,842.1,651.7,0.7221,0.9218,23.49,0,0
IMG-007349,TreatmentB,B03,98.65,263,234.36,671.49,2067.9,759.7,0.8211,0.8355,27.78,1,0
IMG-007350,Control,B02,82.4,227,163.64,611.19,1342.8,386.4,0.8598,0.9412,12.94,1,0
IMG-007351,Control,B01,127.86,213,125.26,774.38,1322.2,7.3,0.8195,0.9844,13.3,0,0
IMG-007352,Control,B02,85.65,218,156.29,700.48,1350.2,-120.1,0.8482,0.7919,13.34,0,1
IMG-007353,TreatmentA,B03,92.88,249,159.71,747.21,1396.9,641.0,0.8335,0.9284,28.32,1,1
IMG-007354,TreatmentA,B02,88.77,222,188.03,504.66,1620.1,1012.5,0.8794,0.9452,19.78,1,0
IMG-007355,TreatmentA,B02,118.75,245,223.14,470.36,1437.8,1989.1,0.7747,0.9006,16.08,1,0
IMG-007356,TreatmentB,B01,80.65,242,174.43,632.15,1483.4,937.0,0.7621,0.8546,21.03,1,0
IMG-007357,TreatmentA,B03,150.39,217,154.11,696.53,1138.2,132.9,0.7733,0.9576,35.16,0,0
IMG-007358,TreatmentB,B01,72.39,257,165.36,997.09,1755.1,841.7,0.597,0.8282,46.2,1,1
IMG-007359,TreatmentA,B01,100.09,233,199.75,643.09,1496.5,273.1,0.7622,0.8986,27.47,0,0
IMG-007360,Control,B01,118.58,230,104.55,473.1,1747.3,278.2,0.5823,0.7078,17.57,1,0
IMG-007361,Control,B03,116.74,235,150.17,505.49,1076.8,397.4,0.9035,0.9269,13.48,0,1
IMG-007362,TreatmentB,B01,104.34,265,171.12,458.58,1211.9,638.0,0.7796,0.9593,20.12,1,1
IMG-007363,Control,B02,103.2,197,193.34,524.61,1552.1,325.0,0.7995,0.925,18.79,0,0
IMG-007364,TreatmentA,B02,103.25,230,221.7,672.08,1124.0,582.4,0.8415,0.9128,31.58,0,0
IMG-007365,TreatmentB,B03,94.56,273,193.55,774.47,1450.0,982.6,0.9418,0.7095,17.91,0,1
IMG-007366,TreatmentB,B02,102.18,259,211.92,822.06,1197.5,672.6,0.8772,0.9257,28.96,0,0
IMG-007367,TreatmentB,B02,98.41,239,188.41,741.0,1190.1,625.4,0.7976,0.9356,18.7,1,1
IMG-007368,Control,B01,117.67,224,153.36,452.7,1513.0,59.8,0.8321,0.9558,23.63,0,0
IMG-007369,TreatmentA,B02,90.42,215,226.69,471.57,1200.8,191.8,0.7813,0.8305,18.5,0,1
IMG-007370,Control,B03,108.39,227,161.19,586.54,1447.3,253.7,0.634,0.9856,32.01,1,1
IMG-007371,TreatmentA,B03,86.91,232,163.5,687.0,1621.8,633.2,0.8996,0.9278,26.1,1,0
IMG-007372,TreatmentA,B01,109.47,260,161.73,976.79,1688.3,485.1,0.7294,0.9794,34.69,1,1
IMG-007373,TreatmentA,B02,92.1,224,137.92,519.88,1796.1,460.3,0.9003,0.7963,31.67,0,0
IMG-007374,TreatmentA,B02,139.09,220,138.17,697.14,1553.2,313.1,0.8864,0.9407,26.29,0,0
IMG-007375,TreatmentB,B02,91.82,251,184.51,1249.51,1290.8,732.1,0.6657,0.977,15.9,0,1
IMG-007376,TreatmentB,B03,103.21,266,234.17,695.66,1107.3,759.9,0.8075,0.9674,17.15,1,0
IMG-007377,Control,B02,108.74,228,148.59,411.56,1542.8,409.3,0.781,0.8711,19.97,0,0
IMG-007378,Control,B03,107.22,229,180.16,687.63,1605.7,-37.7,0.7686,0.9101,13.32,0,1
IMG-007379,TreatmentA,B03,110.87,258,248.11,678.21,1168.9,752.2,0.765,0.9336,18.57,0,0
IMG-007380,Control,B02,117.71,248,201.15,449.9,1570.5,42.2,0.8177,0.9762,14.71,0,0
IMG-007381,TreatmentA,B01,109.24,276,152.11,852.92,1133.6,587.8,0.7351,0.9511,29.46,1,0
IMG-007382,TreatmentA,B03,92.67,248,211.93,668.01,1038.8,936.9,0.9132,0.9976,16.56,1,1
IMG-007383,TreatmentB,B01,104.75,275,164.92,710.48,1593.7,1004.7,0.7902,0.9129,19.7,1,1
IMG-007384,TreatmentB,B01,102.82,249,204.82,784.39,1728.6,1545.5,0.8299,0.8685,13.0,1,1
IMG-007385,Control,B01,101.17,231,197.58,905.01,1263.0,-46.6,0.908,0.8885,15.8,0,0
IMG-007386,TreatmentB,B02,103.7,273,114.28,801.41,1938.4,805.1,0.5742,0.8678,18.76,1,1
IMG-007387,Control,B01,81.09,204,178.53,810.14,875.3,374.6,0.8435,0.8776,14.67,0,0
IMG-007388,TreatmentA,B02,113.08,222,162.52,759.5,1383.9,643.3,0.7854,0.9276,18.72,0,1
IMG-007389,TreatmentA,B03,110.66,255,140.02,548.01,1410.7,611.7,0.9047,0.9013,23.76,0,1
IMG-007390,Control,B02,91.29,214,128.43,816.49,1488.0,245.7,0.8202,0.9427,12.54,0,1
IMG-007391,Control,B01,78.25,242,182.85,1054.06,1432.6,290.8,0.7602,0.9178,16.05,1,1
IMG-007392,Control,B01,93.43,225,213.2,807.23,1160.8,613.2,0.8575,0.8736,28.78,1,0
IMG-007393,TreatmentA,B03,96.98,215,219.74,677.78,1196.6,164.7,0.8953,0.9188,13.94,0,1
IMG-007394,TreatmentA,B02,88.67,220,177.44,874.66,1493.2,466.5,0.675,0.8225,25.62,1,1
IMG-007395,TreatmentA,B03,104.6,243,184.27,716.79,1275.2,496.3,0.9573,0.9066,9.91,0,1
IMG-007396,Control,B01,115.85,222,228.82,674.92,1464.4,765.2,0.8144,0.9219,28.85,0,0
IMG-007397,TreatmentB,B02,114.5,245,153.66,924.23,1693.0,700.2,0.7698,0.767,25.59,1,1
IMG-007398,Control,B02,99.39,247,172.23,610.7,1519.9,76.5,0.873,0.8613,12.43,0,1
IMG-007399,TreatmentB,B03,83.45,285,132.64,754.19,1295.4,597.2,0.8493,0.9575,28.56,1,0
