sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-000685,TreatmentA,B01,121.56,-59.74,121.0,7.8,105.0,-39.97,1.486,9.8,73,0.423,0,1
NEU-000686,TreatmentB,B03,99.33,-60.07,296.7,9.28,108.9,-49.41,1.003,38.8,78,0.42,0,0
NEU-000687,Control,B01,110.8,-68.42,239.0,30.1,85.3,-37.98,0.863,37.0,89,0.7389,0,1
NEU-000688,TreatmentB,B03,84.36,-68.79,529.4,28.67,90.4,-47.42,1.368,67.6,92,0.3448,0,0
NEU-000689,Control,B01,66.23,-75.48,287.8,8.8,126.0,-41.28,0.574,63.3,87,0.4145,0,0
NEU-000690,TreatmentA,B02,92.74,-61.89,146.4,19.83,130.4,-48.59,0.616,50.7,80,0.4752,1,1
NEU-000691,TreatmentB,B02,97.34,-73.29,344.0,12.9,36.4,-38.55,0.851,74.3,83,0.2304,1,0
NEU-000692,Control,B01,72.78,-62.95,120.9,19.39,126.5,-42.26,1.064,28.9,69,0.3957,1,1
NEU-000693,TreatmentB,B01,99.39,-73.45,260.8,18.15,99.8,-32.98,1.164,73.9,89,0.3606,0,0
NEU-000694,TreatmentB,B01,93.22,-56.23,240.1,15.76,88.1,-44.69,0.871,60.6,98,0.2943,0,0
NEU-000695,TreatmentB,B01,126.85,-62.28,223.8,8.47,83.0,-50.87,1.664,44.0,99,0.3426,1,0
NEU-000696,Control,B01,109.96,-65.09,728.9,25.46,104.5,-43.2,0.789,52.6,85,0.237,0,0
NEU-000697,TreatmentA,B01,120.01,-66.17,125.8,20.9,51.7,-40.74,1.13,60.8,84,0.6669,1,1
NEU-000698,Control,B03,95.5,-58.93,221.9,21.85,137.6,-49.9,1.488,26.9,84,0.4249,0,1
NEU-000699,Control,B01,110.8,-67.16,45.6,9.86,109.6,-37.57,0.9,36.9,93,0.3968,1,1
NEU-000700,Control,B01,108.9,-62.01,78.7,22.1,93.4,-47.45,1.241,53.1,85,0.1878,1,0
NEU-000701,TreatmentA,B02,102.16,-62.97,93.9,10.07,173.6,-44.63,0.942,39.9,102,0.1534,0,1
NEU-000702,TreatmentB,B01,103.97,-72.53,242.9,24.79,109.4,-46.66,0.665,72.6,88,0.4644,0,1
NEU-000703,TreatmentA,B01,103.03,-60.67,92.5,10.52,57.6,-42.27,0.927,48.5,74,0.2494,0,1
NEU-000704,TreatmentB,B03,85.57,-59.19,304.8,19.16,74.1,-37.57,0.773,31.0,88,0.4119,0,1
NEU-000705,TreatmentA,B03,76.8,-76.43,283.0,15.07,117.7,-42.62,1.18,51.7,87,0.1327,0,0
NEU-000706,TreatmentB,B01,120.45,-67.37,152.1,15.05,91.4,-40.73,1.075,81.9,91,0.2792,0,1
NEU-000707,Control,B01,59.33,-65.07,187.0,11.97,113.4,-35.28,0.95,31.0,89,0.6004,0,1
NEU-000708,Control,B03,118.62,-61.9,63.2,10.82,192.6,-41.55,1.9,45.8,93,0.3398,1,0
NEU-000709,TreatmentB,B02,97.68,-65.73,64.8,17.19,55.4,-44.6,1.442,54.6,70,0.2232,1,1
NEU-000710,TreatmentB,B02,110.33,-65.0,252.1,18.68,119.6,-39.32,1.445,61.8,85,0.4663,1,1
NEU-000711,TreatmentA,B02,75.18,-66.53,258.6,18.0,133.6,-42.92,0.576,35.6,105,0.2007,0,0
NEU-000712,Control,B03,109.76,-62.59,256.3,13.29,143.1,-42.62,1.111,21.5,83,0.3221,0,1
NEU-000713,TreatmentA,B01,81.87,-63.49,385.3,6.61,118.6,-49.02,1.202,29.2,86,0.2229,0,1
NEU-000714,TreatmentB,B02,112.89,-59.06,133.4,12.19,61.4,-42.36,0.657,77.8,83,0.8124,1,0
NEU-000715,Control,B03,101.21,-52.25,240.7,12.74,87.0,-49.78,0.91,24.4,78,0.5011,0,0
NEU-000716,Control,B01,76.04,-65.6,153.5,22.08,78.0,-47.58,1.104,54.4,85,0.3878,0,1
NEU-000717,TreatmentA,B02,104.28,-76.04,144.6,14.65,71.3,-47.0,1.203,57.6,94,0.403,1,0
NEU-000718,TreatmentA,B03,100.99,-62.86,274.9,21.05,100.9,-38.54,1.096,54.9,90,0.3333,0,0
NEU-000719,TreatmentB,B02,96.47,-68.78,134.2,5.03,147.1,-38.61,1.019,74.1,86,0.2945,1,1
NEU-000720,Control,B02,93.64,-52.59,80.9,11.91,137.1,-45.42,1.809,34.8,78,0.3445,0,0
NEU-000721,TreatmentB,B03,86.65,-66.64,97.7,12.94,5.5,-46.05,1.324,63.1,80,0.5466,1,1
NEU-000722,Control,B02,71.06,-67.74,226.8,13.47,89.7,-51.16,1.354,28.9,86,0.5226,0,0
NEU-000723,TreatmentB,B03,72.34,-64.46,323.5,16.65,98.8,-44.67,0.738,54.6,87,0.3395,0,1
NEU-000724,TreatmentA,B01,100.75,-64.9,101.6,11.39,56.9,-46.14,0.845,59.2,73,0.3723,0,1
NEU-000725,Control,B01,119.14,-63.24,435.1,25.87,86.8,-43.95,2.382,66.1,89,0.4717,1,1
NEU-000726,Control,B03,99.29,-59.01,91.5,13.51,127.8,-36.01,0.605,28.7,84,0.5472,0,0
NEU-000727,TreatmentB,B03,105.69,-61.45,117.5,12.93,162.9,-35.28,1.24,45.2,72,0.392,0,1
NEU-000728,TreatmentB,B03,79.19,-62.45,244.6,8.68,140.6,-37.39,1.136,49.8,102,0.4226,0,1
NEU-000729,TreatmentB,B01,108.46,-61.79,294.7,15.67,149.2,-44.93,0.653,89.9,94,0.6095,1,1
NEU-000730,TreatmentB,B01,108.43,-72.94,248.7,10.89,105.1,-43.34,0.623,51.1,93,0.1172,0,0
NEU-000731,TreatmentB,B02,117.53,-61.96,244.0,12.16,70.8,-38.37,0.593,68.5,68,0.2579,0,1
NEU-000732,Control,B02,84.5,-64.76,150.2,14.0,104.3,-42.18,0.904,12.2,84,0.4161,0,1
NEU-000733,Control,B03,93.48,-62.54,143.1,22.95,145.3,-41.11,1.032,63.0,87,0.3609,1,0
NEU-000734,TreatmentB,B02,102.44,-58.81,369.2,19.76,47.7,-41.74,1.175,54.4,84,0.4368,1,1
NEU-000735,Control,B03,106.12,-66.63,240.7,11.19,161.5,-35.71,0.992,37.3,95,0.2823,1,1
NEU-000736,Control,B02,104.6,-65.2,49.4,10.83,179.1,-48.6,0.57,34.2,77,0.2914,0,1
NEU-000737,Control,B01,100.91,-63.94,187.5,27.08,110.3,-36.53,0.764,44.0,70,0.5366,0,1
NEU-000738,TreatmentA,B02,79.71,-70.68,227.9,7.72,123.6,-46.29,0.669,45.7,85,0.5204,0,0
NEU-000739,Control,B01,93.87,-62.81,191.7,12.67,151.8,-40.34,1.555,52.1,82,0.2849,1,1
NEU-000740,Control,B02,93.78,-70.02,264.7,14.93,80.3,-46.66,0.966,32.8,86,0.5107,0,0
NEU-000741,Control,B01,86.0,-60.83,289.6,16.56,191.0,-42.94,1.274,37.0,97,0.3131,0,0
NEU-000742,TreatmentB,B01,120.01,-69.8,213.3,8.42,33.0,-48.03,0.599,72.8,91,0.4965,0,1
NEU-000743,TreatmentA,B01,99.59,-65.21,203.8,10.65,109.9,-44.36,1.421,27.2,93,0.6279,0,0
NEU-000744,TreatmentB,B02,93.18,-68.59,271.9,13.89,70.9,-40.76,1.079,53.0,82,0.4719,1,1
NEU-000745,TreatmentA,B01,98.41,-64.2,259.6,18.26,136.3,-43.57,1.129,57.1,118,0.2411,0,0
NEU-000746,TreatmentA,B02,73.66,-66.14,187.2,11.4,136.6,-52.08,0.924,57.1,97,0.5322,1,1
NEU-000747,TreatmentB,B02,90.35,-63.77,185.6,17.77,51.1,-39.06,1.312,44.1,98,0.1975,1,0
NEU-000748,Control,B02,87.72,-59.79,62.3,12.8,137.9,-38.25,0.936,41.6,81,0.5181,1,0
NEU-000749,TreatmentB,B02,105.81,-61.1,116.4,30.0,50.8,-39.84,1.066,66.8,88,0.3336,1,0
NEU-000750,TreatmentB,B02,102.66,-58.75,91.8,20.43,86.0,-46.21,0.727,53.0,84,0.187,1,0
NEU-000751,TreatmentA,B03,95.85,-63.13,138.0,21.46,99.0,-41.24,0.777,45.8,76,0.4204,1,1
NEU-000752,Control,B02,128.65,-61.91,85.4,15.92,110.5,-42.17,1.09,23.7,100,0.2646,0,0
NEU-000753,TreatmentB,B03,117.4,-77.69,284.3,4.32,141.7,-43.1,1.217,80.2,91,0.4581,1,0
NEU-000754,TreatmentB,B03,88.44,-66.46,178.7,9.53,94.9,-42.06,1.203,57.2,81,0.4636,1,1
NEU-000755,Control,B02,96.53,-60.5,324.5,12.3,108.1,-45.09,1.5,43.9,94,0.2369,0,1
NEU-000756,TreatmentA,B01,113.36,-65.96,248.1,12.4,119.4,-43.75,1.099,53.6,79,0.3365,1,1
NEU-000757,TreatmentB,B03,66.34,-64.7,105.9,24.75,30.8,-39.55,2.071,71.7,76,0.4138,1,0
NEU-000758,Control,B01,77.05,-71.48,92.3,9.98,153.8,-47.74,0.592,47.7,70,0.3744,0,1
NEU-000759,TreatmentB,B02,110.67,-75.66,113.1,14.2,85.1,-34.6,0.723,58.4,85,0.4784,1,0
NEU-000760,Control,B01,64.34,-74.03,108.7,8.44,177.1,-38.97,1.573,29.3,90,0.2719,0,1
NEU-000761,TreatmentA,B03,115.99,-69.54,106.1,17.06,101.1,-41.95,0.799,52.8,86,0.7755,1,1
NEU-000762,Control,B03,66.93,-60.76,172.9,12.44,165.9,-39.9,1.592,30.2,88,0.3662,0,0
NEU-000763,TreatmentA,B02,100.1,-65.61,236.5,12.3,80.6,-37.99,1.015,41.2,100,0.3916,0,1
NEU-000764,Control,B01,87.53,-71.6,249.1,7.84,142.5,-39.9,0.791,39.7,102,0.4711,0,0
NEU-000765,TreatmentB,B01,93.5,-57.77,181.0,13.12,67.3,-33.86,1.484,71.7,84,0.2825,1,0
NEU-000766,Control,B01,109.92,-61.23,319.0,19.93,128.2,-44.09,0.634,64.5,96,0.2972,0,0
NEU-000767,Control,B02,104.42,-66.41,249.8,20.36,76.9,-43.41,0.621,40.2,84,0.3292,0,1
NEU-000768,Control,B02,80.66,-62.61,213.4,15.68,56.2,-38.16,1.283,41.8,74,0.4685,1,1
NEU-000769,Control,B03,105.39,-66.65,213.3,11.42,147.5,-36.35,0.708,29.2,77,0.4401,0,0
NEU-000770,TreatmentA,B01,74.46,-71.83,247.7,13.46,26.1,-42.79,0.754,38.1,91,0.3875,0,0
NEU-000771,Control,B01,76.03,-57.73,117.2,13.86,123.2,-43.11,0.585,25.7,82,0.6612,0,0
NEU-000772,Control,B01,103.57,-61.91,74.3,14.27,111.4,-54.56,0.773,27.9,79,0.4688,0,1
NEU-000773,TreatmentB,B03,122.83,-67.88,167.8,17.39,144.4,-47.36,0.874,49.1,89,0.5008,0,1
NEU-000774,TreatmentB,B01,101.22,-63.69,375.5,15.15,152.4,-47.46,0.857,27.2,98,0.1977,0,1
NEU-000775,TreatmentA,B01,121.8,-59.87,171.1,8.84,71.5,-37.63,0.782,23.2,96,0.7329,0,0
NEU-000776,Control,B03,107.37,-67.11,189.3,8.82,71.0,-38.93,1.223,13.1,79,0.1844,0,1
NEU-000777,Control,B02,103.47,-65.77,119.6,22.2,106.0,-45.52,1.258,29.3,70,0.5152,0,1
NEU-000778,TreatmentA,B03,104.97,-60.46,191.3,13.07,63.2,-40.05,0.9,50.5,75,0.4224,0,0
NEU-000779,TreatmentA,B02,81.77,-61.0,292.5,16.71,80.6,-41.45,1.237,48.6,96,0.3795,1,0
NEU-000780,TreatmentB,B03,75.95,-57.02,158.8,18.83,116.3,-52.41,1.566,66.6,83,0.7554,1,1
NEU-000781,TreatmentB,B01,87.84,-70.5,113.3,21.76,117.9,-45.21,0.889,30.7,82,0.3889,0,0
NEU-000782,TreatmentB,B03,99.95,-65.65,226.8,15.37,65.4,-45.8,0.936,42.4,92,0.3149,0,1
NEU-000783,Control,B02,98.45,-63.43,480.2,11.65,138.2,-39.87,0.896,55.5,81,0.3586,1,1
NEU-000784,TreatmentB,B01,108.01,-73.35,189.2,17.29,89.6,-40.87,0.7,25.0,86,0.3059,0,0
NEU-000785,TreatmentA,B02,95.62,-70.47,281.2,13.16,129.7,-49.95,0.703,51.6,83,0.5725,0,1
NEU-000786,Control,B01,116.78,-69.06,127.8,7.02,151.9,-41.3,1.299,13.1,77,0.1856,0,1
NEU-000787,TreatmentA,B03,77.8,-70.22,289.9,8.49,150.6,-52.68,0.967,65.2,90,0.2151,1,0
NEU-000788,TreatmentA,B02,98.04,-67.73,145.2,18.26,89.0,-45.77,0.972,36.3,91,0.4226,1,1
NEU-000789,TreatmentB,B02,88.32,-74.38,275.1,8.82,119.1,-44.46,0.787,55.3,75,0.382,0,0
NEU-000790,TreatmentA,B03,114.72,-58.77,87.7,7.39,96.5,-44.94,0.9,62.0,80,0.4359,1,0
NEU-000791,Control,B02,83.5,-65.83,204.1,7.27,141.4,-47.25,1.0,29.9,77,0.3671,0,1
NEU-000792,TreatmentB,B02,83.26,-59.84,237.9,8.5,130.3,-45.13,1.034,42.3,73,0.705,0,0
NEU-000793,TreatmentA,B03,103.71,-63.65,93.5,8.67,107.9,-40.06,1.532,48.7,79,0.1589,1,1
NEU-000794,Control,B03,104.78,-62.58,216.6,17.06,112.3,-44.33,0.943,25.1,109,0.6328,0,1
NEU-000795,Control,B01,91.18,-61.1,223.9,9.12,143.0,-35.34,1.113,25.8,94,0.3516,0,1
NEU-000796,TreatmentA,B01,119.99,-67.24,94.3,11.41,84.5,-43.7,1.001,55.8,88,0.2627,1,1
NEU-000797,Control,B02,80.01,-68.0,190.7,16.23,162.5,-38.67,1.084,37.9,96,0.5551,0,1
NEU-000798,TreatmentB,B01,102.83,-65.33,234.7,14.95,155.3,-48.33,1.138,46.2,91,0.5397,1,0
NEU-000799,TreatmentA,B02,81.97,-67.67,130.4,9.31,104.9,-44.53,1.655,62.9,86,0.2011,1,1
NEU-000800,Control,B01,65.21,-74.34,147.4,14.92,123.6,-45.45,0.97,43.1,95,0.2437,1,0
NEU-000801,Control,B01,92.04,-73.42,194.0,13.47,192.9,-49.19,1.111,36.1,98,0.378,0,0
NEU-000802,TreatmentA,B02,101.65,-53.26,189.8,10.24,76.7,-43.58,1.297,40.7,88,0.4405,1,0
NEU-000803,Control,B03,97.4,-65.4,209.6,11.33,139.1,-41.27,0.962,56.4,97,0.5668,0,1
NEU-000804,Control,B02,78.06,-72.58,317.8,17.05,169.9,-38.76,0.84,49.4,95,0.3024,1,0
NEU-000805,TreatmentB,B03,118.52,-66.36,72.3,12.83,87.9,-44.6,1.326,36.0,91,0.192,1,1
NEU-000806,TreatmentB,B02,90.85,-74.96,171.3,9.75,144.3,-42.32,0.61,62.8,81,0.1952,1,0
NEU-000807,TreatmentB,B01,87.92,-66.23,103.3,12.55,68.1,-35.54,0.983,57.7,81,0.1319,0,1
NEU-000808,TreatmentA,B01,120.92,-68.75,305.3,11.8,159.1,-44.84,1.198,45.1,72,0.1927,0,1
NEU-000809,TreatmentB,B02,116.47,-69.15,218.3,16.52,91.3,-41.16,0.792,60.0,85,0.3548,0,0
NEU-000810,Control,B01,105.74,-64.29,101.9,15.32,196.1,-39.0,0.835,50.5,85,0.361,0,1
NEU-000811,TreatmentB,B01,100.29,-69.4,168.8,12.44,112.5,-42.65,1.253,71.5,92,0.384,1,0
NEU-000812,Control,B01,91.34,-65.96,317.2,14.08,125.3,-40.13,1.093,18.3,78,0.3681,0,1
NEU-000813,TreatmentA,B03,104.22,-63.03,346.5,12.93,77.0,-49.69,1.561,56.3,86,0.3225,0,0
NEU-000814,TreatmentB,B01,120.2,-72.67,176.1,9.22,89.8,-39.51,0.91,42.2,89,0.8228,0,0
NEU-000815,Control,B01,105.34,-66.0,213.1,9.38,96.7,-50.4,1.231,37.2,80,0.3267,0,1
NEU-000816,TreatmentB,B01,59.8,-64.53,298.6,12.99,76.2,-42.26,0.943,61.9,93,0.1978,0,1
NEU-000817,TreatmentA,B02,112.85,-67.38,98.9,10.92,151.2,-45.34,0.808,19.3,76,0.7859,0,0
NEU-000818,TreatmentB,B01,87.6,-70.04,103.5,7.64,64.9,-41.12,1.047,69.1,80,0.2595,1,0
NEU-000819,TreatmentA,B02,106.47,-72.78,169.3,12.79,169.2,-40.47,0.725,65.6,80,0.3879,1,0
NEU-000820,Control,B02,104.37,-58.73,173.5,19.9,108.7,-46.02,0.86,55.9,82,0.2582,1,0
NEU-000821,TreatmentA,B02,101.97,-69.7,183.0,10.88,121.7,-37.03,0.595,38.4,88,0.6023,0,0
NEU-000822,Control,B01,80.43,-66.91,339.6,15.34,112.7,-46.23,1.57,56.5,86,0.3348,1,1
NEU-000823,TreatmentB,B01,105.55,-70.11,221.4,14.59,79.5,-47.08,0.844,65.0,89,0.4512,1,0
NEU-000824,TreatmentB,B03,86.52,-68.15,389.9,14.97,62.4,-47.15,0.826,67.4,88,0.6334,0,1
NEU-000825,TreatmentA,B01,103.93,-52.25,141.2,30.81,53.3,-42.99,0.674,50.4,89,0.5794,0,1
NEU-000826,Control,B02,88.36,-65.74,254.5,10.72,91.6,-37.14,1.79,51.5,93,0.5436,1,0
NEU-000827,TreatmentA,B01,93.76,-65.92,276.6,27.72,86.4,-44.04,0.583,59.3,84,0.3453,1,1
NEU-000828,Control,B01,113.31,-68.09,231.8,10.12,192.2,-43.73,0.811,27.7,91,0.3878,0,1
NEU-000829,TreatmentA,B01,115.54,-66.14,125.3,22.01,124.4,-41.99,1.7,46.2,100,0.2869,1,0
NEU-000830,TreatmentB,B03,136.14,-72.72,164.8,25.39,16.0,-43.05,1.568,33.6,90,0.4121,0,0
NEU-000831,Control,B01,93.94,-60.42,195.9,14.97,172.7,-49.48,0.649,65.6,84,0.2655,1,0
NEU-000832,Control,B02,111.89,-63.39,151.4,12.21,66.5,-38.71,0.605,19.9,79,0.3346,0,1
NEU-000833,Control,B01,102.69,-71.77,255.7,23.91,163.8,-37.95,0.655,42.0,97,0.28,0,0
NEU-000834,TreatmentA,B01,86.57,-55.7,326.3,12.4,126.5,-32.66,1.139,70.2,98,0.2603,0,0
NEU-000835,TreatmentA,B01,79.72,-72.78,113.5,13.94,148.5,-45.56,1.826,79.2,84,0.5779,1,0
NEU-000836,TreatmentA,B03,100.55,-69.14,163.8,13.07,133.8,-45.74,1.139,50.3,90,0.273,1,1
NEU-000837,TreatmentA,B01,84.18,-72.89,116.7,13.84,28.9,-43.59,0.676,43.8,86,0.5479,0,0
NEU-000838,TreatmentB,B01,100.48,-73.03,88.6,17.3,81.6,-40.49,0.565,92.1,101,0.4007,1,0
NEU-000839,TreatmentB,B03,110.94,-56.64,234.2,19.95,-18.8,-45.98,1.232,59.2,86,0.3685,1,0
NEU-000840,TreatmentB,B01,115.23,-69.18,77.0,6.42,54.6,-45.09,0.922,74.9,80,0.444,1,0
NEU-000841,Control,B02,90.94,-66.9,233.9,15.74,89.4,-44.21,0.963,13.1,82,0.3067,0,1
NEU-000842,TreatmentB,B02,112.66,-62.75,96.9,8.13,91.3,-41.06,1.82,60.0,91,0.2059,1,1
NEU-000843,TreatmentA,B02,115.22,-68.61,169.0,10.61,115.0,-38.24,0.875,58.6,84,0.2667,1,1
NEU-000844,TreatmentB,B03,135.47,-75.39,137.7,19.35,69.4,-41.58,0.917,43.8,90,0.4467,0,1
NEU-000845,Control,B03,89.19,-57.36,384.8,15.1,184.9,-40.79,1.01,32.4,86,0.3834,0,0
NEU-000846,Control,B01,94.99,-62.97,115.9,27.26,101.6,-41.77,0.754,38.6,89,0.4271,1,1
NEU-000847,TreatmentA,B01,82.99,-63.87,89.3,17.64,121.6,-37.22,0.848,51.4,87,0.5432,1,1
NEU-000848,TreatmentB,B02,98.1,-60.05,419.7,7.68,73.6,-37.07,0.93,75.0,80,0.3627,1,0
NEU-000849,TreatmentA,B03,113.36,-70.29,297.0,17.36,35.9,-46.73,1.28,44.4,78,0.3367,1,0
NEU-000850,TreatmentB,B02,91.55,-61.93,333.1,21.88,64.9,-40.23,1.463,35.3,75,0.4695,1,1
NEU-000851,Control,B01,123.5,-59.93,168.3,7.86,92.0,-44.91,1.306,55.0,86,0.3679,1,1
NEU-000852,Control,B03,113.14,-72.9,241.3,10.56,188.6,-44.13,1.042,35.6,98,0.297,0,1
NEU-000853,TreatmentB,B02,91.55,-73.45,245.6,35.44,98.8,-50.21,1.199,52.9,82,0.3161,1,1
NEU-000854,Control,B02,100.4,-58.74,234.4,19.82,126.0,-37.83,1.955,47.2,73,0.4816,1,1
NEU-000855,TreatmentA,B01,104.13,-72.4,64.7,22.57,-12.5,-41.63,0.667,46.3,84,0.2205,1,0
NEU-000856,Control,B01,105.7,-63.54,88.9,15.73,142.8,-49.16,1.0,70.3,89,0.5542,1,1
NEU-000857,Control,B03,100.13,-62.85,126.2,27.24,130.0,-41.27,0.876,33.3,80,0.1946,0,0
NEU-000858,TreatmentA,B01,112.37,-66.28,145.6,18.4,121.8,-44.67,1.066,38.9,94,0.5859,0,1
NEU-000859,TreatmentA,B03,95.9,-67.84,110.5,18.69,123.8,-45.41,0.865,57.9,71,0.4969,1,1
NEU-000860,TreatmentB,B02,100.95,-66.88,102.7,12.31,100.0,-38.9,1.433,38.4,88,0.1818,0,1
NEU-000861,Control,B03,134.17,-61.19,520.2,11.12,143.8,-38.21,1.302,71.6,80,0.4097,0,1
NEU-000862,Control,B01,140.43,-72.76,160.9,17.49,98.9,-41.76,1.031,28.0,87,0.1236,1,0
NEU-000863,Control,B01,77.71,-66.89,701.3,6.87,160.3,-33.63,1.416,23.8,84,0.1763,0,1
NEU-000864,TreatmentB,B01,90.26,-65.35,204.9,9.86,86.5,-46.12,1.007,71.3,82,0.3397,1,1
NEU-000865,TreatmentA,B03,122.35,-70.08,177.1,23.61,70.9,-39.42,1.773,56.1,77,0.5018,1,1
NEU-000866,TreatmentA,B02,91.44,-62.83,153.5,14.35,138.2,-40.13,1.105,50.2,76,0.2344,1,0
NEU-000867,TreatmentB,B02,107.72,-66.02,303.9,11.63,112.9,-42.53,0.53,88.1,94,0.4298,0,1
NEU-000868,Control,B01,94.06,-69.38,109.6,10.08,175.3,-41.56,1.314,56.3,72,0.4473,0,1
NEU-000869,TreatmentA,B02,121.8,-57.19,337.7,9.95,72.7,-41.24,0.75,50.7,79,0.4664,0,0
NEU-000870,TreatmentA,B01,84.6,-68.31,103.8,9.59,38.0,-36.96,0.684,41.8,85,0.4416,0,1
NEU-000871,Control,B01,109.61,-62.75,252.2,19.25,158.5,-46.84,1.653,47.2,96,0.3127,1,0
NEU-000872,TreatmentB,B01,105.64,-57.07,126.0,14.05,129.6,-45.49,1.087,17.4,87,0.1588,0,0
NEU-000873,TreatmentA,B03,92.57,-63.47,129.2,13.04,103.0,-37.53,0.908,57.3,67,0.522,0,1
NEU-000874,TreatmentA,B03,92.7,-61.96,128.2,9.03,104.4,-38.52,1.232,54.1,92,0.4994,1,1
NEU-000875,TreatmentB,B03,95.18,-64.24,166.2,7.96,67.0,-38.23,1.069,50.5,105,0.6001,1,0
NEU-000876,TreatmentA,B01,92.18,-58.11,256.0,13.3,91.4,-46.8,2.09,47.1,68,0.347,1,0
NEU-000877,Control,B02,95.41,-71.57,145.4,10.34,109.6,-45.95,0.949,30.0,79,0.6684,1,0
NEU-000878,Control,B01,91.8,-71.21,161.9,13.7,133.0,-45.54,0.717,28.3,87,0.6254,0,0
NEU-000879,Control,B03,85.3,-64.35,171.9,19.38,185.4,-46.49,0.925,28.3,72,0.502,0,1
NEU-000880,Control,B02,92.91,-66.12,219.4,20.97,82.8,-47.59,0.886,49.4,74,0.383,0,1
NEU-000881,TreatmentB,B01,115.0,-66.79,221.0,16.72,93.2,-38.79,0.676,59.3,70,0.138,0,0
NEU-000882,TreatmentA,B02,109.69,-73.14,157.1,14.88,157.3,-44.33,1.094,52.8,66,0.4973,0,0
NEU-000883,TreatmentA,B03,114.52,-60.97,203.2,21.45,158.4,-37.0,0.667,53.3,89,0.3562,0,1
NEU-000884,Control,B03,107.39,-67.92,163.0,7.25,127.1,-40.94,1.655,53.5,82,0.5791,1,0
NEU-000885,TreatmentA,B01,104.2,-59.31,375.6,9.83,136.8,-38.28,1.527,56.2,77,0.704,0,0
NEU-000886,Control,B01,103.44,-56.25,250.9,9.95,183.3,-45.01,0.931,23.6,107,0.6546,0,0
NEU-000887,TreatmentA,B03,94.87,-61.25,307.3,10.07,162.7,-38.02,1.033,73.6,90,0.1945,1,1
NEU-000888,TreatmentB,B02,112.6,-65.62,87.7,12.07,104.3,-37.67,1.554,78.6,88,0.357,1,1
NEU-000889,TreatmentB,B02,90.38,-61.38,117.8,9.66,121.3,-36.52,1.372,54.2,82,0.4132,1,1
NEU-000890,TreatmentA,B03,111.72,-71.92,183.3,12.88,69.9,-45.9,0.57,15.0,90,0.3676,0,0
NEU-000891,Control,B01,92.99,-66.07,235.9,14.19,189.1,-41.25,0.703,38.6,84,0.4316,0,1
NEU-000892,Control,B02,89.88,-61.45,54.2,15.51,111.0,-42.39,1.072,42.8,87,0.3376,1,1
NEU-000893,TreatmentB,B03,105.97,-68.59,187.3,13.55,75.2,-40.36,1.211,43.9,70,0.3245,0,1
NEU-000894,TreatmentA,B03,101.02,-64.73,255.8,11.88,130.4,-41.75,1.572,57.1,89,0.225,1,1
NEU-000895,Control,B02,121.32,-71.02,172.2,10.87,151.8,-41.16,0.934,37.7,82,0.2767,0,1
NEU-000896,TreatmentB,B02,89.42,-59.08,177.7,18.62,100.7,-43.11,1.026,46.3,83,0.5015,0,0
NEU-000897,TreatmentB,B02,94.67,-62.38,126.3,15.87,98.3,-42.88,0.523,55.8,98,0.3372,1,0
NEU-000898,TreatmentA,B02,70.96,-69.21,145.1,22.58,147.1,-42.86,1.194,38.3,93,0.3854,0,0
NEU-000899,TreatmentA,B01,80.3,-58.12,273.3,14.48,149.3,-50.36,0.863,25.5,76,0.3517,0,1
NEU-000900,Control,B01,109.99,-57.1,301.4,15.32,168.8,-50.01,1.172,34.1,114,0.3378,0,0
NEU-000901,TreatmentA,B03,100.59,-65.23,156.0,18.04,115.4,-41.09,1.306,47.3,89,0.2438,1,1
NEU-000902,TreatmentA,B03,99.49,-63.27,143.4,18.09,81.2,-41.94,1.856,41.4,101,0.6934,1,1
NEU-000903,Control,B03,103.76,-66.72,212.0,10.33,70.6,-41.54,1.719,50.9,86,0.5429,0,1
NEU-000904,TreatmentA,B03,82.9,-49.11,260.2,15.86,105.0,-45.08,0.671,36.0,86,0.5416,1,0
NEU-000905,Control,B01,73.91,-72.79,423.8,16.9,64.8,-37.5,1.017,32.2,78,0.6257,0,0
NEU-000906,TreatmentB,B03,110.9,-60.4,130.7,7.12,56.0,-35.33,1.249,75.6,83,0.2199,1,1
NEU-000907,TreatmentB,B01,63.97,-69.01,162.0,10.41,139.2,-45.94,0.601,46.0,83,0.5267,0,0
NEU-000908,Control,B02,97.93,-63.55,173.7,16.0,148.3,-41.16,1.034,35.7,87,0.2475,0,1
NEU-000909,Control,B02,76.95,-70.01,215.6,12.75,181.4,-40.33,1.414,13.6,90,0.5302,0,0
NEU-000910,TreatmentA,B01,77.13,-65.82,197.4,14.24,139.8,-44.81,1.275,44.9,120,0.4202,0,1
NEU-000911,TreatmentB,B03,79.72,-67.81,172.0,11.87,58.3,-39.78,1.16,63.2,75,0.2732,1,1
NEU-000912,TreatmentA,B01,103.53,-69.75,159.6,15.03,87.5,-40.35,1.267,42.4,94,0.3046,0,0
NEU-000913,TreatmentB,B03,83.04,-55.26,171.6,14.55,111.0,-48.53,1.083,71.1,89,0.4136,1,0
NEU-000914,TreatmentB,B02,83.03,-58.41,221.1,16.91,138.4,-46.22,1.119,51.7,82,0.5088,0,0
