sample_id,group,batch,measure_1,tx_count_total,genes_detected,mito_fraction,ribo_fraction,mean_gc_percent,duplication_rate,median_tx_length,counts_gene_of_interest,target_a,target_b
GEN-000769,TreatmentA,B02,93.52,396547,16088,0.0551,0.0863,46.19,0.1185,1316,834,0,1
GEN-000770,Control,B01,76.0,446579,15585,0.0146,0.1566,46.57,0.0799,2574,370,1,0
GEN-000771,TreatmentB,B02,105.34,683719,17415,0.0905,0.1311,46.42,0.3092,2391,1033,1,1
GEN-000772,TreatmentB,B02,100.15,2358697,12683,0.0228,0.377,47.61,0.2628,1427,1091,1,1
GEN-000773,Control,B01,77.92,1190718,14062,0.0176,0.0656,45.31,0.0701,2927,253,1,1
GEN-000774,Control,B01,64.97,2250247,12993,0.0695,0.1846,48.81,0.1757,1188,111,0,0
GEN-000775,Control,B03,90.83,1631376,12943,0.0257,0.1915,47.4,0.2183,1198,-134,0,1
GEN-000776,TreatmentA,B02,89.13,2156559,10880,0.0252,0.1838,46.14,0.2932,1930,474,0,1
GEN-000777,TreatmentA,B01,94.65,787456,14263,0.0746,0.1583,45.07,0.4863,802,75,0,1
GEN-000778,Control,B01,116.43,1050564,12014,0.0315,0.0627,46.84,0.2412,631,-216,1,0
GEN-000779,TreatmentA,B02,107.7,1231120,13805,0.0166,0.2141,49.06,0.2088,2293,982,1,0
GEN-000780,TreatmentA,B01,78.82,1199898,13324,0.0648,0.081,46.91,0.0806,2296,679,1,1
GEN-000781,TreatmentA,B03,98.31,1455408,15622,0.0247,0.0607,44.32,0.0652,1160,311,1,1
GEN-000782,TreatmentB,B01,130.49,1485808,16766,0.0274,0.1314,44.76,0.0643,2395,484,1,1
GEN-000783,Control,B02,111.68,531293,12294,0.0851,0.1066,48.75,0.1831,1302,288,0,0
GEN-000784,TreatmentB,B01,103.15,1628818,16593,0.0558,0.1794,45.68,0.1824,1575,938,0,1
GEN-000785,Control,B02,122.06,359471,12048,0.0609,0.039,48.07,0.1022,1778,695,0,1
GEN-000786,TreatmentA,B02,90.52,1318248,12615,0.0495,0.1979,47.22,0.3822,1334,300,0,1
GEN-000787,TreatmentB,B02,97.1,882429,9227,0.0104,0.0549,44.29,0.23,2332,897,1,0
GEN-000788,TreatmentB,B02,99.08,2028057,16298,0.0461,0.1816,48.05,0.1884,1534,305,1,1
GEN-000789,TreatmentB,B03,89.52,1568321,8966,0.007,0.1364,46.09,0.4052,2714,658,0,1
GEN-000790,Control,B03,121.11,4691744,9310,0.0046,0.0721,52.55,0.1694,2408,628,1,0
GEN-000791,Control,B02,99.82,3131980,14214,0.0317,0.2212,45.64,0.3243,977,-202,1,1
GEN-000792,TreatmentB,B02,107.85,1832001,16721,0.1018,0.097,44.89,0.2792,2245,444,0,0
GEN-000793,TreatmentB,B03,106.01,722565,17428,0.03,0.0819,43.72,0.2766,1279,816,1,0
GEN-000794,TreatmentA,B02,109.87,2435134,11510,0.0864,0.1263,44.84,0.1918,3486,146,0,0
GEN-000795,Control,B03,111.26,872107,14358,0.0472,0.1389,45.26,0.1073,1592,171,0,1
GEN-000796,Control,B02,76.95,1041143,15359,0.0231,0.1267,48.54,0.1516,893,253,0,0
GEN-000797,TreatmentA,B03,98.62,931674,12286,0.017,0.0949,43.68,0.1742,1290,1135,1,0
GEN-000798,Control,B02,100.31,1118636,14499,0.0298,0.1176,48.81,0.1136,1840,-92,1,0
GEN-000799,TreatmentB,B03,113.22,2625705,16734,0.0108,0.0715,43.7,0.1924,2324,769,1,0
GEN-000800,TreatmentA,B01,87.78,2429974,16413,0.0312,0.0584,47.43,0.1294,1211,107,1,1
GEN-000801,Control,B03,103.13,2532992,14138,0.0398,0.1825,48.4,0.1553,1216,-17,1,0
GEN-000802,TreatmentB,B01,106.41,3258102,15179,0.0665,0.1427,49.51,0.1671,1239,701,1,0
GEN-000803,Control,B03,66.94,1152592,13284,0.0289,0.1542,48.37,0.1773,2000,21,0,1
GEN-000804,Control,B03,104.67,1965240,14514,0.0224,0.2183,48.74,0.1798,1466,-113,0,0
GEN-000805,Control,B01,85.01,5365162,17221,0.0539,0.181,46.51,0.1253,1604,773,1,0
GEN-000806,Control,B03,107.07,1019457,11057,0.0341,0.1567,47.83,0.3504,1872,1346,1,1
GEN-000807,TreatmentA,B03,97.84,1610970,15574,0.0139,0.1065,49.25,0.2197,1475,522,1,0
GEN-000808,Control,B01,99.36,956560,12672,0.0419,0.1571,46.47,0.2052,1801,-135,0,1
GEN-000809,TreatmentB,B01,98.09,2060645,18997,0.0812,0.2096,43.86,0.3906,1174,768,1,0
GEN-000810,TreatmentA,B02,64.97,1391773,13880,0.0183,0.0907,47.47,0.1306,1344,387,1,1
GEN-000811,Control,B01,116.63,1234147,11413,0.0854,0.1163,44.94,0.2314,827,68,0,0
GEN-000812,TreatmentA,B03,120.77,3339297,15173,0.0312,0.0666,48.88,0.1131,1794,648,1,1
GEN-000813,Control,B02,73.2,2771341,16080,0.0303,0.1646,45.44,0.2071,2373,390,1,1
GEN-000814,Control,B02,102.1,3686752,8727,0.0144,0.1589,41.67,0.0762,2904,632,0,0
GEN-000815,Control,B01,80.99,2507850,15631,0.0935,0.279,43.9,0.0891,1940,249,1,0
GEN-000816,Control,B03,95.63,2031899,15345,0.0157,0.1625,49.04,0.2944,1545,122,0,1
GEN-000817,TreatmentB,B02,94.85,913884,16497,0.0514,0.0655,45.47,0.166,1465,571,0,1
GEN-000818,Control,B02,77.62,1907207,14868,0.0591,0.1143,47.06,0.1192,2242,707,0,1
GEN-000819,TreatmentA,B01,104.76,1155844,12465,0.0343,0.1432,48.29,0.2755,1068,235,0,0
GEN-000820,TreatmentB,B01,94.99,2057045,15133,0.0293,0.1644,49.22,0.1518,1646,503,1,0
GEN-000821,TreatmentA,B02,120.5,439033,14408,0.0282,0.0587,48.39,0.2643,1235,96,0,0
GEN-000822,Control,B01,92.38,2813284,13273,0.0209,0.1631,45.66,0.2629,1221,-18,1,1
GEN-000823,Control,B03,116.14,2290530,14383,0.0179,0.1625,41.18,0.0918,1388,570,1,0
GEN-000824,TreatmentB,B02,89.18,618660,12892,0.0113,0.1598,45.91,0.2032,2201,953,0,1
GEN-000825,Control,B03,83.08,2326821,12126,0.0206,0.217,43.32,0.1152,1014,0,0,0
GEN-000826,TreatmentB,B01,99.51,1191717,15021,0.0636,0.1545,45.82,0.195,1956,479,1,1
GEN-000827,TreatmentB,B03,83.88,4182945,14915,0.056,0.0588,46.93,0.1633,1739,959,1,1
GEN-000828,TreatmentA,B01,82.13,4167325,10771,0.0223,0.1011,48.11,0.1316,1436,293,0,1
GEN-000829,TreatmentA,B02,103.5,2736971,13489,0.0327,0.1573,47.27,0.3338,1636,434,1,1
GEN-000830,TreatmentB,B02,87.03,900119,14629,0.0322,0.1235,42.53,0.2905,1778,1160,1,0
GEN-000831,Control,B02,110.34,619571,10951,0.0435,0.2313,44.96,0.2101,1068,494,0,1
GEN-000832,TreatmentB,B03,110.82,750937,13620,0.0371,0.1166,46.25,0.1317,623,1082,1,1
GEN-000833,TreatmentA,B02,78.23,1441254,14727,0.0182,0.1506,47.74,0.0456,1555,553,0,1
GEN-000834,TreatmentA,B02,106.31,3305561,16349,0.0298,0.0926,46.1,0.3194,1559,354,0,0
GEN-000835,TreatmentB,B01,85.52,1675478,13951,0.0339,0.2065,43.47,0.1642,1225,554,1,0
GEN-000836,TreatmentB,B01,113.51,2837112,21986,0.079,0.0794,43.04,0.1882,1852,699,1,0
GEN-000837,TreatmentB,B02,97.35,2368098,16069,0.0185,0.2386,49.34,0.2018,1807,1452,1,0
GEN-000838,TreatmentA,B02,104.04,2586006,18574,0.011,0.1389,44.91,0.1887,1706,130,1,1
GEN-000839,TreatmentA,B02,135.05,1245601,15577,0.013,0.1313,44.35,0.0902,2168,133,1,1
GEN-000840,TreatmentA,B02,116.44,1014259,12859,0.0259,0.1353,45.81,0.1393,1977,189,0,1
GEN-000841,Control,B01,97.0,864022,12791,0.0487,0.0554,45.93,0.1779,1289,83,0,1
GEN-000842,TreatmentA,B03,89.22,2138535,17773,0.0511,0.125,49.29,0.3651,1434,996,1,0
GEN-000843,TreatmentB,B02,85.19,1161995,17583,0.0359,0.1369,48.02,0.1735,1513,738,0,0
GEN-000844,TreatmentB,B03,105.03,3200300,16135,0.0986,0.1508,44.61,0.0655,1231,1567,1,0
GEN-000845,TreatmentA,B02,104.79,1489749,12883,0.0498,0.148,44.82,0.3182,2230,866,0,1
GEN-000846,TreatmentB,B01,95.44,869900,17568,0.0285,0.0854,45.29,0.161,2490,687,0,1
GEN-000847,Control,B03,103.22,1130825,14521,0.0374,0.1249,45.96,0.1637,1504,509,1,1
GEN-000848,TreatmentB,B02,122.22,1984144,16411,0.1292,0.1528,47.0,0.1648,2568,631,0,1
GEN-000849,TreatmentA,B03,73.83,3627568,16451,0.0898,0.1731,42.47,0.1425,1203,564,0,0
GEN-000850,Control,B03,108.27,2964356,16331,0.0514,0.2327,49.1,0.2389,3572,-187,0,1
GEN-000851,TreatmentA,B01,73.47,1115623,12584,0.1403,0.2214,46.65,0.265,1534,280,0,1
GEN-000852,TreatmentB,B02,106.37,557727,14529,0.034,0.1912,48.85,0.2097,1579,1388,1,1
GEN-000853,TreatmentA,B01,95.69,2825761,15842,0.0297,0.1982,44.06,0.2018,543,169,0,1
GEN-000854,TreatmentB,B01,107.7,2329668,13493,0.0152,0.1786,48.41,0.2596,2092,785,0,1
GEN-000855,TreatmentA,B01,87.85,1124727,14752,0.0461,0.0759,46.63,0.0658,1936,414,0,1
GEN-000856,TreatmentA,B03,75.82,1695128,12929,0.0128,0.1679,48.82,0.3583,1838,252,0,1
GEN-000857,Control,B01,86.58,1399930,12385,0.019,0.1962,42.88,0.113,1185,158,1,0
GEN-000858,Control,B03,89.8,1458997,18632,0.024,0.1825,46.55,0.2321,1981,-71,1,1
GEN-000859,Control,B01,89.47,1839181,12466,0.028,0.1903,44.49,0.3308,1972,239,0,1
GEN-000860,TreatmentA,B03,95.26,1611567,11339,0.0237,0.1432,43.3,0.0713,1946,1216,1,0
GEN-000861,TreatmentB,B03,104.6,662635,16509,0.0611,0.1897,44.0,0.2539,1629,440,1,1
GEN-000862,TreatmentA,B01,96.14,1012486,11947,0.0389,0.1251,53.02,0.1108,1694,726,0,0
GEN-000863,Control,B03,54.42,6331776,11501,0.0068,0.1605,41.99,0.2979,2231,-149,0,1
GEN-000864,Control,B01,81.41,1683414,14602,0.0341,0.1138,46.85,0.1911,2200,254,0,1
GEN-000865,Control,B01,95.67,3996723,15537,0.0818,0.0449,46.72,0.2489,1091,-61,0,1
GEN-000866,Control,B02,119.13,672827,14880,0.0265,0.089,47.63,0.4439,1245,517,1,0
GEN-000867,TreatmentA,B02,120.67,3127422,16603,0.022,0.2139,46.59,0.2789,1644,693,1,1
GEN-000868,TreatmentB,B02,118.8,3728165,19005,0.11,0.1164,47.28,0.1031,1384,503,0,1
GEN-000869,TreatmentB,B03,62.15,2597946,15745,0.0405,0.0752,49.58,0.2548,1126,560,1,0
GEN-000870,TreatmentB,B01,108.36,1463767,14935,0.0319,0.166,44.25,0.3714,693,599,0,0
GEN-000871,TreatmentB,B01,75.06,1721261,14465,0.0131,0.1015,43.69,0.0571,1251,392,0,1
GEN-000872,Control,B03,108.51,173734,15613,0.0573,0.1731,48.21,0.2172,807,247,1,1
GEN-000873,TreatmentA,B03,91.33,1123158,13882,0.0549,0.1152,43.7,0.2556,1417,301,0,0
GEN-000874,TreatmentB,B03,95.4,1524700,15718,0.0858,0.154,46.95,0.1213,1818,967,0,1
GEN-000875,TreatmentA,B01,99.98,1148826,12824,0.0309,0.2861,48.16,0.205,1559,392,0,0
GEN-000876,TreatmentA,B01,115.88,3290940,16468,0.0097,0.0516,48.16,0.3086,2891,66,1,0
GEN-000877,TreatmentA,B03,102.24,2491448,15261,0.0145,0.1659,49.54,0.2421,1692,184,0,0
GEN-000878,TreatmentB,B02,112.71,3571665,14622,0.0529,0.2672,48.73,0.2753,904,705,0,1
GEN-000879,TreatmentA,B01,116.91,1722530,17962,0.0305,0.1779,47.19,0.0672,2124,282,1,0
GEN-000880,Control,B01,126.5,980254,12348,0.0323,0.2042,43.56,0.1382,1776,216,0,0
GEN-000881,Control,B02,119.06,1104066,12804,0.101,0.0892,48.53,0.1738,2329,379,0,0
GEN-000882,Control,B02,79.66,1382940,14654,0.0421,0.1041,49.46,0.2444,1912,-171,0,0
GEN-000883,Control,B01,79.44,2388590,13973,0.0471,0.1893,45.64,0.2257,1665,-204,0,1
GEN-000884,TreatmentA,B01,118.17,871816,13259,0.03,0.0739,48.12,0.316,1845,352,1,0
GEN-000885,Control,B01,97.2,1470868,16550,0.0574,0.1659,46.97,0.442,1811,293,1,1
GEN-000886,TreatmentB,B03,112.74,3334568,16198,0.0276,0.1321,46.69,0.0365,2176,556,1,1
GEN-000887,TreatmentB,B02,99.4,1431118,16682,0.0579,0.0983,48.55,0.2493,1600,565,1,0
GEN-000888,Control,B01,91.81,1496440,13701,0.0218,0.183,46.57,0.1131,1318,-35,0,0
GEN-000889,Control,B02,77.27,1895912,12746,0.1678,0.1708,46.1,0.1975,2483,-26,0,1
GEN-000890,TreatmentB,B01,101.36,3072724,12823,0.0311,0.1547,48.01,0.2485,1523,827,1,1
GEN-000891,TreatmentA,B03,97.1,1197838,12380,0.0066,0.1703,42.91,0.2762,1537,310,1,0
GEN-000892,Control,B01,110.51,1582140,16609,0.0139,0.0845,42.02,0.213,1517,430,1,0
GEN-000893,Control,B02,85.75,2365715,15270,0.0366,0.0967,46.48,0.1257,1388,-9,0,1
GEN-000894,Control,B01,125.11,3507810,13651,0.0363,0.16,44.68,0.2642,1331,-70,0,0
GEN-000895,TreatmentB,B03,94.52,1137709,14919,0.042,0.1688,46.65,0.1661,2231,374,1,1
GEN-000896,Control,B01,109.55,1090659,15599,0.0131,0.1193,42.11,0.0745,1898,554,1,0
GEN-000897,TreatmentB,B03,115.92,1129470,16002,0.057,0.25,47.42,0.5521,2362,528,1,1
GEN-000898,TreatmentA,B01,115.52,1633816,16783,0.0384,0.0406,47.81,0.0666,1434,623,1,1
GEN-000899,Control,B01,115.96,2199117,14347,0.0688,0.1515,46.2,0.2252,2097,-177,0,1
GEN-000900,TreatmentA,B02,108.84,1769220,17827,0.1194,0.1414,46.47,0.3432,1429,689,0,1
GEN-000901,TreatmentA,B01,92.99,2958033,15649,0.057,0.1105,47.32,0.1869,1692,466,1,1
GEN-000902,TreatmentB,B02,108.22,1996807,14110,0.0104,0.0932,48.71,0.1369,1214,600,1,1
GEN-000903,TreatmentB,B03,96.76,2828474,13493,0.0506,0.0401,47.95,0.1828,1186,1008,0,1
GEN-000904,TreatmentA,B01,91.93,1710480,14080,0.0759,0.0911,45.48,0.1534,898,216,0,1
GEN-000905,Control,B01,80.21,373104,13632,0.1428,0.0731,46.65,0.2075,932,-36,0,0
GEN-000906,Control,B02,107.55,1237290,15718,0.1643,0.1161,45.52,0.1658,3581,689,1,1
GEN-000907,Control,B01,87.97,875063,12295,0.0676,0.1515,43.72,0.1026,1884,75,0,0
GEN-000908,TreatmentA,B01,104.54,1652923,12447,0.0191,0.1127,46.94,0.37,1374,768,0,0
GEN-000909,TreatmentB,B01,107.93,618918,14163,0.0329,0.2865,42.79,0.1393,1911,1305,1,0
GEN-000910,TreatmentB,B01,97.19,4176697,12007,0.0582,0.0742,49.72,0.1931,1837,1233,1,0
GEN-000911,Control,B03,87.29,2797740,13083,0.0382,0.202,47.05,0.4188,1527,389,0,1
GEN-000912,Control,B03,96.07,1106184,14466,0.0553,0.2026,48.08,0.0533,2135,-159,0,0
GEN-000913,TreatmentA,B02,90.32,1666419,15155,0.0618,0.1022,46.1,0.3516,1270,232,0,1
GEN-000914,TreatmentB,B01,95.77,2361391,19026,0.0299,0.1813,46.09,0.1094,2106,444,1,0
GEN-000915,Control,B03,97.62,3362227,11937,0.0651,0.1124,46.32,0.1747,1411,299,0,1
GEN-000916,TreatmentA,B02,100.21,3857893,16720,0.0279,0.1131,49.62,0.2563,1130,203,1,0
GEN-000917,Control,B01,107.5,2064566,18344,0.0507,0.031,45.42,0.1585,2052,123,1,1
GEN-000918,Control,B01,108.1,1756566,12980,0.0572,0.0661,46.53,0.0862,1412,322,0,1
GEN-000919,TreatmentA,B01,114.49,1661802,10619,0.0254,0.1409,48.33,0.1408,1918,252,1,0
GEN-000920,Control,B01,114.32,1024856,15504,0.0208,0.1141,46.73,0.2004,1379,75,0,0
GEN-000921,TreatmentB,B02,115.68,1764382,20315,0.0179,0.1252,47.75,0.2789,3801,851,1,0
GEN-000922,TreatmentA,B01,79.02,1811230,18088,0.0161,0.1037,49.28,0.2634,1902,928,1,0
GEN-000923,TreatmentB,B03,87.93,673787,11621,0.0259,0.1981,46.87,0.1576,702,390,1,1
GEN-000924,TreatmentB,B03,100.73,1430457,11027,0.0091,0.1472,48.16,0.1853,2330,1295,0,1
GEN-000925,TreatmentB,B02,123.36,2174415,16228,0.0683,0.1135,43.34,0.1504,1940,453,1,0
GEN-000926,TreatmentB,B02,125.1,2052936,14603,0.0189,0.1111,44.26,0.3331,2154,1105,1,0
GEN-000927,Control,B03,91.7,761585,15138,0.0135,0.1581,45.76,0.3469,1370,-146,1,1
GEN-000928,TreatmentB,B03,92.04,1912721,14677,0.0517,0.0672,52.09,0.2289,1037,365,1,0
GEN-000929,Control,B03,103.66,428857,10211,0.0598,0.0733,48.59,0.3134,1279,-183,0,0
GEN-000930,TreatmentB,B03,87.61,2250034,13751,0.0383,0.226,47.76,0.173,1934,745,0,0
GEN-000931,Control,B03,113.54,1166856,13080,0.0053,0.0278,48.66,0.1076,1951,410,1,1
GEN-000932,TreatmentB,B03,74.98,2282631,13013,0.0833,0.2469,46.14,0.134,1165,476,0,0
GEN-000933,Control,B03,105.83,287179,11640,0.0127,0.3005,46.56,0.1379,1608,-116,1,0
GEN-000934,TreatmentB,B01,104.67,2964201,17809,0.0515,0.1801,47.64,0.2492,1968,717,0,0
GEN-000935,Control,B01,115.88,1010613,14072,0.0348,0.1813,44.61,0.2359,1515,732,0,0
GEN-000936,Control,B03,94.78,762756,11395,0.0091,0.1111,48.42,0.3149,1604,-113,0,0
GEN-000937,TreatmentB,B01,86.11,651115,15932,0.0529,0.1197,43.95,0.2041,1152,943,1,0
GEN-000938,TreatmentB,B02,118.11,1334798,12439,0.0392,0.1307,48.99,0.3827,3105,700,1,0
GEN-000939,TreatmentB,B03,92.28,740626,14916,0.0377,0.1057,44.6,0.1235,1585,1016,1,1
GEN-000940,TreatmentA,B02,130.52,963531,13518,0.0163,0.2627,46.23,0.2163,2770,320,1,1
GEN-000941,TreatmentB,B01,86.32,1988536,12613,0.0562,0.0466,46.3,0.3624,1985,993,0,0
GEN-000942,TreatmentA,B01,88.56,1184972,15082,0.1416,0.199,45.66,0.1051,1365,443,0,1
GEN-000943,TreatmentA,B01,91.21,1453233,12229,0.0277,0.198,49.29,0.3109,2212,164,0,1
GEN-000944,Control,B01,114.69,2337883,18013,0.0654,0.0677,46.67,0.2476,1240,486,0,0
GEN-000945,TreatmentA,B01,115.81,2641383,15588,0.0024,0.1341,46.4,0.4244,1115,228,1,1
GEN-000946,TreatmentA,B03,103.53,2138269,13422,0.0337,0.1176,49.26,0.0624,2098,301,1,0
GEN-000947,Control,B02,71.32,1438879,15021,0.0538,0.1224,49.28,0.2938,1682,583,0,0
GEN-000948,Control,B03,109.99,3394735,13730,0.0744,0.1542,47.04,0.1417,1268,270,0,1
GEN-000949,TreatmentB,B02,91.49,2752100,15796,0.0626,0.0897,46.36,0.1988,1684,1092,1,0
GEN-000950,Control,B03,111.89,767115,14122,0.0299,0.1164,45.84,0.2081,1612,148,0,1
GEN-000951,TreatmentB,B03,99.01,2141642,15380,0.0411,0.055,46.28,0.1884,2052,432,0,1
GEN-000952,TreatmentA,B01,86.24,1688832,14587,0.0437,0.1379,47.22,0.1761,1731,299,1,0
GEN-000953,TreatmentA,B02,88.79,800513,15836,0.0066,0.1258,46.36,0.2267,1289,548,1,1
GEN-000954,Control,B03,117.62,2066913,12537,0.0808,0.2937,46.4,0.1225,557,34,0,0
GEN-000955,Control,B03,75.23,969045,13203,0.0864,0.1148,47.68,0.0686,1998,62,0,1
GEN-000956,TreatmentA,B03,93.75,820360,16048,0.0102,0.0545,47.33,0.1116,2027,508,1,1
GEN-000957,Control,B01,81.29,421993,14413,0.0871,0.0608,48.48,0.1292,1932,1054,1,1
GEN-000958,TreatmentA,B02,101.73,2587740,14727,0.0946,0.119,47.86,0.3549,1195,173,0,0
GEN-000959,TreatmentA,B03,112.24,1532223,13741,0.0425,0.102,49.32,0.2077,2466,281,1,0
GEN-000960,TreatmentA,B02,83.37,1712301,16479,0.0058,0.1468,44.66,0.277,2479,416,1,1
GEN-000961,Control,B03,110.58,1812449,15870,0.1012,0.0697,47.6,0.0949,2990,93,0,1
GEN-000962,Control,B01,91.65,1109278,12533,0.025,0.1829,45.3,0.2209,2123,-34,1,0
GEN-000963,TreatmentA,B01,84.8,2694061,16594,0.0257,0.1907,43.69,0.2545,1718,450,1,0
GEN-000964,TreatmentA,B01,100.35,2244069,16008,0.0249,0.1179,46.08,0.2352,1913,454,0,1
GEN-000965,TreatmentB,B01,91.95,1160590,14211,0.0148,0.0591,46.13,0.1956,2302,937,1,1
GEN-000966,Control,B03,84.71,519768,13421,0.0548,0.212,50.79,0.1394,1447,357,0,0
GEN-000967,Control,B02,105.15,1872791,16809,0.1397,0.0824,47.85,0.0715,1522,750,0,1
GEN-000968,TreatmentA,B03,114.04,1471771,14149,0.0259,0.1071,47.82,0.2958,1604,503,1,0
GEN-000969,Control,B01,78.05,2529813,13065,0.0306,0.0319,45.58,0.4961,1324,-86,1,0
GEN-000970,TreatmentA,B03,110.75,1550875,10240,0.0179,0.0991,45.8,0.0405,1332,249,0,1
GEN-000971,TreatmentA,B01,115.34,980601,17666,0.0492,0.1449,46.82,0.1125,1556,1131,1,1
GEN-000972,TreatmentB,B02,70.9,541974,18142,0.0694,0.1167,49.58,0.2609,1658,910,1,0
GEN-000973,TreatmentA,B02,78.74,854769,8731,0.0584,0.0357,43.39,0.0944,1699,700,0,0
GEN-000974,TreatmentA,B02,67.18,1015901,14236,0.0474,0.1452,49.71,0.4316,2023,765,0,0
GEN-000975,TreatmentB,B01,110.56,2246252,14300,0.016,0.1621,49.53,0.1908,1046,1026,1,0
GEN-000976,Control,B03,141.14,1090709,14688,0.0965,0.0671,47.68,0.2759,945,61,0,0
GEN-000977,TreatmentB,B02,109.42,2509452,19028,0.0604,0.2256,45.82,0.1591,2268,841,1,1
GEN-000978,TreatmentA,B01,86.08,923903,13753,0.0301,0.088,47.55,0.2762,2349,223,0,1
GEN-000979,TreatmentA,B01,117.73,3248810,14078,0.0577,0.0644,44.57,0.4147,1141,676,0,0
GEN-000980,TreatmentA,B02,121.21,3132376,15313,0.005,0.1193,47.08,0.1464,2154,22,0,1
GEN-000981,Control,B02,83.78,1046943,11231,0.065,0.1334,48.2,0.2575,1553,-2,0,0
GEN-000982,TreatmentA,B01,93.62,3214471,14264,0.0525,0.1031,48.99,0.2601,1409,1197,1,0
GEN-000983,TreatmentA,B03,94.93,4190655,16048,0.0708,0.2462,46.26,0.1262,1086,776,0,0
GEN-000984,Control,B01,89.04,1660044,13363,0.0089,0.1324,47.78,0.2832,2260,660,0,0
GEN-000985,TreatmentB,B02,112.83,1375305,14875,0.0697,0.1213,50.64,0.1571,1332,756,0,0
GEN-000986,TreatmentB,B02,125.9,851497,15925,0.0293,0.1483,44.79,0.1033,1533,617,1,1
GEN-000987,TreatmentA,B03,102.37,1527963,15075,0.0027,0.162,43.79,0.1552,1642,116,1,0
GEN-000988,TreatmentA,B01,95.75,2183708,13293,0.0326,0.2547,49.16,0.1318,1979,706,1,0
GEN-000989,TreatmentB,B03,64.16,1684141,15865,0.0524,0.0871,46.23,0.0533,1286,361,0,1
GEN-000990,TreatmentB,B03,102.08,2492002,19481,0.0765,0.0512,46.75,0.0808,1334,713,1,1
GEN-000991,Control,B03,85.59,831650,12627,0.0222,0.0508,47.5,0.0679,1439,-123,1,1
GEN-000992,TreatmentB,B01,128.06,917049,13789,0.1158,0.0843,46.4,0.0987,1654,359,0,1
GEN-000993,TreatmentA,B02,98.55,3538443,13336,0.0585,0.1399,47.69,0.1088,2048,110,0,0
GEN-000994,TreatmentB,B01,95.13,473522,14092,0.0305,0.2173,45.5,0.3967,2951,899,1,1
GEN-000995,TreatmentA,B01,92.95,3515720,10963,0.1118,0.1051,48.23,0.3749,1170,722,0,0
GEN-000996,TreatmentA,B01,118.14,2231633,14837,0.0329,0.0985,46.51,0.1238,903,520,1,1
GEN-000997,Control,B02,87.71,2983291,12829,0.0256,0.1906,46.96,0.1264,964,197,0,1
GEN-000998,TreatmentB,B03,98.81,1785561,16153,0.0336,0.2121,46.85,0.1838,2214,543,1,1
GEN-000999,Control,B01,78.94,1550526,17867,0.0209,0.1424,43.64,0.142,1264,-189,1,0
GEN-001000,Control,B02,99.4,1832876,12804,0.1228,0.2087,45.43,0.0694,1934,428,0,0
