sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-500681,TreatmentB,B01,77.41,251,206.3,701.6,1371.3,708.8,0.5794,0.6851,32.42,1,0
IMG-509964,TreatmentB,B02,114.18,232,208.34,721.59,849.3,1346.0,0.7704,0.8553,19.29,1,1
IMG-508013,TreatmentB,B01,95.99,258,97.76,410.75,1364.1,911.3,0.6909,0.9201,11.98,0,0
IMG-509335,Control,B03,77.11,269,112.88,933.94,1517.5,135.0,0.829,0.9595,16.24,0,0
IMG-502284,TreatmentA,B02,87.33,231,192.49,660.93,1342.3,626.0,0.8889,0.8693,13.13,1,1
IMG-503227,TreatmentA,B02,101.71,235,242.88,697.45,1527.8,644.9,0.6167,0.9531,23.33,1,0
IMG-505335,TreatmentB,B02,104.44,256,211.03,952.18,1667.4,859.3,0.8316,0.9272,45.8,1,1
IMG-502331,Control,B02,109.36,232,126.17,623.37,1206.6,237.4,0.8089,0.9287,20.86,0,0
IMG-503186,TreatmentA,B01,74.58,244,191.52,702.28,1137.0,498.4,0.8814,0.8239,16.76,1,1
IMG-505321,Control,B01,130.91,227,250.91,1125.59,1384.6,-25.1,0.8232,0.9387,20.3,0,0
IMG-505833,Control,B02,73.9,234,127.13,683.74,1517.7,188.5,0.7361,0.9408,23.8,0,0
IMG-502992,Control,B01,96.46,228,121.86,869.02,1605.1,380.7,0.7232,0.8899,19.42,0,0
IMG-501255,TreatmentB,B03,91.37,254,203.25,953.27,1442.5,1205.5,0.6902,0.9041,18.33,1,1
IMG-506426,Control,B03,79.86,237,178.74,1025.23,1407.4,156.3,0.7007,0.834,26.19,1,1
IMG-508697,Control,B01,103.98,250,179.79,669.97,1432.4,323.6,0.9741,0.9701,18.43,0,1
IMG-500293,Control,B02,99.74,241,162.73,509.13,1917.8,128.4,0.911,0.9384,35.95,0,0
IMG-504137,TreatmentB,B01,101.7,220,203.23,712.43,1715.6,869.0,0.9384,0.8453,15.67,0,0
IMG-502052,TreatmentA,B01,76.79,267,213.29,776.87,1860.3,608.3,0.7829,0.9394,22.53,0,0
IMG-509639,TreatmentB,B01,105.11,267,141.8,1093.21,1070.9,1796.3,0.7456,0.8679,16.36,1,0
IMG-500853,TreatmentB,B02,109.59,255,183.94,695.43,1135.1,1442.0,0.8713,0.918,26.23,1,1
IMG-502515,TreatmentA,B01,96.15,233,182.05,768.2,1203.7,799.6,0.8761,0.7602,29.49,0,1
IMG-505180,Control,B01,90.88,229,188.07,904.59,1495.9,704.9,0.9006,0.8973,28.79,0,1
IMG-504086,Control,B03,104.44,229,218.52,714.22,1768.4,189.0,0.667,0.7977,25.74,0,0
IMG-504739,TreatmentA,B02,121.69,242,127.46,617.02,1442.1,585.6,0.883,0.8938,108.3,0,0
IMG-500025,Control,B03,105.55,244,172.88,799.77,1235.9,214.5,0.5885,0.9783,24.56,0,0
IMG-507764,TreatmentA,B01,105.79,249,227.19,832.56,1062.6,585.0,0.8097,0.8515,19.43,1,0
IMG-503092,TreatmentA,B03,116.75,246,189.16,454.13,1425.5,488.3,0.8617,0.8469,22.53,0,1
IMG-504307,TreatmentA,B03,93.95,237,230.64,814.2,1010.0,1071.4,0.9413,0.9654,28.4,1,0
IMG-509183,TreatmentA,B03,110.56,228,110.7,594.82,1474.1,869.1,0.9079,0.8361,19.68,0,0
IMG-501958,TreatmentB,B01,99.06,252,194.1,928.5,1494.8,905.0,0.8716,0.9286,25.22,0,1
IMG-500735,Control,B01,100.96,240,168.62,621.24,1559.3,564.3,0.8469,0.9111,20.12,1,1
IMG-500782,TreatmentA,B03,80.16,206,189.94,644.2,1544.4,409.4,0.8789,0.9302,20.66,0,0
IMG-506009,Control,B02,108.06,244,224.23,671.45,1398.5,282.7,0.8401,0.8824,16.21,0,0
IMG-506338,TreatmentB,B02,102.1,273,207.99,671.44,1428.4,787.3,0.8569,0.975,29.67,0,0
IMG-509084,Control,B02,98.01,228,179.94,442.44,1058.4,258.3,0.6019,0.9841,19.56,0,1
IMG-509648,Control,B02,89.01,220,166.84,615.81,1954.4,150.3,0.8315,0.9317,19.11,0,0
IMG-508361,TreatmentB,B01,83.34,270,203.47,625.57,1390.7,912.6,0.96,0.9407,19.94,0,1
IMG-503504,Control,B02,68.67,227,257.92,781.28,1323.8,243.0,0.6158,0.9188,24.16,1,0
IMG-500370,Control,B01,100.0,265,193.49,874.29,1561.0,286.7,0.5832,0.9571,17.99,1,1
IMG-504582,TreatmentA,B01,109.5,220,170.96,562.85,876.0,303.2,0.7877,0.9482,13.86,0,1
IMG-500971,Control,B02,108.62,250,161.19,910.09,1525.2,12.1,0.6321,0.854,39.16,0,1
IMG-504491,TreatmentB,B03,100.58,243,179.92,644.35,1105.0,852.7,0.8806,0.91,20.02,0,1
IMG-508279,Control,B03,98.88,255,171.93,767.61,1567.5,883.9,0.7184,0.8839,15.01,1,1
IMG-504892,TreatmentA,B01,104.93,216,253.05,651.01,1732.8,508.3,0.9162,0.8555,20.8,0,0
IMG-505359,TreatmentB,B01,105.19,257,170.05,970.3,1145.3,817.5,0.7724,0.851,20.99,1,0
IMG-504434,Control,B02,93.11,252,156.86,640.97,1318.4,195.2,0.7412,0.9028,15.14,1,1
IMG-509783,Control,B03,92.46,251,113.15,654.5,1540.3,562.2,0.7285,0.6745,21.8,1,0
IMG-500843,TreatmentA,B01,92.63,242,177.72,749.36,1555.3,1020.7,0.7517,0.7993,14.43,1,1
IMG-508205,TreatmentB,B02,104.47,261,178.56,599.87,1171.0,1075.0,0.8322,0.8113,28.59,0,1
IMG-505772,TreatmentA,B03,81.79,258,164.68,621.63,1498.2,403.1,0.8045,0.9532,36.98,0,1
IMG-504821,Control,B03,112.59,242,224.88,634.65,1614.8,581.1,0.7707,0.6995,17.43,0,0
IMG-508689,TreatmentA,B02,88.92,274,140.76,595.49,1596.2,635.1,0.7049,0.8095,21.82,1,0
IMG-500355,TreatmentB,B01,116.2,245,129.11,705.53,1246.9,802.8,0.9737,0.9263,10.35,1,0
IMG-506086,TreatmentA,B03,102.93,244,211.51,764.11,1631.3,931.0,0.851,0.9257,28.94,0,1
IMG-500223,TreatmentA,B03,118.34,229,191.61,872.59,1206.7,757.6,0.8432,0.9771,18.15,0,0
IMG-501831,Control,B03,83.02,237,171.7,675.31,1159.5,519.0,0.8724,0.9124,31.6,0,1
IMG-501150,TreatmentB,B03,106.04,231,175.37,964.78,1164.7,1396.4,0.7131,0.8931,19.5,1,0
IMG-505367,Control,B01,91.21,261,183.38,697.51,839.5,303.5,0.6312,0.9384,16.57,1,1
IMG-504073,TreatmentB,B03,88.04,245,200.37,882.18,1510.2,855.2,0.9295,0.9377,13.93,0,1
IMG-509307,Control,B03,114.53,237,140.67,857.42,1497.4,395.5,0.9312,0.9468,28.84,0,1
IMG-501681,Control,B01,80.5,237,194.29,598.89,1258.8,250.7,0.7132,0.9075,13.06,0,1
IMG-508633,TreatmentB,B01,104.38,244,181.63,675.97,1538.8,1109.8,0.8402,0.8208,16.06,1,1
IMG-504729,TreatmentB,B02,119.97,253,156.08,831.55,1443.4,1282.1,0.5682,0.916,25.55,1,0
IMG-507953,Control,B01,94.91,212,202.41,605.79,1542.4,143.1,0.8757,0.9611,10.97,0,1
IMG-502302,TreatmentA,B03,92.81,237,225.8,686.04,844.8,677.2,0.9244,0.9448,15.39,0,0
IMG-500082,TreatmentA,B01,102.5,240,105.6,572.97,1556.3,1110.3,0.8937,0.9779,14.74,0,0
IMG-506881,Control,B02,110.75,206,197.08,834.21,1739.7,175.0,0.8732,0.9585,37.08,0,1
IMG-506498,TreatmentB,B01,111.23,267,216.67,691.61,1527.2,1338.2,0.8491,0.8482,34.89,1,0
IMG-505813,Control,B02,101.81,252,212.01,639.82,1770.3,260.1,0.5551,0.8464,21.04,0,1
IMG-503277,TreatmentB,B02,96.46,259,202.97,717.68,1740.1,1454.5,0.8447,0.8917,18.25,1,1
IMG-502194,TreatmentA,B02,104.74,246,126.65,752.73,1282.4,386.8,0.9177,0.952,22.68,0,0
IMG-501021,TreatmentA,B02,113.62,228,148.09,979.44,1248.3,372.2,0.8788,0.9065,26.29,0,0
IMG-507657,Control,B02,100.34,230,132.22,781.23,1180.2,330.0,0.8389,0.8978,12.43,0,0
IMG-509078,TreatmentA,B01,103.17,241,225.24,480.0,1583.6,760.7,0.7816,0.8392,41.28,1,0
IMG-508271,TreatmentB,B03,94.29,269,143.59,400.63,1407.8,870.3,0.8681,0.8512,29.2,1,0
IMG-504561,Control,B01,108.89,237,208.45,745.27,1428.7,397.3,0.5983,0.8954,31.79,1,0
IMG-509862,TreatmentA,B02,93.92,233,168.97,787.76,1210.4,1122.2,0.8994,0.9569,27.44,0,1
IMG-509566,TreatmentA,B02,122.57,258,205.26,761.21,1322.8,649.3,0.7808,0.827,34.13,1,1
IMG-503288,Control,B03,78.81,237,188.54,977.8,1524.0,141.0,0.7519,0.8904,20.5,0,1
IMG-508940,TreatmentA,B01,129.77,221,227.43,551.29,1260.9,1024.8,0.5983,0.9319,16.12,1,0
IMG-502982,TreatmentB,B02,84.75,248,169.96,544.9,998.0,868.7,0.8436,0.8616,22.64,1,1
IMG-507112,TreatmentA,B02,123.43,266,170.34,947.85,1013.8,610.4,0.7406,0.8308,26.38,1,0
IMG-503140,Control,B03,102.95,208,117.36,611.4,1665.1,365.1,0.9409,0.9123,14.18,0,0
IMG-501012,Control,B01,103.85,254,144.1,817.25,1200.0,746.4,0.6237,0.7959,18.52,0,0
IMG-501360,TreatmentA,B03,95.45,255,155.33,693.65,1382.7,389.7,0.845,0.923,20.89,0,1
IMG-503034,TreatmentA,B03,104.61,250,231.09,780.42,1892.2,1011.8,0.7447,0.967,25.49,1,1
IMG-503409,Control,B01,83.04,221,200.16,637.71,1484.8,235.2,0.813,0.8611,19.35,0,1
IMG-509189,TreatmentA,B01,112.27,252,263.94,737.28,1621.8,1373.7,0.7258,0.7539,29.4,1,0
IMG-504928,TreatmentA,B02,116.73,230,171.95,698.27,1607.1,404.3,0.7856,0.9606,17.79,0,1
IMG-504032,TreatmentB,B03,105.56,255,212.73,705.69,1539.1,949.7,0.4939,0.8841,29.27,1,0
IMG-501031,TreatmentA,B02,93.97,237,115.62,701.84,1527.8,378.6,0.6579,0.897,11.61,0,0
IMG-501627,TreatmentB,B01,81.72,259,171.83,758.95,1437.2,1073.6,0.8594,0.8078,13.19,1,1
IMG-506882,TreatmentA,B01,91.36,239,171.97,754.86,1361.0,394.3,0.6162,0.8334,18.59,0,1
IMG-501382,Control,B01,92.13,239,236.72,646.39,1383.5,705.8,0.6466,0.9448,12.45,1,1
IMG-509334,TreatmentA,B01,87.18,252,180.82,819.61,1648.2,592.2,0.8735,0.9159,31.53,0,1
IMG-506542,Control,B02,113.27,236,87.87,1001.6,1468.1,5.5,0.7383,0.8905,37.58,1,0
IMG-506603,TreatmentA,B02,95.35,256,200.51,814.4,1522.6,1100.3,0.7274,0.7575,25.52,0,1
IMG-506280,TreatmentB,B01,88.52,271,181.36,574.33,1324.5,686.4,0.8125,0.926,29.66,0,1
IMG-502698,Control,B02,86.2,261,180.69,587.94,1038.8,100.7,0.6756,0.9433,23.52,1,1
IMG-507673,Control,B03,121.36,246,217.4,1051.98,1683.3,196.3,0.7583,0.8879,35.27,1,1
IMG-506344,TreatmentA,B03,102.78,271,163.93,653.15,1515.0,506.5,0.7904,0.9141,20.55,0,0
IMG-500922,Control,B02,118.5,248,255.05,868.43,1197.8,443.1,0.8676,0.9579,24.18,0,0
IMG-506872,Control,B01,76.13,240,192.31,623.46,1256.9,213.7,0.8216,0.7767,14.81,0,1
IMG-501437,Control,B01,111.92,227,231.29,890.43,913.4,308.8,0.9868,0.9308,29.58,0,0
IMG-509928,TreatmentB,B02,82.72,230,180.64,885.16,1304.6,1102.5,0.6317,0.8488,20.85,1,0
IMG-506258,Control,B01,91.52,248,171.81,875.97,1812.9,591.2,0.7423,0.8214,25.2,0,1
IMG-507730,TreatmentA,B03,106.55,258,183.18,798.05,1237.9,353.6,0.8979,0.922,32.18,0,1
IMG-505485,TreatmentB,B01,80.28,247,195.05,840.68,1177.1,873.9,0.7096,0.9137,17.38,0,0
IMG-501298,TreatmentA,B02,87.33,261,194.46,566.07,1585.6,425.3,0.737,0.9297,31.44,0,1
IMG-509211,Control,B02,122.53,218,168.2,688.01,1200.1,304.3,0.9453,0.9876,15.31,0,1
IMG-507394,TreatmentB,B03,71.23,270,213.8,969.94,1698.2,875.7,0.7072,0.9165,20.11,1,1
IMG-507032,TreatmentA,B01,94.7,254,142.75,927.35,1191.0,402.6,0.8595,0.8721,21.96,1,0
IMG-504268,TreatmentA,B02,97.65,259,146.07,899.92,1401.4,521.7,0.8183,0.8279,54.61,1,0
IMG-507458,Control,B03,96.27,228,198.47,881.04,1253.0,297.8,0.6927,0.832,29.39,1,1
IMG-502899,TreatmentB,B03,111.51,216,147.12,635.42,1296.3,780.3,0.9215,0.891,14.94,0,1
IMG-506842,Control,B01,101.07,238,200.85,791.88,1498.8,655.3,0.8422,0.9375,15.44,0,1
IMG-504154,TreatmentB,B03,109.28,253,220.89,1029.35,1329.8,731.7,0.8076,0.9129,26.31,1,0
IMG-507584,Control,B03,118.63,224,165.69,393.04,1577.0,113.8,0.9125,0.9275,18.45,0,0
IMG-507000,TreatmentA,B02,106.57,231,259.84,664.54,1063.9,361.7,0.7471,0.9262,23.39,0,0
IMG-509658,TreatmentB,B01,83.88,262,212.98,825.85,1450.3,977.3,0.6201,0.9623,17.74,1,1
IMG-507762,TreatmentA,B03,99.02,225,146.73,943.81,1215.9,1002.1,0.8739,0.9461,17.01,1,0
IMG-501081,TreatmentB,B01,81.16,256,217.36,733.71,1300.0,1008.9,0.8903,0.901,23.24,1,0
IMG-503915,Control,B03,105.45,221,209.23,373.13,1541.4,229.9,0.6889,0.993,29.42,1,0
IMG-504830,TreatmentA,B02,85.02,267,198.72,785.05,1442.2,685.3,0.9497,0.885,13.19,1,1
IMG-509937,TreatmentB,B03,103.14,242,217.81,863.42,1568.7,1415.5,0.6312,0.9904,13.68,1,1
IMG-506858,TreatmentA,B02,115.57,217,148.24,869.59,1401.2,677.3,0.7633,0.8327,29.07,0,0
IMG-507295,TreatmentA,B01,132.14,257,111.18,898.14,1664.0,285.0,0.7906,0.9754,25.62,1,0
IMG-505758,Control,B01,85.21,254,135.11,405.54,1538.6,453.7,0.7259,0.9949,23.91,0,0
IMG-506163,Control,B03,93.69,253,180.07,822.52,1771.9,355.7,0.8061,0.9412,10.76,0,1
IMG-502350,TreatmentB,B03,85.64,240,149.12,568.93,1776.9,727.4,0.7416,0.9682,19.68,0,0
IMG-504615,Control,B03,127.79,227,146.96,443.13,1409.8,227.0,0.6799,0.8885,17.12,0,0
IMG-504477,Control,B01,96.49,207,206.56,638.53,1389.3,372.2,0.7979,0.9633,22.72,0,1
IMG-500388,TreatmentA,B03,106.81,214,145.25,742.64,1214.1,383.0,0.8438,0.9311,16.13,0,0
IMG-508229,TreatmentB,B02,91.9,260,151.11,481.1,1264.3,881.8,0.6615,0.9829,22.32,1,1
IMG-500539,TreatmentB,B03,82.82,241,179.27,439.42,1578.0,1373.4,0.88,0.873,27.26,0,1
IMG-508449,TreatmentA,B01,90.7,258,154.39,521.41,1502.3,357.7,0.8241,0.9316,23.14,1,0
IMG-508567,TreatmentA,B02,96.17,250,205.5,839.51,1641.8,785.8,0.9474,0.8882,15.17,0,1
IMG-508061,Control,B01,89.9,239,154.11,460.83,1153.7,337.6,0.899,0.8846,26.88,0,1
IMG-500717,TreatmentB,B03,102.31,226,196.63,695.99,1945.0,933.7,0.7572,0.9568,34.76,1,1
IMG-508552,TreatmentB,B03,81.94,249,166.71,670.94,1903.6,698.2,0.8084,0.8944,22.77,0,1
IMG-506619,TreatmentB,B01,109.74,271,243.2,688.72,1496.2,1393.8,0.7607,0.9581,17.45,1,0
IMG-503808,TreatmentA,B02,88.31,236,234.88,476.45,1526.1,681.7,0.725,0.7575,36.14,0,0
IMG-506060,TreatmentB,B02,112.06,211,165.59,790.03,1140.9,826.7,0.9537,0.9077,36.92,0,0
IMG-502113,TreatmentA,B02,130.7,243,132.38,539.8,1453.1,493.1,0.9082,0.8496,21.24,1,0
IMG-502292,TreatmentB,B01,90.62,258,197.2,965.45,1484.7,1644.8,0.9001,0.9269,18.74,1,1
IMG-508969,TreatmentB,B02,113.52,272,186.16,483.27,1088.9,829.1,0.7991,0.9863,32.3,0,1
IMG-506170,TreatmentB,B03,104.38,230,197.43,829.21,1214.2,902.3,0.8051,0.9024,13.43,0,1
IMG-503971,TreatmentA,B02,90.8,276,164.48,706.69,1874.0,532.2,0.8559,0.8676,28.61,0,1
IMG-500659,TreatmentB,B02,88.9,233,164.58,1082.82,1627.1,856.8,0.9413,0.9117,34.38,0,1
IMG-501601,TreatmentB,B02,87.68,249,200.04,936.0,1450.8,824.5,0.6961,0.8429,36.06,1,1
IMG-506334,TreatmentB,B01,104.22,225,251.87,723.85,1611.0,1450.1,0.5922,0.9854,42.95,1,0
IMG-502149,TreatmentB,B03,96.54,274,212.5,379.93,1018.2,1312.0,0.8636,0.9004,40.74,1,1
IMG-500869,TreatmentA,B03,82.04,242,118.81,793.2,1669.1,354.6,0.8157,0.9348,21.49,0,0
IMG-507229,Control,B02,109.31,249,214.6,679.06,982.8,358.2,0.8451,0.9229,39.44,0,0
IMG-505020,Control,B02,95.06,231,224.96,592.38,1347.2,195.2,0.8161,0.7935,20.18,0,0
IMG-509589,TreatmentA,B01,76.33,233,178.91,616.06,1238.7,591.3,0.8467,0.9329,18.19,0,1
IMG-504698,Control,B01,102.24,243,214.02,698.33,1625.2,168.1,0.8523,0.867,42.46,0,0
IMG-504429,Control,B03,134.86,231,218.76,577.6,1204.3,423.4,0.7081,0.7386,44.38,0,1
IMG-501289,TreatmentB,B03,106.35,265,218.52,578.82,1321.6,2373.8,0.8094,0.8747,24.84,1,0
IMG-509193,TreatmentA,B02,99.22,236,162.17,503.52,1566.5,2134.6,0.8812,0.9519,19.98,1,0
IMG-504809,TreatmentA,B02,95.83,270,194.77,719.53,1546.2,761.2,0.7508,0.9307,14.03,1,1
IMG-501135,TreatmentB,B03,97.85,233,240.24,710.33,1636.7,1113.9,0.7834,0.8776,15.72,1,0
IMG-508865,TreatmentA,B03,107.8,247,165.24,713.56,1175.8,397.8,0.7424,0.9444,21.05,1,1
IMG-502397,TreatmentB,B01,104.15,275,183.37,794.31,2113.0,876.3,0.7964,0.9206,16.9,1,1
IMG-504608,TreatmentA,B02,87.26,250,238.1,775.28,947.5,461.8,0.8284,0.8816,20.71,0,0
IMG-503952,TreatmentA,B02,93.61,269,238.05,770.01,1606.3,1049.5,0.7311,0.8285,14.52,1,0
IMG-506760,TreatmentB,B01,94.74,246,197.8,749.53,1428.2,975.5,0.8427,0.8673,17.72,1,1
IMG-506415,TreatmentA,B02,110.06,236,241.34,584.17,1421.9,511.9,0.5785,0.8703,19.96,0,0
IMG-508145,TreatmentB,B03,99.41,233,196.58,676.62,1278.8,1099.0,0.9506,0.8741,22.42,1,1
IMG-508008,TreatmentA,B03,94.29,247,219.67,899.53,1343.0,776.7,0.8164,0.9604,15.71,0,1
IMG-505562,TreatmentA,B02,124.92,253,151.78,672.17,1984.5,598.6,0.9075,0.9483,33.9,0,0
IMG-502839,TreatmentA,B01,94.02,234,176.7,833.98,1342.1,844.8,0.9191,0.9163,12.64,0,1
IMG-506681,TreatmentA,B01,84.88,210,227.62,787.72,946.5,615.1,0.7734,0.9292,13.79,0,0
IMG-501529,Control,B02,84.91,251,222.95,304.73,1202.3,45.9,0.7481,0.8556,20.91,0,1
IMG-506118,TreatmentB,B03,111.18,274,159.01,762.11,1390.4,911.8,0.7455,0.8779,10.17,1,0
IMG-507534,Control,B02,113.98,251,243.48,751.51,1545.0,411.5,0.921,0.9508,46.82,0,0
IMG-503840,TreatmentA,B03,102.29,251,161.93,812.41,1523.4,758.9,0.6686,0.9576,19.08,1,0
IMG-501765,TreatmentB,B03,101.69,235,216.12,914.06,1520.2,1039.7,0.7355,0.9495,48.04,1,0
IMG-501085,TreatmentB,B03,111.43,257,118.47,799.95,1643.7,853.6,0.7657,0.8742,47.83,1,0
IMG-501790,TreatmentB,B03,101.81,269,137.55,318.59,1065.9,683.2,0.828,0.9623,53.02,1,1
IMG-506544,TreatmentA,B01,95.39,241,207.48,728.88,2125.2,652.8,0.7903,0.8622,26.15,1,1
IMG-509489,Control,B03,80.78,230,223.31,1002.68,1587.5,508.8,0.8,0.9862,9.57,0,1
IMG-503659,TreatmentB,B02,131.06,261,194.42,709.97,1568.7,788.8,0.7602,0.816,14.51,1,1
IMG-501441,TreatmentB,B03,110.26,262,176.15,874.5,1349.0,821.4,0.6923,0.8908,26.57,1,0
IMG-500013,Control,B02,88.57,230,136.28,539.5,1488.4,89.9,0.8138,0.7947,15.26,0,0
IMG-508078,TreatmentA,B02,95.8,238,153.37,676.02,1723.1,1008.8,0.7032,0.9212,29.34,1,0
IMG-508719,TreatmentB,B02,103.26,236,195.97,798.57,1697.2,788.1,0.6497,0.8926,25.77,1,1
IMG-504229,TreatmentB,B02,86.75,263,189.74,674.27,1131.1,863.9,0.7753,0.909,22.54,1,1
IMG-500064,TreatmentB,B03,100.97,229,202.88,653.55,1113.5,765.2,0.7836,0.8782,23.94,0,1
IMG-503303,TreatmentB,B01,101.44,242,242.01,843.81,1629.5,884.1,0.9289,0.8595,13.54,0,1
IMG-506869,TreatmentA,B02,107.72,247,161.31,653.29,958.0,374.8,0.8124,0.771,22.87,0,1
IMG-504605,TreatmentA,B01,92.03,260,195.31,875.92,1343.5,343.3,0.7799,0.8883,23.71,0,1
IMG-509609,TreatmentB,B02,110.65,242,180.57,751.89,1322.7,671.1,0.8578,0.9713,26.63,0,1
IMG-508209,TreatmentB,B01,87.41,260,180.64,603.63,1189.8,682.7,0.8063,0.9776,23.38,1,1
IMG-504270,TreatmentB,B02,79.32,263,192.22,717.62,1392.2,660.8,0.8605,0.8854,29.29,1,1
IMG-508971,TreatmentA,B01,70.27,256,176.42,741.41,1002.5,269.4,0.7132,0.7068,15.77,1,1
IMG-503176,TreatmentB,B01,96.64,231,190.8,638.45,1492.6,582.6,0.8082,0.9467,19.13,1,1
IMG-500993,Control,B01,82.67,258,192.7,787.59,1519.7,534.8,0.8901,0.9716,15.02,0,1
IMG-502473,TreatmentA,B01,131.51,255,174.98,968.83,1117.9,300.2,0.8142,0.9236,36.25,1,0
IMG-504000,Control,B01,92.96,256,180.42,810.32,1867.6,703.0,0.7273,0.8931,19.06,1,1
IMG-507859,TreatmentA,B02,99.06,255,216.41,731.5,1497.1,1441.4,0.9079,0.937,12.38,1,0
IMG-504654,Control,B03,98.3,229,166.01,954.25,1270.7,-27.8,0.8544,0.9421,25.01,0,0
IMG-500287,TreatmentA,B01,110.56,259,188.43,711.17,1408.4,1150.7,0.8694,0.9889,21.77,1,0
IMG-508594,TreatmentA,B02,100.69,238,175.55,1182.34,1713.0,688.2,0.8281,0.8428,18.1,0,1
IMG-507766,TreatmentA,B02,83.23,227,205.2,768.32,1502.0,387.5,0.943,0.982,27.2,0,1
IMG-500509,TreatmentA,B03,105.69,237,184.58,904.9,2285.3,508.9,0.7265,0.9399,17.51,1,1
IMG-506583,TreatmentA,B01,114.02,247,198.89,616.41,1386.5,1557.4,0.8236,0.9023,17.74,1,0
IMG-504407,Control,B01,106.92,252,156.01,574.21,1484.5,-5.2,0.9061,0.9391,32.89,0,0
IMG-505955,TreatmentB,B02,119.72,233,130.34,743.92,1167.4,1890.4,0.6892,0.9561,30.78,1,0
IMG-500925,TreatmentA,B03,106.89,250,208.83,551.51,1526.0,1048.2,0.8188,0.9563,21.87,1,1
IMG-500980,TreatmentB,B03,114.41,242,260.8,530.39,1974.3,1155.1,0.799,0.9425,17.43,1,0
IMG-506257,TreatmentB,B02,84.11,270,169.05,462.7,1508.1,656.2,0.9792,0.7308,18.69,1,0
IMG-502644,Control,B02,71.27,218,96.88,768.0,1119.2,749.0,0.8403,0.8776,13.99,0,0
IMG-506832,Control,B01,86.94,231,151.43,991.89,1162.9,-49.4,0.8183,0.9343,25.73,0,0
IMG-503742,TreatmentB,B01,101.84,231,152.59,512.2,1759.2,1018.4,0.8684,0.8723,20.77,1,0
IMG-501018,Control,B03,99.65,241,147.57,880.09,1679.5,137.9,0.763,0.8921,24.8,0,1
IMG-502231,TreatmentA,B03,86.38,233,199.19,758.23,1498.1,1343.0,0.8137,0.7441,34.6,1,1
IMG-501784,TreatmentB,B02,81.49,245,147.28,743.09,991.3,924.6,0.719,0.8832,46.17,1,0
IMG-508347,TreatmentA,B03,111.23,239,178.44,737.44,1560.9,545.3,0.7576,0.9141,34.01,0,1
IMG-506024,TreatmentA,B02,81.8,266,221.3,703.43,1609.0,446.1,0.8162,0.9491,18.25,0,1
IMG-504772,TreatmentA,B03,111.97,261,227.94,646.42,1974.9,382.5,0.834,0.933,23.06,1,0
IMG-500516,Control,B01,100.72,275,163.03,735.68,1100.2,304.3,0.8677,0.9057,38.28,0,0
IMG-507176,TreatmentA,B03,125.47,273,147.77,739.57,1333.5,672.0,0.7809,0.8828,24.21,1,0
IMG-500685,TreatmentB,B03,122.08,228,188.77,738.03,1175.4,771.9,0.7645,0.7944,20.99,1,1
IMG-507189,Control,B02,116.85,240,133.93,645.65,1445.9,132.7,0.6824,0.9666,26.96,0,0
IMG-500448,TreatmentA,B03,106.05,254,238.31,569.78,1455.5,685.9,0.7091,0.7671,18.55,1,0
IMG-504782,TreatmentB,B01,68.65,246,184.31,717.86,1568.9,1439.4,0.6955,0.9322,34.12,1,1
IMG-508881,TreatmentB,B01,89.81,205,200.38,1088.96,1305.6,940.6,0.7002,0.9912,10.11,1,0
IMG-507415,Control,B01,79.43,224,166.01,632.18,867.0,431.0,0.7596,0.9291,29.91,1,1
IMG-505364,TreatmentA,B03,96.79,262,209.09,822.63,1443.7,972.2,0.8948,0.8948,31.6,1,0
IMG-502948,TreatmentB,B02,118.21,251,163.72,509.68,1279.0,915.4,0.8481,0.9737,10.41,1,1
IMG-507356,TreatmentB,B01,126.88,240,183.4,545.31,1392.3,1350.4,0.8159,0.9491,26.94,1,1
IMG-507788,TreatmentA,B03,88.03,252,166.37,527.56,1454.9,580.5,0.9441,0.8797,23.78,0,1
IMG-506578,Control,B03,83.34,227,182.88,769.7,1388.2,451.5,0.7179,0.9481,30.12,0,1
IMG-501747,TreatmentA,B01,102.99,234,117.6,826.16,1346.5,370.8,0.7231,0.9495,19.89,0,0
IMG-507513,Control,B03,98.51,237,211.72,421.76,1393.9,638.5,0.9648,0.849,24.29,0,0
IMG-506076,Control,B02,121.37,236,222.3,761.35,1394.1,167.6,0.8022,0.9016,15.67,0,0
IMG-507362,TreatmentA,B03,107.61,268,150.85,648.0,1181.9,529.0,0.8108,0.9732,14.7,1,0
IMG-505186,TreatmentA,B03,106.25,245,202.64,579.57,1586.8,678.8,0.9414,0.9166,28.68,0,1
IMG-501695,TreatmentB,B01,82.6,286,237.08,574.13,1232.7,665.2,0.8751,0.9262,19.4,1,1
IMG-507918,TreatmentB,B01,95.21,257,198.8,800.83,1678.4,589.2,0.7949,0.9709,84.02,0,1
IMG-507426,TreatmentA,B01,80.04,255,127.75,819.6,1271.5,632.7,0.737,0.9797,18.14,1,0
IMG-506546,TreatmentB,B01,108.64,245,121.09,811.0,1715.6,660.7,0.8633,0.867,40.78,0,0
IMG-509846,Control,B03,87.08,247,164.0,705.38,1142.7,360.4,0.6598,0.841,31.33,0,1
IMG-509794,TreatmentA,B01,111.81,254,199.53,473.54,1294.9,1364.3,0.9053,0.9457,22.08,1,1
