sample_id,role,colony,body_mass_g,age_months,resting_metabolic_rate,body_temp_c,hypoxia_survival_min,hyaluronan_mda,cortisol_ng_ml,incisor_wear_score,chirps_per_hour,grooming_events_day,telomere_length_kb,target_a,target_b
NMR-000698,Worker,Colony-E,25.7,130,0.382,32.7,26.0,8.58,9.76,0.589,21,8,13.91,0,1
NMR-000699,Soldier,Colony-D,30.9,35,0.176,32.3,14.1,6.42,13.48,0.46,16,13,14.02,0,1
NMR-000700,Breeder,Colony-B,39.8,32,0.383,31.5,78.1,6.59,3.22,0.242,33,8,17.82,1,0
NMR-000701,Soldier,Colony-C,42.7,48,0.317,31.7,9.6,6.78,17.98,0.43,22,10,19.53,0,1
NMR-000702,Worker,Colony-D,35.9,38,0.37,31.5,37.2,6.91,17.02,0.391,19,12,13.31,1,0
NMR-000703,Soldier,Colony-C,31.1,102,0.248,30.8,12.0,5.97,6.67,0.181,24,6,16.97,0,0
NMR-000704,Worker,Colony-D,30.1,21,0.426,32.7,20.0,5.89,16.77,0.143,31,13,17.54,0,1
NMR-000705,Breeder,Colony-D,38.9,16,0.174,33.6,18.5,5.99,1.81,0.177,28,13,19.97,1,0
NMR-000706,Soldier,Colony-B,25.6,37,0.205,33.4,19.8,5.51,14.51,0.49,20,12,24.63,1,0
NMR-000707,Worker,Colony-A,34.5,55,0.167,31.8,9.9,6.59,12.77,0.226,34,11,24.05,1,0
NMR-000708,Worker,Colony-B,40.3,105,0.196,33.4,13.7,5.99,12.05,0.146,20,13,19.06,0,0
NMR-000709,Worker,Colony-C,30.3,15,0.231,34.2,21.6,5.29,13.58,0.251,25,7,18.02,1,1
NMR-000710,Soldier,Colony-E,32.9,67,0.218,32.9,15.8,6.57,19.23,0.782,30,12,16.95,0,0
NMR-000711,Worker,Colony-A,24.3,43,0.213,32.5,33.0,5.33,14.97,0.232,25,10,21.55,1,1
NMR-000712,Worker,Colony-A,26.2,43,0.209,32.0,16.5,5.4,13.78,0.398,19,7,14.82,0,1
NMR-000713,Soldier,Colony-A,35.7,105,0.351,32.8,26.7,6.7,10.52,0.381,23,10,22.03,1,1
NMR-000714,Worker,Colony-E,27.7,39,0.2,30.7,12.7,8.33,14.25,0.427,25,11,15.38,0,0
NMR-000715,Worker,Colony-B,23.6,70,0.236,30.7,31.5,5.52,21.16,0.407,21,10,20.64,1,0
NMR-000716,Queen,Colony-C,44.7,57,0.461,30.8,9.0,4.57,-0.02,0.425,28,9,20.92,0,0
NMR-000717,Worker,Colony-A,23.6,140,0.2,32.9,25.4,7.04,10.54,0.225,15,17,22.98,1,0
NMR-000718,Worker,Colony-D,18.0,52,0.244,32.3,42.8,6.05,27.98,0.213,26,13,14.68,1,1
NMR-000719,Worker,Colony-C,40.4,23,0.146,32.2,39.6,6.92,20.46,0.579,26,10,18.28,0,1
NMR-000720,Worker,Colony-B,32.4,157,0.159,32.7,10.8,6.76,9.06,0.302,27,15,28.35,1,0
NMR-000721,Worker,Colony-A,26.6,87,0.262,31.9,29.4,6.72,23.51,0.102,27,11,18.67,1,1
NMR-000722,Breeder,Colony-C,39.2,68,0.459,31.4,15.0,6.28,9.73,0.326,30,9,15.89,0,0
NMR-000723,Worker,Colony-D,21.5,51,0.384,32.6,10.1,6.28,14.96,0.13,35,10,19.14,0,1
NMR-000724,Soldier,Colony-B,26.9,66,0.202,34.0,26.3,6.27,19.18,0.262,16,13,18.93,0,0
NMR-000725,Breeder,Colony-D,48.0,63,0.187,32.7,12.8,7.13,11.34,0.425,27,16,21.97,0,1
NMR-000726,Soldier,Colony-E,34.9,30,0.31,32.1,9.9,6.51,19.66,0.535,27,11,24.76,0,1
NMR-000727,Worker,Colony-C,15.9,98,0.212,32.5,11.6,6.34,9.6,0.559,16,16,21.28,0,0
NMR-000728,Soldier,Colony-A,36.8,40,0.286,30.8,23.5,6.7,18.32,0.179,24,8,16.34,1,0
NMR-000729,Worker,Colony-D,20.1,119,0.212,32.3,11.4,5.69,12.83,0.394,18,9,14.85,1,0
NMR-000730,Worker,Colony-D,22.5,57,0.226,32.8,16.4,7.54,8.96,0.567,29,9,16.39,1,0
NMR-000731,Worker,Colony-A,32.5,129,0.25,31.0,15.9,7.83,15.23,0.216,17,9,20.93,1,1
NMR-000732,Breeder,Colony-A,33.9,39,0.303,32.4,10.0,6.33,16.32,0.215,26,9,13.98,0,1
NMR-000733,Soldier,Colony-B,35.7,70,0.266,31.7,15.2,5.81,10.84,0.309,25,12,17.43,0,0
NMR-000734,Soldier,Colony-D,35.8,184,0.218,34.5,28.6,9.53,17.86,0.599,25,15,16.49,1,1
NMR-000735,Worker,Colony-A,33.4,116,0.28,32.2,21.3,6.6,13.7,0.327,19,4,19.27,0,1
NMR-000736,Worker,Colony-B,22.4,43,0.228,33.0,32.7,6.84,17.13,0.379,15,13,19.25,1,1
NMR-000737,Breeder,Colony-D,33.8,60,0.207,30.9,16.1,6.08,7.9,0.154,33,11,20.06,1,0
NMR-000738,Soldier,Colony-B,34.0,84,0.124,33.7,13.5,6.51,8.77,0.273,23,10,19.79,0,0
NMR-000739,Soldier,Colony-C,23.2,64,0.385,31.5,11.2,6.78,8.25,0.502,30,9,18.28,0,0
NMR-000740,Soldier,Colony-A,31.4,65,0.217,32.8,11.2,7.95,13.42,0.22,24,13,13.23,0,0
NMR-000741,Worker,Colony-B,15.9,74,0.228,32.1,18.8,5.87,10.54,0.129,20,13,19.03,0,1
NMR-000742,Breeder,Colony-D,33.9,18,0.339,32.3,16.7,6.68,19.07,0.238,31,11,18.25,1,0
NMR-000743,Worker,Colony-B,27.7,144,0.229,30.9,13.4,5.4,11.6,0.266,32,13,25.35,1,0
NMR-000744,Soldier,Colony-D,39.2,71,0.257,32.1,10.8,6.39,12.16,0.454,23,12,19.63,0,1
NMR-000745,Breeder,Colony-D,33.9,51,0.2,32.1,31.2,5.49,7.66,0.095,24,13,21.51,1,1
NMR-000746,Soldier,Colony-D,34.0,118,0.41,31.8,15.5,7.76,9.63,0.216,18,7,18.35,0,1
NMR-000747,Worker,Colony-E,22.5,44,0.322,33.5,17.0,6.99,17.02,0.326,21,13,16.06,0,0
NMR-000748,Worker,Colony-A,33.4,69,0.299,32.3,15.2,6.82,14.41,0.172,25,9,18.84,0,1
NMR-000749,Worker,Colony-C,33.4,109,0.223,31.5,27.6,6.91,11.36,0.508,25,12,19.83,1,1
NMR-000750,Worker,Colony-B,20.0,24,0.161,30.9,20.0,7.04,8.83,0.46,24,12,20.18,0,0
NMR-000751,Soldier,Colony-D,34.9,52,0.175,33.5,19.0,4.74,8.33,0.196,17,18,15.33,1,0
NMR-000752,Soldier,Colony-A,26.1,41,0.147,32.6,9.0,4.84,9.79,0.412,27,12,19.65,1,1
NMR-000753,Soldier,Colony-A,27.8,20,0.162,32.5,30.7,6.64,5.91,0.115,24,8,11.63,1,1
NMR-000754,Soldier,Colony-B,36.5,121,0.195,31.6,24.9,7.43,12.52,0.227,30,13,19.58,1,1
NMR-000755,Soldier,Colony-C,22.4,21,0.342,32.0,23.4,6.47,7.09,0.528,24,9,17.81,1,1
NMR-000756,Worker,Colony-C,17.9,44,0.338,31.9,13.4,6.15,16.17,0.687,14,7,17.4,1,1
NMR-000757,Worker,Colony-D,23.8,127,0.285,32.9,21.0,7.44,14.14,0.224,26,15,18.21,0,1
NMR-000758,Worker,Colony-C,21.6,74,0.19,33.4,44.0,7.07,16.97,0.134,21,12,18.26,1,1
NMR-000759,Worker,Colony-A,18.2,29,0.322,32.9,28.2,9.0,18.49,0.564,26,9,22.26,1,0
NMR-000760,Queen,Colony-A,51.7,26,0.143,31.5,10.6,7.5,19.68,0.385,18,13,22.06,0,0
NMR-000761,Breeder,Colony-A,42.1,25,0.195,33.5,28.5,7.96,3.61,0.237,23,11,25.12,1,0
NMR-000762,Soldier,Colony-E,19.5,47,0.223,31.1,21.6,7.76,9.33,0.228,21,14,12.87,0,0
NMR-000763,Worker,Colony-D,38.4,53,0.204,33.9,27.4,6.6,11.48,0.624,16,15,25.71,1,0
NMR-000764,Worker,Colony-E,24.4,83,0.159,32.1,7.9,7.2,11.5,0.244,19,12,23.71,1,1
NMR-000765,Worker,Colony-C,21.7,47,0.191,32.4,17.6,4.94,12.87,0.483,22,14,18.37,1,1
NMR-000766,Worker,Colony-E,24.9,55,0.241,31.5,16.0,6.92,12.23,0.19,19,12,22.44,0,1
NMR-000767,Soldier,Colony-A,32.3,30,0.37,31.8,29.6,8.61,13.41,0.242,24,11,25.93,1,0
NMR-000768,Worker,Colony-B,28.2,60,0.223,32.1,12.8,5.99,12.02,0.49,11,10,22.45,1,1
NMR-000769,Worker,Colony-E,32.7,23,0.321,30.3,23.6,7.33,9.58,0.314,32,11,21.31,0,0
NMR-000770,Worker,Colony-A,27.4,17,0.201,31.2,8.8,7.63,12.77,0.226,14,10,15.65,0,0
NMR-000771,Breeder,Colony-A,38.5,66,0.159,32.3,11.1,8.48,4.68,0.209,30,12,20.75,0,1
NMR-000772,Soldier,Colony-E,34.1,35,0.243,32.7,12.5,7.36,8.73,0.287,23,7,19.05,0,0
NMR-000773,Soldier,Colony-E,24.3,27,0.346,33.0,30.9,4.4,16.07,0.361,21,9,20.48,1,1
NMR-000774,Soldier,Colony-E,26.1,93,0.294,31.8,18.9,6.22,16.99,0.238,16,7,11.37,0,1
NMR-000775,Worker,Colony-C,37.3,45,0.282,30.5,20.0,7.39,15.22,0.25,23,13,15.26,1,0
NMR-000776,Worker,Colony-C,26.0,42,0.178,31.8,26.6,5.88,17.03,0.424,27,10,18.28,1,0
NMR-000777,Breeder,Colony-B,36.6,44,0.154,31.9,24.3,7.93,6.98,0.106,26,7,18.57,0,1
NMR-000778,Worker,Colony-E,25.8,51,0.212,32.2,18.4,5.46,17.28,0.375,21,12,17.63,0,1
NMR-000779,Worker,Colony-A,29.7,19,0.218,32.0,10.8,6.1,10.45,0.375,31,9,25.56,1,1
NMR-000780,Worker,Colony-D,27.8,103,0.234,33.3,12.7,5.53,10.67,0.315,21,10,16.83,0,0
NMR-000781,Worker,Colony-C,36.1,98,0.242,34.4,22.1,7.71,32.21,0.229,23,15,15.41,0,0
NMR-000782,Worker,Colony-B,37.6,92,0.351,32.9,19.1,6.51,28.22,0.446,19,10,17.07,0,1
NMR-000783,Worker,Colony-C,33.9,90,0.151,32.5,20.1,5.33,10.68,0.279,23,15,17.77,1,0
NMR-000784,Worker,Colony-C,31.8,104,0.295,33.4,37.3,6.34,10.99,0.356,31,12,18.68,1,0
NMR-000785,Soldier,Colony-E,31.2,101,0.253,32.7,17.8,8.94,18.96,0.389,22,7,20.98,1,1
NMR-000786,Queen,Colony-D,41.1,37,0.131,32.5,19.6,6.66,-0.55,0.217,33,7,20.66,1,0
NMR-000787,Worker,Colony-C,40.0,96,0.294,33.4,21.3,4.35,20.57,0.435,23,10,15.96,0,0
NMR-000788,Worker,Colony-B,28.2,41,0.164,31.2,9.4,7.47,11.68,0.36,18,12,19.02,1,0
NMR-000789,Worker,Colony-B,31.7,18,0.22,31.9,26.5,6.82,13.6,0.242,27,8,22.91,1,1
NMR-000790,Soldier,Colony-A,30.9,18,0.341,31.1,16.4,4.82,8.44,0.098,19,7,18.13,0,1
NMR-000791,Worker,Colony-B,24.7,29,0.238,33.7,9.2,7.87,16.36,0.17,27,13,16.5,0,0
NMR-000792,Worker,Colony-A,32.0,107,0.188,31.7,21.5,5.67,14.39,0.112,28,11,19.67,1,0
NMR-000793,Worker,Colony-E,23.1,41,0.119,31.6,14.6,4.71,15.63,0.484,27,8,16.13,1,1
NMR-000794,Worker,Colony-D,28.0,39,0.216,33.0,13.1,7.26,10.59,0.262,25,8,20.42,0,0
NMR-000795,Worker,Colony-C,21.5,59,0.157,32.8,11.7,7.58,11.69,0.151,28,12,18.2,1,1
NMR-000796,Worker,Colony-A,40.8,20,0.307,31.3,26.8,5.44,22.87,0.165,24,12,18.24,0,1
NMR-000797,Worker,Colony-A,23.4,56,0.264,32.5,20.4,7.86,26.05,0.445,21,13,15.39,0,0
NMR-000798,Worker,Colony-D,26.5,81,0.206,31.5,31.6,6.1,13.48,0.429,30,15,22.62,1,0
NMR-000799,Worker,Colony-A,21.3,96,0.226,33.0,16.3,6.19,11.13,0.123,33,11,22.42,1,0
NMR-000800,Soldier,Colony-C,28.5,59,0.243,34.3,21.6,7.12,6.53,0.463,25,7,22.54,1,0
NMR-000801,Worker,Colony-E,34.0,53,0.324,31.7,15.3,7.33,35.4,0.477,24,9,21.9,0,0
NMR-000802,Worker,Colony-D,26.4,25,0.354,32.0,25.8,8.87,19.86,0.191,24,11,18.57,1,0
NMR-000803,Worker,Colony-D,22.6,72,0.327,30.1,25.4,4.86,17.91,0.267,17,20,22.77,1,0
NMR-000804,Worker,Colony-D,25.2,80,0.347,33.5,31.2,5.7,10.25,0.355,20,8,16.36,1,0
NMR-000805,Soldier,Colony-D,36.1,48,0.399,32.3,46.2,4.72,14.96,0.285,17,11,22.99,1,1
NMR-000806,Soldier,Colony-A,25.4,60,0.302,31.1,5.8,6.71,10.91,0.205,25,12,19.76,0,0
NMR-000807,Worker,Colony-A,40.1,51,0.199,31.7,14.7,5.44,8.74,0.206,25,7,17.34,0,1
NMR-000808,Worker,Colony-D,16.2,107,0.22,31.2,33.7,8.02,10.21,0.155,14,12,17.44,1,1
NMR-000809,Queen,Colony-E,51.1,19,0.355,31.3,18.4,7.46,3.33,0.512,24,14,20.02,0,0
NMR-000810,Worker,Colony-B,35.0,74,0.334,30.3,15.7,7.75,9.83,0.148,17,5,22.47,0,0
NMR-000811,Breeder,Colony-D,44.3,40,0.331,32.6,26.0,7.1,8.99,0.266,21,16,19.14,0,1
NMR-000812,Queen,Colony-D,52.0,93,0.133,31.8,30.0,7.08,-0.18,0.604,29,20,23.63,1,1
NMR-000813,Worker,Colony-A,37.9,48,0.334,31.5,15.8,8.78,16.73,0.282,24,10,20.36,0,0
NMR-000814,Soldier,Colony-B,32.2,28,0.238,33.3,31.7,8.13,10.89,0.336,21,11,27.35,1,0
NMR-000815,Worker,Colony-D,23.9,183,0.207,32.8,36.2,6.49,9.96,0.254,28,10,21.09,1,1
NMR-000816,Worker,Colony-C,27.8,40,0.21,33.6,10.6,6.08,8.96,0.304,24,11,20.31,0,0
NMR-000817,Soldier,Colony-A,29.8,58,0.421,32.3,13.0,4.54,14.13,0.157,38,13,18.17,0,1
NMR-000818,Breeder,Colony-D,31.4,83,0.415,31.1,20.4,3.78,12.79,0.189,29,11,16.63,0,0
NMR-000819,Breeder,Colony-C,46.6,35,0.216,32.2,13.0,6.72,4.31,0.571,35,15,18.73,0,0
NMR-000820,Worker,Colony-B,33.2,30,0.323,32.2,17.1,8.51,15.04,0.271,30,17,21.46,1,0
NMR-000821,Worker,Colony-A,24.0,40,0.246,31.1,15.5,5.34,18.54,0.194,23,7,15.65,0,0
NMR-000822,Breeder,Colony-C,44.4,90,0.19,33.1,28.5,7.85,3.02,0.317,18,8,17.24,1,1
NMR-000823,Worker,Colony-E,28.3,36,0.317,32.3,10.3,6.4,13.45,0.365,18,13,20.8,0,1
NMR-000824,Worker,Colony-D,30.6,78,0.237,33.1,12.3,7.87,24.43,0.502,25,11,19.33,0,1
NMR-000825,Worker,Colony-D,28.6,177,0.254,32.1,19.3,8.74,16.23,0.384,25,7,14.36,1,1
NMR-000826,Worker,Colony-B,32.9,78,0.172,32.8,10.7,6.48,12.16,0.396,32,10,20.29,0,0
NMR-000827,Worker,Colony-D,15.0,84,0.147,29.8,23.0,7.72,10.2,0.453,31,17,19.62,1,1
NMR-000828,Worker,Colony-C,27.2,30,0.303,32.8,22.0,8.85,10.52,0.175,26,16,21.87,0,1
NMR-000829,Soldier,Colony-C,31.7,56,0.26,31.4,16.1,5.87,17.17,0.175,23,11,20.8,0,1
NMR-000830,Worker,Colony-C,28.0,59,0.196,32.5,34.6,6.95,25.62,0.332,22,10,18.86,1,1
NMR-000831,Worker,Colony-A,31.3,29,0.178,33.2,38.3,6.16,20.8,0.221,18,9,18.33,1,1
NMR-000832,Worker,Colony-C,27.6,42,0.565,31.2,16.1,6.83,14.24,0.084,25,13,18.91,0,0
NMR-000833,Breeder,Colony-D,37.5,48,0.23,31.6,12.3,9.82,6.99,0.326,32,8,16.14,0,0
NMR-000834,Soldier,Colony-C,38.3,36,0.204,32.1,10.6,6.0,11.42,0.344,27,11,22.84,0,1
NMR-000835,Worker,Colony-B,24.6,19,0.301,32.6,16.7,7.93,16.49,0.246,27,12,17.99,0,0
NMR-000836,Worker,Colony-E,35.1,32,0.15,32.7,16.6,6.92,20.25,0.422,23,11,14.56,0,1
NMR-000837,Breeder,Colony-C,36.4,66,0.345,32.3,19.9,7.05,6.77,0.079,17,11,20.48,0,1
NMR-000838,Worker,Colony-E,25.1,59,0.154,31.3,29.9,7.13,21.78,0.222,26,15,15.98,1,0
NMR-000839,Worker,Colony-B,41.1,95,0.382,32.9,27.8,6.48,22.0,0.472,26,13,23.53,1,1
NMR-000840,Breeder,Colony-B,36.2,18,0.162,31.3,21.5,5.47,3.02,0.183,24,10,12.03,1,1
NMR-000841,Soldier,Colony-E,43.3,42,0.185,31.0,19.4,8.72,13.7,0.518,31,8,18.72,0,0
NMR-000842,Breeder,Colony-C,30.9,78,0.264,31.5,36.0,6.61,5.64,0.594,26,10,18.28,1,1
NMR-000843,Worker,Colony-A,20.1,38,0.155,32.9,36.0,7.04,8.17,0.366,22,12,19.26,1,0
NMR-000844,Worker,Colony-B,28.9,33,0.162,31.2,23.4,8.45,11.12,0.647,21,8,22.04,1,0
NMR-000845,Worker,Colony-B,30.9,35,0.282,33.2,22.7,6.71,12.35,0.374,30,7,17.57,0,0
NMR-000846,Soldier,Colony-A,26.1,57,0.211,32.3,9.8,6.82,10.15,0.326,22,15,24.27,1,1
NMR-000847,Worker,Colony-D,21.5,98,0.278,33.0,30.1,6.12,20.67,0.58,17,7,21.19,0,0
NMR-000848,Worker,Colony-B,30.2,71,0.275,31.7,10.4,5.9,14.99,0.35,22,6,23.87,1,0
NMR-000849,Soldier,Colony-E,41.4,52,0.345,34.5,17.6,6.8,10.52,0.169,29,15,17.03,0,0
NMR-000850,Worker,Colony-C,25.9,34,0.329,33.7,12.5,6.17,13.48,0.144,32,10,18.33,0,0
NMR-000851,Worker,Colony-B,34.3,39,0.273,31.7,27.5,7.82,21.84,0.376,23,12,17.36,1,0
NMR-000852,Worker,Colony-B,24.5,30,0.223,31.7,16.6,8.74,12.74,0.178,29,9,21.26,0,0
NMR-000853,Breeder,Colony-A,40.6,99,0.449,32.3,21.8,6.78,16.59,0.431,19,14,21.99,0,0
NMR-000854,Breeder,Colony-A,38.8,64,0.228,32.6,37.3,7.63,2.93,0.323,27,9,21.47,1,1
NMR-000855,Worker,Colony-D,23.0,100,0.227,32.2,23.0,9.02,9.34,0.467,28,10,13.75,1,1
NMR-000856,Worker,Colony-E,28.4,44,0.206,33.4,12.7,5.9,14.27,0.15,24,10,21.9,1,0
NMR-000857,Worker,Colony-D,26.1,40,0.279,33.8,18.0,6.2,18.65,0.647,16,12,18.06,0,0
NMR-000858,Soldier,Colony-D,25.0,54,0.223,31.7,38.0,7.03,6.23,0.212,27,14,23.77,1,1
NMR-000859,Breeder,Colony-C,24.3,51,0.254,32.5,10.5,6.43,2.95,0.476,25,13,18.01,0,1
NMR-000860,Breeder,Colony-A,39.1,33,0.278,31.5,19.2,7.42,11.09,0.282,20,10,26.3,1,0
NMR-000861,Soldier,Colony-B,33.7,89,0.232,32.7,21.0,7.04,14.67,0.423,23,14,19.74,0,1
NMR-000862,Worker,Colony-C,20.8,45,0.296,31.7,14.5,6.86,14.98,0.488,22,10,20.17,0,0
NMR-000863,Worker,Colony-B,31.7,47,0.219,33.1,17.2,5.86,27.88,0.308,26,14,12.78,0,0
NMR-000864,Soldier,Colony-D,31.9,41,0.194,33.5,30.1,7.66,12.17,0.07,24,7,20.8,1,0
NMR-000865,Soldier,Colony-D,43.9,57,0.27,32.4,21.3,8.21,13.69,0.164,23,8,21.71,1,1
NMR-000866,Worker,Colony-B,28.4,137,0.14,30.9,26.0,5.58,16.87,0.119,26,14,25.37,0,0
NMR-000867,Soldier,Colony-B,29.7,46,0.338,32.1,14.0,5.46,20.22,0.165,24,11,22.59,0,1
NMR-000868,Soldier,Colony-A,37.5,19,0.158,34.2,18.6,6.25,16.49,0.333,20,12,15.36,0,0
NMR-000869,Worker,Colony-C,22.8,85,0.234,33.0,20.7,7.25,20.45,0.124,26,6,16.36,0,1
NMR-000870,Worker,Colony-A,19.8,109,0.334,31.9,12.8,8.96,13.78,0.284,31,18,19.27,0,1
NMR-000871,Worker,Colony-E,30.9,82,0.291,32.5,14.9,7.13,14.5,0.195,20,10,21.74,1,1
NMR-000872,Soldier,Colony-A,25.5,27,0.48,33.5,17.0,6.34,15.63,0.284,24,9,18.48,0,1
NMR-000873,Queen,Colony-C,50.7,81,0.195,31.8,18.2,7.15,2.8,0.097,24,8,18.48,1,1
NMR-000874,Worker,Colony-C,25.4,47,0.171,32.1,14.1,7.57,17.37,0.577,26,15,20.01,1,1
NMR-000875,Worker,Colony-B,40.3,79,0.198,33.2,14.7,5.91,19.12,0.308,21,12,20.23,0,0
NMR-000876,Worker,Colony-B,28.6,112,0.153,33.2,12.6,7.83,8.26,0.567,21,8,26.29,1,0
NMR-000877,Worker,Colony-E,27.0,81,0.241,32.2,24.3,5.14,18.35,0.33,22,6,14.63,0,0
NMR-000878,Worker,Colony-E,27.6,36,0.381,32.3,23.1,6.68,11.46,0.255,31,8,26.67,1,0
NMR-000879,Worker,Colony-C,29.5,64,0.193,31.5,15.9,4.73,7.59,0.242,21,9,17.0,1,0
NMR-000880,Worker,Colony-B,24.3,62,0.245,32.4,16.4,6.27,19.27,0.239,22,13,16.14,0,1
NMR-000881,Worker,Colony-D,36.9,40,0.177,33.0,21.1,8.94,14.27,0.238,21,11,25.67,0,0
NMR-000882,Queen,Colony-C,37.3,69,0.272,33.0,16.4,6.83,7.47,0.331,27,5,17.83,0,1
NMR-000883,Worker,Colony-B,33.4,101,0.199,31.4,25.7,7.32,20.69,0.486,14,15,20.39,1,1
NMR-000884,Breeder,Colony-D,38.5,29,0.329,31.2,9.1,5.57,10.2,0.419,33,9,19.4,0,1
NMR-000885,Queen,Colony-C,42.4,70,0.276,32.6,32.7,7.57,25.95,0.275,26,8,21.02,1,1
NMR-000886,Soldier,Colony-D,26.8,56,0.266,32.3,16.1,8.05,7.6,0.12,27,11,22.44,1,1
NMR-000887,Soldier,Colony-C,35.2,46,0.168,31.5,43.2,5.14,28.38,0.248,23,5,21.66,1,1
NMR-000888,Worker,Colony-D,24.9,71,0.141,33.3,33.6,5.81,13.72,0.262,30,8,22.73,1,0
NMR-000889,Soldier,Colony-E,38.8,46,0.152,30.5,21.3,5.96,24.96,0.338,27,5,21.47,1,0
NMR-000890,Worker,Colony-A,32.0,52,0.526,33.5,27.6,7.47,17.61,0.398,23,10,15.94,0,0
NMR-000891,Soldier,Colony-D,30.5,30,0.181,31.7,20.1,6.41,8.41,0.111,28,10,18.79,1,1
NMR-000892,Worker,Colony-E,26.2,31,0.36,31.9,14.1,5.89,15.03,0.202,25,12,19.59,0,1
NMR-000893,Soldier,Colony-D,29.9,35,0.242,33.0,35.3,7.93,5.33,0.238,26,12,19.1,0,0
NMR-000894,Worker,Colony-D,30.5,167,0.298,32.2,14.0,5.39,23.22,0.301,26,9,17.64,0,0
NMR-000895,Breeder,Colony-A,31.7,28,0.175,32.3,20.4,7.12,7.59,0.131,27,10,18.46,1,1
NMR-000896,Worker,Colony-C,28.7,71,0.278,33.2,14.3,7.72,22.18,0.456,24,13,18.74,0,1
NMR-000897,Worker,Colony-E,22.5,59,0.342,31.8,21.9,6.78,18.9,0.18,18,10,21.53,1,1
NMR-000898,Worker,Colony-E,20.6,30,0.292,31.6,7.5,7.7,18.02,0.131,30,6,22.67,0,0
NMR-000899,Worker,Colony-A,23.3,42,0.139,31.9,13.4,5.9,12.71,0.313,27,13,17.58,0,1
NMR-000900,Worker,Colony-C,31.0,60,0.448,30.7,14.2,5.77,12.68,0.061,34,10,16.5,0,0
NMR-000901,Worker,Colony-A,40.1,41,0.18,32.5,34.5,6.1,9.59,0.121,25,12,21.52,1,1
NMR-000902,Worker,Colony-D,25.3,34,0.346,31.6,16.3,6.9,16.4,0.294,16,13,17.22,0,1
NMR-000903,Worker,Colony-D,16.5,32,0.348,32.3,15.7,4.49,10.4,0.368,21,5,18.78,0,1
NMR-000904,Worker,Colony-B,35.0,54,0.306,32.7,18.6,7.1,24.71,0.184,21,7,21.97,1,1
NMR-000905,Worker,Colony-C,30.6,30,0.197,30.7,18.1,8.07,16.24,0.45,26,13,23.52,1,0
NMR-000906,Queen,Colony-A,38.5,73,0.294,31.9,12.0,6.5,3.02,0.343,19,13,23.76,1,1
NMR-000907,Queen,Colony-E,52.6,130,0.22,33.1,19.4,5.51,1.72,0.265,23,11,17.32,1,0
NMR-000908,Breeder,Colony-B,42.6,61,0.181,31.5,13.0,7.03,14.99,0.074,20,5,23.95,0,1
NMR-000909,Soldier,Colony-A,29.2,28,0.133,31.7,15.5,7.96,10.4,0.361,19,11,17.37,1,0
NMR-000910,Soldier,Colony-E,26.2,111,0.165,32.7,22.4,8.04,20.19,0.11,35,10,20.5,1,1
NMR-000911,Worker,Colony-D,23.6,26,0.267,31.2,9.2,8.13,29.56,0.168,26,9,26.18,0,0
NMR-000912,Breeder,Colony-A,26.8,66,0.175,31.0,19.7,6.16,0.61,0.43,16,10,17.16,0,0
NMR-000913,Breeder,Colony-E,37.4,28,0.343,33.8,14.2,7.83,8.75,0.307,22,11,29.78,1,0
NMR-000914,Worker,Colony-B,21.8,69,0.192,32.8,24.0,6.52,14.48,0.258,26,7,14.62,0,1
NMR-000915,Breeder,Colony-A,38.9,60,0.223,32.0,20.5,8.32,6.92,0.719,23,15,13.04,0,1
NMR-000916,Worker,Colony-A,27.3,127,0.286,31.9,16.6,7.23,17.47,0.389,21,11,21.63,0,1
NMR-000917,Worker,Colony-E,44.1,47,0.204,32.5,11.3,8.15,9.47,0.287,18,11,14.4,0,1
NMR-000918,Worker,Colony-B,24.4,80,0.268,30.9,9.6,6.04,17.98,0.249,28,7,15.7,0,0
NMR-000919,Worker,Colony-E,38.5,38,0.319,33.5,6.3,7.53,21.19,0.28,27,16,21.08,0,0
NMR-000920,Worker,Colony-A,28.9,77,0.118,31.1,7.3,9.31,14.85,0.422,19,11,20.97,1,1
NMR-000921,Soldier,Colony-A,30.6,60,0.216,32.7,31.0,6.81,11.55,0.579,27,15,12.11,1,1
NMR-000922,Worker,Colony-D,21.0,100,0.27,31.4,40.9,6.86,12.64,0.266,24,5,14.44,1,1
NMR-000923,Worker,Colony-A,29.3,79,0.222,32.6,13.4,8.47,10.41,0.215,24,14,20.54,1,1
NMR-000924,Soldier,Colony-B,36.1,41,0.378,32.9,32.2,6.19,20.09,0.179,33,15,18.97,0,0
NMR-000925,Worker,Colony-D,35.4,38,0.419,32.3,32.9,6.94,10.23,0.217,20,12,15.09,0,0
NMR-000926,Worker,Colony-B,30.9,46,0.267,32.2,19.0,5.35,13.57,0.213,23,12,18.24,0,1
NMR-000927,Worker,Colony-B,41.4,36,0.323,33.5,29.1,7.43,25.65,0.398,21,9,21.33,1,0
NMR-000928,Worker,Colony-D,32.6,95,0.249,32.2,31.9,7.13,8.9,0.238,25,12,20.99,1,1
NMR-000929,Worker,Colony-E,34.6,60,0.283,32.2,17.5,8.45,15.13,0.248,23,7,17.96,1,1
NMR-000930,Worker,Colony-B,30.4,33,0.203,32.6,23.7,4.91,16.72,0.156,27,13,12.34,0,1
