sample_id,group,batch,measure_1,resolution_ang,r_free,chain_length_aa,molecular_weight_kda,fraction_helix,fraction_sheet,mean_b_factor,radius_gyration_ang,ligand_count,isoelectric_point,target_a,target_b
STR-007432,TreatmentA,B01,103.7,2.95,0.2655,290,30.81,0.1296,0.2735,25.11,28.26,2,5.29,0,0
STR-007433,TreatmentA,B02,92.68,1.12,0.2563,126,36.28,0.5043,0.2461,45.14,31.63,0,5.88,1,0
STR-007434,Control,B01,53.15,1.67,0.2893,190,18.7,0.2967,0.1143,49.13,28.09,2,5.96,0,1
STR-007435,TreatmentA,B03,120.72,1.71,0.2134,109,44.4,0.3854,0.2814,24.49,27.74,2,7.0,1,1
STR-007436,TreatmentB,B03,103.28,1.01,0.317,383,80.59,0.3293,0.3613,11.02,26.44,2,6.75,1,1
STR-007437,TreatmentA,B02,102.77,2.07,0.2447,158,30.96,0.5343,0.4614,17.72,22.83,5,6.26,1,1
STR-007438,TreatmentA,B02,102.63,2.46,0.2813,210,51.88,0.5501,0.3445,32.92,23.2,1,5.71,0,0
STR-007439,Control,B01,98.8,1.43,0.2202,238,31.49,0.4176,0.3037,26.58,15.09,2,4.99,0,0
STR-007440,TreatmentB,B02,103.49,1.34,0.1855,115,46.82,0.3166,0.1455,49.95,18.42,5,3.51,1,1
STR-007441,Control,B03,95.46,2.88,0.2855,144,84.57,0.3316,0.2598,148.06,25.82,1,9.63,0,0
STR-007442,TreatmentA,B03,77.45,1.85,0.2143,136,30.86,0.3944,0.1743,31.0,13.61,1,5.06,1,0
STR-007443,Control,B02,94.33,2.07,0.1945,481,12.23,0.3996,0.2043,36.89,27.59,3,7.15,1,1
STR-007444,TreatmentA,B01,77.96,1.25,0.2678,608,40.88,0.5716,0.256,41.85,22.91,1,9.45,0,0
STR-007445,TreatmentB,B02,108.94,1.37,0.1933,888,30.91,0.4443,0.2231,29.45,24.27,3,7.48,1,1
STR-007446,TreatmentB,B01,81.3,2.08,0.2544,174,23.88,0.5179,0.6388,11.14,17.49,3,7.37,0,1
STR-007447,Control,B02,98.53,1.62,0.2537,561,50.58,0.3727,0.256,40.31,27.3,3,4.37,1,0
STR-007448,Control,B02,96.57,4.18,0.2587,283,16.08,0.4988,0.5283,54.57,34.99,1,8.64,0,1
STR-007449,TreatmentA,B02,95.26,1.94,0.2506,964,49.58,0.1558,0.3393,37.19,32.23,3,7.44,0,0
STR-007450,TreatmentB,B02,89.86,1.16,0.2389,256,24.61,0.5285,0.3038,25.04,18.74,1,6.7,1,1
STR-007451,TreatmentB,B02,106.77,1.42,0.2384,165,75.28,0.5124,0.3028,14.35,22.9,0,8.89,1,0
STR-007452,TreatmentB,B02,103.11,0.97,0.1972,631,33.49,0.6105,0.1212,17.09,23.74,2,5.3,1,0
STR-007453,Control,B03,117.64,2.86,0.2581,486,33.15,0.3714,0.261,58.78,30.42,1,6.28,0,1
STR-007454,TreatmentA,B01,102.53,1.2,0.242,301,20.31,0.4676,0.3944,27.46,9.49,1,7.58,1,1
STR-007455,TreatmentA,B02,98.18,1.64,0.2582,581,54.49,0.4886,0.1659,28.37,24.99,2,7.07,1,1
STR-007456,TreatmentB,B02,116.99,1.18,0.2578,375,63.96,0.607,0.2994,16.68,30.05,1,5.6,1,1
STR-007457,Control,B02,114.51,2.86,0.228,374,31.39,0.4667,0.2956,49.32,25.12,1,7.95,0,1
STR-007458,TreatmentB,B03,91.85,1.83,0.2523,346,59.28,0.1859,0.2377,18.71,19.96,3,5.91,0,1
STR-007459,Control,B02,106.41,2.29,0.2138,392,13.49,0.2961,0.2249,45.39,16.93,4,5.65,1,1
STR-007460,Control,B02,98.79,2.62,0.2901,411,30.36,0.4583,0.0703,34.87,21.55,4,7.66,0,0
STR-007461,TreatmentA,B02,91.98,1.83,0.2296,782,116.41,0.4599,0.173,22.03,22.43,1,5.29,0,0
STR-007462,TreatmentA,B03,80.01,1.59,0.2043,403,9.09,0.2373,0.204,92.43,25.75,5,7.33,1,1
STR-007463,Control,B03,90.66,1.35,0.2679,243,47.54,0.1698,0.2282,41.46,10.98,1,5.8,0,1
STR-007464,Control,B02,114.64,2.43,0.2421,283,26.99,0.3724,0.4245,52.2,32.54,1,7.48,1,1
STR-007465,TreatmentB,B03,82.33,2.62,0.2053,143,25.22,0.4898,0.2486,12.65,32.9,1,9.3,1,0
STR-007466,TreatmentB,B02,111.14,1.99,0.2459,203,34.43,0.3745,0.423,39.31,21.72,1,5.87,0,0
STR-007467,TreatmentB,B02,101.31,1.57,0.256,148,33.07,0.3044,0.2156,17.29,23.44,2,7.47,1,1
STR-007468,TreatmentA,B03,105.1,1.52,0.2629,516,75.57,0.5268,0.2825,22.91,25.42,1,7.29,0,1
STR-007469,TreatmentA,B01,99.86,2.47,0.2161,217,29.52,0.661,0.3698,27.26,21.2,1,6.16,0,1
STR-007470,TreatmentB,B02,99.68,1.39,0.2227,81,30.06,0.3168,0.1814,46.1,24.6,1,7.09,1,1
STR-007471,Control,B03,120.63,2.17,0.2192,158,23.46,0.5423,0.2291,46.39,24.58,2,8.99,0,0
STR-007472,Control,B02,88.08,1.48,0.2168,238,52.66,0.5683,0.286,50.1,24.63,1,5.95,1,0
STR-007473,TreatmentB,B01,88.96,0.77,0.2293,232,37.39,0.371,0.5144,20.24,25.42,2,7.38,1,0
STR-007474,Control,B03,70.39,1.79,0.2949,221,54.95,0.2705,0.3457,57.31,29.43,6,7.04,0,1
STR-007475,TreatmentA,B01,98.22,1.75,0.2396,315,30.8,0.3602,0.4161,13.56,25.45,1,3.83,1,0
STR-007476,Control,B03,77.87,2.26,0.2429,233,49.76,0.4227,0.2644,28.95,23.23,1,4.22,1,0
STR-007477,TreatmentA,B01,77.28,2.63,0.2548,654,15.27,0.3917,0.2771,27.48,14.82,1,7.13,0,0
STR-007478,Control,B01,101.4,2.04,0.2313,193,36.86,0.3385,0.244,41.85,27.4,3,8.37,1,1
STR-007479,TreatmentB,B03,116.29,0.65,0.2189,545,64.56,0.1309,0.5498,51.52,26.05,1,7.32,1,0
STR-007480,TreatmentB,B01,114.94,1.24,0.2394,276,30.41,0.4249,0.1341,34.68,37.18,3,8.67,1,1
STR-007481,TreatmentA,B02,112.64,1.98,0.2144,90,50.62,0.2015,0.3835,50.96,29.41,5,5.89,0,0
STR-007482,Control,B02,100.6,3.66,0.2367,293,28.7,0.3194,0.3839,48.01,21.35,5,8.3,0,0
STR-007483,TreatmentB,B03,73.68,0.81,0.1993,461,30.9,0.3598,0.342,20.07,24.6,1,8.51,1,0
STR-007484,Control,B03,95.54,2.07,0.24,242,43.59,0.2502,0.3508,55.99,20.37,0,7.52,0,1
STR-007485,TreatmentB,B03,94.91,1.32,0.2268,399,28.31,0.6135,0.1754,45.9,22.81,3,8.38,1,0
STR-007486,TreatmentB,B02,92.81,2.03,0.2407,178,33.67,0.4393,0.3156,6.05,32.42,3,6.39,1,1
STR-007487,Control,B01,78.06,2.7,0.2989,321,13.25,0.6049,0.2539,42.9,18.09,0,8.33,0,1
STR-007488,TreatmentA,B01,84.25,1.73,0.2101,311,51.78,0.5582,0.2197,45.46,22.68,0,8.08,1,0
STR-007489,Control,B03,88.64,2.57,0.2603,139,47.9,0.4992,0.2686,66.17,27.36,1,5.36,0,0
STR-007490,Control,B01,105.22,1.86,0.2445,257,17.38,0.3784,0.293,47.6,25.08,6,5.72,1,1
STR-007491,TreatmentA,B01,96.52,2.83,0.1914,198,63.96,0.2451,0.2762,23.95,23.21,6,6.04,1,1
STR-007492,TreatmentA,B02,101.91,1.86,0.2014,475,20.59,0.4401,0.5358,21.54,24.83,2,8.76,0,1
STR-007493,Control,B02,100.35,2.12,0.1712,431,44.29,0.2119,0.2469,36.17,22.54,4,4.6,1,0
STR-007494,TreatmentB,B01,95.68,1.98,0.191,291,16.15,0.3279,0.1975,23.1,28.51,4,7.03,1,1
STR-007495,Control,B02,112.62,2.8,0.2586,229,39.81,0.5479,0.1584,40.13,28.0,6,7.29,0,0
STR-007496,TreatmentA,B02,95.23,2.64,0.1695,245,58.96,0.2473,0.3652,12.75,30.15,2,5.34,1,0
STR-007497,Control,B01,97.24,2.7,0.229,238,90.94,0.3638,0.2538,49.99,19.5,8,4.54,0,0
STR-007498,Control,B03,117.5,2.5,0.2363,240,36.8,0.3896,0.1214,46.57,26.19,0,4.88,1,0
STR-007499,Control,B03,121.01,1.69,0.3347,204,14.43,0.3422,0.2854,47.22,15.61,3,4.73,0,0
STR-007500,TreatmentB,B03,104.12,2.3,0.2654,176,36.92,0.3523,0.3506,22.27,31.96,3,6.12,0,0
STR-007501,Control,B03,81.79,4.35,0.1668,276,28.04,0.4965,0.4424,44.63,18.13,4,5.5,0,0
STR-007502,TreatmentB,B03,111.86,0.94,0.2588,328,15.9,0.422,0.1344,58.89,19.74,5,8.17,1,0
STR-007503,TreatmentB,B03,105.08,0.59,0.1855,140,73.81,0.1857,0.4611,42.65,25.33,3,5.5,1,0
STR-007504,TreatmentA,B03,91.33,1.55,0.2651,1073,16.33,0.4516,0.3369,32.37,35.34,0,7.18,0,1
STR-007505,Control,B03,94.03,2.72,0.2828,337,10.68,0.3486,0.2942,106.35,22.14,2,9.33,0,0
STR-007506,Control,B01,68.54,1.46,0.2041,182,30.56,0.2974,0.2199,57.49,28.43,5,7.05,1,1
STR-007507,TreatmentB,B03,101.42,0.46,0.2749,390,37.14,0.2806,0.4032,38.19,29.08,4,6.36,1,0
STR-007508,TreatmentA,B02,89.19,2.0,0.1999,150,40.41,0.3241,0.0591,24.19,17.72,2,5.9,1,1
STR-007509,TreatmentB,B02,99.56,1.03,0.1783,422,61.8,0.4304,0.3546,37.05,21.65,1,8.32,1,0
STR-007510,TreatmentB,B03,113.94,1.03,0.2597,198,46.81,0.582,0.144,54.82,28.85,2,8.81,0,0
STR-007511,Control,B01,97.61,2.68,0.2588,432,46.89,0.332,0.491,36.83,19.48,1,6.75,0,1
STR-007512,TreatmentB,B03,86.89,1.38,0.2566,444,15.19,0.2211,0.1855,7.91,17.3,5,9.64,1,0
STR-007513,Control,B03,78.62,3.93,0.2123,177,79.15,0.7115,0.3433,37.98,22.01,2,5.0,0,0
STR-007514,Control,B03,91.41,2.75,0.269,221,16.42,0.2842,0.334,28.22,20.71,1,8.48,0,0
STR-007515,Control,B01,97.29,1.87,0.2335,284,29.74,0.3752,0.339,68.08,15.6,2,7.01,0,1
STR-007516,Control,B02,84.14,2.96,0.2447,236,57.64,0.2713,0.2198,33.98,25.47,3,8.29,0,1
STR-007517,Control,B03,132.09,1.97,0.2485,203,6.74,0.2841,0.3151,96.94,26.73,4,8.24,0,0
STR-007518,TreatmentB,B03,77.22,1.24,0.2195,175,62.71,0.3616,0.3949,20.77,19.17,5,5.59,1,1
STR-007519,TreatmentA,B01,89.51,1.36,0.2259,174,19.28,0.2999,0.4534,43.59,17.3,1,7.24,1,0
STR-007520,Control,B03,101.46,1.76,0.1601,263,51.54,0.6955,0.3947,46.15,32.83,3,8.72,1,0
STR-007521,TreatmentA,B03,118.06,2.71,0.2299,325,53.55,0.2669,0.1372,38.23,35.18,3,8.84,0,1
STR-007522,TreatmentB,B01,102.62,1.62,0.2427,114,29.93,0.6159,0.1978,17.45,37.97,1,11.82,1,0
STR-007523,TreatmentB,B01,85.69,1.13,0.2444,326,50.0,0.3268,0.1856,53.43,26.98,1,4.17,1,0
STR-007524,TreatmentB,B03,97.47,1.43,0.2079,209,20.73,0.4786,0.1801,11.65,29.64,1,5.8,1,0
STR-007525,Control,B03,106.56,2.37,0.2004,662,50.8,0.3695,0.2597,37.49,20.9,1,9.03,1,1
STR-007526,Control,B01,101.42,2.82,0.2152,178,44.54,0.573,0.2049,56.92,21.99,0,5.64,0,0
STR-007527,Control,B02,95.75,2.59,0.1786,172,33.02,0.4007,0.3679,32.72,21.59,1,7.77,1,1
STR-007528,TreatmentA,B03,86.34,1.02,0.2274,766,8.78,0.6776,0.2712,38.85,26.15,4,4.73,1,1
STR-007529,Control,B02,107.7,2.4,0.235,112,16.77,0.5005,0.3591,67.9,27.17,3,6.49,0,1
STR-007530,Control,B02,107.71,3.46,0.2718,234,44.09,0.7744,0.3473,62.66,38.55,2,6.32,0,1
STR-007531,Control,B03,89.94,1.81,0.3025,182,25.25,0.5476,0.3443,29.73,15.39,2,6.44,0,1
STR-007532,Control,B01,121.25,1.87,0.2396,342,34.43,0.2849,0.194,100.25,18.99,4,6.18,0,1
STR-007533,TreatmentB,B03,110.58,2.06,0.2233,317,83.17,0.4185,0.1938,46.34,25.48,1,9.02,1,0
STR-007534,TreatmentB,B03,84.49,1.55,0.1977,354,131.02,0.4201,0.3115,32.31,21.09,0,8.21,1,0
STR-007535,TreatmentB,B03,98.16,2.5,0.2505,310,53.99,0.1568,0.3308,33.54,27.46,3,6.57,0,1
STR-007536,TreatmentA,B01,120.87,1.33,0.2223,251,28.16,0.5466,0.0684,30.2,32.0,3,6.87,0,0
STR-007537,TreatmentA,B03,98.45,2.78,0.2201,350,19.35,0.5237,0.4025,28.23,25.8,5,7.07,1,1
STR-007538,TreatmentB,B02,122.09,1.53,0.2247,280,14.69,0.525,0.3642,5.52,28.91,1,5.71,1,1
STR-007539,Control,B02,109.73,2.92,0.223,190,29.62,0.4551,0.4285,26.52,25.7,3,4.9,1,1
STR-007540,TreatmentA,B02,145.35,2.96,0.2133,554,46.52,0.3203,0.6036,43.28,22.51,3,4.65,0,0
STR-007541,Control,B03,101.38,2.08,0.2306,122,22.74,0.3809,0.2096,109.86,20.43,2,7.65,0,1
STR-007542,TreatmentA,B03,89.02,2.29,0.1865,172,19.93,0.6648,0.3841,35.3,21.97,2,7.0,1,1
STR-007543,Control,B03,90.18,2.0,0.2316,164,17.25,0.3197,0.3688,23.72,19.22,4,4.77,1,0
STR-007544,TreatmentA,B03,118.76,1.68,0.2624,801,37.61,0.6266,0.2103,28.39,22.36,1,7.22,0,0
STR-007545,TreatmentB,B02,105.97,0.72,0.2386,153,28.96,0.4636,0.1833,41.99,26.19,7,5.03,1,0
STR-007546,TreatmentB,B01,84.24,1.93,0.2346,452,80.52,0.4223,0.3992,21.47,26.27,1,8.16,0,1
STR-007547,TreatmentB,B02,99.82,1.22,0.233,175,77.4,0.3928,0.307,12.96,22.45,3,7.57,1,1
STR-007548,Control,B02,107.55,3.24,0.1948,405,18.3,0.4262,0.4672,32.85,16.91,1,9.7,0,0
STR-007549,TreatmentA,B02,118.31,1.15,0.2691,387,24.71,0.7671,0.4764,77.93,22.17,3,6.11,0,1
STR-007550,TreatmentB,B01,126.46,1.09,0.2708,254,19.43,0.3812,0.3865,29.25,13.16,2,6.27,1,1
STR-007551,Control,B02,116.74,1.95,0.2049,164,29.22,0.645,0.4112,35.1,20.99,1,6.39,1,1
STR-007552,TreatmentA,B03,111.88,0.86,0.2194,244,41.27,0.5499,0.4559,121.82,13.32,3,6.67,1,1
STR-007553,Control,B03,88.65,3.25,0.2191,177,46.81,0.3149,0.5425,33.5,16.32,4,7.42,0,0
STR-007554,Control,B02,133.4,3.12,0.2224,403,38.5,0.3963,0.2458,57.05,36.0,3,7.03,0,0
STR-007555,TreatmentB,B01,80.61,1.83,0.2513,424,52.08,0.4009,0.3148,27.56,21.89,3,6.91,1,1
STR-007556,TreatmentB,B03,85.35,1.1,0.2637,383,39.13,0.5084,0.2272,13.67,23.69,1,8.45,1,0
STR-007557,TreatmentA,B02,103.8,1.26,0.2248,234,33.03,0.265,0.4723,48.12,25.07,1,7.48,1,0
STR-007558,TreatmentB,B03,97.74,1.75,0.2477,237,34.58,0.4975,0.3977,22.7,25.07,2,5.87,1,1
STR-007559,TreatmentA,B02,97.14,1.36,0.2484,290,13.43,0.3869,0.5211,29.66,15.5,5,6.16,1,0
STR-007560,TreatmentA,B01,65.44,2.84,0.2277,832,61.14,0.5794,0.1518,27.43,28.57,1,8.97,0,0
STR-007561,TreatmentA,B01,91.32,3.31,0.2376,203,50.03,0.2722,0.1281,26.91,23.92,1,9.79,0,1
STR-007562,Control,B02,84.08,3.07,0.1809,223,24.05,0.5049,0.269,35.08,31.51,2,6.12,0,0
STR-007563,Control,B02,73.63,2.46,0.2277,294,56.76,0.6919,0.2204,22.87,26.16,0,7.69,1,0
STR-007564,TreatmentB,B02,70.0,1.93,0.1546,356,68.34,0.3029,0.176,14.84,21.82,1,6.57,1,1
STR-007565,TreatmentB,B03,117.31,1.46,0.2715,257,21.88,0.2629,0.3105,22.54,33.57,2,4.82,0,0
STR-007566,Control,B01,86.4,2.62,0.2631,150,11.02,0.415,0.1999,37.48,19.67,1,5.5,0,0
STR-007567,TreatmentA,B03,113.49,1.85,0.3021,203,16.68,0.3138,0.1787,24.56,20.66,1,5.85,0,1
STR-007568,TreatmentB,B02,105.87,2.07,0.2528,474,61.48,0.2811,0.4491,25.92,31.24,4,5.02,1,0
STR-007569,TreatmentA,B02,113.38,2.01,0.2531,226,67.73,0.3633,0.436,100.13,18.95,3,10.86,0,0
STR-007570,TreatmentB,B01,136.44,2.17,0.1854,145,57.47,0.3709,0.2264,31.71,29.81,2,6.8,1,1
STR-007571,TreatmentA,B02,117.97,2.05,0.1691,190,60.36,0.1819,0.3669,17.63,14.55,4,4.88,1,0
STR-007572,Control,B03,116.22,3.56,0.2243,479,36.75,0.5769,0.1368,72.83,17.25,1,8.15,0,0
STR-007573,TreatmentB,B02,103.36,1.21,0.2055,258,52.59,0.4601,0.4095,17.95,22.79,0,8.19,1,1
STR-007574,TreatmentB,B02,122.34,2.79,0.223,496,98.18,0.3652,0.2787,28.66,17.4,4,5.76,1,0
STR-007575,TreatmentA,B03,111.61,2.03,0.2595,183,25.85,0.2648,0.1885,9.84,26.5,1,6.48,1,1
STR-007576,TreatmentB,B01,96.08,2.86,0.1908,204,104.74,0.4962,0.3194,45.2,16.93,3,4.37,1,0
STR-007577,TreatmentB,B01,113.83,2.41,0.2284,127,24.01,0.2691,0.3839,24.27,31.72,1,7.1,0,0
STR-007578,Control,B02,105.85,2.54,0.2405,120,22.8,0.2222,0.4959,52.14,15.1,5,8.29,0,0
STR-007579,TreatmentA,B01,108.64,2.2,0.1983,439,24.55,0.4572,0.3317,33.76,18.99,5,4.6,1,0
STR-007580,TreatmentA,B02,97.13,1.66,0.2519,233,12.18,0.4471,0.4417,27.44,28.68,1,8.04,1,1
STR-007581,TreatmentA,B03,92.9,1.46,0.2622,295,33.88,0.4848,0.1569,45.29,35.09,3,4.57,0,0
STR-007582,Control,B02,86.92,2.3,0.2761,211,45.3,0.626,0.2917,53.0,15.53,1,6.95,0,1
STR-007583,TreatmentB,B01,125.03,1.21,0.2228,564,27.34,0.537,0.3819,10.42,27.0,2,6.97,1,1
STR-007584,TreatmentA,B01,86.43,2.12,0.2436,106,30.05,0.2059,0.4096,38.8,27.12,2,6.23,0,0
STR-007585,TreatmentB,B02,116.61,1.96,0.2588,405,41.27,0.2643,0.226,32.98,31.41,1,7.83,1,1
STR-007586,TreatmentB,B03,97.33,2.4,0.2402,427,10.08,0.2384,0.3224,13.64,22.09,2,7.81,0,1
STR-007587,Control,B01,108.76,3.77,0.1813,196,31.52,0.1536,0.5508,116.14,15.97,2,8.54,0,0
STR-007588,TreatmentA,B02,88.41,1.38,0.286,477,11.37,0.2759,0.4466,34.66,26.16,0,7.36,1,0
STR-007589,TreatmentB,B03,95.82,1.49,0.2245,154,25.06,0.4044,0.4318,14.81,31.56,2,7.71,1,1
STR-007590,TreatmentB,B03,136.65,1.05,0.1894,362,16.45,0.397,0.226,29.88,23.43,0,8.4,1,0
STR-007591,Control,B01,100.04,1.83,0.2585,278,51.1,0.2917,0.2288,64.65,30.49,0,5.92,0,1
STR-007592,Control,B03,108.0,3.87,0.2318,239,31.68,0.6108,0.3327,31.99,23.83,3,5.9,0,1
STR-007593,TreatmentA,B02,123.74,1.45,0.2044,643,51.35,0.5585,0.348,19.08,20.17,2,7.59,1,1
STR-007594,TreatmentB,B03,84.69,1.27,0.2304,262,88.69,0.3853,0.3511,21.86,14.11,4,3.92,1,0
STR-007595,TreatmentB,B02,99.71,0.37,0.2761,160,41.34,0.4228,0.2546,8.81,27.59,2,6.33,1,0
STR-007596,Control,B03,93.66,2.26,0.2321,348,132.83,0.2032,0.3587,28.67,32.85,1,9.37,0,0
STR-007597,TreatmentA,B03,104.37,1.97,0.2293,185,45.04,0.4758,0.2384,54.4,24.0,4,5.97,0,1
STR-007598,TreatmentB,B01,79.47,1.5,0.1973,121,103.63,0.2594,0.2704,27.96,26.64,1,5.87,1,1
STR-007599,TreatmentA,B01,118.51,1.37,0.2444,357,25.29,0.346,0.1625,22.78,32.48,3,5.64,1,1
STR-007600,TreatmentB,B03,109.45,2.55,0.2117,168,11.38,0.2662,0.2223,12.73,29.44,8,7.3,1,1
STR-007601,TreatmentB,B01,117.18,1.8,0.2323,299,31.86,0.6101,0.3811,41.05,23.64,2,6.31,0,1
STR-007602,Control,B01,107.43,1.64,0.2444,850,14.73,0.3993,0.1743,30.42,19.09,2,6.8,1,1
STR-007603,TreatmentB,B02,121.18,1.96,0.2566,549,55.46,0.7759,0.1558,46.32,20.01,3,5.47,0,0
STR-007604,Control,B03,104.36,2.86,0.272,283,68.16,0.5907,0.2278,56.41,18.51,0,6.76,0,1
STR-007605,TreatmentA,B01,114.2,1.71,0.2843,353,52.54,0.3294,0.3415,30.85,34.41,2,7.25,0,0
STR-007606,TreatmentB,B01,105.66,2.15,0.2129,305,113.4,0.4363,0.3337,20.45,30.38,3,7.03,1,1
STR-007607,Control,B01,67.84,2.69,0.2209,213,30.81,0.2078,0.2612,32.87,23.33,4,8.18,0,1
STR-007608,Control,B01,94.51,3.58,0.2407,127,22.77,0.3871,0.3539,51.12,34.05,2,10.45,0,0
STR-007609,Control,B01,101.9,1.46,0.2585,124,26.37,0.3566,0.3392,30.06,15.72,2,6.8,1,1
STR-007610,Control,B03,94.31,2.36,0.2127,386,16.12,0.3327,0.2144,82.88,21.81,2,7.66,0,1
STR-007611,TreatmentB,B03,107.77,1.32,0.2394,301,49.9,0.5705,0.4461,40.5,25.17,1,4.2,0,1
STR-007612,TreatmentB,B01,85.06,1.52,0.2522,67,11.9,0.394,0.2606,21.14,20.04,2,5.33,0,1
STR-007613,Control,B02,82.63,3.23,0.1974,142,87.41,0.4387,0.3408,31.39,27.42,2,6.57,0,1
STR-007614,TreatmentA,B01,87.24,2.01,0.2297,225,23.79,0.4838,0.3884,25.96,16.31,2,5.31,1,1
STR-007615,Control,B03,108.94,3.89,0.2272,150,61.25,0.4621,0.1662,57.1,32.28,0,5.9,0,0
STR-007616,Control,B03,72.72,1.43,0.2572,406,22.81,0.4192,0.3609,33.47,23.49,2,6.05,1,0
STR-007617,TreatmentA,B03,83.13,2.98,0.2926,163,10.02,0.3873,0.2791,95.75,21.35,2,6.43,0,0
STR-007618,TreatmentA,B01,105.11,1.8,0.2408,208,12.51,0.5245,0.6238,39.87,24.82,5,5.39,1,1
STR-007619,Control,B01,70.87,2.25,0.2318,428,9.96,0.3479,0.2426,27.76,30.28,0,8.33,0,1
STR-007620,Control,B01,95.89,1.54,0.1734,488,31.27,0.4417,0.3016,36.79,25.42,3,5.7,1,1
STR-007621,Control,B01,104.64,1.51,0.2016,479,15.95,0.608,0.3959,49.11,36.22,0,4.94,1,0
STR-007622,TreatmentB,B03,82.03,0.63,0.19,187,45.69,0.3981,0.3522,15.65,27.15,1,7.78,1,1
STR-007623,TreatmentA,B03,126.59,1.69,0.2642,164,63.36,0.46,0.1997,26.46,30.67,2,9.98,1,0
STR-007624,TreatmentB,B01,115.72,2.3,0.2227,333,15.36,0.3687,0.3818,32.05,19.58,1,7.17,1,1
STR-007625,TreatmentA,B01,108.69,2.98,0.2358,153,25.75,0.0941,0.1762,26.71,33.23,2,5.31,0,1
STR-007626,TreatmentA,B01,92.53,1.65,0.2291,170,18.45,0.3647,0.6346,22.6,24.64,1,6.18,1,1
STR-007627,Control,B02,96.12,2.26,0.2593,324,37.72,0.2606,0.3935,35.8,31.99,2,7.76,0,0
STR-007628,TreatmentB,B01,84.02,1.35,0.2495,347,89.4,0.4726,0.3567,3.82,20.61,1,8.44,0,0
STR-007629,TreatmentB,B03,92.8,1.56,0.1968,297,91.1,0.3437,0.273,9.82,33.86,4,5.17,0,0
STR-007630,TreatmentA,B02,104.41,1.42,0.2134,347,78.11,0.4684,0.2827,48.42,32.58,1,5.41,1,0
STR-007631,Control,B01,113.18,2.12,0.2783,369,52.54,0.5851,0.3233,35.22,22.07,2,8.42,0,0
STR-007632,TreatmentA,B02,100.42,1.89,0.2404,353,70.06,0.5377,0.396,38.25,38.32,3,6.46,1,1
STR-007633,Control,B03,141.41,1.83,0.2142,278,23.71,0.3584,0.3774,37.1,15.42,4,7.71,0,1
STR-007634,TreatmentB,B03,86.83,1.13,0.2134,118,13.67,0.4313,0.2618,14.47,26.46,2,6.96,1,1
STR-007635,Control,B01,107.81,2.29,0.275,595,20.78,0.4124,0.5201,57.64,16.88,2,7.97,0,1
STR-007636,Control,B03,106.63,1.61,0.2111,770,44.08,0.3091,0.3624,43.59,27.14,2,8.4,0,0
STR-007637,TreatmentA,B02,75.64,2.48,0.1916,385,30.57,0.446,0.1958,31.34,27.01,2,5.91,0,1
STR-007638,TreatmentA,B03,116.46,1.62,0.2401,356,36.87,0.2292,0.2592,34.16,22.09,5,5.07,0,0
STR-007639,TreatmentA,B02,118.72,3.48,0.208,965,100.9,0.1834,0.09,36.49,33.67,2,5.7,0,1
STR-007640,Control,B01,96.85,2.31,0.3143,445,44.14,0.2619,0.2054,43.48,17.89,4,6.16,0,1
STR-007641,TreatmentB,B01,106.66,2.43,0.2718,198,58.26,0.5099,0.3723,42.23,21.63,2,7.97,1,1
STR-007642,TreatmentA,B01,84.57,2.41,0.2209,380,60.23,0.3533,0.3885,15.98,30.46,5,4.66,0,0
STR-007643,Control,B03,82.43,2.11,0.2014,471,23.28,0.2934,0.2851,46.24,20.76,0,8.9,1,0
STR-007644,TreatmentB,B03,102.22,0.84,0.2489,102,68.57,0.4458,0.3084,61.42,20.5,1,5.92,0,0
STR-007645,TreatmentA,B02,116.89,1.59,0.1369,208,20.47,0.6645,0.5707,23.21,12.97,3,5.11,1,1
STR-007646,TreatmentA,B01,102.79,2.64,0.2745,561,26.23,0.1864,0.5299,12.86,27.97,2,5.84,0,0
STR-007647,TreatmentA,B01,109.73,2.47,0.1587,312,15.46,0.3888,0.3258,28.96,19.53,1,7.05,0,1
STR-007648,TreatmentA,B01,101.36,1.98,0.2197,410,55.41,0.4154,0.2466,39.97,26.55,3,5.81,0,1
STR-007649,TreatmentB,B01,111.97,0.84,0.2354,181,32.13,0.4652,0.4149,16.35,30.27,1,7.44,1,1
STR-007650,TreatmentA,B02,87.32,1.69,0.2335,231,28.13,0.263,0.1481,48.18,20.59,1,7.59,1,1
STR-007651,TreatmentA,B02,71.98,2.19,0.2408,175,177.12,0.5125,0.2462,52.7,28.5,4,6.1,0,0
STR-007652,Control,B03,117.96,1.38,0.1958,302,100.78,0.4,0.3169,30.69,14.34,6,8.0,1,1
STR-007653,TreatmentA,B02,107.7,2.32,0.2202,113,33.93,0.4249,0.2007,30.85,24.14,2,6.88,0,1
STR-007654,TreatmentA,B02,133.53,0.94,0.194,611,80.58,0.3184,0.4647,43.63,27.9,2,5.3,1,0
STR-007655,Control,B03,98.51,2.35,0.2469,382,26.06,0.3828,0.2099,36.47,29.72,1,7.34,0,0
STR-007656,TreatmentA,B01,98.88,1.86,0.21,444,52.32,0.4074,0.3146,28.21,21.58,3,9.18,1,0
STR-007657,TreatmentB,B02,118.12,1.61,0.2302,140,41.26,0.3711,0.0991,34.27,26.44,1,4.51,1,0
