sample_id,group,batch,measure_1,resolution_ang,r_free,chain_length_aa,molecular_weight_kda,fraction_helix,fraction_sheet,mean_b_factor,radius_gyration_ang,ligand_count,isoelectric_point,target_a,target_b
STR-504215,TreatmentB,B02,84.71,1.62,0.2762,222,23.9,0.6984,0.2752,5.92,23.15,0,7.23,1,1
STR-505598,Control,B02,98.39,1.93,0.2807,185,81.64,0.2665,0.3814,66.19,28.17,1,6.01,1,0
STR-503590,TreatmentB,B03,109.66,1.38,0.2523,223,61.21,0.3561,0.2137,16.21,34.18,3,5.53,1,1
STR-505926,TreatmentA,B02,96.57,1.66,0.2221,566,12.98,0.4442,0.3981,19.45,23.36,1,6.75,1,1
STR-501533,Control,B01,110.24,2.14,0.2465,130,33.77,0.3692,0.5002,33.65,14.31,1,9.3,0,0
STR-509385,TreatmentB,B02,122.6,2.15,0.219,563,50.53,0.275,0.358,32.07,31.51,3,7.03,1,1
STR-508797,Control,B03,116.97,1.33,0.2421,696,51.69,0.3897,0.1863,32.42,19.9,2,6.67,1,1
STR-504143,TreatmentA,B01,93.85,2.61,0.2306,396,41.78,0.3999,0.2025,35.72,22.2,1,6.54,1,1
STR-503021,Control,B01,93.45,2.32,0.2713,520,36.68,0.4958,0.189,28.04,21.47,1,6.18,0,1
STR-506506,Control,B02,94.86,1.37,0.2005,633,77.18,0.4999,0.3542,47.23,30.82,2,5.92,1,1
STR-504460,TreatmentB,B02,80.69,1.98,0.2093,139,24.9,0.5707,0.4093,17.0,15.88,0,5.88,0,1
STR-502394,TreatmentB,B03,92.29,0.88,0.2653,216,14.81,0.2084,0.208,9.87,20.08,1,6.77,1,1
STR-501278,Control,B01,83.95,1.55,0.2096,374,81.88,0.3463,0.4766,26.58,24.44,1,6.79,0,0
STR-503228,Control,B03,93.82,2.48,0.2494,149,34.86,0.1412,0.2782,70.35,21.97,1,8.83,0,0
STR-504662,TreatmentA,B01,90.01,2.17,0.2339,244,55.17,0.4291,0.0764,33.71,28.73,2,8.55,1,0
STR-508692,TreatmentB,B02,103.46,1.93,0.1995,216,54.28,0.7132,0.2865,27.29,29.94,3,7.27,1,1
STR-504799,TreatmentA,B03,113.08,2.32,0.203,283,94.85,0.2096,0.3413,69.27,26.45,3,6.25,0,0
STR-504222,Control,B03,88.68,1.84,0.2154,284,18.03,0.454,0.2801,44.78,27.79,0,8.13,0,0
STR-501171,TreatmentA,B02,107.12,1.76,0.1567,180,73.89,0.3929,0.1457,23.71,31.18,2,6.52,1,1
STR-505960,TreatmentB,B01,88.18,1.35,0.2783,520,41.46,0.5912,0.4857,35.73,27.2,2,6.09,1,1
STR-509247,TreatmentB,B01,91.37,0.85,0.1775,265,28.08,0.4014,0.3011,8.7,28.09,1,6.44,1,1
STR-509763,TreatmentA,B03,82.09,1.71,0.2574,1057,7.01,0.4356,0.2775,25.79,24.55,0,7.64,1,1
STR-501945,TreatmentA,B03,88.98,1.18,0.2684,1665,34.42,0.2553,0.0735,34.56,19.93,2,5.28,0,1
STR-509137,TreatmentA,B02,61.94,3.78,0.2573,118,36.43,0.4614,0.34,25.74,26.69,1,7.86,0,1
STR-504109,TreatmentB,B02,92.2,0.69,0.2279,263,15.67,0.3437,0.248,1.37,17.88,3,8.44,1,0
STR-502979,TreatmentA,B03,93.09,1.64,0.2281,606,92.73,0.4935,0.0953,23.01,15.03,1,5.17,1,0
STR-504441,TreatmentA,B02,115.84,1.94,0.2447,213,72.86,0.2709,0.3055,43.95,18.13,1,6.92,0,0
STR-509946,TreatmentA,B03,90.51,1.37,0.1741,505,38.9,0.3726,0.3343,23.19,20.38,3,9.53,1,0
STR-505491,Control,B02,96.85,1.86,0.2061,228,93.84,0.3679,0.2942,48.39,34.65,1,4.84,1,0
STR-507684,TreatmentB,B02,92.89,2.24,0.1718,412,36.04,0.2715,0.2057,10.59,18.35,1,7.34,1,1
STR-503914,Control,B01,92.19,3.28,0.3014,452,80.11,0.5575,0.2029,63.89,27.45,3,7.02,0,1
STR-501361,TreatmentA,B03,109.75,2.07,0.209,150,5.45,0.4422,0.3569,24.47,19.67,5,7.24,1,0
STR-500559,Control,B03,97.94,1.26,0.2281,271,96.54,0.3706,0.3346,34.73,26.96,1,8.62,0,0
STR-507081,TreatmentB,B01,94.67,1.52,0.2086,502,76.54,0.3963,0.4534,33.26,37.09,4,9.25,1,0
STR-505241,TreatmentB,B01,100.0,2.88,0.3124,324,20.4,0.3749,0.3627,30.11,22.51,1,8.79,0,0
STR-509504,Control,B02,133.23,2.5,0.2673,602,49.61,0.299,0.244,29.49,26.76,3,7.04,0,1
STR-508287,Control,B01,106.47,1.73,0.2366,287,17.55,0.3303,0.5521,19.95,29.53,3,7.62,1,0
STR-500979,TreatmentA,B01,98.84,1.81,0.2442,116,15.9,0.6815,0.2606,11.71,29.26,2,6.53,0,0
STR-508459,TreatmentA,B03,102.47,1.55,0.2433,126,21.81,0.5433,0.1047,24.34,21.03,6,7.11,0,0
STR-507781,TreatmentB,B02,100.1,1.12,0.2185,550,27.57,0.1312,0.2065,40.59,24.28,7,4.83,1,1
STR-502338,TreatmentA,B01,79.44,1.75,0.1888,714,61.25,0.2369,0.3139,30.6,31.58,4,6.24,1,1
STR-502449,TreatmentA,B01,107.41,1.75,0.2074,137,99.31,0.2909,0.1637,36.08,20.48,4,5.74,1,1
STR-504223,TreatmentB,B01,93.1,2.05,0.2495,176,48.68,0.5531,0.4027,23.95,23.49,0,7.96,0,1
STR-505614,TreatmentA,B02,107.11,2.14,0.2817,279,23.84,0.3856,0.3874,30.5,13.98,2,8.37,0,0
STR-506089,TreatmentA,B03,100.73,0.75,0.194,360,69.6,0.289,0.308,18.23,30.46,2,4.47,1,0
STR-503648,Control,B01,112.75,2.08,0.2891,125,45.46,0.396,0.3789,35.64,38.47,2,8.81,0,0
STR-506728,TreatmentA,B03,84.99,2.87,0.2583,221,25.83,0.2769,0.2666,46.54,22.82,1,7.64,0,1
STR-502861,TreatmentA,B03,87.02,1.05,0.2498,175,20.55,0.6017,0.3929,39.86,25.48,5,5.98,0,1
STR-504862,TreatmentB,B01,78.05,0.93,0.1687,312,23.54,0.4257,0.4085,13.38,24.57,3,6.1,1,1
STR-503106,TreatmentB,B02,100.88,1.45,0.212,148,15.9,0.3645,0.3957,17.84,25.56,4,5.79,1,0
STR-507455,TreatmentB,B01,96.61,2.05,0.2529,136,45.22,0.4697,0.1866,12.32,15.88,1,5.22,0,0
STR-505539,Control,B03,75.53,1.94,0.2711,261,19.38,0.5045,0.3656,93.84,27.5,4,5.4,0,0
STR-508762,TreatmentA,B03,85.41,2.01,0.2206,408,18.47,0.3791,0.5095,32.9,19.83,6,9.76,1,1
STR-506053,Control,B03,100.45,1.95,0.2074,839,52.8,0.5862,0.2009,26.51,16.58,3,5.89,1,0
STR-507167,TreatmentA,B03,90.87,2.5,0.2696,141,38.77,0.3229,0.355,7.49,18.44,0,8.48,1,0
STR-504105,TreatmentA,B02,86.09,1.92,0.2452,265,55.81,0.4059,0.2088,35.89,21.84,5,7.95,0,1
STR-501498,TreatmentA,B01,91.04,1.73,0.2636,175,29.5,0.5518,0.5303,51.19,25.97,2,7.52,0,1
STR-508863,TreatmentB,B02,127.63,2.23,0.2887,93,34.78,0.4157,0.4362,17.83,30.09,2,6.49,0,1
STR-501980,TreatmentB,B01,83.03,1.12,0.2465,207,25.04,0.4766,0.4132,17.0,23.86,5,4.83,1,0
STR-505302,TreatmentB,B03,95.92,2.3,0.2937,482,13.3,0.4843,0.5375,26.06,38.09,0,7.1,0,1
STR-503729,TreatmentA,B03,82.32,1.03,0.2596,368,51.91,0.5153,0.4674,24.32,23.09,3,5.84,1,1
STR-509656,TreatmentA,B03,94.62,1.23,0.2167,595,47.48,0.6228,0.3114,37.71,16.6,0,8.21,1,0
STR-502098,TreatmentB,B02,102.65,2.82,0.2439,148,19.08,0.5125,0.2036,24.97,37.68,1,5.86,0,1
STR-508471,Control,B01,98.34,2.17,0.2685,205,71.05,0.3283,0.1748,21.71,23.33,1,5.59,1,1
STR-500336,TreatmentB,B01,99.43,2.24,0.2306,289,49.14,0.5411,0.1817,15.74,24.8,1,7.3,1,0
STR-504673,TreatmentA,B02,124.93,2.46,0.2821,363,37.8,0.4828,0.4569,32.24,26.27,4,3.8,0,0
STR-509816,TreatmentA,B01,96.14,1.6,0.2132,65,67.26,0.5647,0.0918,71.74,23.64,2,6.72,1,1
STR-505916,Control,B01,108.58,3.58,0.2283,332,28.68,0.5315,0.582,72.69,18.99,4,6.24,0,1
STR-503141,TreatmentA,B02,108.47,1.28,0.2226,243,61.17,0.3785,0.4332,33.11,13.01,4,9.12,1,0
STR-507216,TreatmentA,B03,99.36,1.71,0.1857,113,31.93,0.4539,0.4609,34.05,20.61,3,6.68,1,1
STR-502866,Control,B03,89.93,2.12,0.2442,235,23.89,0.4098,0.1831,24.81,27.37,1,5.94,0,1
STR-506480,TreatmentB,B01,102.45,0.93,0.2296,292,40.01,0.2022,0.4062,47.58,19.3,4,8.47,1,0
STR-505661,TreatmentA,B03,69.27,2.59,0.2513,287,56.04,0.4015,0.141,35.53,23.65,2,6.68,0,1
STR-502763,Control,B01,107.63,2.07,0.2136,361,35.25,0.4127,0.2281,22.94,30.52,4,6.96,0,1
STR-509455,TreatmentA,B03,81.15,3.27,0.2298,249,72.26,0.3828,0.331,17.45,28.39,3,6.51,0,0
STR-503885,Control,B02,115.72,2.12,0.2709,356,70.85,0.4439,0.2499,36.63,22.93,2,6.54,0,1
STR-502786,TreatmentB,B01,115.93,2.65,0.2748,104,74.32,0.3872,0.2555,24.07,22.17,3,5.85,0,0
STR-508851,Control,B02,91.63,1.67,0.2275,163,51.77,0.2967,0.4501,51.41,23.93,1,8.2,1,0
STR-504000,TreatmentB,B02,123.8,1.53,0.2506,93,42.55,0.5456,0.4496,10.79,28.03,3,6.33,0,1
STR-508675,TreatmentB,B01,106.17,1.14,0.2613,1226,120.39,0.5409,0.3988,9.81,30.8,1,7.42,1,1
STR-509659,TreatmentA,B02,84.92,1.4,0.1898,249,71.51,0.2713,0.4677,20.35,21.07,6,6.34,1,0
STR-505829,TreatmentA,B03,89.17,3.74,0.2819,535,44.23,0.2245,0.3659,25.79,22.54,2,6.99,0,1
STR-501739,TreatmentB,B03,102.27,0.86,0.1956,403,23.24,0.3031,0.4986,11.6,27.91,2,7.62,1,1
STR-505828,TreatmentA,B01,80.18,1.41,0.2033,301,28.44,0.7168,0.5786,48.14,29.43,0,9.51,0,1
STR-503262,TreatmentB,B03,109.63,0.96,0.1937,232,13.96,0.6224,0.3275,1.64,17.75,1,6.53,1,0
STR-500423,Control,B03,90.85,2.28,0.2365,382,42.67,0.1214,0.1183,79.03,14.92,4,7.55,0,1
STR-506818,TreatmentA,B02,88.52,2.01,0.2355,80,30.05,0.4152,0.1378,52.13,24.94,1,7.39,0,1
STR-500908,Control,B03,90.08,1.92,0.2194,178,23.82,0.4346,0.2747,35.97,21.26,4,7.08,0,0
STR-506600,Control,B03,98.46,3.33,0.2253,196,19.9,0.4044,0.4737,21.27,28.98,2,5.79,1,1
STR-502526,TreatmentB,B02,109.21,1.75,0.2112,272,31.14,0.3602,0.2145,21.79,23.6,4,8.91,0,0
STR-508007,Control,B02,88.52,1.65,0.248,269,39.81,0.4635,0.5488,18.64,26.06,1,6.28,1,1
STR-504289,TreatmentA,B03,86.63,1.43,0.308,376,38.18,0.6052,0.2289,32.41,26.75,2,9.74,0,0
STR-504188,Control,B02,72.15,1.35,0.2135,205,42.55,0.4971,0.1857,99.56,25.58,2,6.25,0,0
STR-508158,Control,B03,97.51,3.66,0.2882,460,36.44,0.4448,0.127,31.04,29.74,3,6.96,0,0
STR-500081,TreatmentB,B01,99.65,0.93,0.2497,137,14.18,0.441,0.1442,14.92,22.56,1,5.71,0,0
STR-500523,TreatmentA,B02,77.44,1.76,0.2174,174,29.49,0.3306,0.4285,48.08,27.02,3,6.18,0,0
STR-507268,Control,B01,86.8,1.84,0.2495,181,97.85,0.2012,0.205,26.01,19.9,3,7.86,1,1
STR-501015,TreatmentA,B03,91.39,1.01,0.2352,363,22.11,0.548,0.4045,31.58,23.02,2,5.9,1,1
STR-507930,Control,B03,88.07,2.01,0.2185,157,30.96,0.3996,0.1753,57.09,31.76,4,9.24,0,0
STR-500442,Control,B03,89.88,2.69,0.267,394,20.22,0.429,0.1192,39.47,27.2,1,6.6,0,1
STR-509556,TreatmentA,B02,83.78,3.03,0.2504,518,23.24,0.2984,0.1644,27.15,22.71,2,7.73,0,1
STR-508489,Control,B01,127.83,3.59,0.2604,218,25.25,0.3877,0.1785,49.02,21.15,1,6.95,0,1
STR-501665,TreatmentA,B01,75.02,2.8,0.2136,341,5.52,0.2329,0.4487,84.69,30.54,1,6.71,0,0
STR-504743,TreatmentB,B02,118.37,0.97,0.2536,345,20.86,0.6687,0.3904,51.52,24.73,2,5.83,1,1
STR-500026,Control,B02,118.62,1.97,0.23,180,15.84,0.5309,0.2794,55.35,13.45,4,8.82,0,0
STR-509920,Control,B01,114.85,2.21,0.331,171,14.73,0.4104,0.1685,54.17,29.2,1,7.57,0,1
STR-501435,TreatmentA,B01,97.84,1.48,0.1688,126,41.72,0.2974,0.3166,57.04,23.83,2,6.57,1,1
STR-502677,TreatmentB,B01,89.38,0.67,0.2148,104,19.7,0.229,0.374,14.16,25.36,1,6.23,1,0
STR-506530,TreatmentB,B03,132.02,1.96,0.2069,300,59.32,0.5782,0.3969,40.52,28.0,2,6.51,0,1
STR-509178,TreatmentA,B01,89.47,3.63,0.2533,126,33.4,0.3574,0.3951,33.96,18.9,1,5.09,0,0
STR-502466,TreatmentA,B01,109.24,1.99,0.2645,455,51.78,0.3755,0.2009,25.14,34.86,2,7.28,0,1
STR-504729,TreatmentB,B01,105.5,1.03,0.2302,346,14.49,0.4191,0.4004,5.33,27.18,1,7.23,1,1
STR-502945,TreatmentA,B02,103.79,1.53,0.2406,464,51.01,0.5176,0.4508,36.5,19.9,1,7.16,1,0
STR-503081,Control,B01,97.14,2.45,0.1987,418,15.09,0.5103,0.4003,50.52,34.62,2,4.73,0,1
STR-509989,Control,B03,85.18,3.81,0.2094,116,57.53,0.4472,0.416,29.49,32.09,2,6.65,1,1
STR-502919,TreatmentB,B01,108.46,0.54,0.278,422,24.59,0.766,0.1811,19.36,24.24,3,5.82,1,0
STR-500951,TreatmentA,B01,93.2,1.52,0.2949,377,40.05,0.507,0.3826,22.83,35.15,0,8.74,0,1
STR-509817,TreatmentB,B02,94.98,2.03,0.188,108,63.52,0.4513,0.5292,9.06,25.27,2,5.77,1,1
STR-501218,TreatmentB,B03,100.64,0.62,0.2239,275,64.45,0.3343,0.221,27.95,30.35,2,4.62,1,0
STR-509239,TreatmentA,B03,93.03,2.73,0.2396,118,30.7,0.3299,0.2306,31.39,36.1,1,5.22,1,1
STR-508093,Control,B01,100.37,2.37,0.1998,371,22.28,0.2768,0.3348,21.37,20.08,1,6.75,1,0
STR-500163,TreatmentB,B02,82.76,2.68,0.1841,91,27.54,0.4509,0.4223,10.69,14.96,2,6.97,0,1
STR-507535,Control,B01,96.19,1.87,0.2286,126,51.79,0.5332,0.4478,30.77,22.84,2,7.21,1,1
STR-505129,Control,B02,97.18,1.74,0.2188,212,42.37,0.3484,0.3495,42.37,21.2,1,6.08,0,1
STR-501679,TreatmentB,B01,97.85,1.17,0.2371,134,32.29,0.2286,0.3582,16.23,14.17,1,7.03,1,1
STR-505588,TreatmentA,B01,90.57,2.08,0.2242,160,17.93,0.3866,0.2597,25.39,19.04,4,7.01,0,1
STR-506219,TreatmentA,B03,84.64,2.09,0.288,303,51.22,0.0855,0.3099,25.12,26.94,1,7.87,0,1
STR-500876,Control,B02,112.44,1.42,0.2048,290,74.4,0.1619,0.1924,47.68,26.92,2,7.47,1,1
STR-508941,Control,B01,108.38,2.59,0.1946,105,91.53,0.3008,0.298,72.11,21.83,2,8.53,0,0
STR-502536,Control,B01,110.85,1.77,0.2287,316,6.64,0.5632,0.1679,48.51,30.8,1,7.46,1,0
STR-500224,Control,B03,114.08,1.43,0.2522,332,74.24,0.5916,0.3491,30.78,32.53,2,5.68,0,1
STR-503584,Control,B02,99.54,3.16,0.2688,282,46.78,0.2912,0.428,57.24,30.18,1,5.8,1,0
STR-507049,TreatmentB,B02,80.56,2.12,0.2566,277,32.88,0.3754,0.2535,24.43,23.92,2,8.52,0,0
STR-509707,Control,B03,101.85,2.94,0.2109,350,21.17,0.324,0.1001,22.93,38.69,1,8.43,1,1
STR-505141,TreatmentA,B02,79.55,1.44,0.2036,466,11.64,0.4589,0.2293,58.73,30.91,0,7.72,1,1
STR-503115,TreatmentB,B02,100.26,1.18,0.2185,296,45.59,0.2923,0.439,62.66,15.7,5,5.82,1,0
STR-505566,TreatmentA,B02,132.72,2.38,0.2113,385,8.79,0.3086,0.5011,42.04,14.48,1,4.5,0,0
STR-505001,Control,B01,86.25,1.9,0.2538,369,28.04,0.3515,0.3776,31.61,16.06,7,8.19,1,0
STR-509270,Control,B02,109.79,2.13,0.2665,125,67.76,0.5618,0.1089,38.16,19.67,0,4.97,0,0
STR-503527,TreatmentB,B01,82.94,1.52,0.2263,183,32.33,0.5666,0.2714,4.41,29.06,3,6.58,1,1
STR-503187,TreatmentA,B03,118.81,1.35,0.2028,203,30.85,0.1891,0.3005,20.18,22.99,6,7.33,1,1
STR-503078,TreatmentB,B03,97.64,1.41,0.2513,241,26.77,0.3014,0.4988,9.91,31.08,1,6.2,0,0
STR-507025,Control,B01,89.81,1.79,0.1721,126,20.62,0.5623,0.109,34.39,13.04,2,7.75,0,0
STR-505197,TreatmentA,B02,97.13,1.08,0.2397,291,16.58,0.3482,0.2077,28.16,12.08,1,8.84,1,0
STR-503018,Control,B03,112.07,4.06,0.2368,625,58.67,0.4831,0.1314,44.58,21.32,3,7.04,0,1
STR-505994,Control,B01,93.94,2.99,0.236,407,83.8,0.5058,0.3974,89.1,32.52,4,3.79,0,0
STR-505798,TreatmentB,B02,99.87,1.74,0.2471,427,34.92,0.2141,0.2207,9.12,24.63,1,8.72,1,0
STR-500343,TreatmentB,B02,89.42,2.64,0.2749,45,20.83,0.3181,0.233,20.22,15.0,1,7.99,0,0
STR-506975,Control,B03,82.32,2.37,0.2375,419,35.97,0.449,0.1876,58.15,24.59,4,6.33,0,0
STR-504046,Control,B02,114.49,3.73,0.2813,256,16.06,0.4043,0.5011,44.46,22.23,3,7.1,0,0
STR-502721,Control,B01,89.72,2.47,0.2408,596,17.18,0.3791,0.4243,26.82,21.55,2,9.66,0,0
STR-507274,TreatmentB,B01,78.77,0.85,0.2769,290,46.69,0.6343,0.209,41.26,33.41,1,5.66,0,0
STR-504025,TreatmentA,B03,113.24,2.19,0.2715,421,36.6,0.445,0.2316,61.49,23.74,3,6.53,0,1
STR-505438,Control,B03,84.87,2.62,0.1897,209,69.66,0.254,0.3089,34.19,29.0,0,6.77,0,1
STR-504509,Control,B01,97.22,1.99,0.2357,427,19.63,0.6796,0.458,27.3,32.66,0,4.64,0,1
STR-508192,Control,B01,72.2,1.96,0.2429,226,48.8,0.5893,0.2798,39.04,30.45,3,5.22,0,0
STR-501428,TreatmentB,B02,115.33,0.99,0.2551,237,43.49,0.4587,0.2793,19.3,27.67,0,6.26,0,1
STR-507416,TreatmentA,B02,100.34,1.34,0.1932,440,46.63,0.256,0.3827,28.69,25.81,4,7.21,1,0
STR-508406,Control,B03,113.2,2.73,0.1903,148,34.87,0.5093,0.0914,53.47,34.26,2,7.4,0,0
STR-508651,TreatmentB,B03,84.86,1.31,0.256,526,48.13,0.5352,0.2633,34.1,32.06,3,6.63,0,1
STR-508499,TreatmentA,B02,111.1,1.05,0.2283,190,66.46,0.6021,0.3283,58.36,23.56,3,8.04,0,1
STR-509957,Control,B02,104.62,2.89,0.2422,130,20.47,0.3637,0.2999,81.95,25.26,0,6.37,0,1
STR-505404,TreatmentA,B01,104.01,2.25,0.2067,52,17.23,0.3904,0.2892,21.75,25.79,7,7.12,0,0
STR-509352,Control,B03,84.51,2.65,0.1658,258,45.04,0.4927,0.4922,74.73,19.68,2,6.82,0,1
STR-501534,TreatmentB,B02,97.8,1.49,0.2335,176,24.31,0.6034,0.3449,12.55,28.68,5,5.4,1,1
STR-505545,TreatmentA,B03,103.61,2.66,0.2383,314,49.24,0.3519,0.2884,57.13,24.14,1,7.27,0,1
STR-504907,TreatmentA,B02,101.5,3.18,0.1532,257,31.89,0.2538,0.5204,22.92,16.17,2,7.24,0,0
STR-507458,TreatmentB,B02,79.87,1.44,0.2296,300,75.48,0.3204,0.1661,34.24,20.87,2,8.45,0,1
STR-509024,TreatmentB,B01,90.22,1.47,0.2619,366,23.1,0.624,0.5385,35.6,23.31,2,7.34,0,1
STR-508100,TreatmentA,B03,115.15,1.18,0.2899,572,51.02,0.0825,0.3305,11.86,16.17,3,7.71,0,1
STR-507737,TreatmentB,B02,104.14,0.61,0.2049,220,26.17,0.549,0.3749,12.68,33.96,3,10.39,1,0
STR-503873,TreatmentB,B01,124.22,1.35,0.2454,319,51.54,0.2731,0.1735,42.98,19.46,3,7.42,1,1
STR-502473,TreatmentB,B01,120.17,1.59,0.261,595,42.41,0.3951,0.245,53.78,21.09,3,5.05,1,1
STR-506753,TreatmentA,B03,116.33,1.93,0.2693,329,22.75,0.3459,0.4736,24.33,17.48,1,2.73,0,0
STR-503889,TreatmentA,B03,78.58,2.09,0.2003,585,21.59,0.5271,0.49,37.89,24.65,4,8.32,0,1
STR-501143,TreatmentB,B03,100.89,0.89,0.2301,54,18.49,0.4134,0.3906,35.09,19.61,2,6.7,1,1
STR-501650,TreatmentB,B03,89.72,1.74,0.2685,500,70.68,0.3257,0.0972,13.57,32.19,2,7.49,0,1
STR-500131,TreatmentA,B01,113.58,1.67,0.2325,575,19.23,0.2059,0.3256,16.79,20.45,3,6.76,1,1
STR-508080,TreatmentB,B03,86.01,1.43,0.1782,186,16.0,0.5351,0.2418,40.76,32.56,1,7.61,0,1
STR-509222,Control,B01,97.99,2.66,0.2453,246,44.79,0.5329,0.2049,53.83,19.19,3,6.91,0,0
STR-501183,TreatmentB,B03,62.23,1.73,0.2412,857,68.4,0.1743,0.344,22.01,33.38,6,7.88,0,0
STR-502556,Control,B02,108.83,1.92,0.2159,462,33.68,0.3814,0.4089,38.02,18.33,2,8.68,1,0
STR-505709,Control,B01,79.81,2.48,0.1783,324,19.12,0.2651,0.2929,29.23,18.44,3,5.8,1,0
STR-503888,Control,B02,122.65,1.67,0.2626,210,60.73,0.392,0.5138,28.32,23.01,3,7.41,1,0
STR-503736,TreatmentB,B02,109.52,1.75,0.218,516,32.41,0.5094,0.1823,149.5,24.59,2,7.81,0,0
STR-509476,Control,B01,144.63,1.83,0.2353,115,34.6,0.7232,0.3115,53.6,31.41,1,8.56,0,0
STR-503324,TreatmentB,B01,118.4,0.31,0.2472,492,10.6,0.4825,0.2859,28.56,16.01,4,7.79,1,0
STR-500781,Control,B02,95.24,1.46,0.2903,512,30.79,0.4384,0.101,30.2,26.91,2,6.65,1,1
STR-503812,TreatmentA,B01,85.6,1.68,0.3238,315,38.41,0.4103,0.326,41.01,5.75,1,6.21,0,0
STR-505512,Control,B02,103.35,3.6,0.2956,256,25.57,0.2437,0.2225,42.72,21.0,0,3.79,0,1
STR-501126,TreatmentA,B01,63.26,2.63,0.244,238,15.75,0.3584,0.2859,70.09,18.59,0,9.57,0,0
STR-508745,TreatmentB,B01,116.44,1.49,0.2555,100,17.01,0.1376,0.1562,18.61,13.08,2,9.2,1,1
STR-501042,Control,B01,120.77,2.67,0.2091,243,43.22,0.5052,0.4577,49.02,19.74,3,7.4,0,1
STR-508304,TreatmentA,B02,122.6,1.57,0.2328,238,12.41,0.3099,0.1819,31.37,30.59,3,5.63,0,1
STR-506198,TreatmentA,B02,107.3,0.57,0.2232,298,53.1,0.473,0.2218,42.81,32.78,2,8.65,1,0
STR-509001,TreatmentB,B03,80.01,2.19,0.1488,238,41.14,0.5105,0.1916,3.87,23.59,1,6.74,1,0
STR-509185,Control,B01,103.86,2.08,0.1631,65,32.11,0.4384,0.3646,74.47,22.39,2,6.68,1,1
STR-503532,TreatmentB,B01,108.26,0.33,0.2343,757,62.2,0.3172,0.3206,16.94,22.76,4,6.67,1,1
STR-505758,TreatmentA,B01,104.63,2.12,0.2021,179,19.71,0.4209,0.2696,81.22,37.61,3,8.77,0,1
STR-501021,TreatmentA,B03,82.0,2.14,0.2268,725,43.04,0.2177,0.5359,41.08,24.28,2,5.61,0,0
STR-506755,Control,B03,96.45,2.13,0.2442,668,59.82,0.4834,0.2475,44.18,34.94,3,7.63,0,0
STR-509194,TreatmentA,B02,113.0,1.99,0.2566,239,25.73,0.63,0.425,17.91,24.35,2,6.98,1,1
STR-506047,TreatmentB,B01,103.57,1.14,0.2088,416,51.4,0.4234,0.2945,23.47,26.3,4,8.45,1,0
STR-506464,Control,B01,77.25,2.04,0.229,134,22.45,0.5206,0.3422,13.71,28.71,1,5.9,1,0
STR-503100,TreatmentB,B02,98.05,2.07,0.1939,299,19.69,0.6451,0.344,10.46,32.11,5,9.56,1,0
STR-502078,TreatmentB,B01,114.62,1.12,0.2584,224,25.16,0.4888,0.1353,30.17,20.01,2,6.51,1,0
STR-502820,TreatmentB,B02,122.67,1.24,0.2701,213,61.64,0.563,0.2944,20.01,24.62,4,8.95,0,0
STR-501971,TreatmentB,B01,75.54,1.02,0.2229,446,17.25,0.3948,0.1159,21.09,12.14,3,7.76,1,0
STR-500964,TreatmentB,B03,83.12,1.83,0.288,736,32.28,0.5048,0.1478,12.07,43.93,0,8.21,0,0
STR-504786,TreatmentB,B02,90.8,1.34,0.2502,528,46.53,0.6489,0.4909,-0.51,27.06,4,6.51,1,1
STR-505980,TreatmentA,B03,118.91,1.61,0.2174,206,10.19,0.4043,0.2911,30.59,31.08,4,6.53,1,1
STR-500521,Control,B01,89.03,1.62,0.2363,168,50.85,0.4106,0.0787,45.99,27.38,0,9.07,1,0
STR-506105,TreatmentA,B03,64.79,3.41,0.226,340,8.79,0.2077,0.3289,34.25,28.76,2,6.41,1,0
STR-503831,Control,B03,127.16,1.55,0.2548,375,53.34,0.3523,0.1825,33.16,36.82,1,7.72,0,1
STR-503907,TreatmentA,B03,102.34,2.84,0.2586,692,121.95,0.345,0.1684,26.12,22.18,3,6.5,0,1
STR-505135,TreatmentB,B03,102.5,2.32,0.2392,164,6.72,0.5596,0.4333,10.85,34.73,1,7.61,0,1
STR-507439,Control,B02,106.83,2.16,0.2169,244,66.01,0.2012,0.4972,52.66,20.01,4,6.19,1,0
STR-502288,TreatmentA,B01,94.84,1.33,0.2159,220,68.76,0.3132,0.5843,26.55,23.9,2,8.08,1,0
STR-505732,TreatmentB,B02,107.71,1.26,0.2204,415,40.71,0.4515,0.3161,24.53,30.69,3,7.48,1,0
STR-505839,TreatmentB,B01,113.84,1.25,0.1907,361,50.76,0.1803,0.1986,17.5,25.75,2,6.9,1,1
STR-509764,Control,B01,99.07,2.24,0.2437,302,15.08,0.4858,0.5997,49.79,25.25,1,7.38,0,1
STR-502608,TreatmentA,B02,103.0,2.2,0.2278,316,64.49,0.3115,0.1478,12.57,29.57,3,5.11,0,1
STR-507085,TreatmentA,B01,115.44,3.62,0.2244,128,21.79,0.4589,0.4209,31.36,18.36,1,6.84,0,1
STR-501997,TreatmentB,B03,78.13,1.91,0.2995,512,28.38,0.4585,0.3583,52.38,21.79,5,4.47,0,0
STR-501265,TreatmentA,B01,93.22,0.76,0.2021,258,8.53,0.1339,0.1768,29.97,21.94,0,8.94,0,1
STR-504929,Control,B03,108.69,3.18,0.1865,240,20.05,0.31,0.2182,12.36,22.8,8,7.56,1,1
