sample_id,role,colony,body_mass_g,age_months,resting_metabolic_rate,body_temp_c,hypoxia_survival_min,hyaluronan_mda,cortisol_ng_ml,incisor_wear_score,chirps_per_hour,grooming_events_day,telomere_length_kb,target_a,target_b
NMR-502576,Breeder,Colony-D,40.9,54,0.499,31.8,14.8,7.42,10.0,0.265,25,8,22.28,0,0
NMR-505505,Soldier,Colony-A,33.4,47,0.216,32.9,23.2,5.94,9.24,0.17,18,11,17.03,1,1
NMR-502665,Worker,Colony-D,30.6,62,0.281,32.3,24.5,7.28,13.55,0.333,34,13,18.2,1,1
NMR-500436,Worker,Colony-B,25.5,38,0.229,34.0,8.4,7.19,13.39,0.351,29,11,19.11,0,0
NMR-506024,Worker,Colony-D,23.9,55,0.176,32.8,69.8,5.85,12.67,0.152,21,11,22.41,1,0
NMR-506854,Breeder,Colony-B,28.9,42,0.153,30.7,35.8,5.41,4.2,0.433,21,8,22.82,1,0
NMR-506537,Soldier,Colony-D,32.8,90,0.162,32.5,18.2,7.91,9.09,0.161,24,12,17.59,1,1
NMR-509362,Soldier,Colony-E,35.3,36,0.143,32.9,14.8,5.84,7.79,0.518,18,13,19.45,1,1
NMR-500227,Worker,Colony-B,27.3,62,0.149,32.4,17.0,6.3,7.3,0.297,24,19,24.63,1,1
NMR-509877,Soldier,Colony-C,40.7,33,0.272,32.2,48.4,6.15,13.88,0.362,36,13,13.94,0,1
NMR-503595,Worker,Colony-B,29.7,45,0.214,30.5,6.8,6.94,8.84,0.411,23,14,18.29,0,0
NMR-502076,Soldier,Colony-E,34.3,82,0.25,31.9,13.9,7.85,6.73,0.168,23,12,21.07,1,1
NMR-505701,Soldier,Colony-E,45.8,51,0.222,31.2,15.3,7.72,16.57,0.137,29,10,20.06,1,0
NMR-506391,Queen,Colony-B,43.6,65,0.171,32.1,18.0,8.18,8.41,0.391,24,6,15.0,0,1
NMR-504230,Worker,Colony-C,17.1,54,0.255,31.7,9.3,7.46,10.27,0.139,21,12,24.19,0,0
NMR-509806,Soldier,Colony-D,31.2,45,0.156,32.3,24.6,6.78,4.58,0.466,17,8,16.96,0,1
NMR-502526,Worker,Colony-E,33.2,42,0.205,32.2,17.0,6.45,18.14,0.188,21,9,27.66,1,1
NMR-502863,Soldier,Colony-B,37.4,21,0.225,32.3,15.3,8.58,5.24,0.164,21,5,17.35,0,0
NMR-505473,Worker,Colony-D,30.9,55,0.149,31.2,21.5,6.34,11.96,0.475,22,8,15.59,0,0
NMR-505571,Worker,Colony-E,34.2,61,0.347,33.3,19.6,4.84,13.25,0.258,20,8,14.68,0,0
NMR-506392,Worker,Colony-B,30.6,56,0.389,32.3,26.1,6.29,9.54,0.23,28,7,15.18,0,1
NMR-504661,Worker,Colony-A,30.0,55,0.334,31.9,16.1,4.81,12.06,0.286,23,14,21.94,0,1
NMR-505616,Breeder,Colony-E,33.1,189,0.214,32.3,17.5,7.12,8.41,0.431,21,9,22.75,1,1
NMR-509486,Worker,Colony-A,30.3,114,0.193,31.9,35.1,7.31,10.46,0.182,16,11,22.14,1,1
NMR-504409,Worker,Colony-C,27.1,17,0.195,32.6,21.1,6.63,9.84,0.294,20,10,20.81,1,1
NMR-507085,Worker,Colony-B,30.0,52,0.133,33.5,15.5,4.9,31.33,0.18,19,14,21.21,1,0
NMR-500421,Queen,Colony-D,47.2,63,0.325,33.2,16.3,6.26,7.37,0.31,25,10,18.14,0,0
NMR-508022,Worker,Colony-D,31.9,54,0.186,31.6,17.8,6.73,21.42,0.351,26,10,10.03,0,1
NMR-508507,Worker,Colony-A,40.4,48,0.437,32.5,20.3,6.56,20.42,0.392,29,10,17.38,0,1
NMR-501561,Worker,Colony-C,25.6,33,0.37,32.2,20.2,7.0,6.58,0.131,23,6,18.19,0,1
NMR-502037,Worker,Colony-E,36.3,43,0.401,32.2,13.1,7.22,49.92,0.496,19,4,18.44,0,1
NMR-501802,Soldier,Colony-D,32.3,42,0.18,32.4,12.4,6.04,18.77,0.384,24,15,22.26,0,1
NMR-506644,Worker,Colony-A,26.6,50,0.156,30.3,14.2,7.61,10.36,0.388,30,9,18.1,1,0
NMR-504174,Worker,Colony-D,25.8,101,0.3,32.3,28.0,5.79,14.33,0.096,31,11,17.2,0,1
NMR-502599,Breeder,Colony-B,33.9,63,0.441,32.2,33.5,6.79,2.33,0.327,31,14,20.66,0,1
NMR-501922,Worker,Colony-E,35.4,62,0.172,32.7,23.8,6.94,13.82,0.232,24,15,16.93,1,0
NMR-506608,Soldier,Colony-A,35.2,41,0.202,32.8,10.3,5.84,11.58,0.193,38,7,19.79,0,0
NMR-500426,Soldier,Colony-E,30.8,38,0.294,32.8,7.3,7.92,5.4,0.375,27,10,19.54,0,0
NMR-502876,Breeder,Colony-A,32.5,48,0.227,32.2,10.2,5.39,9.72,0.203,25,5,24.45,0,0
NMR-507460,Breeder,Colony-A,50.7,107,0.207,33.4,28.3,7.78,5.85,0.355,22,10,24.12,1,1
NMR-504170,Breeder,Colony-B,42.8,53,0.195,33.4,14.0,6.37,5.05,0.214,27,10,13.95,0,0
NMR-502466,Breeder,Colony-C,24.1,26,0.199,31.2,16.9,6.57,2.13,0.146,19,10,20.77,1,0
NMR-502297,Worker,Colony-C,27.8,49,0.389,31.4,30.7,6.41,10.85,0.649,26,8,16.23,0,0
NMR-504787,Worker,Colony-C,34.4,89,0.244,32.1,20.0,6.64,15.94,0.221,29,7,19.44,0,0
NMR-503743,Worker,Colony-D,29.4,27,0.39,30.6,28.1,6.0,12.41,0.463,29,7,16.5,0,0
NMR-500460,Worker,Colony-C,39.4,47,0.251,33.8,28.6,6.25,7.87,0.214,30,6,23.52,1,1
NMR-505096,Worker,Colony-E,32.8,51,0.192,31.2,14.9,6.85,24.63,0.247,18,11,19.61,1,0
NMR-508660,Soldier,Colony-A,33.0,137,0.408,31.8,15.4,5.37,5.04,0.629,27,14,12.73,0,0
NMR-504773,Worker,Colony-E,29.7,53,0.258,33.1,22.0,7.64,17.29,0.228,24,10,24.92,1,0
NMR-508284,Soldier,Colony-D,24.5,115,0.192,33.4,38.5,7.68,14.67,0.3,22,17,14.39,1,1
NMR-502475,Soldier,Colony-C,26.9,49,0.211,32.2,16.0,5.76,5.05,0.293,23,12,19.89,1,1
NMR-509904,Breeder,Colony-E,28.9,43,0.442,31.9,31.6,7.05,5.76,0.262,24,11,24.68,1,0
NMR-503815,Soldier,Colony-B,32.2,44,0.34,32.6,9.5,6.41,17.97,0.133,20,14,26.18,0,1
NMR-502429,Breeder,Colony-E,41.0,133,0.129,30.8,21.1,7.35,5.92,0.03,27,10,16.25,1,1
NMR-509696,Breeder,Colony-B,51.8,86,0.169,31.5,24.7,5.77,1.53,0.446,23,7,23.9,1,0
NMR-502459,Breeder,Colony-B,47.1,15,0.427,31.3,21.2,5.37,6.4,0.427,15,13,21.21,1,1
NMR-506894,Worker,Colony-B,22.8,38,0.222,30.4,16.8,6.7,25.57,0.167,19,9,15.25,0,0
NMR-505295,Soldier,Colony-A,40.7,140,0.295,33.4,20.7,6.0,13.24,0.222,26,16,26.05,1,0
NMR-509168,Soldier,Colony-A,48.7,103,0.261,32.1,8.9,7.46,3.98,0.241,30,8,19.24,0,1
NMR-501667,Breeder,Colony-A,45.5,68,0.211,30.8,8.5,6.28,10.52,0.401,29,16,20.24,1,0
NMR-500014,Worker,Colony-C,28.9,37,0.163,31.5,12.6,5.02,11.9,0.151,33,6,18.89,1,1
NMR-506937,Worker,Colony-C,30.7,30,0.141,33.5,16.8,7.24,9.02,0.211,25,9,16.74,0,0
NMR-500183,Soldier,Colony-D,41.8,115,0.219,33.8,25.6,8.26,7.42,0.107,29,14,20.35,0,1
NMR-501123,Queen,Colony-D,35.8,66,0.171,32.8,28.6,6.22,0.09,0.235,23,14,15.28,1,1
NMR-505331,Worker,Colony-B,35.9,19,0.341,32.4,37.3,4.98,11.22,0.297,24,8,13.11,0,1
NMR-501233,Worker,Colony-D,33.8,32,0.196,30.6,19.5,7.81,7.97,0.21,32,10,19.6,0,0
NMR-503086,Worker,Colony-D,26.2,85,0.164,33.1,29.5,7.35,12.96,0.445,29,7,21.22,1,1
NMR-501758,Worker,Colony-C,37.1,95,0.192,30.1,9.3,8.03,11.46,0.4,25,13,18.0,0,0
NMR-500249,Worker,Colony-C,28.2,80,0.306,32.2,8.0,7.9,25.22,0.406,19,11,25.15,0,1
NMR-501417,Soldier,Colony-E,27.6,48,0.205,32.0,27.5,6.45,14.47,0.334,18,13,23.08,1,1
NMR-508113,Worker,Colony-E,25.8,62,0.414,32.5,10.2,6.4,13.05,0.395,24,12,20.94,0,1
NMR-504163,Soldier,Colony-E,40.2,43,0.248,33.3,17.9,6.25,14.83,0.222,26,6,21.99,1,0
NMR-504041,Worker,Colony-B,26.4,29,0.372,30.9,9.8,7.22,11.19,0.231,17,13,15.75,0,0
NMR-507258,Worker,Colony-E,23.3,67,0.198,31.5,8.2,7.25,9.5,0.254,21,7,20.45,0,0
NMR-507044,Worker,Colony-A,35.1,39,0.344,32.3,10.1,6.33,10.05,0.279,20,9,20.25,1,1
NMR-506355,Breeder,Colony-B,39.7,45,0.31,32.8,12.4,5.81,1.24,0.145,21,9,14.65,0,1
NMR-507874,Worker,Colony-A,35.6,32,0.307,32.7,46.9,5.77,10.55,0.403,26,9,18.15,1,1
NMR-508449,Worker,Colony-D,37.1,70,0.288,30.9,7.6,5.62,11.14,0.223,18,11,20.14,0,0
NMR-504728,Breeder,Colony-B,37.5,84,0.182,32.7,26.2,7.17,5.42,0.36,24,14,18.78,0,0
NMR-505539,Soldier,Colony-E,39.7,79,0.128,33.1,14.1,7.38,55.31,0.302,28,9,21.28,1,1
NMR-500278,Soldier,Colony-C,30.1,153,0.236,31.5,36.7,8.44,9.84,0.2,19,17,21.95,1,1
NMR-504375,Queen,Colony-E,32.0,54,0.231,31.9,12.5,6.39,-4.14,0.198,29,9,18.45,0,1
NMR-506919,Soldier,Colony-E,38.5,93,0.228,32.3,9.8,7.11,4.68,0.352,22,10,19.22,1,1
NMR-500290,Worker,Colony-E,32.2,37,0.179,31.8,24.6,5.44,10.13,0.201,30,12,19.09,1,1
NMR-503378,Soldier,Colony-E,38.1,18,0.259,31.0,23.7,7.15,9.71,0.189,22,10,15.84,0,0
NMR-502963,Worker,Colony-C,24.8,45,0.258,31.9,10.8,7.33,9.3,0.122,15,11,18.72,0,0
NMR-501090,Soldier,Colony-D,35.7,52,0.141,31.5,21.5,7.14,15.3,0.142,27,11,22.98,1,1
NMR-502117,Soldier,Colony-D,33.3,88,0.16,31.7,9.8,8.23,10.46,0.344,21,14,17.89,0,1
NMR-507454,Worker,Colony-D,15.0,140,0.292,32.7,14.5,7.34,25.6,0.307,37,4,14.14,1,1
NMR-509359,Worker,Colony-D,25.2,179,0.254,31.0,23.0,7.21,9.06,0.544,20,12,14.7,0,0
NMR-507463,Worker,Colony-C,27.5,40,0.244,31.5,13.9,6.26,13.41,0.206,17,13,21.49,1,1
NMR-506001,Soldier,Colony-C,34.2,82,0.105,32.4,17.7,5.19,7.78,0.269,23,11,20.31,1,0
NMR-506064,Worker,Colony-B,34.2,26,0.193,32.1,14.7,7.57,21.39,0.365,27,17,20.26,1,0
NMR-503160,Queen,Colony-A,55.0,72,0.239,33.6,7.9,7.25,7.58,0.128,24,10,19.02,0,0
NMR-500293,Breeder,Colony-C,48.7,58,0.38,31.6,20.6,6.55,0.05,0.242,28,11,13.69,0,1
NMR-509431,Worker,Colony-D,31.6,73,0.232,32.2,33.6,8.47,7.98,0.257,21,8,15.02,1,1
NMR-508691,Breeder,Colony-A,38.6,29,0.219,33.9,17.6,7.04,7.32,0.138,32,13,24.89,1,0
NMR-509753,Worker,Colony-E,36.8,75,0.33,33.2,26.1,5.99,9.48,0.142,25,8,15.96,0,0
NMR-501638,Worker,Colony-C,19.4,57,0.18,32.4,17.1,6.44,9.22,0.205,20,8,21.99,1,1
NMR-501628,Worker,Colony-A,23.1,62,0.182,33.7,19.9,7.21,12.85,0.369,22,8,14.52,1,0
NMR-504689,Worker,Colony-C,27.3,63,0.192,30.7,18.4,4.9,23.16,0.388,30,6,22.69,1,0
NMR-506927,Soldier,Colony-B,34.7,106,0.231,32.9,23.9,6.54,3.63,0.219,18,13,23.6,1,0
NMR-506893,Soldier,Colony-A,30.5,36,0.33,31.2,22.4,6.66,7.86,0.267,21,9,19.89,1,0
NMR-509329,Worker,Colony-C,22.3,45,0.36,32.9,23.8,7.51,10.0,0.437,21,9,15.3,0,1
NMR-504225,Worker,Colony-A,20.9,53,0.488,33.7,15.1,6.97,10.58,0.209,14,10,16.59,0,0
NMR-508041,Worker,Colony-A,30.0,78,0.293,30.1,9.8,8.16,12.7,0.208,18,14,21.62,0,0
NMR-507353,Worker,Colony-E,29.6,18,0.245,32.5,8.4,8.43,7.72,0.208,22,9,15.33,0,0
NMR-507561,Soldier,Colony-E,17.2,33,0.312,32.6,23.0,6.28,7.55,0.237,23,14,18.13,1,1
NMR-509003,Worker,Colony-D,16.9,32,0.213,31.0,13.9,6.68,21.1,0.122,21,9,13.22,0,0
NMR-506529,Queen,Colony-B,35.2,68,0.383,32.3,16.5,6.31,3.69,0.295,17,11,26.04,0,1
NMR-504335,Worker,Colony-E,22.3,14,0.191,31.4,8.9,7.81,16.17,0.607,21,21,24.08,1,0
NMR-503673,Worker,Colony-A,27.3,48,0.29,32.9,17.3,7.52,24.37,0.137,28,9,19.68,1,0
NMR-502846,Worker,Colony-E,27.0,36,0.184,32.0,12.1,7.24,13.39,0.094,20,10,16.9,1,1
NMR-502796,Worker,Colony-B,26.4,191,0.321,32.3,28.4,4.52,9.26,0.448,24,10,20.85,0,0
NMR-505833,Worker,Colony-D,23.3,131,0.155,32.3,22.1,8.0,7.76,0.252,26,9,20.35,1,1
NMR-507627,Soldier,Colony-D,33.4,63,0.226,34.0,29.4,8.21,11.61,0.445,25,7,14.9,1,0
NMR-503302,Worker,Colony-A,29.1,35,0.194,32.5,19.3,7.39,14.28,0.449,20,10,20.13,0,1
NMR-502182,Soldier,Colony-E,42.3,42,0.27,33.1,23.3,6.23,8.83,0.342,27,8,11.95,0,0
NMR-503315,Worker,Colony-B,32.1,56,0.195,31.8,17.5,5.79,6.42,0.549,19,9,18.62,1,1
NMR-500206,Worker,Colony-E,30.3,68,0.163,33.0,32.8,6.43,12.06,0.269,18,17,22.18,1,1
NMR-503863,Worker,Colony-E,27.1,52,0.177,31.8,25.9,6.15,23.18,0.194,28,10,13.09,0,1
NMR-509155,Worker,Colony-C,28.1,110,0.229,32.4,16.4,8.25,8.84,0.333,19,13,14.61,0,1
NMR-506897,Worker,Colony-C,24.8,25,0.282,33.1,5.9,6.52,27.58,0.259,27,18,22.39,0,1
NMR-506362,Worker,Colony-C,28.4,55,0.395,32.3,27.9,5.46,15.83,0.076,24,10,11.08,0,0
NMR-504515,Worker,Colony-E,26.3,63,0.183,30.8,18.9,8.56,7.74,0.495,22,9,19.41,1,0
NMR-507870,Worker,Colony-A,37.4,52,0.32,33.8,24.0,6.93,13.86,0.471,22,16,21.22,1,0
NMR-508019,Soldier,Colony-C,35.0,131,0.243,32.6,18.9,6.38,4.15,0.356,24,15,19.66,1,1
NMR-503495,Soldier,Colony-C,25.1,108,0.23,32.3,15.0,6.88,12.52,0.545,24,19,18.42,0,0
NMR-509957,Worker,Colony-D,35.4,52,0.233,31.9,9.1,5.74,12.12,0.466,28,7,23.4,1,1
NMR-503473,Worker,Colony-B,21.4,25,0.194,32.5,25.8,8.21,10.11,0.115,23,13,14.54,0,0
NMR-504718,Breeder,Colony-D,43.1,65,0.248,31.6,20.1,8.89,3.11,0.197,27,11,18.51,1,1
NMR-507041,Soldier,Colony-B,39.1,138,0.278,32.8,19.5,6.34,14.95,0.684,25,12,24.68,1,0
NMR-509466,Breeder,Colony-E,38.9,13,0.174,32.1,6.9,5.44,8.67,0.1,27,12,23.87,0,1
NMR-508817,Worker,Colony-B,32.9,18,0.318,31.6,10.0,7.52,17.56,0.271,24,5,17.42,0,0
NMR-506089,Worker,Colony-C,31.5,106,0.157,32.4,12.8,5.54,10.01,0.112,26,8,21.08,1,0
NMR-503509,Worker,Colony-A,23.1,108,0.196,32.9,11.2,7.84,13.07,0.251,19,12,18.83,0,1
NMR-506805,Worker,Colony-A,33.7,74,0.383,31.8,24.1,8.04,25.06,0.232,26,18,15.39,1,1
NMR-506308,Worker,Colony-B,34.7,30,0.351,30.8,18.6,7.75,17.53,0.188,27,12,19.23,0,0
NMR-509568,Worker,Colony-D,30.7,80,0.234,31.3,26.3,7.61,17.19,0.374,23,11,23.47,1,1
NMR-504633,Soldier,Colony-E,34.4,57,0.276,33.0,24.3,6.85,20.0,0.429,22,10,16.26,0,0
NMR-505139,Worker,Colony-B,37.2,96,0.273,32.6,14.8,7.36,15.7,0.159,26,20,16.09,0,1
NMR-502873,Soldier,Colony-E,29.4,64,0.193,33.9,16.8,6.43,5.98,0.335,25,7,24.82,0,0
NMR-505639,Soldier,Colony-B,53.6,45,0.163,31.9,11.8,6.75,10.51,0.334,23,16,13.67,0,1
NMR-504994,Worker,Colony-C,33.4,67,0.331,33.5,14.7,5.89,41.2,0.167,22,10,14.78,0,0
NMR-503503,Worker,Colony-A,28.7,50,0.305,33.2,31.3,7.06,12.18,0.379,20,13,23.93,1,0
NMR-506778,Worker,Colony-B,35.2,31,0.189,32.8,14.9,6.77,10.18,0.465,23,5,19.43,1,1
NMR-508278,Queen,Colony-D,48.4,38,0.206,30.6,24.2,8.28,6.15,0.35,18,13,16.34,1,0
NMR-505670,Worker,Colony-C,18.6,80,0.251,30.2,21.6,8.6,10.23,0.529,20,11,19.54,1,0
NMR-500758,Worker,Colony-C,42.4,74,0.197,33.2,20.6,5.79,22.63,0.431,28,9,26.89,1,0
NMR-508646,Worker,Colony-D,33.1,101,0.249,33.1,17.1,4.72,9.43,0.48,21,8,22.34,1,0
NMR-501912,Soldier,Colony-E,31.4,56,0.243,32.9,13.0,6.91,7.1,0.104,25,19,19.62,0,1
NMR-506293,Worker,Colony-D,25.8,29,0.197,31.6,16.3,6.25,20.21,0.404,30,13,20.88,1,1
NMR-506941,Worker,Colony-E,32.6,39,0.227,31.6,7.6,9.51,11.53,0.223,26,7,19.51,0,0
NMR-503617,Worker,Colony-A,25.6,58,0.28,32.8,13.7,6.15,9.02,0.385,20,12,15.34,1,0
NMR-501050,Soldier,Colony-C,42.5,72,0.168,30.9,27.5,6.34,5.62,0.695,19,13,16.47,1,0
NMR-501107,Worker,Colony-E,25.7,73,0.237,30.7,9.5,7.25,8.09,0.243,24,5,11.65,0,0
NMR-500893,Soldier,Colony-B,40.9,22,0.348,31.2,21.4,6.47,11.14,0.627,25,8,15.8,0,0
NMR-500761,Breeder,Colony-B,39.7,23,0.336,32.4,17.7,6.17,11.56,0.323,22,8,18.84,0,1
NMR-508238,Worker,Colony-B,29.7,80,0.352,32.3,23.5,4.55,21.86,0.229,27,10,17.14,1,0
NMR-504001,Queen,Colony-E,49.0,36,0.281,31.1,24.2,7.78,1.3,0.528,17,12,16.66,0,0
NMR-502360,Soldier,Colony-E,42.9,55,0.205,31.4,32.9,7.81,3.88,0.233,32,7,19.88,1,0
NMR-506400,Soldier,Colony-E,26.0,44,0.265,32.4,28.0,6.33,18.19,0.492,27,15,20.56,0,1
NMR-508932,Worker,Colony-D,15.8,86,0.205,31.4,19.8,8.38,9.32,0.2,17,11,16.87,1,1
NMR-507837,Breeder,Colony-A,41.0,88,0.274,33.5,8.3,6.41,23.76,0.209,29,9,21.67,0,0
NMR-500245,Worker,Colony-B,29.0,47,0.219,32.2,27.0,4.92,13.57,0.377,20,13,18.53,1,1
NMR-508487,Soldier,Colony-C,36.3,60,0.176,31.4,63.5,6.02,5.02,0.402,24,6,17.21,1,1
NMR-505841,Worker,Colony-C,31.8,41,0.136,32.4,17.0,6.45,15.11,0.231,22,11,15.34,0,1
NMR-502606,Worker,Colony-B,37.4,32,0.355,31.1,9.7,7.97,10.34,0.298,24,10,27.22,1,0
NMR-508795,Worker,Colony-A,31.5,30,0.167,31.9,13.1,7.18,14.11,0.494,22,11,20.62,1,1
NMR-502958,Soldier,Colony-C,37.3,62,0.304,31.4,14.1,7.82,5.46,0.512,21,12,24.57,1,1
NMR-502538,Worker,Colony-C,31.8,81,0.198,31.4,32.9,4.91,8.39,0.618,26,9,23.68,1,0
NMR-508605,Soldier,Colony-A,44.2,96,0.185,34.3,23.2,7.78,6.77,0.449,26,9,18.21,0,0
NMR-507802,Soldier,Colony-E,33.9,35,0.345,31.4,50.5,6.48,9.77,0.276,17,10,15.99,1,0
NMR-501716,Breeder,Colony-C,40.3,62,0.198,31.4,17.7,7.2,5.47,0.74,29,11,22.73,1,0
NMR-507092,Worker,Colony-C,28.2,50,0.206,32.8,20.7,5.48,18.61,0.249,25,12,13.88,0,1
NMR-501126,Soldier,Colony-A,35.2,124,0.248,31.7,21.9,7.27,16.59,0.306,20,12,18.77,1,1
NMR-509934,Worker,Colony-E,31.7,51,0.265,32.0,20.9,7.26,13.03,0.351,22,6,24.43,1,1
NMR-505060,Soldier,Colony-C,36.9,84,0.397,31.6,27.0,8.18,11.11,0.407,18,11,19.71,0,1
NMR-502523,Worker,Colony-B,33.0,126,0.324,31.7,35.8,7.03,18.25,0.332,26,8,16.47,1,0
NMR-508271,Breeder,Colony-C,42.9,55,0.227,32.0,12.4,7.11,2.23,0.555,21,15,21.58,1,1
NMR-505523,Soldier,Colony-A,32.9,74,0.27,32.4,22.4,6.84,14.46,0.125,21,10,23.0,1,1
NMR-508187,Worker,Colony-C,28.8,66,0.174,31.8,12.9,5.49,15.84,0.38,23,9,18.11,0,0
NMR-507667,Soldier,Colony-B,41.6,72,0.315,32.5,32.3,4.58,19.91,0.344,20,15,19.81,0,0
NMR-505619,Soldier,Colony-A,34.7,59,0.2,32.4,13.3,6.84,16.48,0.352,21,10,16.13,0,1
NMR-508953,Worker,Colony-D,18.1,82,0.276,33.1,38.8,8.72,14.01,0.142,19,14,23.64,1,1
NMR-506546,Worker,Colony-E,26.0,121,0.4,31.3,10.0,5.49,24.62,0.472,33,11,18.39,0,0
NMR-504774,Soldier,Colony-D,37.1,62,0.214,32.5,14.5,8.07,11.06,0.287,19,9,14.66,0,1
NMR-507132,Soldier,Colony-E,34.8,25,0.187,32.8,23.0,4.93,7.87,0.221,28,10,21.26,0,1
NMR-505886,Worker,Colony-B,32.8,27,0.212,32.0,16.7,6.0,11.31,0.213,26,16,23.17,0,1
NMR-504705,Worker,Colony-B,26.4,163,0.158,32.0,10.7,5.99,15.27,0.239,27,13,22.53,1,0
NMR-507177,Breeder,Colony-A,43.8,45,0.218,31.5,48.7,8.16,5.07,0.158,22,11,12.86,1,1
NMR-508431,Breeder,Colony-A,42.1,43,0.29,31.2,22.1,6.07,2.96,0.22,20,12,17.34,0,1
NMR-500944,Soldier,Colony-E,33.6,30,0.209,32.4,15.7,7.26,11.91,0.405,27,14,17.41,1,0
NMR-500427,Worker,Colony-C,28.8,51,0.215,31.9,16.5,6.9,17.51,0.375,33,18,18.02,1,1
NMR-506869,Soldier,Colony-A,29.9,127,0.163,31.2,9.8,6.29,8.37,0.362,19,19,14.18,0,0
NMR-502567,Soldier,Colony-A,27.1,158,0.236,31.6,14.8,10.15,10.13,0.271,19,13,16.13,1,1
NMR-504858,Soldier,Colony-C,45.5,41,0.105,32.7,8.5,7.47,12.39,0.119,30,14,19.9,0,0
NMR-505098,Soldier,Colony-D,39.7,83,0.167,35.3,17.7,7.6,4.99,0.432,15,16,19.34,1,1
NMR-506721,Soldier,Colony-E,34.4,31,0.289,32.3,20.9,6.24,16.77,0.768,23,16,16.24,0,1
NMR-504797,Worker,Colony-B,43.1,83,0.176,34.0,11.7,6.41,21.45,0.324,16,11,21.81,1,0
NMR-508553,Soldier,Colony-E,31.2,34,0.229,31.8,27.7,6.45,8.07,0.484,26,14,23.45,0,1
NMR-509752,Worker,Colony-C,34.1,32,0.372,33.9,10.9,8.98,7.11,0.369,21,14,18.36,0,0
NMR-500863,Worker,Colony-E,35.8,56,0.26,33.1,31.3,5.13,8.45,0.289,22,17,22.21,1,1
NMR-501309,Worker,Colony-D,43.2,194,0.217,31.9,20.1,4.86,22.68,0.296,24,12,21.58,1,0
NMR-508723,Worker,Colony-C,28.1,86,0.164,32.1,17.3,7.33,21.66,0.139,26,11,17.87,1,1
NMR-509087,Queen,Colony-E,37.6,56,0.373,33.2,37.6,7.36,3.62,0.223,21,10,14.37,1,0
NMR-500215,Worker,Colony-C,38.6,19,0.26,31.2,19.0,5.5,6.06,0.188,27,11,17.59,0,1
NMR-508188,Worker,Colony-D,34.7,33,0.299,32.2,25.3,4.8,10.71,0.203,21,12,17.6,0,1
NMR-508663,Worker,Colony-B,23.3,52,0.259,31.7,20.2,6.04,11.15,0.1,23,13,22.58,0,1
NMR-501889,Breeder,Colony-C,39.0,50,0.214,33.1,27.4,6.47,4.86,0.361,26,15,26.49,0,1
NMR-508291,Soldier,Colony-C,21.8,79,0.166,31.1,12.8,7.74,8.75,0.254,17,10,17.96,1,0
NMR-505411,Breeder,Colony-C,49.3,74,0.322,32.4,14.0,5.22,5.96,0.367,20,9,21.5,0,1
NMR-501366,Worker,Colony-B,31.8,58,0.193,32.0,8.0,7.28,11.05,0.395,26,10,18.33,0,1
NMR-507557,Breeder,Colony-E,38.2,22,0.15,31.2,20.4,7.9,3.99,0.16,22,9,20.63,1,0
NMR-506445,Worker,Colony-A,27.0,85,0.323,32.9,15.3,5.88,10.98,0.413,22,16,18.03,0,0
NMR-509929,Worker,Colony-A,22.2,42,0.311,32.8,20.5,6.89,10.5,0.217,22,16,17.75,0,1
NMR-505428,Soldier,Colony-C,35.6,44,0.227,33.5,20.6,7.53,5.97,0.32,25,10,14.16,0,0
NMR-505861,Soldier,Colony-B,33.2,122,0.186,32.1,48.6,7.54,7.09,0.338,28,15,19.32,1,1
NMR-506019,Worker,Colony-A,39.0,97,0.331,31.1,28.4,5.25,16.59,0.08,29,11,19.7,0,0
NMR-505737,Breeder,Colony-B,37.7,80,0.172,32.4,9.5,6.57,7.42,0.193,30,12,16.75,0,1
NMR-509165,Soldier,Colony-B,27.9,103,0.22,32.2,19.3,6.79,10.84,0.156,25,6,18.91,1,1
NMR-508877,Breeder,Colony-B,38.0,31,0.197,32.5,18.2,6.43,11.99,0.21,19,7,14.62,0,1
NMR-504173,Soldier,Colony-B,37.3,19,0.223,33.0,31.3,6.71,6.39,0.215,18,9,26.13,1,0
NMR-508183,Soldier,Colony-A,40.9,76,0.201,30.3,20.2,4.89,8.15,0.214,25,12,16.16,1,0
NMR-508837,Breeder,Colony-D,39.5,37,0.258,30.8,13.3,7.93,9.07,0.183,29,12,15.69,0,0
NMR-505257,Soldier,Colony-C,39.2,42,0.289,32.7,15.5,7.99,21.32,0.185,24,8,19.67,0,1
NMR-506824,Worker,Colony-E,20.1,50,0.289,32.4,21.6,8.4,12.24,0.525,18,12,23.02,0,1
NMR-502607,Breeder,Colony-E,52.4,71,0.201,32.6,26.7,8.93,6.47,0.232,26,14,19.45,1,1
NMR-508514,Breeder,Colony-E,44.5,37,0.389,33.4,21.9,6.77,6.04,0.404,23,11,22.22,1,0
NMR-508442,Worker,Colony-B,39.6,69,0.23,31.6,18.9,6.12,12.83,0.23,19,10,17.91,0,0
NMR-502582,Worker,Colony-A,27.6,85,0.214,32.6,9.1,5.4,24.32,0.361,27,8,23.79,0,0
NMR-501989,Soldier,Colony-A,33.9,42,0.296,30.8,15.7,7.44,10.39,0.109,19,11,19.14,1,0
NMR-505069,Soldier,Colony-C,35.3,60,0.273,31.8,18.2,5.52,15.57,0.264,26,16,21.94,1,1
