sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-500441,TreatmentA,B01,123.25,239,184.13,767.34,1841.9,393.6,0.8342,0.9632,30.24,1,1
IMG-500749,Control,B02,67.88,244,205.83,857.38,1152.7,472.5,0.7582,0.857,20.45,0,0
IMG-500098,TreatmentA,B02,149.71,244,201.59,780.0,1710.2,800.9,0.8693,0.9272,36.13,0,1
IMG-500061,TreatmentB,B03,121.95,258,241.42,752.17,1352.3,1445.2,0.8242,0.8454,86.07,1,0
IMG-500629,TreatmentA,B03,78.67,260,191.68,879.25,1611.4,626.7,0.9124,0.9207,24.56,1,1
IMG-500142,Control,B01,121.4,233,208.61,707.28,1766.2,868.9,0.7149,0.8765,47.93,1,1
IMG-500678,TreatmentA,B03,101.59,254,144.95,647.31,1444.0,615.6,0.6933,0.8002,35.47,1,0
IMG-500088,Control,B03,96.39,208,169.73,827.38,1433.9,1243.9,0.7738,0.9146,15.16,0,1
IMG-500153,TreatmentB,B02,88.97,281,201.64,654.54,1321.3,791.9,0.9312,0.8647,19.6,0,1
IMG-500194,TreatmentA,B02,118.98,228,219.04,830.15,1271.9,694.2,0.8226,0.9867,18.26,1,1
IMG-500171,TreatmentB,B03,109.5,232,107.68,695.7,1688.9,971.1,0.5146,0.8428,19.38,1,0
IMG-500013,Control,B02,117.13,264,204.0,904.86,1201.9,603.5,0.6526,0.8257,20.08,1,0
IMG-500601,TreatmentB,B02,89.82,256,220.87,662.51,1202.0,898.1,0.6216,0.957,20.1,1,0
IMG-500383,TreatmentB,B03,90.65,286,186.88,844.75,1821.7,947.3,0.7794,0.9053,12.66,0,1
IMG-500566,TreatmentB,B02,88.25,251,215.1,834.29,1483.1,506.9,0.8016,0.9297,25.56,0,1
IMG-500894,TreatmentB,B01,96.44,255,261.68,732.12,1153.7,928.5,0.8101,0.932,28.37,0,0
IMG-500921,TreatmentB,B01,90.59,258,158.33,634.8,1200.1,1232.6,0.8473,0.8628,60.19,1,1
IMG-500525,Control,B02,97.0,225,232.82,913.12,1174.5,275.3,0.6226,0.7805,30.95,0,0
IMG-500613,TreatmentA,B03,100.25,226,167.68,506.2,1337.6,582.5,0.8029,0.8724,30.77,0,0
IMG-500258,TreatmentB,B03,96.79,249,161.35,671.99,908.2,843.3,0.8076,0.9271,26.78,0,0
IMG-500470,TreatmentA,B03,104.17,251,192.91,425.24,1178.5,570.1,0.8861,0.9151,21.92,0,1
IMG-500889,TreatmentA,B03,67.68,218,169.62,263.15,1677.4,818.9,0.7703,0.9483,8.07,0,0
IMG-500886,TreatmentB,B03,72.38,261,154.14,775.24,1914.9,1179.7,0.8883,0.8891,34.66,1,1
IMG-500319,TreatmentB,B01,92.14,245,182.78,649.52,1420.4,627.5,0.7973,0.8148,30.27,0,1
IMG-500663,Control,B01,86.41,243,166.0,777.05,1461.4,507.4,0.7048,0.7702,37.23,0,1
IMG-500056,TreatmentB,B01,92.74,278,170.75,486.58,1092.4,865.8,0.7903,0.8993,23.36,1,1
IMG-500575,Control,B02,116.63,268,189.13,674.18,1299.3,745.2,0.9565,0.8758,18.26,1,1
IMG-500699,Control,B03,84.97,231,238.58,514.95,1519.3,808.8,0.6821,0.9075,8.58,1,0
IMG-500139,Control,B01,83.04,246,191.09,600.28,1896.7,627.8,0.7742,0.9023,34.4,1,0
IMG-500226,Control,B02,110.15,219,159.52,761.57,1331.9,1623.4,0.8224,0.976,34.36,0,1
IMG-500277,TreatmentA,B01,108.27,234,169.2,537.86,1735.6,770.4,0.8361,0.8963,13.85,1,0
IMG-500737,Control,B01,91.66,203,106.22,711.84,848.1,306.9,0.7882,0.9585,21.58,1,0
IMG-500879,TreatmentA,B01,76.26,243,180.88,528.76,1831.8,849.7,0.8727,0.9906,23.32,0,0
IMG-500733,TreatmentA,B01,117.09,253,182.39,844.64,1408.1,1402.7,0.71,0.9415,20.25,1,1
IMG-500084,TreatmentB,B02,114.19,254,223.57,637.01,1363.6,852.6,0.8302,0.8545,23.92,1,0
IMG-500278,TreatmentA,B01,103.69,235,192.3,785.34,1322.4,492.4,0.7654,0.9301,21.98,0,1
IMG-500512,Control,B01,120.78,266,239.44,643.53,1223.9,1025.7,0.8446,0.8506,21.59,1,0
IMG-500450,Control,B02,102.22,247,168.7,703.91,1339.6,5.0,0.8723,0.9729,19.94,0,1
IMG-500442,Control,B02,122.2,210,223.08,509.9,1693.3,779.3,0.8023,0.842,17.18,0,0
IMG-500966,Control,B01,102.59,270,179.45,1042.95,1427.3,201.1,0.8119,0.8943,27.56,0,1
IMG-500792,TreatmentB,B01,106.89,229,195.82,656.59,1748.5,753.3,0.6166,0.919,19.04,1,1
IMG-500077,TreatmentB,B01,103.86,227,137.34,665.48,973.1,950.8,0.9356,0.7891,20.49,0,0
IMG-500947,Control,B02,94.79,218,137.53,741.26,1839.8,144.6,0.8828,0.7835,21.53,0,0
IMG-500213,Control,B02,121.69,227,121.85,980.79,1300.7,1150.8,0.7653,0.9431,16.41,1,0
IMG-500831,TreatmentB,B01,121.88,228,180.14,741.84,1408.3,985.9,0.867,0.9805,49.06,1,0
IMG-500443,TreatmentB,B02,87.46,243,200.72,534.7,1490.2,832.7,0.8152,0.9531,38.03,1,1
IMG-500395,TreatmentA,B02,93.31,232,230.25,771.64,1330.7,1305.9,0.8133,0.984,34.39,0,0
IMG-500697,TreatmentB,B01,91.71,269,194.15,398.85,1695.4,867.7,0.7206,0.9495,13.22,1,0
IMG-500884,TreatmentA,B03,96.71,238,126.22,987.81,1123.3,690.7,0.5008,0.8971,10.64,1,0
IMG-500715,TreatmentA,B01,115.13,245,156.79,1016.33,1461.7,357.1,0.6798,0.8865,17.5,0,0
IMG-500448,Control,B01,107.56,240,192.49,654.3,1541.2,337.6,0.9006,0.9229,31.21,0,0
IMG-500787,TreatmentB,B02,53.64,244,206.45,824.49,1225.1,1682.8,0.8217,0.9911,33.19,1,0
IMG-500186,Control,B02,104.0,236,161.92,503.24,1626.0,597.3,0.8152,0.8693,17.04,0,0
IMG-500307,TreatmentB,B01,108.57,241,169.17,760.43,1119.5,1115.6,0.6963,0.8992,14.38,1,1
IMG-500426,Control,B02,127.78,251,129.86,941.0,1167.8,29.3,0.8481,0.94,21.77,0,0
IMG-500247,TreatmentA,B03,118.38,249,170.59,556.81,1368.7,579.8,0.8426,0.8485,11.01,0,1
IMG-500376,TreatmentA,B01,95.82,210,183.88,1047.18,1738.3,811.3,0.8424,0.898,21.79,0,1
IMG-500372,TreatmentB,B01,96.26,248,264.95,800.13,1026.7,1526.1,0.8717,0.8823,11.96,1,0
IMG-500333,TreatmentB,B03,82.83,230,177.25,783.86,1473.3,1524.4,0.8088,0.9207,19.73,1,0
IMG-500777,TreatmentB,B01,105.29,258,168.0,519.07,1565.3,1218.8,0.786,0.9159,17.68,1,0
IMG-500815,TreatmentB,B03,95.86,249,206.73,892.21,1451.2,741.2,0.815,0.9424,53.97,0,0
IMG-500762,TreatmentA,B01,123.42,295,175.87,811.73,1721.2,561.2,0.5069,0.8836,35.24,1,1
IMG-500424,TreatmentA,B03,98.95,230,232.87,767.42,1398.3,355.7,0.8165,0.808,17.21,0,0
IMG-500978,Control,B02,139.39,246,182.23,832.47,1168.7,141.6,0.7081,0.8359,27.22,0,1
IMG-500680,Control,B02,86.04,221,187.09,588.25,1484.7,93.6,0.794,0.8971,17.7,0,1
IMG-500006,Control,B01,115.77,270,169.6,855.54,1394.4,248.9,0.8938,0.885,16.17,0,1
IMG-500481,TreatmentB,B01,107.53,253,210.35,499.14,1154.8,621.4,0.8335,0.9224,27.84,0,1
IMG-500816,TreatmentA,B03,91.25,217,186.89,812.42,1392.5,348.2,0.8125,0.9292,34.63,1,1
IMG-500822,TreatmentA,B01,68.59,247,168.89,766.09,1482.3,460.6,0.6644,0.9456,14.95,1,1
IMG-500564,Control,B03,87.73,231,164.81,740.77,1229.9,361.8,0.8065,0.9707,19.8,0,1
IMG-500828,TreatmentA,B03,83.49,234,200.32,866.41,1046.2,1416.3,0.5493,0.9271,18.68,1,0
IMG-500529,TreatmentB,B03,100.67,226,195.76,651.2,914.9,1006.4,0.9555,0.6306,33.28,0,1
IMG-500140,Control,B02,73.76,218,199.41,661.31,1592.4,163.4,0.8515,0.9552,22.19,0,1
IMG-500803,Control,B03,96.92,251,144.69,756.47,943.1,268.4,0.8184,0.9368,25.98,0,0
IMG-500453,TreatmentA,B03,107.08,255,251.67,882.2,1193.3,1040.9,0.5393,0.9149,16.65,1,0
IMG-500626,TreatmentA,B02,84.03,223,160.64,862.33,1205.6,511.3,0.6849,0.8508,18.19,0,0
IMG-500987,TreatmentB,B02,88.2,249,211.71,1188.12,1348.1,994.0,0.9175,0.8788,15.75,0,0
IMG-500758,Control,B01,123.01,254,226.99,531.53,1733.5,681.0,0.7827,0.9611,12.14,1,0
IMG-500081,TreatmentA,B01,117.24,232,215.27,679.98,1294.6,875.4,0.6233,0.8676,29.58,1,1
IMG-500479,TreatmentB,B02,107.31,230,191.78,559.22,1044.8,768.8,0.7847,0.8296,33.54,0,1
IMG-500958,TreatmentA,B02,100.38,230,192.47,581.43,1558.4,919.8,0.8913,0.7599,18.44,1,1
IMG-500124,TreatmentB,B01,106.79,279,201.12,571.58,1633.7,780.3,0.6052,0.8594,15.41,1,0
IMG-500654,TreatmentB,B02,100.06,273,114.2,471.55,1283.6,764.8,0.6315,0.92,16.8,1,1
IMG-500414,TreatmentB,B01,109.59,240,220.02,587.96,1348.2,1322.0,0.8203,0.941,32.96,0,0
IMG-500509,TreatmentA,B03,98.96,246,204.16,808.92,1625.2,487.6,0.8378,0.8985,49.59,0,1
IMG-500169,Control,B03,79.84,254,211.32,887.5,1857.6,618.2,0.8186,0.9639,13.89,1,1
IMG-500279,TreatmentA,B02,105.95,250,188.87,447.13,1239.1,413.8,0.798,0.9264,16.13,1,1
IMG-500702,TreatmentA,B02,92.08,230,179.43,676.73,1601.1,267.8,0.8005,0.9136,24.45,0,1
IMG-500641,TreatmentB,B02,96.79,266,236.78,888.85,1302.2,877.7,0.8332,0.9228,27.72,1,0
IMG-500568,TreatmentA,B01,108.05,244,209.5,657.46,1192.0,421.3,0.7709,0.9509,23.06,0,1
IMG-500563,Control,B01,73.68,222,205.28,980.28,1709.1,429.8,0.8922,0.9191,19.48,0,1
IMG-500022,TreatmentA,B02,104.46,231,190.85,652.24,798.5,930.2,0.6991,0.8018,15.2,1,1
IMG-500660,TreatmentB,B01,114.26,250,197.62,663.1,1264.7,941.0,0.6803,0.9918,30.17,1,1
IMG-500068,TreatmentB,B02,111.58,278,157.07,971.27,1028.3,720.7,0.875,0.8641,20.07,0,0
IMG-500427,TreatmentA,B03,109.28,220,131.24,1063.64,1485.9,1654.5,0.7862,0.9134,47.63,1,0
IMG-500930,TreatmentA,B03,86.63,227,122.61,612.94,717.5,1072.4,0.823,0.8005,27.99,1,0
IMG-500105,TreatmentB,B02,97.01,245,133.18,406.95,1177.6,1849.4,0.8402,0.8311,19.97,1,1
IMG-500624,Control,B03,90.56,225,138.22,723.01,1500.9,153.6,0.7181,0.8261,23.78,0,0
IMG-500662,Control,B03,85.31,222,145.15,680.47,1548.1,287.8,0.7145,0.8782,23.27,1,0
IMG-500201,Control,B03,104.64,240,202.6,878.68,1814.4,292.3,0.7118,0.8436,21.29,0,1
IMG-500340,TreatmentB,B01,103.65,236,180.21,744.95,1456.8,1137.6,0.6792,0.8526,21.94,1,1
IMG-500871,TreatmentB,B01,94.05,230,181.4,569.23,1383.0,818.2,0.9289,0.9337,24.28,0,1
IMG-500073,TreatmentB,B02,75.63,254,168.46,946.42,1484.9,547.0,0.7514,0.8682,37.73,1,1
IMG-500363,Control,B01,114.02,211,147.66,983.12,1411.5,509.9,0.7854,0.841,12.54,0,0
IMG-500490,TreatmentA,B01,94.14,247,192.53,552.96,1143.2,416.2,0.6926,0.9579,40.09,0,1
IMG-500280,TreatmentA,B03,68.78,235,208.15,547.55,1166.3,582.1,0.8393,0.9256,12.29,0,1
IMG-500694,TreatmentA,B01,98.83,252,165.23,751.98,1457.2,494.7,0.7794,0.7854,29.48,0,0
IMG-500576,TreatmentB,B01,95.3,262,178.24,613.03,1335.9,801.1,0.7231,0.9834,24.06,1,1
IMG-500827,Control,B03,87.85,228,167.36,858.15,1729.2,259.1,0.7368,0.9412,19.46,0,1
IMG-500136,Control,B02,88.74,246,240.68,740.47,1353.0,461.0,0.774,0.8873,15.52,0,0
IMG-500092,TreatmentB,B03,123.91,258,213.08,693.18,1528.0,1262.8,0.7933,0.887,18.03,1,0
IMG-500695,Control,B02,110.55,236,183.1,784.2,1053.0,135.4,0.9089,0.7377,50.44,0,1
IMG-500058,Control,B02,103.39,250,263.13,724.7,1331.7,358.4,0.872,0.9577,19.02,0,0
IMG-500126,Control,B01,105.46,246,183.18,704.5,1191.4,10.6,0.9127,0.8006,28.0,0,1
IMG-500465,Control,B02,122.45,215,235.05,658.1,1864.2,433.8,0.7724,0.8091,18.02,1,0
IMG-500931,Control,B02,122.39,215,200.87,624.06,1342.0,437.0,0.8863,0.9521,24.28,0,1
IMG-500844,TreatmentA,B01,102.85,255,211.59,788.43,1327.5,806.1,0.7239,0.911,30.3,1,0
IMG-500329,TreatmentA,B02,96.1,252,220.33,723.97,1527.4,630.7,0.6355,0.9663,20.04,0,0
IMG-500582,TreatmentA,B03,106.0,234,159.99,669.84,1534.4,886.1,0.8703,0.9186,16.7,0,0
IMG-500776,TreatmentA,B02,105.31,215,243.38,827.98,1715.6,1372.9,0.9031,0.9346,17.28,0,0
IMG-500135,Control,B03,116.91,245,191.62,685.92,1138.2,762.5,0.7922,0.9538,25.39,1,0
IMG-500417,Control,B03,90.96,212,179.81,644.43,1819.0,421.6,0.8236,0.9302,25.0,0,0
IMG-500606,TreatmentB,B02,87.97,274,190.94,567.25,1347.4,1187.3,0.7955,0.9617,16.5,1,1
IMG-500809,TreatmentA,B02,101.08,251,194.84,639.56,1329.1,672.9,0.5325,0.9572,12.59,1,1
IMG-500571,Control,B02,99.3,253,166.65,867.63,1714.6,150.7,0.7875,0.77,23.66,0,1
IMG-500553,TreatmentA,B01,98.79,220,190.7,682.81,1452.8,362.1,0.8568,0.9298,26.96,0,0
IMG-500253,TreatmentA,B01,75.72,248,178.46,555.76,1312.5,663.1,0.8616,0.9874,33.99,0,1
IMG-500591,TreatmentA,B03,119.47,264,186.7,922.53,1825.6,649.4,0.7442,0.8362,18.71,0,1
IMG-500437,TreatmentA,B02,98.16,276,185.55,895.14,1667.2,1072.1,0.812,0.9463,16.74,1,1
IMG-500671,TreatmentB,B01,132.42,257,140.11,571.63,1338.2,778.5,0.7297,0.8814,22.16,1,1
IMG-500917,Control,B02,79.65,240,209.67,700.39,1467.7,174.6,0.8085,0.94,33.44,0,1
IMG-500132,Control,B03,98.52,232,215.2,516.52,1180.1,184.6,0.5803,0.9092,12.99,0,1
IMG-500585,Control,B02,119.53,268,188.39,679.59,878.1,362.0,0.7817,0.7897,32.96,1,1
IMG-500778,Control,B03,117.04,251,192.83,953.46,1623.1,194.0,0.7611,0.9282,16.14,1,1
IMG-500390,TreatmentA,B03,91.69,226,222.53,891.79,1656.3,471.0,0.5614,0.8741,25.36,0,1
IMG-500790,Control,B02,92.8,256,187.14,453.73,1100.6,-42.8,0.9059,0.9528,30.13,0,1
IMG-500026,Control,B03,96.25,230,261.0,607.55,1343.0,543.0,0.7996,0.9592,16.37,1,0
IMG-500155,TreatmentA,B02,103.05,246,202.16,776.98,1721.0,835.0,0.7991,0.9531,25.63,1,1
IMG-500289,TreatmentA,B03,135.66,239,165.32,743.31,1532.4,395.5,0.7109,0.8968,32.84,1,1
IMG-500970,TreatmentB,B02,131.53,264,112.2,1000.94,992.3,807.9,0.7047,0.8988,26.93,1,0
IMG-500536,TreatmentB,B02,89.54,233,186.14,662.6,1495.3,1088.6,0.8457,0.9695,17.59,1,1
IMG-500612,Control,B02,110.57,239,212.51,797.92,1665.9,161.6,0.6356,0.9086,19.24,1,1
IMG-500995,TreatmentA,B01,107.44,256,172.54,712.36,1351.1,1740.6,0.9347,0.8407,26.11,1,0
IMG-500836,TreatmentA,B01,88.62,247,158.5,817.53,1592.4,504.0,0.7324,0.8604,15.19,0,1
IMG-500331,TreatmentA,B03,119.34,245,118.96,978.94,1720.5,673.4,0.7637,0.8478,22.27,0,0
IMG-500166,Control,B03,101.05,256,153.85,773.17,1548.9,474.5,0.9316,0.9104,18.05,0,1
IMG-500412,Control,B03,75.93,218,149.89,741.92,1363.9,370.5,0.6963,0.9659,34.29,0,0
IMG-500043,Control,B01,89.13,220,165.54,1039.13,1386.8,1011.2,0.8585,0.9549,26.85,0,0
IMG-500220,TreatmentA,B01,125.48,255,161.71,767.25,1079.1,635.3,0.761,0.976,14.58,0,0
IMG-500364,TreatmentB,B01,106.64,255,286.33,704.03,1352.0,766.5,0.6833,0.9231,16.6,1,0
IMG-500049,TreatmentB,B01,96.75,246,207.65,756.29,1283.1,1043.7,0.7495,0.9071,16.76,1,0
IMG-500271,TreatmentA,B03,119.53,228,182.98,751.39,1950.7,556.4,0.8055,0.8322,30.37,1,1
IMG-500538,Control,B02,90.9,232,182.56,652.82,1855.4,95.2,0.9154,0.897,18.3,0,1
IMG-500405,TreatmentB,B02,95.66,270,168.73,719.0,1592.9,1047.8,0.7767,0.8525,19.5,1,1
IMG-500707,TreatmentA,B01,113.25,212,211.91,613.91,1346.7,648.7,0.8525,0.9834,31.82,0,1
IMG-500040,TreatmentA,B03,89.32,237,256.7,657.63,1442.5,360.9,0.8037,0.867,25.4,0,0
IMG-500862,Control,B03,81.23,236,183.81,601.37,1265.3,125.0,0.9095,0.9646,38.27,0,1
IMG-500706,TreatmentA,B01,96.99,229,224.43,379.85,1642.3,485.4,0.8483,0.8553,7.58,0,0
IMG-500615,Control,B02,115.38,244,139.22,920.85,1777.6,199.6,0.7257,0.9779,20.75,0,1
IMG-500590,TreatmentB,B03,86.3,217,225.16,601.04,1638.4,730.7,0.9248,0.8905,19.91,0,0
IMG-500867,TreatmentA,B03,95.84,254,159.41,702.4,1238.5,984.0,0.9373,0.9158,30.03,1,1
IMG-500869,TreatmentA,B03,83.49,241,149.21,551.35,1119.4,783.0,0.7052,0.8093,17.19,0,1
IMG-500149,Control,B03,102.74,225,173.57,562.31,1654.4,754.8,0.8955,0.9058,26.36,0,1
IMG-500548,TreatmentA,B03,100.9,265,215.11,1015.14,992.8,402.6,0.625,0.9073,40.47,1,0
IMG-500677,TreatmentA,B03,97.93,275,244.01,457.49,1515.1,494.8,0.8125,0.988,32.29,1,0
IMG-500475,Control,B01,96.18,249,166.83,555.76,1543.8,301.3,0.8459,0.8202,49.31,1,0
IMG-500562,Control,B03,81.98,219,247.32,706.82,1320.1,364.7,0.7136,0.8969,7.81,1,0
IMG-500698,TreatmentA,B03,89.53,243,178.8,869.75,1203.1,502.0,0.7553,0.8323,50.9,1,1
IMG-500446,Control,B02,90.16,232,192.88,758.51,1448.0,958.8,0.8395,0.8648,15.25,0,1
IMG-500259,Control,B03,83.69,222,171.84,580.21,1355.6,143.5,0.8448,0.9647,30.35,0,1
IMG-500403,TreatmentA,B02,83.85,256,151.73,715.74,1342.0,481.7,0.88,0.9673,13.46,1,0
IMG-500001,TreatmentB,B03,102.73,267,198.21,794.47,1238.3,587.7,0.5395,0.9849,18.77,1,0
IMG-500197,Control,B03,99.62,221,181.81,965.12,1286.6,19.8,0.8447,0.9319,33.13,0,0
IMG-500943,TreatmentA,B01,110.03,236,198.62,748.35,1141.9,424.4,0.855,0.9782,13.04,0,0
IMG-500984,Control,B03,77.12,214,156.6,825.46,1356.9,340.5,0.7498,0.9473,26.6,1,0
IMG-500766,TreatmentB,B02,107.6,285,207.36,802.6,1212.5,849.2,0.9199,0.9152,30.53,1,0
IMG-500913,Control,B01,78.78,217,181.37,655.37,1486.9,466.1,0.8561,0.978,31.45,1,1
IMG-500020,TreatmentB,B03,97.83,261,168.4,656.32,1213.7,788.7,0.8871,0.9579,21.37,0,1
IMG-500396,TreatmentA,B02,101.53,238,188.91,600.39,872.7,355.1,0.8046,0.8987,24.63,0,1
IMG-500368,TreatmentA,B02,82.37,259,230.71,1098.33,1221.1,789.6,0.7944,0.9335,42.67,1,0
IMG-500938,TreatmentA,B03,92.2,236,133.13,662.77,1724.1,2440.4,0.554,0.9359,30.8,1,0
IMG-500846,Control,B02,105.04,247,183.27,643.68,1689.5,-32.0,0.8941,0.9386,33.31,0,0
IMG-500409,TreatmentA,B01,101.22,242,280.03,567.31,1774.1,926.3,0.8154,0.8898,13.55,1,0
IMG-500397,Control,B03,58.4,255,164.72,707.68,1461.4,860.4,0.9407,0.9192,25.48,1,0
IMG-500483,Control,B03,60.63,224,191.9,919.58,1651.9,180.0,0.8642,0.9617,19.26,0,1
IMG-500008,Control,B02,121.21,243,238.73,409.67,1384.2,401.2,0.7243,0.9229,14.28,1,0
IMG-500035,TreatmentA,B03,111.69,233,203.38,803.59,1584.2,1165.4,0.9449,0.938,26.31,1,1
IMG-500111,TreatmentB,B02,93.05,264,149.51,790.67,1330.0,850.7,0.9408,0.9649,24.4,1,1
IMG-500651,TreatmentA,B01,123.22,234,138.88,735.48,853.2,449.4,0.834,0.9177,28.68,0,0
IMG-500189,TreatmentB,B01,104.11,227,218.26,771.77,1748.9,739.4,0.6928,0.8808,32.63,0,0
IMG-500055,TreatmentB,B02,96.87,278,176.37,788.17,1651.8,835.4,0.879,0.9889,20.2,1,1
IMG-500285,TreatmentA,B02,90.83,229,179.15,744.03,1496.5,654.7,0.8423,0.8918,13.34,0,0
IMG-500875,TreatmentB,B03,91.59,227,204.43,419.55,1312.3,1604.7,0.8475,0.9693,12.69,1,1
IMG-500112,Control,B01,88.18,246,125.07,791.01,1377.1,188.2,0.9479,0.8421,15.76,0,0
IMG-500496,TreatmentA,B03,90.97,213,248.19,494.45,1568.6,538.1,0.7879,0.792,25.72,0,0
IMG-500631,TreatmentB,B03,126.78,261,103.25,758.33,1738.3,1124.2,0.7826,0.9777,17.59,0,0
IMG-500407,Control,B02,68.38,232,188.94,726.71,1626.0,348.6,0.8599,0.9286,25.24,0,1
IMG-500199,Control,B03,88.58,222,234.75,490.91,1320.7,-5.5,0.8694,0.9475,19.98,0,1
IMG-500365,TreatmentB,B01,139.39,224,132.22,673.63,1808.6,572.6,0.7931,0.84,27.93,0,0
IMG-500164,TreatmentA,B01,111.58,234,187.63,766.26,1758.9,734.8,0.8539,0.8194,30.43,0,1
IMG-500198,Control,B02,104.32,214,219.65,708.68,1257.9,76.8,0.7939,0.9157,25.3,0,0
IMG-500209,TreatmentB,B03,91.6,269,207.05,968.84,1342.2,648.6,0.7367,0.8941,27.31,0,0
IMG-500519,TreatmentA,B01,103.88,241,157.59,678.88,1798.4,470.6,0.7699,0.9432,26.9,0,0
IMG-500498,TreatmentB,B03,94.12,279,154.83,810.82,779.1,1111.2,0.7926,0.918,18.07,1,0
IMG-500964,TreatmentA,B01,104.54,238,140.75,524.57,1457.3,1119.8,0.9363,0.9015,27.55,0,0
IMG-500648,Control,B02,77.33,225,220.85,602.49,1405.9,87.3,0.65,0.9303,18.48,1,0
IMG-500961,TreatmentB,B02,84.52,245,196.83,640.0,1341.6,1645.6,0.776,0.803,19.35,1,1
IMG-500265,TreatmentA,B01,66.97,239,209.69,863.96,989.2,963.9,0.8692,0.9286,38.81,0,0
IMG-500807,Control,B01,108.7,199,168.48,728.92,1670.3,679.5,0.6655,0.8321,35.41,0,1
IMG-500572,TreatmentA,B03,99.22,235,230.33,1138.63,1360.1,715.7,0.8954,0.9146,21.04,0,0
IMG-500455,Control,B03,101.74,216,182.35,745.7,1748.3,1238.3,0.8284,0.9071,24.72,0,1
IMG-500690,TreatmentA,B01,82.52,258,171.66,669.82,1815.4,615.2,0.8458,0.9476,14.19,0,1
IMG-500748,TreatmentB,B01,116.78,234,192.31,595.32,1516.6,828.3,0.9064,0.8162,31.79,0,1
IMG-500534,TreatmentA,B03,115.75,223,193.25,425.5,1436.3,566.9,0.8362,0.9448,17.52,0,1
IMG-500377,Control,B03,91.22,246,267.96,820.96,1463.2,657.7,0.6703,0.9399,16.19,1,0
IMG-500891,Control,B03,115.77,233,219.68,616.71,1371.4,113.4,0.8725,0.8933,23.55,0,0
IMG-500391,TreatmentB,B02,95.24,257,188.14,936.51,1087.4,1692.7,0.802,0.8868,7.24,1,1
IMG-500478,TreatmentA,B01,105.77,250,179.67,477.65,1288.6,658.8,0.6052,0.8737,25.1,1,1
IMG-500162,TreatmentB,B01,122.73,270,198.38,922.8,1702.7,1218.2,0.8245,0.8408,36.26,1,1
IMG-500761,TreatmentB,B03,135.03,250,160.26,706.65,1703.6,805.2,0.8239,0.9271,19.19,1,0
IMG-500360,TreatmentB,B02,82.73,229,195.31,682.35,1309.7,1046.3,0.5588,0.8678,11.26,1,1
IMG-500890,TreatmentA,B02,83.03,257,183.79,975.82,983.6,1077.9,0.7283,0.8352,23.21,1,0
IMG-500723,TreatmentB,B01,92.33,229,178.06,680.43,1243.1,669.1,0.9064,0.8582,12.29,0,1
IMG-500222,TreatmentB,B03,97.59,265,153.1,667.87,1353.2,922.1,0.5444,0.9485,37.15,1,0
IMG-500095,TreatmentA,B02,103.94,214,224.43,345.62,1038.3,795.7,0.7583,0.9225,18.17,1,1
IMG-500178,TreatmentB,B02,114.22,249,154.55,627.26,1288.1,895.5,0.7087,0.916,19.55,0,1
IMG-500781,TreatmentA,B03,80.65,253,137.97,745.66,1077.8,585.7,0.9031,0.8589,21.6,0,0
IMG-500673,TreatmentB,B03,79.4,280,197.17,665.14,1166.0,652.4,0.8309,0.829,17.86,1,0
IMG-500463,TreatmentB,B02,127.84,221,150.56,891.08,1678.3,810.4,0.7329,0.9334,17.47,1,1
IMG-500108,TreatmentA,B02,107.65,258,223.03,824.19,1178.9,1081.9,0.7372,0.8433,17.97,1,0
IMG-500251,Control,B01,91.0,236,174.57,810.54,1673.5,267.7,0.6472,0.9439,14.97,1,1
IMG-500328,Control,B03,119.82,238,211.64,763.76,1332.5,929.3,0.8927,0.9286,23.87,0,1
IMG-500274,TreatmentB,B02,76.39,254,212.76,762.16,1005.9,797.0,0.8997,0.9837,23.23,1,0
IMG-500888,TreatmentA,B03,115.4,226,196.69,961.66,1668.3,913.6,0.8517,0.7708,48.34,1,1
IMG-500716,Control,B03,130.32,237,149.93,587.28,1209.8,400.0,0.9379,0.8434,18.48,0,0
IMG-500167,Control,B03,101.55,287,206.97,760.92,1192.8,45.0,0.8974,0.9365,29.68,1,0
IMG-500838,TreatmentA,B01,84.87,253,235.22,950.94,1790.2,1587.2,0.8541,0.9758,21.49,1,1
IMG-500125,TreatmentB,B02,86.69,237,228.18,320.19,1019.9,717.6,0.6379,0.8805,31.67,1,1
IMG-500195,Control,B01,143.15,232,161.67,749.82,1291.4,757.4,0.9153,0.931,27.12,1,0
IMG-500270,Control,B02,120.17,235,178.78,968.03,1753.2,641.8,0.7845,0.9451,15.71,1,1
IMG-500848,TreatmentB,B01,107.59,207,174.83,680.01,1658.9,761.8,0.7543,0.9266,22.01,1,1
IMG-500586,TreatmentB,B02,106.83,255,195.18,557.82,1885.5,798.7,0.9037,0.9357,15.99,1,0
IMG-500683,Control,B01,67.86,223,124.09,625.51,1668.1,25.1,0.8929,0.9486,34.4,0,0
IMG-500574,Control,B03,99.9,229,249.39,535.85,1446.8,991.4,0.7083,0.9372,33.86,1,0
IMG-500754,TreatmentB,B02,108.87,229,198.82,575.81,1836.4,964.4,0.8508,0.9149,15.01,1,0
