sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-000733,TreatmentB,B03,95.01,240,181.2,866.97,1723.3,738.6,0.7972,0.9935,17.67,1,1
IMG-000734,TreatmentA,B02,86.77,255,190.13,764.41,1221.3,518.0,0.8799,0.955,30.38,1,0
IMG-000735,TreatmentB,B02,99.46,242,277.81,1023.66,1377.2,682.7,0.8999,0.9175,32.25,0,1
IMG-000736,Control,B03,101.58,272,183.49,629.99,1152.3,-41.6,0.8319,0.8484,22.95,0,1
IMG-000737,TreatmentA,B03,107.98,255,201.1,645.58,1430.4,2015.6,0.7303,0.8947,8.8,1,1
IMG-000738,TreatmentA,B02,93.17,232,195.11,662.29,1681.2,355.5,0.8284,0.9194,30.23,1,0
IMG-000739,TreatmentB,B01,121.72,253,143.15,631.28,1666.1,945.8,0.7068,0.9289,33.68,1,0
IMG-000740,Control,B01,73.11,214,177.27,903.19,1553.9,246.4,0.5904,0.9407,20.72,1,0
IMG-000741,TreatmentB,B02,119.24,243,172.61,654.57,1411.5,1708.9,0.7776,0.9336,45.34,1,1
IMG-000742,TreatmentA,B01,73.2,236,128.93,726.23,2312.8,387.3,0.9527,0.8418,33.88,0,0
IMG-000743,TreatmentA,B03,128.81,248,109.85,726.33,1182.4,305.2,0.9032,0.7896,12.89,0,0
IMG-000744,Control,B03,88.51,216,331.71,538.1,1502.8,461.1,0.8659,0.9505,43.76,0,0
IMG-000745,Control,B03,103.4,220,219.9,326.58,1181.4,329.9,0.9184,0.8904,54.8,0,1
IMG-000746,TreatmentA,B03,106.28,237,237.61,455.03,1438.8,508.7,0.7292,0.9273,14.96,1,0
IMG-000747,Control,B01,91.6,242,273.07,832.75,1963.3,318.1,0.9738,0.9267,33.92,0,0
IMG-000748,Control,B03,82.23,219,199.52,765.81,1166.6,339.3,0.8257,0.7983,15.5,1,1
IMG-000749,TreatmentB,B01,95.91,249,201.85,761.4,1533.2,1167.1,0.9212,0.9239,17.55,1,1
IMG-000750,Control,B02,94.38,224,234.74,992.23,1613.1,-107.7,0.9493,0.9053,44.33,0,1
IMG-000751,TreatmentB,B02,87.46,233,172.48,679.97,1512.4,847.6,0.7164,0.9367,79.65,1,1
IMG-000752,TreatmentB,B01,133.42,255,142.97,738.27,1336.3,787.9,0.7977,0.8954,23.05,1,0
IMG-000753,Control,B03,97.6,243,226.52,551.01,1261.2,502.8,0.7832,0.9002,17.82,0,0
IMG-000754,Control,B03,87.3,226,203.52,1013.11,1550.8,314.5,0.8217,0.9458,27.94,0,1
IMG-000755,TreatmentA,B01,105.97,259,139.3,504.46,1507.0,766.4,0.8209,0.9769,22.75,1,0
IMG-000756,Control,B01,100.28,249,184.19,648.58,1610.4,659.9,0.8574,0.9634,25.96,1,0
IMG-000757,TreatmentB,B01,91.76,240,133.09,673.41,1569.4,531.4,0.7982,0.9418,36.37,0,0
IMG-000758,TreatmentA,B03,90.69,229,197.14,865.22,1493.6,609.3,0.7977,0.8989,30.48,0,1
IMG-000759,TreatmentB,B01,85.95,214,176.92,630.11,1299.3,1083.2,0.8934,0.876,35.41,1,1
IMG-000760,TreatmentA,B03,98.6,250,209.57,866.08,1280.3,264.9,0.8561,0.9186,24.02,1,0
IMG-000761,TreatmentA,B03,105.46,237,244.25,704.79,1438.5,362.5,0.8292,0.7886,26.04,1,0
IMG-000762,TreatmentA,B02,111.21,259,168.42,869.95,1738.7,278.4,0.816,0.9636,27.49,0,1
IMG-000763,TreatmentB,B01,104.9,236,151.85,653.23,1118.4,748.0,0.7698,0.9255,20.52,0,1
IMG-000764,Control,B02,89.96,223,190.95,624.58,1303.3,806.2,0.7298,0.8799,14.99,0,1
IMG-000765,TreatmentA,B01,122.76,261,192.16,532.49,1218.8,1228.7,0.8223,0.9825,17.75,1,1
IMG-000766,Control,B01,113.18,252,257.28,849.24,1208.9,761.0,0.6329,0.9605,12.5,1,0
IMG-000767,TreatmentB,B03,107.79,270,218.21,745.03,1660.0,1194.2,0.8534,0.8727,35.04,1,0
IMG-000768,TreatmentA,B03,130.33,246,177.44,607.3,1731.0,754.5,0.9225,0.9129,36.86,1,0
IMG-000769,TreatmentB,B02,105.82,243,177.18,551.37,1267.3,695.4,0.8669,0.94,38.59,1,1
IMG-000770,Control,B01,111.74,247,226.01,817.46,1401.8,981.9,0.9101,0.9707,14.96,1,0
IMG-000771,TreatmentA,B02,98.2,208,177.31,797.29,1560.4,467.7,0.881,0.8726,24.65,0,1
IMG-000772,Control,B03,78.18,231,154.7,868.08,1413.7,-69.9,0.7755,0.9096,9.5,0,1
IMG-000773,Control,B02,108.16,223,144.63,647.34,1807.3,277.3,0.8881,0.8172,17.69,0,0
IMG-000774,TreatmentA,B01,112.54,223,221.29,529.32,1264.4,1013.4,0.786,0.9422,45.59,1,1
IMG-000775,TreatmentB,B03,127.75,251,239.36,662.53,1625.2,514.4,0.8296,0.9458,17.97,0,0
IMG-000776,Control,B01,91.89,223,161.79,514.68,1134.7,-28.5,0.8981,0.8276,50.18,1,1
IMG-000777,Control,B01,83.75,248,283.2,456.49,1242.9,526.7,0.8886,0.9389,30.66,1,0
IMG-000778,TreatmentB,B03,112.99,226,221.98,719.2,1491.4,1344.4,0.6756,0.9221,19.31,1,0
IMG-000779,TreatmentA,B02,114.02,205,226.04,599.76,1505.8,589.7,0.945,0.9137,30.3,0,0
IMG-000780,Control,B03,64.1,238,135.07,1054.88,920.4,314.2,0.7757,0.8053,12.72,0,0
IMG-000781,TreatmentB,B01,91.47,256,194.86,665.06,1539.2,632.6,0.8459,0.8443,19.38,0,1
IMG-000782,Control,B03,95.23,235,224.55,717.22,1122.0,-65.6,0.9019,0.8291,43.58,0,0
IMG-000783,Control,B02,119.53,232,208.49,867.39,1192.5,-5.8,0.6825,0.9108,18.8,0,0
IMG-000784,TreatmentA,B03,96.75,233,163.13,568.0,1252.0,632.0,0.8152,0.9236,35.27,1,1
IMG-000785,TreatmentA,B02,96.48,202,171.72,919.8,1406.7,318.7,0.7864,0.969,27.89,0,1
IMG-000786,TreatmentB,B01,106.13,249,156.98,455.76,1582.3,1045.8,0.7079,0.8354,18.75,1,0
IMG-000787,TreatmentA,B02,121.44,257,207.43,590.67,1442.1,787.3,0.7339,0.882,25.82,0,1
IMG-000788,TreatmentB,B03,117.66,241,175.23,826.82,1298.8,605.5,0.8156,0.7391,28.26,0,0
IMG-000789,Control,B03,99.62,242,180.91,548.62,1339.2,305.5,0.7418,0.9173,12.2,1,1
IMG-000790,Control,B01,135.35,194,208.39,835.49,1732.9,1744.4,0.8596,0.7898,13.89,0,1
IMG-000791,TreatmentB,B02,123.44,248,231.31,678.71,1448.9,832.9,0.7873,0.9202,28.03,0,0
IMG-000792,TreatmentA,B02,90.26,224,182.18,713.05,1630.0,284.6,0.7733,0.9165,31.58,1,1
IMG-000793,TreatmentB,B01,90.98,276,216.6,773.47,1352.3,467.3,0.7382,0.8354,33.15,1,0
IMG-000794,Control,B01,102.06,233,184.65,660.42,1656.3,124.3,0.8671,0.8592,12.29,0,1
IMG-000795,TreatmentA,B03,98.82,250,202.82,889.4,2105.5,87.5,0.7417,0.8586,25.01,0,1
IMG-000796,TreatmentA,B02,89.15,250,216.24,734.54,1090.4,801.4,0.7351,0.9696,12.95,1,0
IMG-000797,TreatmentA,B01,121.99,239,180.33,807.53,1460.3,514.4,0.8753,0.8811,33.64,1,0
IMG-000798,Control,B02,96.33,224,222.91,347.35,1599.5,86.2,0.8444,0.9205,39.36,0,0
IMG-000799,TreatmentA,B02,74.74,221,191.93,774.49,1400.6,532.1,0.4576,0.694,28.96,1,1
IMG-000800,TreatmentA,B03,84.87,252,179.13,321.95,1399.9,657.2,0.6619,0.9496,14.32,1,1
IMG-000801,TreatmentA,B01,101.21,266,211.31,536.11,1145.7,430.5,0.8824,0.9049,41.27,1,1
IMG-000802,TreatmentB,B01,87.59,238,134.08,588.28,1536.6,705.4,0.9199,0.8479,19.98,1,0
IMG-000803,Control,B02,111.0,243,197.57,732.31,1261.0,297.8,0.7409,0.9512,39.26,0,1
IMG-000804,TreatmentB,B03,74.46,269,172.08,748.14,1428.9,1081.0,0.8561,0.8382,24.85,1,1
IMG-000805,TreatmentB,B03,83.81,259,188.7,801.52,1465.1,781.0,0.7225,0.7706,19.75,1,1
IMG-000806,TreatmentA,B01,86.96,259,158.46,970.57,1380.5,344.1,0.7724,0.8345,31.04,1,1
IMG-000807,TreatmentB,B01,71.92,226,236.97,717.73,1696.4,1315.8,0.7009,0.8715,17.84,1,0
IMG-000808,Control,B03,67.27,224,182.39,747.37,1460.0,183.7,0.8086,0.9104,11.92,0,1
IMG-000809,Control,B03,91.34,229,200.05,926.82,1279.0,576.6,0.8274,0.9582,14.86,1,1
IMG-000810,Control,B02,100.19,245,240.58,582.81,1267.0,-28.3,0.8302,0.9735,57.6,1,1
IMG-000811,TreatmentA,B02,98.57,227,99.37,864.01,1442.9,1629.5,0.6982,0.7891,28.61,1,0
IMG-000812,TreatmentB,B03,95.54,263,181.34,624.72,1235.8,1208.4,0.5645,0.8633,21.58,1,1
IMG-000813,TreatmentA,B01,95.56,242,222.3,753.54,887.0,823.8,0.7458,0.857,28.84,1,0
IMG-000814,TreatmentB,B01,118.57,253,182.6,494.45,1386.5,1940.6,0.8472,0.9534,20.33,1,1
IMG-000815,TreatmentA,B01,106.77,235,148.12,886.36,1537.1,495.4,0.9514,0.9354,32.95,1,1
IMG-000816,Control,B01,105.41,261,214.59,1053.05,1485.6,326.6,0.7599,0.8575,9.53,0,1
IMG-000817,TreatmentB,B02,114.06,245,234.6,738.9,1632.2,702.2,0.9297,0.9394,53.22,0,0
IMG-000818,Control,B02,112.95,235,206.88,687.2,1284.0,42.3,0.7063,0.9695,38.72,1,1
IMG-000819,Control,B02,86.92,221,217.81,857.9,2320.9,338.7,0.7039,0.8356,22.42,0,1
IMG-000820,TreatmentA,B01,82.81,257,179.02,950.17,1522.4,267.3,0.8509,0.8837,16.48,0,1
IMG-000821,Control,B03,115.71,232,155.66,747.17,1332.0,62.5,0.8766,0.8017,32.64,1,1
IMG-000822,Control,B03,94.39,229,190.13,830.26,1300.7,154.6,0.8628,0.8859,21.26,0,1
IMG-000823,TreatmentB,B03,105.39,242,172.82,800.58,1296.6,1456.1,0.8036,0.9709,25.03,1,0
IMG-000824,Control,B01,94.44,222,138.89,698.39,1173.7,137.6,0.9227,0.9711,31.26,0,0
IMG-000825,Control,B03,89.53,267,185.45,1037.22,1675.3,-63.1,0.7512,0.9775,20.07,0,1
IMG-000826,Control,B03,102.79,249,176.1,668.25,1459.7,-136.8,0.7478,0.8792,20.79,0,1
IMG-000827,TreatmentB,B01,90.48,255,167.0,829.76,983.6,663.8,0.6842,0.8553,10.92,1,0
IMG-000828,TreatmentA,B03,93.34,265,192.22,776.26,1848.7,417.4,0.6728,0.9218,21.47,0,1
IMG-000829,Control,B03,114.76,235,168.89,638.07,1318.9,-1.7,0.6472,0.9369,26.82,1,1
IMG-000830,Control,B03,88.39,252,157.01,708.99,1789.2,61.3,0.8667,0.7914,16.31,0,0
IMG-000831,TreatmentA,B02,135.82,212,226.89,609.86,1391.3,894.3,0.663,0.9185,24.26,1,0
IMG-000832,TreatmentA,B02,100.22,254,182.65,889.97,1328.5,1066.2,0.8153,0.8631,26.21,0,0
IMG-000833,TreatmentB,B01,114.27,239,179.03,788.9,1777.8,741.3,0.8416,0.872,29.4,0,1
IMG-000834,TreatmentB,B02,72.07,257,181.07,407.77,1156.4,693.5,0.5788,0.9565,20.17,1,1
IMG-000835,Control,B01,85.21,223,202.04,864.95,1331.6,386.1,0.7336,0.8868,22.77,0,0
IMG-000836,Control,B02,107.25,229,222.27,646.61,1496.5,66.4,0.7501,0.9477,19.29,0,0
IMG-000837,TreatmentA,B02,118.72,246,207.89,683.36,1636.7,1189.5,0.8966,0.9457,12.93,1,0
IMG-000838,TreatmentA,B01,115.14,243,194.47,992.73,1698.0,311.5,0.8386,0.9862,14.07,1,1
IMG-000839,TreatmentA,B02,88.97,239,180.06,479.3,1415.6,407.1,0.909,0.9931,37.52,0,1
IMG-000840,Control,B01,89.42,231,233.73,506.6,1641.1,219.2,0.8419,0.933,14.14,0,0
IMG-000841,TreatmentA,B02,126.93,238,151.85,662.27,1515.1,220.9,0.4971,0.8818,13.8,1,0
IMG-000842,Control,B02,121.73,221,191.21,846.41,1687.0,16.4,0.8574,0.8382,18.44,0,1
IMG-000843,Control,B01,99.31,249,130.62,546.95,1523.9,733.0,0.6697,0.935,32.62,0,0
IMG-000844,Control,B01,101.93,220,214.42,803.82,1461.0,103.7,0.8674,0.8342,36.17,0,0
IMG-000845,Control,B02,79.82,233,207.65,975.59,1488.3,64.1,0.7414,0.8585,18.46,0,1
IMG-000846,Control,B01,111.25,209,267.54,687.89,1198.6,471.2,0.6896,0.8115,17.73,1,0
IMG-000847,TreatmentA,B02,106.84,257,126.43,797.86,1603.1,557.2,0.7003,0.8837,17.05,1,0
IMG-000848,TreatmentA,B03,78.09,247,226.68,623.5,1714.7,347.6,0.7942,0.8026,15.06,0,0
IMG-000849,TreatmentB,B02,97.34,272,227.6,641.39,1272.4,1063.8,0.9274,0.7854,26.38,1,0
IMG-000850,Control,B01,105.17,221,121.12,925.54,1691.6,256.7,0.9308,0.9772,20.17,0,1
IMG-000851,TreatmentA,B03,106.87,227,230.5,933.47,1014.4,376.6,0.7432,0.8887,14.35,0,0
IMG-000852,TreatmentB,B02,132.08,240,165.59,691.87,1430.3,838.4,0.7798,0.7326,11.81,1,0
IMG-000853,Control,B03,117.09,228,169.56,688.39,1174.4,-78.1,0.8875,0.8271,19.24,0,1
IMG-000854,TreatmentA,B02,116.04,235,196.48,940.86,1990.2,281.1,0.6714,0.9733,41.79,0,1
IMG-000855,Control,B02,121.45,234,202.12,544.7,1005.7,432.8,0.8677,0.8374,46.26,0,1
IMG-000856,TreatmentB,B02,105.97,244,177.89,524.48,1304.7,1231.7,0.9343,0.9126,36.07,1,1
IMG-000857,Control,B02,119.05,241,193.31,902.54,1650.1,1855.0,0.798,0.9964,13.35,1,1
IMG-000858,Control,B01,132.26,235,204.45,704.77,1309.3,206.2,0.7872,0.8487,9.28,1,1
IMG-000859,TreatmentB,B03,102.39,229,236.79,608.51,1837.5,1028.7,0.9135,0.9578,26.35,1,0
IMG-000860,TreatmentB,B01,85.75,227,176.79,789.03,1161.6,569.5,0.7892,0.9424,25.75,1,0
IMG-000861,TreatmentA,B03,110.84,261,208.45,844.89,1477.3,320.7,0.8836,0.7681,24.08,1,0
IMG-000862,TreatmentB,B01,116.54,246,159.07,846.04,1338.6,1065.6,0.73,0.8816,26.65,1,0
IMG-000863,TreatmentB,B03,104.07,249,225.65,1022.21,1584.3,797.9,0.7976,0.9328,16.8,1,1
IMG-000864,Control,B03,102.21,232,174.5,850.26,1140.2,759.7,0.9799,0.8937,9.76,1,0
IMG-000865,TreatmentB,B03,108.97,282,147.69,819.3,1619.8,615.5,0.7697,0.8969,29.8,1,1
IMG-000866,Control,B03,65.84,246,171.9,709.33,1677.3,211.4,0.9038,0.8914,19.55,0,1
IMG-000867,Control,B02,125.99,217,131.36,831.85,1388.2,35.0,0.8275,0.873,29.03,0,0
IMG-000868,TreatmentA,B02,98.15,240,199.03,853.75,1488.3,1136.3,0.833,0.818,34.97,0,1
IMG-000869,TreatmentA,B02,84.11,250,144.29,595.58,1257.3,578.2,0.7573,0.8228,22.66,1,1
IMG-000870,TreatmentA,B01,99.9,254,126.28,724.26,1130.6,669.6,0.8497,0.8598,31.35,1,0
IMG-000871,Control,B01,107.3,222,136.85,886.65,1047.8,32.6,0.8294,0.8751,25.96,0,0
IMG-000872,TreatmentA,B03,88.21,210,199.26,474.41,1351.0,424.5,0.8226,0.9127,53.59,0,1
IMG-000873,TreatmentB,B02,117.47,249,177.02,639.35,1290.0,1141.7,0.8901,0.8907,18.45,0,1
IMG-000874,TreatmentA,B03,96.66,256,191.3,715.15,1579.1,436.1,0.9312,0.8437,18.61,0,1
IMG-000875,Control,B02,91.38,241,181.09,601.46,1701.9,290.6,0.8613,0.9747,26.8,1,0
IMG-000876,Control,B02,79.79,212,193.12,460.71,1364.8,-119.1,0.8607,0.9062,29.57,0,1
IMG-000877,Control,B01,97.17,230,187.94,532.66,1033.2,78.3,0.7203,0.9019,25.93,0,1
IMG-000878,Control,B03,111.97,249,130.31,494.9,1551.1,295.9,0.8424,0.7839,28.98,1,0
IMG-000879,TreatmentA,B03,85.14,266,178.64,676.58,1047.4,351.0,0.832,0.9228,12.98,1,1
IMG-000880,Control,B01,121.82,228,167.69,843.51,1738.9,254.2,0.9219,0.7952,22.09,0,1
IMG-000881,TreatmentB,B01,82.07,254,174.82,508.58,1600.8,886.1,0.7352,0.9121,21.17,1,0
IMG-000882,Control,B03,109.44,243,157.23,755.38,1389.9,804.8,0.8452,0.9634,23.13,1,1
IMG-000883,TreatmentA,B02,119.35,238,175.48,711.5,1624.4,410.3,0.6426,0.9114,14.25,1,0
IMG-000884,TreatmentB,B01,94.42,233,154.92,533.59,1322.5,1043.8,0.8723,0.9297,16.38,0,1
IMG-000885,TreatmentA,B02,100.61,235,237.55,711.2,1223.6,320.7,0.8837,0.9808,13.63,0,0
IMG-000886,Control,B01,110.04,220,239.62,518.86,1460.0,-13.8,0.806,0.926,15.73,0,0
IMG-000887,TreatmentB,B03,77.98,249,187.02,445.99,1635.2,1150.7,0.7933,0.9694,22.6,1,0
IMG-000888,Control,B03,98.11,223,221.83,621.88,1691.2,226.1,0.948,0.808,24.16,0,0
IMG-000889,TreatmentB,B01,118.12,240,209.4,651.05,1562.5,585.5,0.5923,0.9389,13.62,1,0
IMG-000890,TreatmentA,B01,105.7,215,132.93,664.55,1755.5,754.7,0.656,0.8117,31.39,1,0
IMG-000891,Control,B02,101.96,234,179.42,673.66,1578.9,909.4,0.8228,0.8329,27.3,0,1
IMG-000892,TreatmentB,B01,115.44,236,240.42,743.18,1808.4,683.0,0.7967,0.9758,12.19,1,0
IMG-000893,TreatmentA,B03,128.43,238,165.71,783.59,1388.3,761.1,0.904,0.9731,20.85,0,1
IMG-000894,TreatmentB,B03,83.28,244,228.12,795.38,1251.6,668.7,0.9349,0.9245,38.23,0,0
IMG-000895,TreatmentA,B03,66.57,235,187.81,798.56,1372.3,325.7,0.8474,0.8941,13.36,0,1
IMG-000896,TreatmentA,B01,104.89,255,132.52,745.85,863.4,293.4,0.86,0.9369,9.89,0,1
IMG-000897,TreatmentB,B01,77.17,239,163.48,589.62,1208.8,537.8,0.7849,0.875,22.49,0,1
IMG-000898,TreatmentB,B01,92.64,277,190.19,715.85,1348.4,706.2,0.5671,0.9159,16.01,1,1
IMG-000899,TreatmentA,B03,94.42,223,244.47,578.7,1492.8,646.9,0.9715,0.8364,23.07,0,0
IMG-000900,Control,B03,96.74,218,222.05,945.81,1234.8,-149.2,0.8242,0.9186,26.92,0,0
IMG-000901,TreatmentB,B02,83.71,276,168.21,891.97,1644.2,1891.3,0.8556,0.7621,35.88,1,1
IMG-000902,TreatmentA,B02,97.92,233,152.54,656.69,1513.8,960.0,0.9109,0.9283,37.71,1,0
IMG-000903,Control,B01,113.56,212,242.05,937.42,1089.2,423.9,0.8765,0.9481,26.74,0,0
IMG-000904,Control,B01,80.3,190,179.98,614.08,1370.5,137.1,0.6968,0.9591,21.73,1,1
IMG-000905,Control,B01,109.23,234,195.43,922.94,1069.3,1122.4,0.7366,0.9391,24.93,1,0
IMG-000906,Control,B03,115.24,240,158.86,797.78,1011.4,-175.5,0.8274,0.9439,21.18,0,0
IMG-000907,TreatmentA,B02,74.81,251,139.71,627.91,1986.2,550.9,0.7268,0.9283,34.16,1,0
IMG-000908,TreatmentB,B01,115.19,234,170.05,591.28,1363.2,845.4,0.8681,0.9552,27.7,0,1
IMG-000909,Control,B03,93.32,240,184.57,584.28,2077.4,489.3,0.9272,0.9217,17.0,0,0
IMG-000910,TreatmentA,B01,112.59,242,180.27,603.32,1796.2,824.5,0.8608,0.9062,15.84,1,0
IMG-000911,TreatmentA,B01,89.44,210,200.45,577.36,1067.9,680.7,0.7591,0.9476,20.88,0,1
IMG-000912,TreatmentB,B01,96.4,253,171.81,543.92,1312.1,865.6,0.8101,0.8207,12.44,1,1
IMG-000913,TreatmentB,B02,71.1,253,173.94,493.98,1539.9,822.9,0.6748,0.9537,16.38,1,0
IMG-000914,TreatmentA,B01,99.21,235,225.53,682.98,1045.1,394.6,0.7026,0.8138,13.14,1,0
IMG-000915,TreatmentB,B01,100.85,257,193.23,751.18,1396.2,1014.0,0.8534,0.8768,20.24,1,1
IMG-000916,TreatmentA,B03,95.88,241,191.25,805.04,1502.6,294.4,0.7028,0.9224,32.47,1,1
IMG-000917,TreatmentA,B01,90.43,233,178.67,757.29,923.9,214.3,0.7433,0.9172,27.89,1,0
IMG-000918,TreatmentA,B01,117.08,283,202.37,791.04,1628.5,152.1,0.9138,0.9071,18.81,1,1
IMG-000919,TreatmentB,B02,91.76,256,119.71,942.4,1487.9,1199.0,0.9238,0.9695,26.78,0,0
IMG-000920,TreatmentB,B02,107.84,251,196.5,496.74,1438.8,748.9,0.7716,0.9687,19.02,1,0
IMG-000921,TreatmentA,B03,109.06,249,158.71,924.36,1225.5,1027.3,0.9364,0.8665,24.93,1,0
IMG-000922,Control,B01,117.41,246,149.3,807.46,1319.5,785.3,0.8011,0.9272,26.31,1,1
IMG-000923,TreatmentA,B01,107.82,222,172.64,828.34,1287.7,518.3,0.8787,0.9338,15.08,0,0
IMG-000924,Control,B02,109.71,211,258.38,626.78,1245.0,-104.9,0.9182,0.8976,20.71,0,0
IMG-000925,TreatmentB,B02,108.27,212,212.14,783.63,1460.6,456.3,0.7169,0.9903,17.92,1,1
IMG-000926,Control,B01,95.5,238,132.25,897.91,1402.1,9.0,0.6131,0.9072,12.67,1,0
IMG-000927,TreatmentB,B03,76.84,242,187.92,546.76,1148.0,588.2,0.7232,0.8542,21.23,0,1
IMG-000928,TreatmentA,B01,72.58,236,198.57,714.81,1244.8,308.9,0.6517,0.8302,35.95,1,1
IMG-000929,Control,B01,94.87,214,150.98,792.75,1416.1,138.1,0.7879,0.9834,17.69,0,1
IMG-000930,TreatmentA,B01,81.57,253,152.44,656.27,1466.7,372.8,0.9183,0.9408,55.68,0,0
IMG-000931,TreatmentA,B01,99.57,238,232.78,527.41,1290.5,428.8,0.6035,0.8496,25.69,0,0
IMG-000932,TreatmentB,B02,105.55,258,211.33,499.07,1934.7,1142.0,0.8881,0.9116,13.6,1,0
IMG-000933,Control,B01,92.49,239,173.8,843.43,1512.8,258.5,0.661,0.8816,25.61,0,1
IMG-000934,TreatmentB,B02,112.4,236,216.42,447.63,1504.7,580.2,0.838,0.8502,87.36,1,0
IMG-000935,TreatmentB,B01,78.27,226,226.5,966.09,1692.1,512.4,0.8745,0.6889,16.97,0,1
IMG-000936,TreatmentB,B02,104.87,250,186.31,925.93,1059.5,583.4,0.6628,0.8809,21.49,1,0
IMG-000937,Control,B02,104.93,229,187.63,800.16,1622.4,333.3,0.9317,0.8224,22.23,0,1
IMG-000938,TreatmentB,B01,105.6,247,168.26,926.9,1375.0,1644.8,0.9285,0.9699,16.37,1,1
IMG-000939,TreatmentB,B03,98.63,219,130.26,781.05,1167.3,1340.5,0.6213,0.8637,15.93,1,0
IMG-000940,TreatmentB,B02,114.46,290,164.43,987.87,1347.6,761.5,0.6288,0.9083,26.51,1,0
IMG-000941,TreatmentB,B03,104.1,240,240.0,770.43,1464.2,546.9,0.7729,0.7838,12.4,0,0
IMG-000942,TreatmentB,B03,125.95,235,188.98,721.59,1440.2,651.5,0.8078,0.9424,25.8,1,1
IMG-000943,TreatmentA,B03,95.95,234,218.13,523.03,1477.6,486.7,0.5702,0.9121,11.2,1,0
IMG-000944,TreatmentA,B03,78.12,230,191.05,825.06,1362.4,552.9,0.6868,0.9412,16.77,1,1
IMG-000945,TreatmentA,B02,128.97,243,157.94,624.14,1075.9,570.1,0.7982,0.9601,32.7,0,1
IMG-000946,TreatmentB,B02,110.09,245,179.06,566.79,884.2,910.9,0.9478,0.9582,20.58,0,1
IMG-000947,Control,B02,96.5,271,178.72,785.46,1496.8,-11.8,0.8302,0.9405,25.86,0,1
IMG-000948,Control,B03,97.85,226,189.56,615.15,1881.8,-14.7,0.7915,0.9522,21.09,0,0
IMG-000949,Control,B03,109.7,249,164.37,641.4,1645.7,10.3,0.7012,0.9646,23.43,0,0
IMG-000950,Control,B01,93.07,225,226.21,737.14,1374.0,725.7,0.9032,0.9891,36.68,0,0
IMG-000951,TreatmentA,B03,105.57,253,180.59,580.71,1006.8,635.7,0.7808,0.7227,22.9,1,1
IMG-000952,TreatmentA,B03,87.34,238,194.78,714.27,1758.7,295.3,0.6849,0.9414,14.2,1,1
IMG-000953,TreatmentB,B01,95.03,239,198.8,468.76,1460.8,570.7,0.9063,0.8256,19.16,0,1
IMG-000954,TreatmentB,B03,87.59,223,254.69,542.78,1603.9,646.0,0.8276,0.9072,18.15,1,0
IMG-000955,TreatmentB,B03,115.58,249,229.05,559.79,1972.7,1111.5,0.6128,0.9017,14.14,1,0
IMG-000956,TreatmentB,B02,104.13,251,172.18,425.9,1320.4,411.7,0.5855,0.9267,26.27,1,1
IMG-000957,TreatmentB,B03,91.55,237,198.31,745.59,1489.1,1902.2,0.5836,0.8533,33.39,1,1
IMG-000958,Control,B02,96.99,255,261.1,776.92,1300.9,-109.9,0.7117,0.9586,25.13,0,0
IMG-000959,Control,B03,110.6,217,189.62,777.51,1385.0,-19.6,0.7423,0.8605,23.43,0,0
IMG-000960,TreatmentB,B03,113.05,256,218.03,635.62,1392.4,493.1,0.8893,0.9617,15.4,0,1
IMG-000961,TreatmentA,B02,93.18,242,128.58,513.85,1714.3,431.7,0.7885,0.7725,21.51,0,0
IMG-000962,TreatmentB,B02,57.55,249,222.4,762.5,1356.2,953.1,0.6405,0.9384,13.42,1,1
IMG-000963,Control,B03,83.97,232,210.65,568.27,1551.4,57.9,0.6876,0.9435,23.25,0,0
IMG-000964,Control,B03,102.51,204,194.38,624.23,1613.9,356.9,0.7589,0.9032,22.34,0,1
IMG-000965,TreatmentA,B02,80.05,243,198.23,519.65,1371.8,607.0,0.8624,0.9463,21.14,0,1
IMG-000966,Control,B02,107.65,231,149.49,626.88,1426.2,-85.9,0.6144,0.9113,20.22,0,0
IMG-000967,TreatmentA,B03,100.93,258,222.14,857.43,1548.2,386.2,0.8552,0.9923,34.2,1,1
IMG-000968,Control,B02,106.11,256,211.63,618.45,1338.2,163.1,0.8372,0.8666,18.69,0,1
IMG-000969,TreatmentB,B03,105.64,245,178.99,524.66,1171.0,779.6,0.7512,0.9658,26.9,1,1
IMG-000970,TreatmentB,B01,101.36,272,191.39,626.45,1657.7,1133.0,0.7903,0.9497,17.99,1,0
IMG-000971,Control,B01,114.31,213,180.71,841.12,1259.3,179.3,0.7163,0.9042,29.36,0,0
IMG-000972,TreatmentB,B02,104.34,244,185.79,886.71,1317.8,722.5,0.8419,0.9468,7.38,0,0
IMG-000973,Control,B01,91.91,252,221.23,1148.81,1314.3,1111.7,0.7754,0.9125,19.79,1,0
IMG-000974,Control,B02,94.17,221,233.24,564.33,1730.6,153.1,0.9115,0.8543,47.27,0,0
IMG-000975,TreatmentB,B01,88.59,253,205.31,650.85,1369.3,668.4,0.6598,0.7944,23.26,1,1
IMG-000976,Control,B01,100.06,236,190.39,617.87,1655.9,39.8,0.8964,0.9609,37.59,0,0
IMG-000977,Control,B03,118.01,199,156.31,475.94,1694.7,-161.5,0.8815,0.8667,38.9,0,0
