sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-008498,Control,B02,121.12,-66.97,104.4,6.57,99.8,-41.04,1.021,45.6,83,0.5189,1,0
NEU-008499,TreatmentB,B03,136.57,-58.37,374.0,7.92,68.1,-42.04,1.032,49.4,84,0.3321,0,1
NEU-008500,Control,B01,100.41,-72.37,212.1,30.26,101.2,-41.55,0.667,51.3,76,0.4121,0,0
NEU-008501,Control,B02,74.67,-66.91,199.6,18.0,127.4,-47.11,1.395,23.7,72,0.5143,1,1
NEU-008502,TreatmentA,B03,108.93,-66.29,215.6,8.49,133.4,-44.49,0.865,36.9,85,0.2884,1,1
NEU-008503,TreatmentA,B01,106.42,-55.16,241.3,12.71,142.4,-36.82,0.656,44.3,79,0.3794,0,0
NEU-008504,Control,B02,65.97,-71.47,167.9,20.32,58.9,-45.27,1.215,34.1,96,0.2847,1,0
NEU-008505,TreatmentB,B03,110.75,-57.17,298.5,12.92,61.3,-39.83,1.096,61.1,92,0.3417,1,1
NEU-008506,Control,B01,111.3,-61.6,97.2,7.62,166.7,-39.04,1.541,51.3,86,0.2901,1,0
NEU-008507,TreatmentA,B02,132.33,-68.91,304.1,18.92,114.0,-46.94,0.845,74.1,72,0.2343,1,1
NEU-008508,TreatmentA,B01,141.48,-67.87,308.4,12.23,120.0,-41.78,1.356,16.2,76,0.5075,0,0
NEU-008509,Control,B01,97.05,-61.67,199.9,10.71,205.6,-45.28,1.088,32.8,95,0.5624,0,0
NEU-008510,Control,B03,118.01,-74.44,483.8,11.18,219.6,-43.46,0.877,39.2,71,0.2064,0,0
NEU-008511,TreatmentA,B02,94.42,-67.98,105.7,14.85,141.1,-43.59,0.946,47.3,84,0.1507,0,0
NEU-008512,Control,B01,77.56,-76.66,178.7,12.84,145.1,-35.18,1.242,39.8,62,0.2781,0,0
NEU-008513,Control,B02,114.29,-62.04,286.9,20.42,123.3,-45.64,0.789,44.0,68,0.6076,1,1
NEU-008514,Control,B02,89.55,-61.46,134.4,12.3,78.4,-40.68,0.882,29.7,94,0.4347,1,1
NEU-008515,TreatmentA,B03,109.69,-66.24,206.3,8.47,127.8,-36.94,0.887,27.2,92,0.3273,0,1
NEU-008516,TreatmentA,B01,125.04,-64.74,183.3,7.0,54.7,-39.62,0.907,44.2,87,0.4929,0,0
NEU-008517,TreatmentB,B03,88.89,-63.17,95.2,11.93,70.8,-40.76,1.602,65.0,78,0.3,1,1
NEU-008518,TreatmentB,B01,104.81,-66.55,97.2,13.01,60.3,-39.9,0.938,69.3,101,0.1696,0,1
NEU-008519,Control,B01,95.77,-70.01,414.0,9.24,64.6,-44.48,0.642,44.6,60,0.397,0,1
NEU-008520,Control,B03,111.45,-69.15,158.1,13.75,100.1,-43.36,0.799,23.5,78,0.4952,0,0
NEU-008521,TreatmentA,B01,90.03,-62.85,115.7,9.56,65.6,-42.61,1.309,69.5,83,0.4188,1,0
NEU-008522,TreatmentB,B03,70.86,-63.92,129.6,17.62,64.6,-46.35,1.011,39.9,83,0.537,0,1
NEU-008523,TreatmentB,B02,116.24,-63.1,234.2,11.61,139.9,-43.67,1.485,73.5,87,0.4426,1,1
NEU-008524,TreatmentA,B03,112.61,-75.31,325.7,8.96,138.6,-39.94,1.46,35.0,76,0.2404,1,1
NEU-008525,Control,B01,90.57,-60.63,348.0,21.39,182.3,-43.6,0.904,28.0,89,0.6594,0,1
NEU-008526,Control,B03,83.55,-67.88,276.5,20.8,172.9,-33.25,1.469,36.3,88,0.5019,1,1
NEU-008527,Control,B01,89.06,-71.94,204.9,18.24,152.4,-43.58,1.042,23.2,84,0.2348,0,0
NEU-008528,TreatmentA,B02,88.85,-67.4,175.2,12.21,170.6,-43.11,0.621,25.6,79,0.3595,0,0
NEU-008529,Control,B01,136.04,-61.86,198.8,14.52,146.4,-48.15,1.656,31.1,94,0.4209,1,1
NEU-008530,Control,B03,97.47,-61.43,120.1,20.12,106.3,-48.87,1.772,42.7,88,0.214,1,0
NEU-008531,TreatmentB,B03,69.16,-58.35,83.6,7.86,24.2,-46.3,1.73,71.4,96,0.5711,1,0
NEU-008532,TreatmentB,B02,106.05,-73.67,116.9,13.89,82.9,-52.93,0.741,49.7,89,0.5222,1,0
NEU-008533,Control,B03,104.94,-58.32,128.5,17.05,142.9,-48.12,1.023,43.7,69,0.3081,1,0
NEU-008534,TreatmentA,B03,86.5,-58.72,111.7,22.54,69.5,-36.58,1.522,41.8,97,0.6311,0,1
NEU-008535,TreatmentA,B02,118.15,-73.42,163.0,7.56,125.4,-43.41,1.365,59.3,92,0.4318,1,0
NEU-008536,TreatmentA,B02,133.6,-66.28,130.0,9.45,100.0,-41.0,1.25,46.0,96,0.2651,1,1
NEU-008537,TreatmentB,B02,98.46,-58.71,478.7,9.16,131.5,-39.46,0.747,44.5,100,0.352,0,0
NEU-008538,TreatmentA,B01,84.96,-63.68,101.8,10.79,115.5,-36.0,1.088,34.0,87,0.3769,1,1
NEU-008539,Control,B02,94.87,-65.49,307.9,13.07,166.7,-42.8,0.884,34.1,73,0.5841,0,1
NEU-008540,Control,B01,113.78,-64.84,191.8,12.6,126.0,-41.0,0.881,22.0,80,0.2756,0,0
NEU-008541,Control,B03,104.84,-52.53,109.1,15.88,188.6,-51.27,1.557,38.9,81,0.1899,0,0
NEU-008542,TreatmentA,B03,107.6,-72.4,226.0,11.66,71.5,-37.77,0.691,68.8,107,0.4141,0,0
NEU-008543,TreatmentB,B03,83.9,-61.88,286.6,16.0,135.5,-34.62,0.686,54.7,70,0.3396,0,0
NEU-008544,TreatmentB,B03,103.11,-72.45,234.7,13.61,124.7,-41.09,1.221,79.8,101,0.3239,1,0
NEU-008545,TreatmentA,B01,95.39,-56.39,104.9,17.36,140.1,-35.54,0.687,52.9,86,0.4107,1,0
NEU-008546,Control,B02,117.67,-59.86,220.1,15.25,98.7,-42.17,1.471,40.0,85,0.3283,1,1
NEU-008547,Control,B01,92.0,-70.74,159.2,13.34,205.2,-43.22,0.965,16.5,82,0.7672,0,0
NEU-008548,TreatmentA,B01,73.68,-61.45,202.7,15.03,147.0,-45.47,0.914,47.7,79,0.2352,0,0
NEU-008549,Control,B02,91.41,-54.48,166.0,15.35,114.1,-43.86,1.37,54.4,82,0.2822,1,0
NEU-008550,Control,B03,132.67,-71.88,330.1,15.93,59.7,-46.8,1.415,30.2,89,0.441,0,1
NEU-008551,Control,B03,86.64,-67.8,179.9,14.38,124.5,-38.37,1.141,48.2,97,0.6062,0,1
NEU-008552,TreatmentB,B03,110.1,-62.38,141.2,7.96,80.2,-45.66,1.046,75.6,84,0.3242,1,1
NEU-008553,TreatmentA,B01,95.38,-64.89,236.9,10.66,79.5,-39.93,0.8,54.9,81,0.2864,0,1
NEU-008554,Control,B03,78.11,-68.39,65.1,8.64,119.5,-46.93,0.641,29.1,77,0.3692,0,1
NEU-008555,Control,B01,116.17,-78.22,182.7,15.63,134.9,-36.63,1.61,45.1,97,0.7877,1,1
NEU-008556,Control,B02,87.18,-65.46,206.9,15.7,197.9,-47.58,1.07,47.7,89,0.2625,1,0
NEU-008557,Control,B01,70.43,-68.05,199.0,13.33,103.3,-46.17,0.894,29.2,74,0.4627,0,1
NEU-008558,Control,B01,104.68,-56.28,152.8,33.51,128.9,-44.56,1.046,33.8,76,0.5598,1,1
NEU-008559,Control,B02,122.42,-71.67,290.5,11.94,133.6,-40.85,0.757,22.5,78,0.4695,0,0
NEU-008560,TreatmentA,B01,80.17,-71.82,149.6,24.17,133.8,-39.23,1.067,40.1,100,0.3791,1,0
NEU-008561,TreatmentA,B03,124.73,-69.06,195.0,6.78,68.8,-44.82,1.479,54.4,99,0.4598,0,0
NEU-008562,Control,B02,105.99,-67.22,243.7,19.95,134.2,-42.05,0.64,29.1,104,0.384,0,0
NEU-008563,Control,B03,94.65,-60.58,275.8,7.99,182.6,-36.81,1.518,62.2,106,0.5447,1,0
NEU-008564,TreatmentA,B03,128.55,-62.28,120.5,12.29,90.2,-45.2,0.825,53.1,84,0.4767,1,0
NEU-008565,TreatmentA,B01,122.36,-59.99,333.6,19.24,115.1,-35.64,0.714,53.9,90,0.4161,0,0
NEU-008566,Control,B03,75.69,-59.73,170.5,17.11,99.2,-46.69,1.06,24.4,77,0.5638,0,1
NEU-008567,TreatmentA,B01,110.96,-56.71,75.4,10.92,103.2,-47.9,1.282,48.6,78,0.6048,1,0
NEU-008568,TreatmentB,B03,92.74,-72.24,241.8,11.79,114.2,-41.05,0.985,62.9,99,0.2777,0,0
NEU-008569,Control,B02,85.96,-72.67,156.3,10.21,136.0,-35.18,1.136,53.0,90,0.367,1,0
NEU-008570,TreatmentA,B02,104.18,-74.96,247.4,21.02,99.1,-36.29,1.01,41.3,96,0.181,0,0
NEU-008571,TreatmentB,B02,87.45,-60.42,147.4,11.03,76.2,-41.85,0.996,50.7,97,0.3347,0,1
NEU-008572,TreatmentA,B02,134.06,-58.59,178.5,12.24,118.5,-40.12,0.751,27.8,91,0.4797,0,1
NEU-008573,TreatmentA,B01,94.98,-63.08,117.4,9.17,84.5,-33.22,1.311,18.5,100,0.267,1,1
NEU-008574,TreatmentA,B01,97.23,-59.1,522.0,14.72,125.0,-40.75,0.691,37.8,86,0.3039,0,0
NEU-008575,TreatmentB,B03,77.4,-56.25,281.5,10.88,147.3,-42.99,1.005,49.5,85,0.3979,1,0
NEU-008576,TreatmentA,B02,110.34,-72.09,137.2,22.47,165.9,-44.62,1.709,61.6,90,0.6477,0,1
NEU-008577,TreatmentB,B02,87.39,-67.33,235.5,14.39,161.5,-34.57,0.711,22.7,76,0.122,0,0
NEU-008578,Control,B02,105.32,-61.37,199.3,9.5,149.9,-49.76,1.119,59.3,84,0.4263,1,0
NEU-008579,Control,B02,106.68,-64.02,210.0,18.72,143.3,-53.57,1.645,34.6,100,0.4736,0,1
NEU-008580,TreatmentB,B03,92.86,-65.56,156.7,14.21,106.7,-45.67,1.434,71.9,95,0.2695,0,1
NEU-008581,Control,B01,98.71,-65.42,181.0,7.84,121.4,-41.76,1.123,43.6,78,0.5546,1,0
NEU-008582,TreatmentB,B02,98.74,-72.15,156.3,16.94,111.9,-44.58,0.759,46.8,86,0.2767,0,0
NEU-008583,TreatmentB,B02,121.45,-63.96,315.6,17.24,59.8,-43.37,0.874,56.4,97,0.2302,1,1
NEU-008584,TreatmentA,B01,96.24,-66.35,165.4,13.12,65.8,-41.61,0.893,23.1,70,0.6244,0,1
NEU-008585,TreatmentB,B01,118.25,-68.55,134.4,11.53,131.8,-47.35,0.782,52.9,93,0.3988,0,1
NEU-008586,TreatmentB,B02,93.93,-56.92,123.5,13.37,155.8,-39.44,1.289,62.5,91,0.2556,1,0
NEU-008587,Control,B03,135.05,-63.13,141.0,15.62,155.8,-43.99,0.762,29.3,108,0.2837,1,0
NEU-008588,TreatmentA,B03,95.62,-65.94,262.3,12.04,75.3,-36.93,1.09,84.0,78,0.5142,1,1
NEU-008589,Control,B03,111.67,-62.07,212.4,10.99,74.1,-42.98,1.224,48.0,64,0.4185,1,0
NEU-008590,TreatmentB,B01,124.27,-66.55,228.2,19.93,104.7,-43.57,0.762,40.9,94,0.4777,0,1
NEU-008591,TreatmentA,B02,105.26,-65.22,140.0,14.19,79.5,-43.86,0.985,46.5,75,0.4013,1,1
NEU-008592,Control,B03,84.39,-73.28,291.8,19.24,85.1,-39.03,1.173,57.0,80,0.51,1,0
NEU-008593,Control,B01,124.18,-59.37,126.8,15.63,181.0,-43.21,1.406,52.2,77,0.271,1,0
NEU-008594,TreatmentA,B03,104.16,-70.24,239.0,9.99,136.2,-37.67,0.86,84.4,83,0.3127,1,1
NEU-008595,TreatmentA,B03,79.62,-71.94,162.5,14.78,162.3,-53.41,1.444,48.9,93,0.1729,1,0
NEU-008596,TreatmentB,B01,103.4,-61.88,368.3,10.63,109.3,-37.74,1.531,27.7,63,0.3433,0,1
NEU-008597,TreatmentB,B02,109.21,-62.61,309.5,16.05,97.0,-34.18,0.927,57.6,75,0.3875,0,1
NEU-008598,Control,B03,78.29,-62.05,178.0,7.13,182.2,-49.69,1.127,28.5,78,0.3242,0,1
NEU-008599,TreatmentA,B03,119.79,-55.37,143.3,20.65,89.5,-48.45,1.269,60.0,88,0.6909,0,1
NEU-008600,TreatmentA,B03,96.61,-57.87,317.3,49.53,90.6,-41.45,1.749,63.8,91,0.5404,1,1
NEU-008601,Control,B01,99.71,-61.2,155.9,16.61,167.0,-39.65,1.442,41.6,78,0.319,1,1
NEU-008602,Control,B01,74.21,-64.12,271.0,11.16,165.0,-41.65,1.399,32.8,81,0.3181,0,1
NEU-008603,TreatmentB,B03,116.5,-57.76,222.4,13.68,129.1,-37.51,0.697,79.3,86,0.5291,1,0
NEU-008604,TreatmentB,B03,78.23,-69.18,91.4,9.32,84.5,-40.39,1.029,56.9,96,0.4855,1,0
NEU-008605,TreatmentA,B02,99.34,-58.84,178.6,23.93,108.2,-41.49,1.071,54.4,86,0.2675,1,0
NEU-008606,TreatmentA,B02,90.94,-74.42,551.5,13.37,105.1,-47.55,1.238,47.6,76,0.2436,0,0
NEU-008607,TreatmentA,B03,88.08,-60.24,380.7,21.4,182.3,-33.13,1.559,38.6,81,0.6187,0,1
NEU-008608,TreatmentB,B03,131.8,-70.06,170.3,7.51,111.5,-46.87,1.227,66.5,84,0.4132,0,0
NEU-008609,Control,B01,88.51,-61.96,229.0,12.7,152.2,-38.4,1.228,40.1,88,0.5358,0,1
NEU-008610,TreatmentA,B03,102.95,-65.38,207.4,25.31,119.8,-46.94,0.866,61.6,93,0.5288,0,1
NEU-008611,TreatmentA,B01,121.47,-59.24,325.4,17.16,21.4,-43.12,1.296,46.9,84,0.2681,1,1
NEU-008612,Control,B01,89.03,-63.4,304.4,10.07,120.5,-39.01,1.423,8.8,83,0.5545,0,1
NEU-008613,TreatmentA,B01,133.84,-68.4,131.5,20.37,57.2,-42.3,0.931,37.3,89,0.4382,0,1
NEU-008614,Control,B03,107.39,-55.95,260.5,4.29,165.9,-47.45,1.635,28.4,97,0.4826,0,0
NEU-008615,TreatmentB,B03,114.3,-82.93,161.4,15.87,81.7,-43.18,0.877,42.1,86,0.5998,1,1
NEU-008616,TreatmentA,B02,101.44,-57.19,286.0,24.06,160.0,-39.25,1.15,61.4,79,0.3053,0,0
NEU-008617,TreatmentB,B03,102.82,-61.89,130.1,13.22,89.2,-40.58,0.883,74.5,81,0.5804,1,1
NEU-008618,TreatmentA,B02,103.65,-65.61,294.7,33.44,102.3,-39.06,1.288,35.6,100,0.3989,0,1
NEU-008619,TreatmentB,B01,109.57,-62.52,309.4,11.17,141.6,-43.43,0.847,53.7,98,0.4595,0,0
NEU-008620,Control,B01,111.89,-65.27,456.0,12.52,129.6,-44.78,0.841,57.8,89,0.3826,0,1
NEU-008621,Control,B01,91.17,-68.13,67.6,17.23,115.4,-45.84,1.09,31.8,87,0.292,1,0
NEU-008622,TreatmentA,B03,74.85,-59.81,189.9,7.79,139.9,-43.35,1.247,36.1,98,0.2356,0,1
NEU-008623,TreatmentA,B01,97.86,-63.66,270.0,11.17,121.3,-42.97,1.061,69.6,79,0.2681,1,1
NEU-008624,TreatmentB,B01,94.63,-64.68,130.2,7.95,18.0,-52.21,0.969,56.3,106,0.4132,1,1
NEU-008625,TreatmentB,B01,114.93,-70.23,243.2,9.52,94.6,-45.73,1.688,50.7,85,0.6033,0,0
NEU-008626,Control,B01,116.58,-71.76,365.7,7.04,184.9,-46.55,1.279,41.2,82,0.284,0,1
NEU-008627,TreatmentA,B02,94.38,-70.0,81.2,16.29,100.8,-45.05,1.212,44.8,98,0.3335,1,0
NEU-008628,Control,B01,114.1,-58.29,118.3,10.2,123.2,-37.41,1.361,37.6,85,0.5627,1,0
NEU-008629,Control,B03,106.52,-57.47,180.2,6.55,103.2,-43.12,0.707,35.5,90,0.7098,0,0
NEU-008630,TreatmentA,B01,96.12,-58.27,168.7,19.24,49.3,-32.97,0.964,46.0,108,0.4946,0,1
NEU-008631,TreatmentA,B03,101.79,-59.27,145.2,15.55,139.1,-39.18,1.398,17.3,95,0.2644,1,0
NEU-008632,Control,B02,78.55,-60.34,270.1,9.46,112.2,-43.22,1.857,32.9,73,0.2584,1,1
NEU-008633,TreatmentB,B02,94.64,-57.41,423.3,14.54,136.8,-35.25,0.759,57.2,86,0.2342,0,0
NEU-008634,TreatmentA,B02,86.4,-62.06,129.6,19.48,69.8,-45.72,1.188,30.9,74,0.2832,0,0
NEU-008635,TreatmentB,B01,119.5,-64.53,366.2,10.23,103.8,-37.29,0.73,38.9,93,0.4885,0,1
NEU-008636,TreatmentA,B02,116.4,-74.79,273.5,10.49,61.0,-44.7,0.838,62.1,80,0.3916,0,1
NEU-008637,TreatmentA,B03,88.43,-60.73,194.8,7.89,101.8,-40.3,0.875,38.4,77,0.7378,1,0
NEU-008638,TreatmentB,B03,105.03,-61.55,106.1,11.96,116.8,-37.31,0.965,42.1,95,0.6996,1,1
NEU-008639,TreatmentB,B03,76.95,-70.1,132.0,14.91,78.9,-35.84,0.84,37.1,79,0.5094,0,0
NEU-008640,TreatmentA,B03,83.67,-71.18,528.5,20.05,79.5,-42.47,0.709,59.7,89,0.3934,0,0
NEU-008641,Control,B02,76.27,-68.57,218.5,20.96,177.7,-34.96,1.296,26.2,79,0.551,0,1
NEU-008642,Control,B02,83.62,-61.87,150.5,14.53,116.2,-40.88,0.513,40.3,83,0.3043,0,1
NEU-008643,TreatmentB,B02,82.55,-59.86,130.1,16.27,156.4,-44.5,0.852,81.6,87,0.2498,1,0
NEU-008644,TreatmentB,B03,103.9,-58.33,220.6,15.14,104.8,-43.24,0.939,77.5,82,0.3985,1,1
NEU-008645,Control,B02,96.14,-66.92,138.9,31.4,102.1,-38.74,0.984,52.6,98,0.6443,1,1
NEU-008646,TreatmentA,B01,102.75,-64.07,241.2,15.47,137.0,-44.17,1.56,40.1,93,0.3611,0,1
NEU-008647,Control,B03,97.93,-73.73,255.6,11.96,50.6,-40.4,1.174,39.2,101,0.5239,0,0
NEU-008648,TreatmentA,B01,103.33,-61.4,200.6,16.72,100.4,-41.11,0.995,54.9,87,0.5047,1,1
NEU-008649,Control,B01,97.18,-65.54,110.9,15.18,224.0,-43.39,0.906,20.5,110,0.4712,0,1
NEU-008650,TreatmentB,B02,105.5,-60.91,323.5,8.2,60.7,-38.92,1.09,54.6,83,0.627,1,0
NEU-008651,TreatmentA,B03,111.42,-66.16,113.1,13.83,21.9,-47.66,1.321,65.8,83,0.7478,1,1
NEU-008652,TreatmentA,B03,95.49,-63.73,180.9,20.74,111.6,-41.31,0.988,76.0,82,0.4338,1,1
NEU-008653,TreatmentB,B02,100.02,-67.11,258.6,19.47,98.6,-43.41,0.882,54.7,104,0.348,0,1
NEU-008654,TreatmentA,B03,71.36,-57.53,270.9,6.03,107.6,-48.34,0.586,62.9,74,0.432,0,0
NEU-008655,TreatmentA,B01,126.22,-71.88,542.1,38.24,138.1,-49.23,1.116,17.1,100,0.3447,0,0
NEU-008656,TreatmentB,B03,107.95,-56.61,190.7,16.55,109.7,-45.49,0.761,58.3,76,0.2093,1,0
NEU-008657,TreatmentB,B02,95.91,-69.03,155.7,13.6,106.2,-42.38,0.767,48.9,88,0.5378,0,0
NEU-008658,Control,B03,91.37,-75.8,176.7,15.71,112.3,-42.02,1.23,32.7,84,0.5767,1,0
NEU-008659,TreatmentB,B01,81.87,-63.57,127.1,13.23,78.8,-47.45,1.039,61.7,93,0.596,1,1
NEU-008660,TreatmentB,B03,101.82,-66.88,173.7,26.78,60.3,-49.56,1.192,66.0,92,0.4262,1,1
NEU-008661,TreatmentA,B02,130.17,-64.48,135.0,7.26,127.9,-43.83,1.203,38.1,70,0.583,0,0
NEU-008662,Control,B02,102.35,-59.24,109.7,6.7,163.4,-39.88,1.19,25.1,91,0.3826,0,0
NEU-008663,Control,B03,91.06,-55.48,308.4,17.2,158.6,-39.69,0.913,37.9,80,0.2741,0,0
NEU-008664,TreatmentB,B01,106.14,-62.79,224.1,10.41,66.5,-34.9,1.042,55.4,67,0.407,1,0
NEU-008665,TreatmentA,B02,74.55,-72.51,187.0,10.28,68.0,-41.99,1.242,43.1,74,0.3381,1,0
NEU-008666,TreatmentB,B01,81.55,-59.63,413.9,20.8,41.9,-40.35,0.672,75.1,84,0.1836,0,0
NEU-008667,TreatmentA,B02,85.42,-61.93,221.6,13.75,60.4,-37.6,0.844,30.9,66,0.3675,0,1
NEU-008668,TreatmentA,B02,63.72,-72.68,187.0,15.13,97.4,-35.36,0.817,20.8,97,0.4576,0,0
NEU-008669,TreatmentB,B02,106.15,-62.23,258.6,12.01,121.8,-40.12,1.702,81.8,100,0.3706,1,0
NEU-008670,TreatmentB,B03,110.84,-65.86,171.5,8.6,160.2,-42.37,0.738,66.8,106,0.3759,0,0
NEU-008671,Control,B03,95.07,-61.12,149.3,9.07,120.9,-40.71,0.951,20.8,95,0.2963,0,1
NEU-008672,TreatmentB,B03,122.33,-72.9,180.8,14.15,96.5,-48.58,0.601,46.5,67,0.3962,1,0
NEU-008673,TreatmentB,B03,84.49,-68.66,198.2,27.01,84.4,-41.44,0.807,90.3,84,0.3457,1,0
NEU-008674,Control,B03,101.79,-69.05,227.9,10.84,45.5,-38.76,0.963,54.7,98,0.3998,0,0
NEU-008675,TreatmentB,B01,84.61,-64.89,100.3,16.22,85.0,-48.36,1.228,40.8,87,0.3229,1,1
NEU-008676,TreatmentA,B02,107.45,-66.79,168.5,11.71,76.1,-48.53,0.981,40.4,83,0.61,1,0
NEU-008677,Control,B02,121.42,-68.6,120.9,12.84,89.6,-35.27,0.772,10.7,88,0.4058,0,0
NEU-008678,TreatmentB,B02,83.51,-64.0,165.8,11.46,103.4,-33.53,1.779,90.4,91,0.6024,0,0
NEU-008679,TreatmentB,B02,100.13,-60.63,294.0,9.91,83.0,-43.12,0.868,84.9,96,0.2022,1,1
NEU-008680,TreatmentA,B02,86.19,-57.64,200.2,19.63,96.4,-42.83,1.293,29.8,95,0.6132,1,1
NEU-008681,TreatmentB,B03,106.08,-53.71,130.8,17.14,60.6,-37.4,1.048,56.1,106,0.2749,1,0
NEU-008682,TreatmentB,B03,115.51,-64.41,91.5,16.87,122.0,-46.21,0.842,62.8,80,0.3983,1,1
NEU-008683,Control,B03,105.46,-63.5,127.1,7.35,84.7,-44.67,1.225,32.8,89,0.4645,0,1
NEU-008684,TreatmentA,B01,104.0,-67.38,146.4,15.68,72.1,-41.13,1.193,64.1,77,0.4825,1,1
NEU-008685,Control,B03,102.8,-62.79,264.0,10.62,143.8,-43.08,1.257,56.6,86,0.5194,1,1
NEU-008686,TreatmentA,B01,124.08,-60.02,320.9,7.97,105.8,-40.98,2.035,35.7,77,0.2805,0,1
NEU-008687,TreatmentA,B01,107.1,-67.94,150.7,7.86,46.9,-39.08,0.619,55.8,82,0.5031,0,0
NEU-008688,TreatmentA,B02,102.88,-62.96,263.7,19.1,123.5,-43.96,0.919,93.8,73,0.5461,1,1
NEU-008689,TreatmentB,B03,124.04,-60.12,282.9,6.57,41.5,-37.67,1.401,37.4,93,0.3312,0,1
NEU-008690,TreatmentB,B01,85.26,-62.48,219.1,8.72,39.7,-44.42,0.889,55.8,87,0.4087,0,0
NEU-008691,Control,B02,86.98,-63.32,156.1,7.39,80.9,-43.98,0.677,62.1,100,0.2956,0,1
NEU-008692,Control,B01,84.91,-66.27,138.1,17.6,113.5,-43.37,1.198,42.2,91,0.4746,1,1
NEU-008693,TreatmentB,B02,83.33,-66.94,148.1,8.78,13.1,-37.54,0.756,44.1,82,0.5111,1,0
NEU-008694,Control,B02,87.25,-58.38,162.8,14.09,128.2,-37.63,1.469,24.7,73,0.3895,1,0
NEU-008695,TreatmentA,B03,95.5,-72.15,250.1,13.03,48.8,-41.94,0.937,22.7,78,0.2518,0,0
NEU-008696,TreatmentB,B03,96.72,-62.11,205.6,7.19,48.1,-39.08,1.144,60.3,91,0.1704,0,1
NEU-008697,TreatmentB,B02,95.21,-56.77,113.5,14.0,93.6,-37.57,0.975,64.7,93,0.477,1,0
NEU-008698,TreatmentB,B03,75.44,-71.36,233.2,17.48,76.1,-33.06,1.373,59.6,78,0.358,1,0
NEU-008699,Control,B02,112.64,-66.38,79.2,13.51,124.0,-45.14,0.835,18.2,82,0.3119,0,0
NEU-008700,TreatmentA,B02,80.11,-64.49,532.7,12.35,140.4,-46.82,1.081,53.1,83,0.3633,0,1
NEU-008701,TreatmentA,B03,124.64,-61.41,135.2,5.65,56.7,-48.26,0.837,41.0,92,0.2595,0,1
NEU-008702,TreatmentB,B01,97.48,-69.01,422.8,11.81,37.7,-36.99,1.7,70.0,105,0.5851,0,0
NEU-008703,Control,B01,86.61,-61.32,158.4,5.54,119.9,-48.87,0.772,46.4,90,0.6161,0,0
NEU-008704,TreatmentA,B01,88.59,-66.25,175.1,23.66,137.3,-40.6,1.961,42.8,110,0.1991,0,0
NEU-008705,TreatmentB,B02,56.35,-61.21,120.3,11.96,54.0,-49.4,0.848,55.4,99,0.3017,1,0
NEU-008706,TreatmentA,B01,126.79,-68.11,180.8,15.91,184.6,-38.99,1.912,61.1,75,0.449,1,1
NEU-008707,TreatmentA,B01,89.03,-64.94,159.2,14.82,61.3,-48.38,1.206,25.2,93,0.4777,0,1
NEU-008708,TreatmentA,B01,110.41,-58.5,232.7,16.62,122.2,-46.43,0.573,56.6,94,0.6733,1,1
NEU-008709,TreatmentA,B02,116.98,-63.55,225.1,10.51,127.1,-53.47,0.699,20.8,94,0.4161,0,1
NEU-008710,Control,B01,88.59,-65.53,195.8,13.66,178.0,-46.58,0.765,16.2,76,0.6473,0,1
NEU-008711,TreatmentA,B02,95.33,-62.03,433.5,16.7,114.2,-45.0,1.483,52.3,87,0.3694,1,0
NEU-008712,TreatmentB,B01,115.41,-64.33,119.0,11.73,108.3,-33.82,1.138,91.5,82,0.4218,1,0
NEU-008713,TreatmentB,B03,84.81,-64.77,65.4,11.9,85.1,-47.47,1.003,73.7,89,0.3716,1,1
NEU-008714,TreatmentA,B03,103.13,-62.46,184.5,10.31,124.4,-38.03,1.123,64.0,100,0.4173,1,1
NEU-008715,TreatmentB,B03,105.96,-66.37,68.4,31.27,198.6,-37.26,0.73,70.8,87,0.6548,1,1
NEU-008716,TreatmentA,B02,117.46,-71.81,318.6,9.3,74.5,-35.99,0.97,51.8,76,0.683,1,0
NEU-008717,TreatmentB,B03,107.81,-62.95,194.0,8.53,39.6,-44.08,0.919,48.2,78,0.3108,1,1
NEU-008718,TreatmentA,B02,88.14,-59.11,88.9,25.29,70.4,-38.88,1.17,56.5,90,0.138,1,0
NEU-008719,Control,B03,75.95,-73.26,261.0,10.56,109.2,-43.56,1.149,42.2,108,0.5051,0,0
NEU-008720,TreatmentA,B03,94.08,-66.38,280.0,25.04,178.1,-45.54,0.782,50.4,88,0.2419,0,1
NEU-008721,TreatmentA,B01,102.87,-66.89,216.3,9.74,73.4,-37.24,1.173,40.5,73,0.3565,0,1
NEU-008722,Control,B03,98.16,-71.76,282.4,17.58,127.8,-39.39,0.567,55.1,101,0.5128,0,1
NEU-008723,Control,B01,121.42,-70.45,213.9,10.71,136.1,-38.87,0.792,38.2,88,0.4897,1,0
NEU-008724,Control,B01,106.43,-56.94,295.2,18.78,113.8,-43.17,1.567,37.3,99,0.6344,0,1
NEU-008725,TreatmentB,B01,83.45,-61.06,346.6,5.76,2.3,-40.14,0.888,58.4,82,0.7845,0,0
NEU-008726,TreatmentB,B01,85.63,-59.28,104.0,11.84,110.8,-43.25,0.906,57.5,64,0.6388,1,0
