sample_id,group,batch,measure_1,tx_count_total,genes_detected,mito_fraction,ribo_fraction,mean_gc_percent,duplication_rate,median_tx_length,counts_gene_of_interest,target_a,target_b
GEN-500140,TreatmentA,B03,104.16,1709456,13063,0.045,0.2135,47.59,0.2157,2196,944,0,1
GEN-500600,TreatmentB,B02,133.75,979374,15938,0.086,0.2484,47.18,0.2126,1653,800,0,1
GEN-500316,TreatmentA,B03,90.16,818734,15011,0.021,0.0984,47.73,0.2024,1633,356,1,1
GEN-500579,Control,B01,120.54,460697,14785,0.0193,0.1941,44.81,0.2075,646,302,1,0
GEN-500320,TreatmentB,B01,110.9,424630,18543,0.0832,0.232,47.24,0.2243,1841,977,1,1
GEN-500204,Control,B01,92.82,1067030,9084,0.0163,0.0827,46.06,0.2793,1893,-103,0,0
GEN-500315,Control,B02,95.61,3097526,10693,0.0508,0.1044,42.51,0.1404,2632,-39,0,1
GEN-500163,TreatmentB,B02,104.4,1394586,17462,0.0377,0.1982,46.38,0.1267,1120,772,1,1
GEN-500591,TreatmentA,B02,93.66,1318268,17768,0.0661,0.1548,46.95,0.114,1879,614,1,1
GEN-500654,Control,B02,81.37,663215,13894,0.0763,0.1212,44.87,0.196,1714,884,0,1
GEN-500630,TreatmentB,B01,103.29,2087476,14075,0.087,0.2043,49.55,0.1895,3184,1001,0,0
GEN-500188,TreatmentA,B03,96.37,580208,16072,0.0239,0.1144,48.97,0.1596,1793,709,1,0
GEN-500596,TreatmentA,B02,96.83,444289,15904,0.0464,0.1086,44.21,0.2273,1570,1397,1,0
GEN-500774,TreatmentA,B02,105.3,2353959,14597,0.0603,0.1475,45.66,0.1126,2360,297,0,1
GEN-500528,Control,B02,107.4,1639165,14995,0.1289,0.0624,50.59,0.0325,1349,310,0,1
GEN-500787,TreatmentB,B01,101.77,1940382,16609,0.0124,0.183,46.8,0.1772,2588,628,1,0
GEN-500903,TreatmentB,B03,100.19,901368,16066,0.081,0.1813,48.13,0.0999,1083,664,1,0
GEN-500486,TreatmentA,B03,84.51,2797246,13349,0.091,0.0924,45.67,0.1863,2394,275,0,1
GEN-500123,TreatmentA,B03,120.31,1248909,15238,0.0507,0.1799,45.37,0.2918,1895,307,0,1
GEN-500671,TreatmentA,B01,88.72,1390784,17359,0.0302,0.0985,47.11,0.1819,1441,744,1,1
GEN-500950,TreatmentB,B01,96.45,1813280,23248,0.0191,0.0677,47.98,0.1734,1942,715,1,1
GEN-500895,TreatmentB,B03,104.94,892134,16474,0.0184,0.1193,48.12,0.1424,2578,477,1,1
GEN-500469,Control,B03,95.65,1860195,16444,0.0415,0.191,45.8,0.0676,1652,-102,1,0
GEN-500716,Control,B02,79.07,3104998,12808,0.138,0.127,47.88,0.149,1775,486,0,0
GEN-500174,TreatmentB,B01,93.21,2480306,13635,0.0502,0.2124,48.65,0.2008,1250,701,1,0
GEN-500465,TreatmentB,B01,107.98,3182281,13124,0.0581,0.085,43.7,0.1593,2227,1347,1,0
GEN-500806,TreatmentA,B01,133.66,2304427,13347,0.0347,0.1213,48.5,0.197,1844,588,1,0
GEN-500037,TreatmentB,B03,105.57,3908521,16780,0.0307,0.1748,47.71,0.0884,839,1203,1,1
GEN-500152,Control,B02,110.01,3207159,15704,0.0396,0.1286,48.1,0.1899,1253,70,0,1
GEN-500161,TreatmentA,B02,102.74,4931734,16471,0.0466,0.1845,47.46,0.1666,2034,824,1,0
GEN-500006,Control,B03,72.26,1974902,11579,0.1163,0.1365,45.31,0.0474,1295,403,0,1
GEN-500786,Control,B02,114.56,4760346,14280,0.0482,0.1152,45.85,0.1638,1867,-51,1,1
GEN-500018,TreatmentB,B03,90.79,1700540,16252,0.035,0.0562,46.53,0.164,1687,1550,1,1
GEN-500426,TreatmentA,B02,99.98,717022,16324,0.0205,0.1788,48.42,0.0761,3732,309,1,0
GEN-500642,TreatmentB,B03,99.68,2109198,16938,0.0244,0.2285,46.89,0.0635,1164,445,1,0
GEN-500619,Control,B01,105.27,889088,10167,0.0837,0.2102,45.34,0.148,1070,138,0,0
GEN-500532,TreatmentA,B01,104.38,1504401,19448,0.1637,0.1806,47.49,0.2308,1468,554,0,1
GEN-500253,Control,B02,118.89,1122097,13586,0.0303,0.0697,46.48,0.1431,1545,-9,0,1
GEN-500036,TreatmentA,B02,107.24,2740768,14622,0.0245,0.1014,50.22,0.1458,1821,610,1,0
GEN-500884,TreatmentB,B01,92.05,1332219,12779,0.0406,0.0955,49.02,0.1174,1255,409,0,1
GEN-500262,TreatmentB,B03,95.38,811283,15418,0.0129,0.1424,45.16,0.1391,2934,950,1,0
GEN-500910,Control,B03,97.07,1199743,15651,0.0642,0.08,47.98,0.066,1413,14,0,1
GEN-500780,TreatmentB,B02,93.07,932249,16712,0.0965,0.1491,45.19,0.1541,1607,720,0,0
GEN-500257,Control,B02,93.73,2290975,14343,0.0315,0.1635,43.88,0.1189,2036,405,0,0
GEN-500561,Control,B02,97.28,2193848,14690,0.0997,0.1989,47.47,0.3495,973,19,0,1
GEN-500044,Control,B02,102.0,2842300,12122,0.0769,0.1091,45.56,0.3069,1788,45,0,0
GEN-500936,Control,B01,94.25,1262615,15147,0.0178,0.1336,46.88,0.1745,1417,101,0,1
GEN-500825,TreatmentB,B01,98.3,644101,19421,0.0746,0.1432,45.65,0.0965,1778,1751,1,0
GEN-500169,Control,B03,80.11,1286324,11460,0.1157,0.1188,48.39,0.0639,1346,80,0,1
GEN-500853,TreatmentB,B01,100.11,2481204,15400,0.0674,0.0931,51.18,0.2128,1376,588,0,0
GEN-500586,TreatmentB,B02,115.93,2204308,20601,0.0158,0.1739,48.87,0.0836,1582,620,1,0
GEN-500734,TreatmentA,B02,91.97,1911937,14989,0.0511,0.1491,48.81,0.3637,1810,191,0,0
GEN-500559,Control,B02,98.29,3020020,10796,0.0158,0.1537,46.29,0.2153,1358,70,1,1
GEN-500660,TreatmentA,B03,108.15,2199043,15227,0.0277,0.1636,45.64,0.2195,1966,1159,1,1
GEN-500470,Control,B02,84.81,549025,15212,0.0201,0.0573,43.28,0.3345,1426,-38,1,0
GEN-500436,Control,B03,75.81,2693826,13678,0.0706,0.1292,46.91,0.2115,1214,106,0,0
GEN-500239,TreatmentA,B01,103.47,1437329,14490,0.0185,0.106,44.79,0.1075,2041,386,1,1
GEN-500199,Control,B01,94.74,2534225,15118,0.0239,0.1662,48.42,0.0995,1359,267,0,0
GEN-500881,Control,B02,97.42,2175810,14168,0.0314,0.2283,46.79,0.1794,2082,400,0,1
GEN-500625,TreatmentA,B01,116.82,1634446,15996,0.0242,0.0873,47.11,0.2226,935,421,0,0
GEN-500259,TreatmentB,B01,102.23,1845810,13293,0.0271,0.2214,49.93,0.1802,1331,648,1,0
GEN-500215,TreatmentA,B02,87.97,1661493,15295,0.0247,0.1081,46.1,0.1682,2168,367,1,1
GEN-500567,TreatmentA,B03,114.71,1873969,18575,0.1967,0.061,53.33,0.22,1619,290,0,0
GEN-500244,TreatmentB,B01,98.36,1007386,16781,0.0447,0.1459,48.12,0.158,1856,620,1,0
GEN-500025,TreatmentB,B02,119.96,1208075,16539,0.1094,0.1165,49.06,0.1136,1404,496,0,0
GEN-500337,TreatmentB,B01,104.2,253086,16778,0.1672,0.1268,50.02,0.2504,2505,701,0,0
GEN-500312,TreatmentB,B01,83.65,1022322,12976,0.0175,0.097,45.58,0.1327,1523,946,1,1
GEN-500109,TreatmentB,B03,96.81,1836352,19183,0.0065,0.2023,49.59,0.1849,817,439,1,1
GEN-500789,Control,B01,80.57,2040776,16993,0.0175,0.1905,50.04,0.2029,1375,360,1,0
GEN-500067,TreatmentB,B01,102.61,366236,18785,0.1371,0.168,47.06,0.2002,1313,618,0,1
GEN-500219,TreatmentA,B01,106.82,3025425,15657,0.0303,0.1868,45.0,0.0558,2905,403,1,0
GEN-500139,TreatmentB,B03,77.25,2048774,13408,0.0727,0.2075,43.63,0.1551,1048,686,1,0
GEN-500949,Control,B03,80.1,3101753,14807,0.0367,0.1364,45.27,0.2806,1476,362,1,0
GEN-500994,Control,B01,99.55,1395963,8704,0.0578,0.1846,49.69,0.2359,1701,352,0,0
GEN-500106,TreatmentA,B03,123.2,3143144,13596,0.1542,0.0903,49.53,0.2027,1506,243,0,0
GEN-500407,TreatmentB,B03,78.85,1094733,17649,0.1267,0.2359,46.42,0.1277,1646,609,0,0
GEN-500114,TreatmentB,B03,90.44,940484,16201,0.0223,0.1296,44.1,0.135,1925,607,1,0
GEN-500568,TreatmentB,B03,91.38,2449954,15373,0.0352,0.1598,46.46,0.2992,1614,631,1,1
GEN-500756,TreatmentA,B03,95.08,1613290,18506,0.0806,0.143,46.12,0.108,1682,790,1,1
GEN-500410,TreatmentB,B02,115.31,1137843,16181,0.1203,0.1578,48.58,0.328,1173,920,0,0
GEN-500497,Control,B02,86.96,2329585,11758,0.1065,0.2113,48.0,0.1056,2246,313,0,0
GEN-500696,Control,B03,100.85,649096,16819,0.1141,0.0982,44.44,0.1149,1605,162,0,1
GEN-500388,TreatmentA,B02,117.83,782446,15066,0.0464,0.1198,44.21,0.2313,1648,897,1,1
GEN-500347,TreatmentA,B03,91.9,2720061,16335,0.0264,0.1091,45.89,0.0301,1092,1125,1,1
GEN-500938,Control,B03,122.5,1688981,9782,0.0148,0.1242,44.82,0.4096,1447,-108,0,0
GEN-500753,Control,B02,92.63,3878883,15127,0.0876,0.159,47.11,0.1347,2052,-79,0,0
GEN-500587,TreatmentB,B01,87.06,969228,14466,0.065,0.214,46.26,0.2773,1061,602,1,1
GEN-500929,TreatmentA,B01,119.25,1493321,11683,0.019,0.1647,46.02,0.1065,1703,272,1,0
GEN-500846,Control,B02,110.85,1083666,15091,0.0246,0.1805,46.45,0.3258,1869,522,0,1
GEN-500730,Control,B02,93.66,1702331,11449,0.0032,0.1041,49.34,0.2422,1344,44,0,0
GEN-500183,TreatmentA,B01,82.99,869051,17544,0.0464,0.0882,45.64,0.0864,925,759,1,1
GEN-500887,TreatmentA,B01,102.94,2300216,15883,0.0665,0.2064,49.04,0.255,2491,1862,0,1
GEN-500727,TreatmentA,B01,99.78,1741845,15392,0.0856,0.2054,46.28,0.1014,1005,501,0,0
GEN-500799,Control,B02,113.71,1005206,14922,0.094,0.2219,49.36,0.3329,987,792,1,1
GEN-500453,TreatmentB,B01,88.18,2859938,14966,0.0353,0.1397,48.98,0.185,2247,1241,1,0
GEN-500736,Control,B01,72.84,1462527,12760,0.0915,0.2078,48.09,0.0919,835,139,0,1
GEN-500679,TreatmentB,B03,89.05,3270813,14678,0.0187,0.2088,46.39,0.1886,2108,715,0,1
GEN-500588,TreatmentB,B02,103.73,807802,18142,0.0944,0.193,44.75,0.1917,894,734,0,0
GEN-500820,TreatmentB,B02,121.06,1023621,15132,0.0388,0.1719,43.16,0.0889,1671,518,1,0
GEN-500724,TreatmentB,B03,89.71,1195434,11207,0.0609,0.262,48.9,0.2378,1504,755,0,1
GEN-500782,Control,B03,79.39,1485138,14475,0.0668,0.091,44.95,0.4278,1340,227,1,0
GEN-500795,TreatmentA,B02,111.95,1335602,15975,0.0823,0.1065,43.8,0.039,843,565,1,0
GEN-500405,TreatmentA,B02,114.63,2511237,11138,0.021,0.1324,48.22,0.1931,1510,1254,1,0
GEN-500556,TreatmentA,B02,103.2,2891970,10808,0.0219,0.0936,46.01,0.2357,1669,575,1,0
GEN-500530,TreatmentB,B02,91.77,2177441,18197,0.0572,0.1327,50.31,0.0368,1041,816,1,0
GEN-500476,TreatmentB,B03,105.9,1286623,17002,0.0289,0.1768,44.73,0.4327,2903,716,1,1
GEN-500817,TreatmentB,B02,100.64,1781168,10841,0.0219,0.1015,47.46,0.1464,1536,1034,1,1
GEN-500201,TreatmentA,B03,98.2,1091721,18947,0.0397,0.099,46.85,0.2132,1188,849,1,1
GEN-500537,TreatmentA,B03,122.97,2358492,12610,0.1184,0.1073,43.25,0.375,2445,757,0,1
GEN-500902,Control,B01,74.13,1217133,12852,0.0352,0.0497,44.84,0.1664,1004,17,0,0
GEN-500697,TreatmentA,B03,77.68,787255,19426,0.0408,0.1837,43.93,0.3321,1467,423,1,1
GEN-500372,Control,B01,88.76,1955947,14027,0.0259,0.1542,48.85,0.1483,1483,192,1,0
GEN-501000,TreatmentB,B02,103.79,1112915,15952,0.009,0.1822,45.72,0.0815,1860,1252,1,0
GEN-500877,TreatmentB,B01,107.7,862831,13085,0.0356,0.1327,46.3,0.0752,1665,1192,1,1
GEN-500233,TreatmentA,B03,91.41,527856,18958,0.0704,0.0835,43.84,0.1168,1328,1183,1,1
GEN-500260,TreatmentB,B03,118.36,2858224,16814,0.0962,0.0659,45.55,0.2611,2411,850,1,0
GEN-500594,TreatmentB,B02,90.86,2448335,14609,0.0386,0.1054,46.75,0.0464,4373,634,0,1
GEN-500536,TreatmentB,B03,84.65,1074515,16822,0.0935,0.1336,45.55,0.1458,2576,824,1,1
GEN-500371,TreatmentB,B03,80.67,4661049,14712,0.02,0.1153,45.36,0.3784,888,686,0,0
GEN-500772,TreatmentA,B01,79.77,1071128,16804,0.0761,0.1214,48.36,0.1083,1215,932,0,0
GEN-500027,Control,B01,79.32,3086139,13749,0.0607,0.0615,45.81,0.2056,1384,739,1,0
GEN-500419,TreatmentB,B01,77.36,1383362,17147,0.0906,0.152,46.72,0.2637,3134,609,0,1
GEN-500943,TreatmentA,B01,80.96,1807676,20159,0.0561,0.2098,48.35,0.1805,1596,348,0,0
GEN-500558,Control,B02,111.58,1073598,11620,0.0764,0.2264,46.77,0.1005,2552,448,0,0
GEN-500644,TreatmentB,B02,85.73,1982544,13218,0.0339,0.2903,46.34,0.1503,1956,539,0,1
GEN-500678,TreatmentB,B02,83.01,1868799,15475,0.0618,0.1253,44.53,0.2409,2072,871,0,0
GEN-500490,TreatmentA,B01,91.65,2350488,11016,0.0169,0.1919,45.52,0.1862,2087,961,1,1
GEN-500009,TreatmentA,B03,116.08,2813164,13959,0.0867,0.0541,48.12,0.1751,2518,170,0,0
GEN-500381,TreatmentA,B01,88.96,1596377,17940,0.0139,0.0707,47.85,0.149,1641,263,1,1
GEN-500255,TreatmentB,B01,112.86,1547353,17468,0.0876,0.2279,46.85,0.3251,1806,761,0,1
GEN-500614,TreatmentB,B01,85.31,1659937,17955,0.0252,0.1515,46.55,0.3033,1073,531,1,1
GEN-500548,TreatmentB,B01,108.66,778373,17968,0.0504,0.0731,48.43,0.1416,2632,731,1,0
GEN-500160,TreatmentA,B03,84.54,1408570,17403,0.02,0.1917,45.12,0.2279,1921,492,1,1
GEN-500041,TreatmentA,B03,91.12,554645,13701,0.0274,0.1192,50.89,0.0431,2462,199,0,0
GEN-500412,Control,B02,81.67,3189227,9985,0.0731,0.1477,45.63,0.116,1503,361,0,1
GEN-500058,Control,B01,106.53,1599625,12279,0.072,0.1596,44.22,0.085,2692,1043,0,0
GEN-500474,Control,B01,113.45,631346,11768,0.0409,0.2221,47.23,0.3234,2004,-98,0,1
GEN-500290,TreatmentB,B02,97.84,905695,11299,0.0372,0.1347,46.67,0.1357,1670,672,1,1
GEN-500272,TreatmentA,B02,112.97,822445,14171,0.0142,0.1259,49.03,0.1367,2788,822,1,0
GEN-500443,Control,B03,104.85,493188,15031,0.0271,0.0899,44.15,0.1831,1568,320,1,1
GEN-500170,TreatmentA,B02,127.05,1234335,11569,0.0459,0.1729,47.92,0.1283,2017,707,0,0
GEN-500599,TreatmentA,B03,81.53,1287132,15625,0.0974,0.1622,49.13,0.3571,995,466,0,0
GEN-500379,Control,B02,94.19,1847182,13349,0.0229,0.1719,47.46,0.2183,2285,71,0,1
GEN-500485,Control,B03,93.3,1670164,13817,0.0312,0.0664,47.73,0.3582,1768,332,1,0
GEN-500077,TreatmentA,B01,108.7,2785271,15202,0.076,0.2418,45.57,0.2085,2479,355,0,0
GEN-500358,Control,B02,115.46,2113977,13340,0.0552,0.1252,49.37,0.1722,2291,74,0,0
GEN-500091,Control,B01,88.65,2793544,11259,0.0191,0.0785,48.32,0.3623,1361,814,0,0
GEN-500988,TreatmentB,B02,85.39,1649736,11569,0.016,0.0605,43.9,0.2983,2469,1157,0,0
GEN-500234,Control,B01,129.12,295593,14550,0.0205,0.1675,45.91,0.2278,3053,386,1,1
GEN-500335,TreatmentA,B01,138.93,1922333,15973,0.084,0.2407,45.31,0.0727,2815,234,0,0
GEN-500361,TreatmentB,B01,128.07,2111416,15911,0.0866,0.202,44.88,0.227,1771,647,0,1
GEN-500085,TreatmentA,B01,119.18,1894850,15933,0.0623,0.2279,46.92,0.1793,1434,848,0,1
GEN-500641,Control,B02,118.32,4634263,14583,0.1275,0.1224,44.92,0.2356,2014,614,0,1
GEN-500061,Control,B03,129.78,1077421,15048,0.031,0.0611,45.41,0.0864,1188,585,1,1
GEN-500674,Control,B02,92.57,1593076,16306,0.0869,0.1198,43.34,0.357,1557,791,0,0
GEN-500108,Control,B02,111.25,2024025,17232,0.0618,0.2036,43.37,0.0959,2656,63,0,0
GEN-500040,TreatmentA,B02,99.5,832053,12615,0.0749,0.0815,47.8,0.1137,2006,1129,0,1
GEN-500882,Control,B02,113.8,1018018,15635,0.0219,0.0688,41.72,0.2555,2335,458,0,0
GEN-500921,Control,B02,108.65,709761,9523,0.0132,0.1386,44.97,0.3036,1026,982,1,0
GEN-500632,TreatmentA,B02,119.58,1011171,14408,0.0938,0.1344,48.05,0.2406,1895,515,0,0
GEN-500002,TreatmentB,B02,101.24,1877372,14579,0.0648,0.2061,47.75,0.2417,1979,862,1,0
GEN-500896,Control,B03,97.96,1457355,13330,0.0224,0.094,48.93,0.3773,2914,138,0,0
GEN-500153,Control,B03,86.06,574779,14267,0.1249,0.0483,43.39,0.4538,1460,93,0,0
GEN-500707,TreatmentB,B01,88.58,3934782,13730,0.0233,0.0705,51.38,0.4261,1237,498,1,0
GEN-500843,TreatmentB,B01,126.8,906429,13691,0.0244,0.1517,46.36,0.1729,993,682,0,1
GEN-500749,Control,B01,109.4,3177055,13310,0.0836,0.1023,45.56,0.1536,1234,665,1,1
GEN-500811,Control,B03,93.98,1288746,12883,0.0023,0.1866,44.88,0.2099,962,1,0,0
GEN-500498,TreatmentB,B02,77.92,3981366,16763,0.0244,0.1377,44.63,0.427,949,463,1,1
GEN-500066,Control,B03,90.54,780279,11734,0.0908,0.0943,48.96,0.1839,1919,160,0,0
GEN-500208,Control,B01,127.5,1506332,13328,0.0568,0.1271,42.23,0.0963,1287,16,0,0
GEN-500709,TreatmentB,B03,95.15,649076,17018,0.0669,0.312,42.33,0.1614,1699,719,1,0
GEN-500624,TreatmentB,B01,67.81,1368730,14585,0.0165,0.1147,47.41,0.1617,1000,625,1,0
GEN-500931,TreatmentB,B03,93.85,3632767,16984,0.0262,0.1317,45.93,0.1578,794,743,1,1
GEN-500194,TreatmentA,B01,92.66,1223900,13940,0.0522,0.1372,49.26,0.38,1115,865,0,0
GEN-500190,Control,B02,91.3,2292178,8110,0.0385,0.2164,48.3,0.0809,1631,66,0,0
GEN-500145,Control,B01,70.11,803778,16778,0.0588,0.1237,45.27,0.2076,1912,808,1,1
GEN-500087,Control,B01,111.83,2365323,13523,0.1606,0.039,46.47,0.3393,1036,60,0,0
GEN-500112,TreatmentB,B01,106.94,767809,13747,0.0833,0.0679,48.85,0.1694,1293,829,0,0
GEN-500355,TreatmentA,B02,119.0,1038265,15280,0.0537,0.2791,48.79,0.204,1019,286,0,0
GEN-500010,TreatmentA,B01,127.75,1662821,11595,0.053,0.1572,48.41,0.3683,2236,281,0,1
GEN-500629,Control,B02,115.31,3197297,11953,0.1258,0.1131,47.15,0.1483,1692,94,0,1
GEN-500798,TreatmentA,B02,98.05,3589061,16056,0.0962,0.1671,46.55,0.2223,883,771,0,1
GEN-500386,Control,B03,64.62,459285,13108,0.0054,0.165,44.08,0.2188,1466,274,1,1
GEN-500893,TreatmentA,B01,104.95,1739721,10152,0.0525,0.0487,42.93,0.0502,1888,147,0,1
GEN-500784,TreatmentB,B03,68.36,1720715,15364,0.0488,0.2224,48.85,0.1679,1840,1101,1,0
GEN-500953,TreatmentB,B01,92.08,1432441,18237,0.0285,0.1515,46.78,0.4276,1053,630,1,1
GEN-500873,Control,B03,114.92,1268077,10432,0.0122,0.1291,42.42,0.3616,1488,248,0,0
GEN-500434,TreatmentB,B03,93.8,1623376,17020,0.0309,0.1531,44.47,0.2187,2181,1186,1,0
GEN-500424,TreatmentA,B03,103.18,1367194,17243,0.086,0.1092,48.69,0.1232,1152,760,1,1
GEN-500432,TreatmentB,B03,118.74,3225643,14731,0.0038,0.1281,44.09,0.1404,1557,543,1,0
GEN-500597,Control,B02,122.74,1303011,18045,0.0701,0.1321,48.47,0.138,3616,691,1,0
GEN-500914,Control,B03,111.09,1502355,12458,0.0369,0.1349,45.66,0.179,751,-20,0,1
GEN-500746,TreatmentB,B02,120.63,1712916,16727,0.0712,0.17,50.1,0.1408,1667,645,1,0
GEN-500339,TreatmentB,B01,90.98,1363631,16370,0.0189,0.107,40.05,0.1572,3305,517,1,0
GEN-500451,TreatmentA,B03,98.36,1521268,13363,0.0765,0.1476,45.64,0.1667,1750,1440,1,0
GEN-500745,TreatmentB,B02,94.64,2587690,17028,0.0731,0.1092,50.93,0.2475,1101,663,1,0
GEN-500961,TreatmentA,B01,110.9,2429982,9224,0.0854,0.1113,43.72,0.179,1379,266,0,0
GEN-500605,Control,B03,90.39,2102932,12266,0.0226,0.1945,45.56,0.2403,1278,139,0,1
GEN-500758,TreatmentB,B02,102.27,2693635,16689,0.1149,0.2029,45.96,0.3888,1747,1386,0,1
GEN-500522,TreatmentA,B01,96.13,572907,10093,0.0137,0.0839,48.7,0.0906,1332,196,0,1
GEN-500970,Control,B03,91.24,1204371,12721,0.0144,0.1588,50.11,0.2684,1139,165,0,0
GEN-500856,TreatmentA,B02,123.25,1267958,16651,0.018,0.139,44.4,0.2132,2008,407,1,0
GEN-500176,TreatmentA,B02,114.62,1557333,13543,0.01,0.1115,48.18,0.2262,1779,918,1,0
GEN-500563,Control,B03,116.63,769397,14373,0.0327,0.2063,48.44,0.119,807,86,0,0
GEN-500437,TreatmentA,B02,92.22,1344489,16719,0.0254,0.1596,48.12,0.0701,2018,320,1,0
GEN-500552,TreatmentA,B03,95.9,1068818,14382,0.003,0.1141,47.36,0.1083,2370,779,1,1
GEN-500304,TreatmentB,B01,95.89,1771555,14682,0.0509,0.1504,47.5,0.4618,1647,948,0,1
GEN-500549,TreatmentB,B02,89.81,2360811,14876,0.0399,0.0465,44.1,0.2231,1672,725,0,0
GEN-500982,TreatmentA,B01,104.93,737814,14617,0.0123,0.0988,46.42,0.1071,1408,220,0,1
GEN-500417,Control,B01,94.45,1885873,15966,0.0148,0.0492,48.57,0.0866,2126,-2,0,1
GEN-500096,TreatmentA,B01,132.76,1678662,16735,0.0306,0.1682,46.54,0.2667,2999,333,1,1
GEN-500592,TreatmentA,B03,82.51,1492130,17735,0.1149,0.1468,46.43,0.2336,1407,614,0,1
GEN-500647,TreatmentA,B02,100.68,1845880,14735,0.0153,0.06,46.17,0.2044,1227,493,0,1
GEN-500721,TreatmentA,B03,86.95,4050272,10364,0.0319,0.2305,45.01,0.2275,1947,376,0,1
GEN-500248,Control,B02,112.72,2291594,13538,0.0389,0.1731,43.54,0.2362,1807,540,1,0
GEN-500571,TreatmentA,B01,98.79,1823724,18572,0.0423,0.1787,48.08,0.2485,1196,371,1,1
GEN-500043,TreatmentA,B02,115.63,2101157,16313,0.0459,0.125,47.45,0.065,1129,405,0,0
GEN-500224,TreatmentA,B02,107.94,1161783,14758,0.0718,0.1724,48.07,0.1924,2137,430,0,1
GEN-500580,TreatmentA,B03,104.16,936548,14907,0.0105,0.3289,47.44,0.3102,1181,571,1,1
GEN-500076,TreatmentA,B03,89.24,1134293,17070,0.0067,0.1802,46.02,0.183,1614,1267,1,1
GEN-500708,Control,B02,109.8,1635906,13799,0.1055,0.1979,44.5,0.1561,1313,47,0,1
GEN-500635,Control,B01,90.14,1919925,13864,0.0151,0.2014,43.71,0.2638,1759,537,1,1
GEN-500957,TreatmentA,B02,73.5,805029,15440,0.0946,0.1534,45.88,0.156,3080,576,0,0
GEN-500389,Control,B03,93.49,1831322,16253,0.0351,0.1202,44.29,0.0616,1607,603,0,0
GEN-500821,TreatmentB,B01,74.44,1829715,17132,0.0498,0.0566,45.18,0.0312,1808,1944,1,1
GEN-500917,Control,B01,95.13,1274760,11669,0.032,0.2076,48.6,0.0684,1542,1256,0,0
GEN-500249,Control,B02,106.16,904321,11238,0.051,0.1329,45.06,0.09,2175,173,0,1
GEN-500813,TreatmentA,B03,99.04,2031491,13858,0.0339,0.2072,49.75,0.271,702,527,0,1
GEN-500414,TreatmentA,B01,92.86,2994301,16060,0.0091,0.1445,48.13,0.2398,1458,1079,1,1
GEN-500971,Control,B03,128.8,2218452,14074,0.0723,0.0914,40.67,0.2419,1489,342,0,0
GEN-500550,Control,B01,94.83,2641830,12116,0.1225,0.0857,47.54,0.2129,2879,331,0,1
