sample_id,group,batch,measure_1,tx_count_total,genes_detected,mito_fraction,ribo_fraction,mean_gc_percent,duplication_rate,median_tx_length,counts_gene_of_interest,target_a,target_b
GEN-500862,TreatmentA,B02,102.66,2080238,12991,0.0634,0.2152,48.13,0.125,1871,791,0,0
GEN-509968,TreatmentA,B01,121.57,1867440,16742,0.0276,0.1069,45.1,0.0789,1110,488,1,1
GEN-506018,TreatmentB,B01,80.85,4725098,13114,0.0146,0.1827,47.27,0.2367,2452,627,1,1
GEN-504355,TreatmentA,B01,114.9,2672815,10316,0.0723,0.1724,43.78,0.168,2045,134,1,0
GEN-509006,TreatmentA,B03,90.74,1062626,13512,0.0782,0.1732,48.49,0.1729,2133,231,0,0
GEN-502463,TreatmentA,B01,88.22,1096509,14150,0.0654,0.127,42.41,0.0856,2065,653,0,0
GEN-509884,TreatmentA,B03,104.8,1578038,15803,0.0725,0.1313,49.35,0.2877,1238,348,0,0
GEN-505584,TreatmentA,B02,95.75,1048628,13479,0.0202,0.1563,48.02,0.3552,1279,952,1,1
GEN-506580,TreatmentB,B02,116.95,1908959,16532,0.0781,0.2169,43.56,0.3201,1562,820,1,1
GEN-508194,TreatmentA,B01,104.23,3284475,19098,0.0085,0.1246,45.63,0.2144,1242,330,0,1
GEN-502365,TreatmentA,B02,56.2,1799892,14301,0.0566,0.1172,45.19,0.2465,2962,686,0,0
GEN-501137,TreatmentA,B03,92.21,1094833,16924,0.0615,0.1054,46.68,0.4276,2191,375,0,1
GEN-506237,Control,B02,90.18,1683966,13159,0.039,0.0813,47.13,0.2381,1413,142,1,1
GEN-509347,TreatmentB,B03,99.22,3368618,15746,0.0238,0.1724,45.63,0.3212,2279,900,1,1
GEN-502368,TreatmentA,B01,81.19,1780367,12143,0.1073,0.1171,46.9,0.1774,1023,697,0,0
GEN-501152,TreatmentB,B02,113.9,3100093,15521,0.0984,0.1235,45.54,0.191,1645,1002,1,1
GEN-508154,Control,B01,107.16,2370572,17808,0.0456,0.1062,46.08,0.4647,1793,427,1,0
GEN-506535,TreatmentB,B02,91.39,2087005,12045,0.0425,0.1462,44.54,0.0372,1642,808,0,0
GEN-505453,Control,B03,86.06,942243,13369,0.0315,0.174,48.44,0.0804,1650,110,0,0
GEN-506336,Control,B01,94.5,1971212,10480,0.0297,0.2129,43.64,0.3329,1057,113,0,1
GEN-505710,Control,B01,104.25,1169443,12943,0.0514,0.1755,46.01,0.2419,1160,-56,0,1
GEN-504372,Control,B02,89.87,1367399,12629,0.0191,0.0559,48.44,0.1358,1926,249,1,1
GEN-504685,TreatmentB,B03,78.97,1629320,15287,0.0382,0.0844,45.08,0.1577,1330,724,1,1
GEN-502727,TreatmentB,B01,100.44,823647,16709,0.1322,0.1889,43.45,0.2438,1124,809,0,0
GEN-500364,Control,B01,123.41,925390,8580,0.0677,0.0994,47.86,0.1927,1315,-1,0,0
GEN-502034,TreatmentB,B03,97.73,825938,16348,0.0114,0.1612,47.52,0.1805,1501,960,1,1
GEN-502117,TreatmentA,B01,91.26,707197,10512,0.0026,0.1514,43.54,0.2022,1082,157,0,0
GEN-503945,TreatmentB,B01,99.76,658911,18877,0.0656,0.107,46.39,0.3534,1407,711,1,1
GEN-508954,TreatmentA,B01,97.06,1026633,19240,0.0319,0.1453,45.34,0.1901,1896,569,1,1
GEN-508393,TreatmentB,B02,63.18,1889582,16722,0.0478,0.1559,46.97,0.1373,1450,728,1,1
GEN-505353,TreatmentA,B02,109.15,578718,12954,0.0025,0.1849,45.55,0.2038,1230,364,0,1
GEN-502258,TreatmentA,B01,117.59,2621817,17710,0.015,0.0891,44.26,0.1568,798,432,1,0
GEN-502972,TreatmentA,B03,90.72,1449735,14593,0.024,0.0579,44.09,0.2652,1310,672,0,0
GEN-509254,Control,B01,108.86,1931903,15255,0.1166,0.1691,47.94,0.1414,1851,-124,0,0
GEN-500250,Control,B02,105.42,1730477,18464,0.0439,0.1421,47.98,0.1134,2282,301,1,0
GEN-501030,Control,B01,115.17,1136591,17676,0.0268,0.162,47.31,0.1683,1959,958,1,1
GEN-503068,Control,B02,88.68,1577987,17725,0.0927,0.1116,47.08,0.1039,1149,74,0,1
GEN-501996,TreatmentB,B01,104.34,3766399,17966,0.0233,0.0838,46.91,0.122,1761,536,1,1
GEN-503371,Control,B01,102.13,1611229,16675,0.1103,0.0689,45.77,0.1998,1853,387,0,0
GEN-503496,Control,B03,113.16,1408145,17011,0.1015,0.1494,46.98,0.143,2360,46,0,1
GEN-505230,TreatmentB,B02,89.45,1069569,14042,0.0432,0.2309,48.3,0.0382,1072,1628,1,0
GEN-506116,TreatmentA,B03,117.82,2181919,18433,0.0237,0.0832,47.73,0.0889,1667,640,1,1
GEN-503370,TreatmentA,B02,114.81,405668,9740,0.0451,0.096,45.21,0.2677,1608,468,1,0
GEN-505675,TreatmentA,B01,119.38,1243461,14387,0.0209,0.0958,50.43,0.09,1353,159,1,0
GEN-502796,Control,B03,96.34,1341816,16673,0.0729,0.251,46.96,0.2729,1149,625,1,1
GEN-504632,TreatmentA,B02,107.89,1870964,15773,0.0268,0.1573,49.32,0.0826,1560,149,0,0
GEN-506516,TreatmentB,B03,94.92,1185045,15037,0.0854,0.0898,45.57,0.1725,2279,576,1,1
GEN-504697,TreatmentB,B02,114.75,396932,12308,0.0063,0.1898,46.68,0.2903,2911,1372,1,1
GEN-506955,TreatmentB,B02,127.16,1554141,18965,0.0554,0.101,44.95,0.1487,620,1114,1,1
GEN-500268,TreatmentB,B02,111.52,348829,15860,0.0425,0.2047,49.13,0.1379,2085,1062,1,0
GEN-503381,TreatmentB,B03,82.51,2451138,22348,0.1783,0.1945,46.7,0.3248,1071,1121,1,1
GEN-507083,TreatmentB,B02,95.59,3405691,14937,0.0434,0.1657,51.2,0.1219,2590,1239,0,0
GEN-506731,TreatmentB,B01,79.49,2301226,15721,0.0328,0.2908,46.89,0.274,1952,545,1,1
GEN-500030,TreatmentA,B01,87.74,1387563,11836,0.0809,0.1341,46.4,0.2263,1380,569,0,1
GEN-500236,Control,B03,107.76,1689572,13095,0.0213,0.1118,47.77,0.0725,2156,375,1,1
GEN-504751,TreatmentB,B01,75.19,1142362,14492,0.0421,0.1564,47.21,0.1782,1557,501,1,1
GEN-508919,TreatmentA,B01,86.02,1093386,10843,0.0499,0.1421,49.07,0.1474,1564,676,0,0
GEN-501629,TreatmentB,B02,78.83,7322351,16887,0.0012,0.1272,49.3,0.1673,1004,923,1,0
GEN-503355,TreatmentB,B03,98.87,1899717,11074,0.1138,0.1058,46.47,0.2378,1741,1527,1,1
GEN-502678,TreatmentB,B01,101.04,1417615,18577,0.0352,0.1528,42.97,0.1005,2417,489,1,0
GEN-509130,TreatmentA,B03,99.65,491817,13530,0.0084,0.1817,47.98,0.2815,1966,156,1,0
GEN-507402,TreatmentB,B01,97.86,1857057,15958,0.0254,0.1403,43.35,0.2067,2389,701,0,0
GEN-504659,TreatmentA,B01,105.51,1897226,10956,0.0316,0.1625,47.25,0.1293,1138,306,1,0
GEN-509487,TreatmentA,B01,107.53,1234582,15414,0.0156,0.1285,46.4,0.3304,1383,544,1,1
GEN-502837,TreatmentA,B02,93.13,1320705,15587,0.0446,0.0636,48.71,0.1165,867,812,1,1
GEN-500689,TreatmentA,B03,104.0,536037,13347,0.0151,0.1423,45.83,0.1775,1558,504,1,1
GEN-501742,TreatmentA,B02,105.74,541597,11235,0.112,0.1038,44.53,0.1479,1789,449,0,1
GEN-500876,Control,B01,103.6,2614150,14431,0.0197,0.101,44.46,0.3305,1785,23,1,0
GEN-505338,Control,B02,92.57,845835,13167,0.0926,0.1278,47.03,0.2909,1898,360,0,1
GEN-501357,TreatmentB,B03,100.02,1810311,14436,0.0542,0.1292,43.88,0.2836,1211,1683,1,0
GEN-501158,Control,B03,92.31,3592233,11358,0.0527,0.2047,45.22,0.1446,2102,9,0,0
GEN-502550,TreatmentA,B03,88.8,889600,13436,0.0278,0.1571,44.82,0.2201,1829,207,0,0
GEN-506287,TreatmentA,B02,102.24,1964724,15666,0.0291,0.3017,44.77,0.1985,1139,207,0,1
GEN-504495,TreatmentA,B01,97.19,1026336,18140,0.0169,0.153,44.6,0.1432,1568,220,1,1
GEN-503843,TreatmentB,B01,87.66,334873,17952,0.0098,0.2214,49.05,0.079,1014,836,1,0
GEN-504841,Control,B02,125.37,1911476,15321,0.034,0.0886,46.72,0.1774,2191,332,0,1
GEN-500739,Control,B01,95.65,1471033,14660,0.016,0.048,46.35,0.1365,2358,569,0,1
GEN-506841,TreatmentB,B01,107.64,1541608,15387,0.0662,0.1277,45.67,0.1674,2066,626,1,1
GEN-506383,TreatmentB,B01,105.81,4681726,15261,0.033,0.1293,45.04,0.1311,500,580,0,1
GEN-504776,Control,B02,86.24,1234732,14860,0.0172,0.2849,41.64,0.1803,1509,488,1,0
GEN-508344,Control,B02,100.36,1305229,13455,0.0351,0.0813,46.31,0.0673,1686,36,1,1
GEN-501541,TreatmentA,B02,95.82,2426170,12390,0.0328,0.1328,46.8,0.19,1940,447,0,1
GEN-504476,Control,B03,115.02,1201984,12779,0.1155,0.156,46.53,0.4368,738,285,0,1
GEN-507279,Control,B03,97.8,1897797,13214,0.0353,0.1549,44.9,0.3227,1892,-106,0,1
GEN-502237,TreatmentB,B01,118.65,2190150,11284,0.0093,0.11,44.5,0.1739,1142,751,1,0
GEN-506177,TreatmentA,B01,92.18,1983310,17071,0.1262,0.1246,49.0,0.2248,2091,492,0,1
GEN-501340,TreatmentB,B02,103.82,2751383,17837,0.0263,0.1522,47.91,0.1506,1687,809,1,0
GEN-500880,Control,B03,100.37,1360997,14222,0.0908,0.1302,45.17,0.0563,1142,492,0,1
GEN-505960,Control,B02,80.54,2367940,15540,0.0045,0.1945,47.85,0.0596,857,505,0,0
GEN-509517,TreatmentA,B02,79.51,1842830,20165,0.0333,0.0611,42.6,0.0558,2176,1272,1,1
GEN-505719,TreatmentA,B02,79.78,2910585,12783,0.0772,0.1134,46.39,0.176,2363,393,0,1
GEN-509870,TreatmentB,B03,74.98,1013976,16766,0.0576,0.1891,48.72,0.2757,2266,1866,1,0
GEN-505192,TreatmentA,B03,100.38,840799,18400,0.0165,0.2145,46.21,0.2492,1127,468,1,1
GEN-500877,TreatmentA,B01,81.61,1701698,17093,0.0244,0.1418,41.46,0.2998,3231,543,1,0
GEN-506819,TreatmentB,B03,112.74,1149158,15938,0.0625,0.0451,43.0,0.1633,1627,568,0,0
GEN-504884,TreatmentB,B01,93.12,1140726,14584,0.0295,0.0539,45.65,0.2261,1565,1103,1,0
GEN-500088,TreatmentA,B02,101.94,2303350,18540,0.0327,0.2499,46.71,0.2621,2485,1206,1,1
GEN-503253,TreatmentB,B02,119.76,2522879,15510,0.0352,0.1531,47.48,0.2329,1112,672,0,0
GEN-509238,TreatmentB,B03,105.96,1853733,15960,0.0461,0.1098,46.19,0.1776,1789,1337,1,0
GEN-507070,TreatmentB,B02,115.34,1329110,17207,0.1122,0.0826,48.9,0.2926,1680,780,1,0
GEN-504034,TreatmentA,B02,97.12,879640,16326,0.0092,0.168,49.21,0.2017,2161,393,1,0
GEN-504217,Control,B01,82.05,3554126,11125,0.0392,0.3665,46.63,0.1188,1982,-11,0,0
GEN-503931,TreatmentA,B03,118.7,917762,14243,0.0478,0.1469,48.1,0.1941,1326,204,0,0
GEN-504127,Control,B02,88.27,2536535,15569,0.0538,0.2091,49.89,0.0614,3858,792,1,0
GEN-508704,Control,B03,131.71,2062616,13067,0.098,0.1747,46.18,0.0231,1449,8,0,1
GEN-508200,Control,B03,111.49,2322006,12395,0.0342,0.1441,44.88,0.1847,1492,200,0,1
GEN-501840,TreatmentA,B01,64.93,558460,13978,0.0759,0.1388,47.02,0.2742,3869,386,0,1
GEN-501445,TreatmentA,B02,132.74,3277864,14017,0.0584,0.0682,45.68,0.1045,1943,412,0,1
GEN-503535,Control,B02,121.37,1630363,15343,0.0465,0.2132,43.9,0.3256,1310,-51,0,1
GEN-508270,TreatmentB,B03,106.89,1968824,13251,0.0783,0.1067,47.83,0.1627,2663,485,0,1
GEN-504229,TreatmentA,B01,112.13,2834644,17566,0.0429,0.0984,46.16,0.2507,1988,840,1,0
GEN-500757,TreatmentA,B02,114.78,1877897,16452,0.1363,0.1969,47.27,0.1031,2403,325,0,0
GEN-503502,TreatmentB,B03,111.13,1684658,18582,0.0627,0.0265,44.37,0.0944,1350,899,1,1
GEN-506456,TreatmentB,B03,90.9,2429248,15675,0.1285,0.2059,43.76,0.179,1947,759,0,1
GEN-500275,TreatmentA,B02,113.44,574067,15890,0.0427,0.1272,46.3,0.379,2600,294,0,1
GEN-509056,TreatmentA,B03,98.82,2235749,17029,0.0933,0.1039,43.64,0.2124,1696,445,1,0
GEN-501663,Control,B03,94.07,1697514,11379,0.0093,0.2103,45.76,0.2849,1810,138,0,1
GEN-507383,TreatmentB,B03,85.76,1650533,19849,0.0624,0.1734,46.34,0.2826,1877,531,0,1
GEN-500777,TreatmentA,B01,134.46,1418569,18860,0.0092,0.2539,45.7,0.3144,1972,232,1,1
GEN-504955,TreatmentB,B01,113.9,1898205,13690,0.0168,0.1458,46.13,0.1729,1053,2044,1,1
GEN-509974,TreatmentB,B01,69.91,811576,15820,0.0372,0.1865,48.84,0.1711,1396,564,1,0
GEN-509178,Control,B02,56.97,3465494,10773,0.1367,0.1226,47.33,0.2093,1069,198,0,0
GEN-501796,TreatmentB,B03,86.55,531394,14707,0.0182,0.0456,46.7,0.1785,1300,1252,1,1
GEN-508991,TreatmentA,B02,92.04,798431,19486,0.0104,0.1454,44.63,0.1047,1440,560,1,1
GEN-500255,Control,B01,103.49,1082570,17428,0.0511,0.2116,47.72,0.1474,2217,207,1,0
GEN-507525,TreatmentB,B03,93.06,921775,15883,0.0337,0.1275,44.05,0.339,5317,544,1,0
GEN-500038,TreatmentB,B02,103.23,1016045,16600,0.0365,0.1253,45.49,0.0762,2171,1650,1,1
GEN-501379,TreatmentB,B02,85.14,1342665,17023,0.0082,0.1651,46.69,0.245,2777,408,0,1
GEN-508542,TreatmentA,B02,111.25,2482486,14178,0.0446,0.14,49.37,0.1452,1701,789,1,0
GEN-503099,TreatmentA,B02,120.87,3135952,16006,0.0342,0.0658,47.47,0.2634,1348,355,1,0
GEN-506993,Control,B02,105.04,652843,15226,0.1048,0.066,45.15,0.1617,1799,939,1,1
GEN-502895,TreatmentB,B01,97.6,1409835,13776,0.054,0.1817,47.37,0.1248,1676,1042,0,0
GEN-501015,Control,B03,102.37,1358546,17863,0.0766,0.1153,48.85,0.1535,2534,363,0,0
GEN-501655,Control,B01,108.97,923547,15437,0.0368,0.1852,45.06,0.2539,1499,1073,1,1
GEN-506980,TreatmentA,B03,126.47,979631,17959,0.077,0.0795,44.92,0.277,2996,465,0,0
GEN-506209,Control,B01,105.04,1599092,13720,0.0276,0.1968,47.05,0.217,1678,584,0,1
GEN-503126,TreatmentB,B03,59.96,577521,15677,0.06,0.1624,43.43,0.2057,2730,905,0,0
GEN-503879,TreatmentB,B03,115.96,668326,19929,0.0769,0.1395,47.08,0.0499,1082,618,0,1
GEN-506773,Control,B02,80.03,2178342,14636,0.0177,0.0937,48.43,0.1231,1746,671,1,1
GEN-507755,Control,B02,75.45,1558552,14730,0.0211,0.1161,46.22,0.203,903,70,0,1
GEN-504036,TreatmentA,B03,122.98,2266452,13513,0.0302,0.121,48.52,0.1302,1735,222,0,1
GEN-505898,TreatmentB,B01,108.56,1240482,9274,0.0094,0.1581,42.0,0.1535,831,1054,1,0
GEN-507619,Control,B03,94.78,4381587,11055,0.0233,0.0903,48.63,0.0743,1592,-44,1,1
GEN-505087,TreatmentA,B01,73.7,1791444,14767,0.0516,0.265,47.06,0.1952,1048,366,0,0
GEN-501557,TreatmentB,B01,88.04,3420668,18002,0.0281,0.1385,47.01,0.0985,2020,719,1,1
GEN-505640,Control,B02,83.02,2131073,14032,0.1439,0.0557,41.86,0.3171,1099,311,0,0
GEN-504118,TreatmentA,B03,125.61,3052095,14696,0.023,0.0664,44.15,0.1073,947,712,1,1
GEN-505559,Control,B03,109.7,1540646,13107,0.1243,0.19,46.2,0.0594,3569,448,0,0
GEN-505175,TreatmentA,B02,79.73,1260600,13773,0.0413,0.1885,45.92,0.0642,1872,352,0,0
GEN-502575,TreatmentA,B02,102.05,1949875,16779,0.0349,0.2262,44.75,0.1698,1921,495,1,0
GEN-509330,TreatmentA,B02,121.27,1854620,10988,0.1129,0.0582,46.03,0.2833,1796,823,0,0
GEN-508528,Control,B02,101.06,1324145,13264,0.0564,0.215,46.0,0.0335,3922,594,0,0
GEN-505084,TreatmentB,B03,83.77,1879830,17061,0.053,0.1058,46.85,0.2044,1202,1511,1,1
GEN-501567,Control,B02,140.49,1852005,13622,0.0207,0.0842,46.17,0.032,1643,295,1,1
GEN-501839,TreatmentB,B01,91.41,2581671,20788,0.0353,0.0963,44.46,0.3515,1333,921,1,0
GEN-505527,Control,B03,98.02,2754181,14322,0.0714,0.1673,48.21,0.2028,1613,-103,0,1
GEN-507229,TreatmentB,B02,91.46,2497687,18387,0.0105,0.1309,45.09,0.1159,1613,744,1,1
GEN-503807,Control,B01,100.84,721714,11333,0.1363,0.1392,48.77,0.2365,1821,96,0,0
GEN-503180,TreatmentB,B01,135.12,2257069,13453,0.1352,0.1376,45.89,0.3731,975,583,0,1
GEN-506427,TreatmentB,B03,94.22,2148307,16182,0.0353,0.2183,48.74,0.1996,1737,493,1,0
GEN-501562,TreatmentA,B01,89.11,936682,14764,0.0215,0.0756,47.65,0.1357,1660,796,1,1
GEN-504714,Control,B02,109.56,880316,10280,0.0445,0.1762,49.05,0.2769,1569,269,0,1
GEN-501610,TreatmentB,B03,108.22,3463929,14867,0.0299,0.0526,44.34,0.0969,3933,1054,1,1
GEN-504341,Control,B02,95.99,752291,11515,0.0291,0.2294,43.05,0.1659,1806,20,0,0
GEN-507038,TreatmentA,B02,122.46,2607928,14048,0.055,0.2066,42.86,0.1936,1133,437,0,0
GEN-504093,Control,B01,86.79,2244234,12143,0.0162,0.1544,48.42,0.4218,2518,249,1,1
GEN-501203,Control,B03,89.13,1176030,14706,0.1107,0.1286,46.3,0.2162,877,242,0,1
GEN-502247,TreatmentB,B01,111.02,1563593,15040,0.018,0.2607,45.86,0.2192,2515,429,1,0
GEN-504862,Control,B01,86.77,2189572,11968,0.0078,0.0498,49.81,0.0737,1075,342,1,1
GEN-500100,TreatmentB,B03,105.83,793123,15671,0.0642,0.1381,48.01,0.1553,1410,510,0,1
GEN-507963,TreatmentB,B03,103.51,2458414,14135,0.0378,0.1437,48.25,0.0573,1542,607,0,0
GEN-505713,Control,B02,125.54,999799,16092,0.0268,0.1109,41.7,0.3138,1004,771,1,0
GEN-503785,TreatmentA,B02,99.34,5196274,16156,0.0536,0.1728,43.64,0.2339,2086,428,0,0
GEN-500700,Control,B03,131.28,1987100,13733,0.0332,0.2497,47.34,0.1789,1542,-135,0,1
GEN-503336,TreatmentB,B03,96.87,3338331,16670,0.018,0.2723,48.77,0.1157,2033,524,1,0
GEN-501348,Control,B03,70.96,1453158,17873,0.02,0.1311,49.66,0.0902,1466,293,1,0
GEN-501200,TreatmentB,B02,68.73,859494,15288,0.0459,0.1854,46.37,0.1786,2109,1014,1,0
GEN-509470,TreatmentA,B03,94.99,1379448,11775,0.0905,0.1135,45.46,0.286,2070,551,1,0
GEN-500211,Control,B01,113.51,2821804,13438,0.0187,0.2541,47.01,0.1999,1702,-30,0,1
GEN-505464,Control,B03,115.67,2383196,11505,0.0347,0.1672,42.16,0.2068,758,334,1,0
GEN-500397,Control,B02,105.14,1608969,11101,0.1426,0.1468,46.78,0.3129,1771,-101,0,1
GEN-509604,TreatmentA,B03,95.16,2096842,18774,0.0275,0.2566,43.59,0.3177,2740,168,0,0
GEN-507396,TreatmentA,B03,97.4,2809441,12134,0.0127,0.1848,44.65,0.1517,1155,979,0,0
GEN-509572,TreatmentB,B03,84.75,843324,16145,0.0549,0.0457,49.27,0.4319,2046,1316,1,0
GEN-507334,Control,B03,95.83,1072898,11139,0.0034,0.1155,46.2,0.1563,1491,247,1,1
GEN-506519,TreatmentA,B03,89.33,1536658,8420,0.0166,0.1666,43.93,0.1145,1019,472,0,0
GEN-504161,TreatmentA,B02,86.68,1630931,13344,0.0574,0.1253,46.19,0.1887,1997,786,1,1
GEN-504895,TreatmentA,B03,88.43,1383212,17032,0.0118,0.2197,46.23,0.1586,2707,503,0,1
GEN-503637,TreatmentA,B01,81.95,1251863,13574,0.0761,0.144,46.39,0.0192,1091,576,0,1
GEN-505101,TreatmentB,B03,108.27,1927005,19069,0.0625,0.207,47.24,0.2486,1086,880,1,1
GEN-506275,TreatmentA,B01,125.64,1387705,12831,0.0682,0.2417,43.38,0.0945,1610,249,0,0
GEN-509387,TreatmentB,B02,82.04,1183580,19430,0.054,0.112,48.16,0.2563,1813,1106,1,0
GEN-500605,TreatmentB,B01,123.31,2199129,13327,0.0662,0.1096,46.04,0.1396,2292,459,0,1
GEN-500041,Control,B03,86.83,1181884,16093,0.0942,0.1035,46.99,0.3589,1366,249,0,0
GEN-505650,Control,B02,86.27,2476415,16372,0.095,0.0684,46.94,0.1398,2021,138,0,1
GEN-505195,TreatmentA,B01,116.24,1666611,17869,0.0773,0.0771,47.12,0.2474,1329,838,0,0
GEN-506804,Control,B03,113.03,1228346,8865,0.03,0.1451,43.5,0.1434,1725,297,0,0
GEN-505945,Control,B01,142.39,1789145,10662,0.0583,0.1867,46.39,0.119,1715,210,0,0
GEN-506872,Control,B01,93.53,3649220,14433,0.0279,0.1862,49.02,0.1271,1536,734,0,1
GEN-506669,TreatmentB,B03,94.66,4592094,16541,0.0491,0.1206,47.27,0.2475,2021,1093,1,0
GEN-509609,TreatmentB,B03,60.9,1888835,14594,0.0119,0.229,47.33,0.5376,1530,1034,1,1
GEN-500881,TreatmentB,B01,101.66,2401299,11899,0.0557,0.2183,47.39,0.1703,1533,612,0,0
GEN-509115,TreatmentB,B02,134.98,2567588,16957,0.0338,0.115,47.59,0.2447,1682,1383,0,1
GEN-501778,TreatmentB,B03,101.27,312133,17280,0.0908,0.1129,44.3,0.1988,938,1095,1,0
GEN-500083,TreatmentA,B01,91.63,2463473,16896,0.1193,0.1032,49.85,0.1061,1698,730,0,0
GEN-507559,TreatmentA,B03,101.45,1870683,13957,0.0071,0.0619,47.05,0.1236,1372,146,0,1
GEN-509881,TreatmentA,B02,94.67,2665839,14353,0.0455,0.1685,48.19,0.117,1613,270,1,1
GEN-502737,Control,B02,102.35,2415166,15503,0.0483,0.1219,48.49,0.4545,2143,260,1,0
GEN-509410,Control,B02,88.37,1638518,14505,0.0587,0.0867,48.27,0.0277,1110,264,0,1
GEN-501367,TreatmentB,B01,112.81,1120424,16772,0.0039,0.1461,46.73,0.1169,1445,833,1,1
GEN-500743,TreatmentB,B01,126.67,1577326,17576,0.0527,0.1444,45.99,0.209,1243,713,1,1
GEN-502589,TreatmentB,B01,94.17,1189392,17407,0.0212,0.1861,47.79,0.2157,1878,876,1,1
GEN-507797,TreatmentA,B03,95.4,1972909,15656,0.0467,0.2526,50.37,0.2284,1448,1192,1,0
GEN-500460,TreatmentA,B02,79.94,2862182,17316,0.0238,0.0545,49.11,0.3622,2659,748,1,0
GEN-502616,TreatmentA,B02,102.5,1309785,20246,0.0478,0.2503,46.55,0.0861,2594,526,1,0
GEN-507774,Control,B03,124.81,224973,12314,0.0383,0.167,47.39,0.2873,1717,304,0,1
GEN-505514,Control,B02,93.51,2451067,13829,0.0385,0.0958,48.35,0.0639,1414,47,0,1
GEN-502396,Control,B03,93.32,3104081,12025,0.0131,0.1287,46.81,0.2673,1994,-58,1,1
GEN-504609,TreatmentA,B01,83.45,4344519,16861,0.0812,0.16,49.83,0.3468,1396,318,0,0
GEN-503061,TreatmentB,B03,108.07,1035596,15803,0.0945,0.1672,45.62,0.1635,1133,824,0,1
GEN-501396,Control,B03,92.54,2606073,13708,0.081,0.224,44.11,0.0619,1423,37,0,0
GEN-507401,TreatmentA,B03,112.35,2504203,14030,0.0439,0.0958,47.34,0.2016,1757,495,1,1
GEN-504024,TreatmentA,B02,80.53,1634223,11168,0.04,0.146,45.91,0.1853,1577,326,0,1
GEN-501739,Control,B01,82.96,504181,14810,0.0185,0.124,46.24,0.2433,2228,251,0,1
GEN-508054,TreatmentA,B02,79.65,2447667,12683,0.0506,0.1751,45.84,0.062,1651,391,0,0
GEN-507855,TreatmentA,B02,102.06,348411,15817,0.0367,0.1461,47.62,0.2887,986,932,1,1
GEN-503222,Control,B03,90.91,385372,11264,0.1543,0.1435,47.15,0.2061,2010,54,0,1
GEN-500442,Control,B02,96.24,1653176,16761,0.0148,0.1227,49.63,0.3576,4346,1013,1,0
GEN-502977,Control,B01,114.0,689704,15301,0.0361,0.1166,47.79,0.2583,3179,377,0,0
GEN-505761,TreatmentA,B03,84.27,2371751,14984,0.0144,0.0867,45.45,0.205,2884,1565,1,0
GEN-506880,TreatmentA,B02,83.65,489524,13888,0.1206,0.1661,44.46,0.2166,3210,322,0,0
GEN-506163,Control,B01,97.36,3438810,14087,0.0185,0.1395,50.44,0.232,1919,125,0,0
GEN-509420,TreatmentA,B02,105.07,2633115,14209,0.0939,0.3104,46.91,0.2095,1739,417,0,1
GEN-503838,TreatmentA,B01,99.58,3556819,13112,0.0125,0.1862,45.15,0.1129,1175,369,0,1
GEN-505335,Control,B03,100.22,236359,16445,0.1494,0.178,46.63,0.1706,1280,603,0,1
GEN-509511,Control,B03,135.85,1439375,10062,0.0212,0.0709,44.6,0.2551,1603,202,0,0
GEN-507887,TreatmentB,B03,94.72,3345034,17394,0.2179,0.1262,47.13,0.1898,3808,995,0,1
GEN-500431,TreatmentB,B03,92.42,1093900,17617,0.1067,0.1146,49.95,0.221,1275,968,0,0
GEN-502039,TreatmentA,B02,89.33,822595,16406,0.0617,0.1233,49.17,0.183,1477,592,0,0
GEN-508201,TreatmentA,B03,108.95,1999605,12689,0.0166,0.1715,45.81,0.2001,1276,491,1,1
GEN-500147,Control,B03,110.85,681741,18156,0.0287,0.1051,44.35,0.1507,1631,521,0,1
GEN-504674,Control,B01,80.8,3030031,14001,0.0346,0.274,47.74,0.1482,2725,-3,0,0
GEN-504396,TreatmentA,B02,102.05,3269661,12942,0.013,0.243,45.78,0.3732,1035,357,0,1
GEN-502401,TreatmentA,B03,81.9,1130245,13192,0.0567,0.1271,47.02,0.1837,2852,614,0,1
GEN-506167,TreatmentB,B02,120.43,1573694,12782,0.0775,0.0809,44.66,0.2322,2377,1297,1,0
GEN-501521,Control,B03,108.24,1052202,17664,0.0686,0.1506,46.6,0.1951,1861,53,0,1
GEN-503139,TreatmentA,B02,92.73,2201835,13066,0.0217,0.1204,46.49,0.2011,1716,1072,1,1
GEN-503360,TreatmentA,B01,120.57,761519,17168,0.035,0.202,49.13,0.2227,1154,324,0,0
GEN-505900,Control,B02,105.31,1888770,13974,0.0802,0.2846,44.27,0.1619,1555,818,0,0
GEN-507405,Control,B01,114.66,2393343,16440,0.0338,0.3181,43.92,0.175,1955,224,1,0
GEN-501142,TreatmentB,B03,102.34,271527,16507,0.0505,0.2056,40.73,0.0445,1064,879,1,0
GEN-505378,Control,B02,90.52,1219189,14389,0.0763,0.3116,44.21,0.1753,1306,305,1,0
GEN-504732,TreatmentB,B03,93.36,2454656,14651,0.1031,0.0862,45.87,0.1962,2544,581,0,1
GEN-509924,Control,B02,104.16,483188,10958,0.0031,0.1071,43.52,0.1925,1590,120,0,0
GEN-501518,Control,B01,104.09,2401033,17031,0.0407,0.1997,46.01,0.1601,1075,-11,1,1
GEN-505754,TreatmentB,B01,93.2,771954,15063,0.0841,0.0962,45.41,0.2335,2412,490,1,0
